报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,358354984.44,--,-413668066.6,-5194571.19,--,169912005.71,--,-1276974041.54,121744239.68,--,23312822.46,123431657.53,--,--,1282858192.62,--,-2559832234.16,--,81872787.22,35626142.69,216674.78,--,--,--,118674095.69,-733246579.48,36632190.3,--,--,--,-593010523.69,--,711684619.38,--,--,--,0.0,--,1423244000.0,--,1455044000.0,--,34135600.11,10458631.27,1408630000.0,--,1453224231.38,--,1819768.62,8113828.32,-1838214017.84,0.0,-1838214017.84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,--,--,398315505.81,--,3381237342.32,47567459.08,--,-833547894.35,--,4379950806.76,76572451.0,--,13733005.59,133096996.35,--,--,1094797493.02,--,3285153313.74,--,54009775.11,97219268.94,236411.28,--,--,--,151465455.33,1912357519.79,54101226.2,--,--,--,1966458745.99,--,-1814993290.66,--,--,--,-3000000.0,--,1471816000.0,--,1468816000.0,--,160801800.89,10392159.0,1345545000.0,--,1516738959.89,--,-47922959.89,890190.25,1423127253.44,0.0,1423127253.44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220827
20220331,--,--,--,403824169.88,--,7612591272.27,18918703.67,--,1108376571.9,--,9143710717.72,133984817.94,70949211.12,30258527.0,127625128.3,106641410.75,--,602536111.77,--,8541174605.95,--,43472289.62,63831671.19,19508.24,--,--,--,107323469.05,9745168657.19,19579272.07,--,--,--,9764747929.26,--,-9657424460.21,--,--,--,1000000000.0,--,1746321000.0,--,2746321000.0,--,10748933.29,10099782.96,1622939000.0,--,1643787716.25,--,1102533283.75,-97645.23,-13814215.74,9852856595.67,9839042379.93,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220429
20211231,--,--,--,407376852.68,101230000.0,--,-152934412.51,279751654.17,-599324284.11,--,36099810.23,115651925.99,--,20418784.68,-1058170323.54,2873222289.42,--,3294428878.98,--,-3258329068.75,--,4591658324.79,-314749781.83,644428.98,--,--,--,4277552971.94,--,94760646.82,--,--,--,13163713.14,--,4264389258.8,--,--,--,--,--,1104694000.0,--,1104694000.0,--,14346222.2,--,1452297000.0,--,1510807329.24,--,-406113329.24,-287045.57,599659815.24,-501713.31,599158101.93,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220326
20210930,--,--,--,475731196.36,249000000.0,--,246424189.79,513326018.17,89640094.22,--,-3039195667.56,99777200.43,--,24335113.57,348744695.44,--,--,5286599792.74,--,-8325795460.3,--,2638982972.45,64854638.25,-607187.9,--,--,--,2703230422.8,-6045597656.84,14266568.77,--,--,--,-6031331088.07,--,8734561510.87,--,--,--,--,--,1795953000.0,--,1795953000.0,--,20334078.21,--,1827590000.0,--,1847924078.21,--,-51971078.21,41532.17,356836504.53,501713.31,357338217.84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211023
20210630,--,--,--,418542195.21,-137346222.23,-1866649707.77,-185852309.2,--,1097327259.78,--,163202290.85,90867242.86,--,25839272.27,585401424.01,--,--,640015661.13,--,-476813370.28,--,47067740.96,111706237.83,1033629.02,--,--,--,159807607.81,-821340746.67,45837548.96,--,--,--,-775503197.71,--,935310805.52,--,--,--,--,--,1877208000.0,--,1877208000.0,--,259615546.03,--,1696980000.0,--,1956595546.03,--,-79387546.03,-264189.56,378845699.65,-501713.31,378343986.34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210818
20210331,--,--,--,343449157.14,215346222.23,6479966873.87,232040635.17,--,94381462.39,--,7365184350.8,135868523.22,0.0,30314511.1,740021590.64,53094742.43,--,1334145927.78,--,6031038423.02,--,38631762.0,163977591.15,64789.0,--,--,--,202674142.15,6948535337.19,37081233.05,--,--,--,6985616570.24,--,-6782942428.09,--,--,--,--,--,2511360000.0,--,2511360000.0,--,12945131.43,--,1873360000.0,--,1886305131.43,--,625054868.57,91622.32,-126757514.18,8644773803.74,8518016289.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210428
20201231,--,--,--,113373806.02,--,-4758693801.0,910919783.74,591971978.81,--,--,1960158746.81,69656884.73,--,28888796.61,-659831204.52,183951043.05,--,-8220084439.97,--,10180243186.78,--,-1036697218.25,223955110.67,-405927.13,--,--,--,-813148034.71,8816242572.37,34937826.72,--,--,--,8851180399.09,--,-9664328433.8,--,--,--,--,--,1380870000.0,--,1380870000.0,--,50109799.16,--,2171240000.0,--,2220349799.16,--,-839479799.16,-703329.47,-324268375.65,0.0,-324268375.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210331
20200930,--,--,--,558399665.21,--,-2268539955.19,-906973324.06,-387988490.25,--,--,-3005102104.29,88060234.33,--,21062385.83,203886425.49,--,--,-2303925660.31,--,-701176443.98,--,256033585.72,-4163272.67,9909.1,--,--,--,251880222.15,279903000.0,12840553.96,--,--,--,292743553.96,--,-40863331.81,--,--,--,--,--,1167235000.0,--,1167235000.0,420675000.0,138976788.87,0.0,420675000.0,--,559651788.87,--,607583211.13,-658320.66,-135114885.32,0.0,-135114885.32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201017
20200630,--,--,--,290667350.18,--,--,43749601.53,618584991.58,--,--,12490162633.3,80328762.33,--,39088692.78,592827868.72,--,--,11466765118.19,--,1023397515.11,--,250000000.0,2246089.54,402474.02,--,--,--,252648563.56,200000000.0,23545868.67,--,--,--,223545868.67,--,29102694.89,--,--,--,--,--,576320000.0,--,576320000.0,378260000.0,4946212.23,--,378260000.0,--,384206212.23,--,192113787.77,-9445.27,1244604552.5,0.0,1244604552.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200812
