报告期,资产*,货币资金,其中:客户资金存款,结算备付金,其中:客户备付金,拆出资金,融出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收款项,合同资产,应收利息,存出保证金,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,固定资产,在建工程,无形资产,其中:交易席位费,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,其中:质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,代理买卖证券款,代理承销证券款,应付职工薪酬,长期应付职工薪酬,应交税费,应付款项,应付利息,合同负债,持有待售的负债,代理业务负债,长期借款,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,17189989806.74,16020142382.99,4276895856.12,4067543997.54,--,20967668099.19,41598983465.81,41300932008.36,20312500.0,246720544.54,31018412.91,--,--,111450405.95,1174715343.79,--,210179745.15,--,--,3622604614.51,--,--,--,2379221285.24,145255537.31,--,86437918.75,--,11302586.62,390529699.99,--,699114167.28,--,--,93212793878.94,--,194468883.34,--,3127401095.9,1054197361.12,--,104295307.03,16885557065.65,22523510225.63,--,1042608990.05,--,118127127.62,496317012.19,--,--,--,--,--,19234216743.94,--,--,289519556.41,--,--,65438462982.64,--,4034426956.0,--,--,--,15842259795.67,--,-33752667.1,858135511.3,4074014869.52,2456907794.2,--,--,--,--,27231992259.59,542338636.71,27774330896.3,--,--,93212793878.94,20221031
20220630,--,20711407496.98,19955540267.45,3703466147.12,3065318083.57,--,21066126587.22,44602012044.46,44044513444.07,20312500.0,492342516.22,44843584.17,--,--,50030470.93,855158192.09,--,279953138.78,--,--,3569177967.72,--,--,--,2201004783.69,144565675.47,--,86466681.69,--,11302586.62,343113935.3,--,1183576069.13,--,--,99187359791.17,--,585555112.44,--,5197147752.05,501400000.0,--,86991541.44,21706559608.47,25701304898.97,--,1101824417.28,--,176223395.54,297702467.06,--,--,--,--,--,23014657806.72,--,--,333585229.56,--,--,79107950651.42,--,3103405351.0,--,--,--,9220082218.87,--,-32226184.05,858135511.3,3936803347.93,2456907794.2,--,--,--,--,19543108039.25,536301100.5,20079409139.75,--,--,99187359791.17,20220830
20220331,--,19231933542.66,18054679993.0,4139732499.55,3544199305.99,--,21589508288.85,37973228755.15,37269834382.69,25187500.0,592760201.87,85446670.59,--,--,53043397.9,1951517178.33,--,516496237.75,--,--,3907202126.66,--,--,--,2498320765.74,150331574.86,--,88597685.89,--,11302586.62,285079801.45,--,1538858016.67,--,--,94328773486.99,--,532434692.02,--,5067526917.79,1848047621.53,--,24554190.46,15898171993.15,24402728008.69,--,1484597401.95,--,55805127.6,432577062.87,--,--,--,--,--,23812802384.23,--,--,322591389.34,--,--,74300124976.19,--,3103405351.0,--,--,--,9220082218.87,--,-21170428.69,858135511.3,3881990153.81,2456907794.2,--,--,--,--,19499350600.49,529297910.31,20028648510.8,--,--,94328773486.99,20220430
20211231,--,19789750981.46,18279178415.25,5114550784.4,3589305326.65,--,23614329242.76,34536707429.74,33611273075.74,29250000.0,704504669.39,191679684.61,--,--,1190017.61,1852474205.94,--,360468282.94,--,--,3091822150.55,--,--,--,2298222888.33,154485604.76,--,92447912.23,--,11302586.62,164738929.52,--,1200939375.48,--,--,92696887190.63,--,319468002.74,--,6041275705.47,1281897777.08,--,84813877.97,14203807051.69,23053222073.7,708932079.64,1544979095.55,--,138619556.96,408962131.89,--,--,--,--,--,23688980678.9,2294687.96,--,675066105.03,--,--,72583850428.44,--,3103405351.0,--,--,--,9220082218.87,--,12808175.64,858135511.3,3939699617.34,2456907794.2,--,--,--,--,19591038668.35,521998093.84,20113036762.19,--,--,92696887190.63,20220412
20210930,--,18853930512.19,17473992833.14,5289761223.31,4399944732.66,--,24564919843.5,32489029089.01,31374673494.59,43745312.0,842111032.87,228499249.55,--,--,3449607.55,690801679.53,--,267987653.76,--,--,3733726130.91,--,--,--,2111180556.28,155606753.72,--,90675908.98,--,11302586.62,115827794.67,--,1227410254.26,--,--,90043243545.73,--,500321996.71,--,2837146323.07,1333570624.3,--,70776452.06,14343458911.66,23938605953.02,--,1319405967.75,--,92240394.01,739545952.7,--,--,--,--,--,24353106978.82,4681486.91,--,394931303.98,--,--,70385574135.86,--,3103405351.0,--,--,--,9220082218.87,--,9834552.11,694239762.04,4007425759.59,2128727449.79,--,--,--,--,19163715093.4,493954316.47,19657669409.87,--,--,90043243545.73,20211028
20210630,--,19639714139.7,18779207816.64,3891115220.14,2894906659.1,--,25442478023.72,30601829730.39,29434356641.01,67713800.49,902030685.65,197728603.24,--,--,17071110.55,1162973729.23,--,679353532.21,--,--,2969050097.0,--,--,--,1923218477.98,155960792.53,--,89541976.64,--,11302586.62,125468487.73,--,929245491.91,--,--,88089158547.47,--,412089031.24,--,6479833216.6,1281361111.11,--,62612297.57,13737192184.7,23940053861.95,--,1205439329.96,--,98529694.01,211019124.99,--,--,--,--,--,20515768875.08,--,--,604807546.08,--,--,69023187635.09,--,3103405351.0,--,--,--,9220082218.87,--,-28034236.93,694239762.04,3474570983.42,2128727449.79,--,--,--,--,18592991528.19,472979384.19,19065970912.38,--,--,88089158547.47,20210821
20210331,--,17508886306.3,15440220193.51,3421085556.75,2909190659.7,--,20660939524.78,30730653646.53,29400684805.03,77570205.64,1030110957.73,222287678.13,--,--,65059033.55,560964581.11,--,894575387.91,--,--,3073615732.68,--,--,--,2027048948.95,160053078.89,--,88262979.43,--,11302586.62,227153004.3,--,903215773.54,--,--,80782781866.56,--,287973940.4,--,6388799639.97,501361111.12,--,34211350.08,12699848332.54,20442490874.6,--,1277854496.59,--,115899103.62,448515122.44,--,--,--,--,--,18954765645.95,2722796.72,--,314646254.09,--,--,61934539060.08,--,3103405351.0,--,--,--,9220082218.87,--,-11472549.18,694239762.04,3255765225.51,2128727449.79,--,--,--,--,18390747458.03,457495348.45,18848242806.48,--,--,80782781866.56,20210429
20201231,--,15483332227.32,14790241492.07,3759748581.73,2765086409.56,--,18905975788.68,25263138345.59,23904133746.43,98846263.53,1088108127.4,172050208.23,--,--,25945842.03,2623354700.54,--,729317081.32,--,--,2214824323.11,--,--,--,1821491956.28,165649525.95,--,88416016.02,--,11302586.62,228927244.22,--,891457965.19,--,--,72212882184.6,--,119040434.93,--,5455441936.79,500320833.33,39659600.0,48304970.07,9683598590.65,18770614211.99,--,1268669406.97,--,175050410.35,345991243.52,--,--,--,--,--,16968472593.49,17194056.76,--,293949983.43,--,--,53686308272.28,--,3103405351.0,--,--,--,9220082218.87,--,-45638921.48,696550426.74,2967954128.83,2133348779.19,--,--,--,--,18075701983.15,450871929.17,18526573912.32,--,--,72212882184.6,20210413
20200930,--,17403021602.73,15628017438.49,4214259155.59,3226093253.87,--,20024391484.28,25754045247.87,24060411014.49,253046861.02,1214737668.03,225849704.33,--,--,27066795.2,3261572920.22,--,783837396.13,--,--,1983439761.16,--,--,--,1682063970.02,164696933.17,--,77225772.68,--,11302586.62,148024584.04,--,889983694.71,--,--,76424931904.42,--,130651307.85,--,7548914169.85,0.0,0.0,69154638.53,13439382841.42,18672134088.42,1450087441.11,1297825785.5,--,111643253.58,314973890.24,--,--,--,--,--,14775928556.5,33830932.13,--,348991022.14,--,--,58193517927.27,--,3103405351.0,--,--,--,9220082218.87,--,5237232.07,552052779.2,3056013021.7,1843819279.84,--,--,--,--,17780609882.68,450804094.47,18231413977.15,--,--,76424931904.42,20201027
20200630,--,17426323365.34,16511652879.19,2283304445.68,1498034192.12,--,16992613415.22,29370318734.5,27486211140.3,359406370.07,1349849279.96,174851944.17,--,--,61170984.48,2770440094.96,--,407226947.44,--,--,2060342286.63,--,--,--,1561805440.63,161569040.63,--,75539900.1,--,11302586.62,210711476.8,--,1034149661.17,--,--,74426818380.2,--,47534458.91,--,5711593640.63,--,--,69911544.81,15514655678.92,19729055786.2,--,1067021483.69,--,226929774.45,312326763.81,--,--,--,--,--,13083900606.28,14786172.84,--,926377388.27,--,--,56704093298.81,--,3103405351.0,--,--,--,9220082218.87,--,3930193.99,552052779.2,2553107001.36,1843819279.84,--,--,--,--,17276396824.26,446328257.13,17722725081.39,--,--,74426818380.2,20200826
