报告期,经营活动产生的现金流量*,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,支付手续费的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,704434000000.0,26091000000.0,--,276001000000.0,7366000000.0,39835000000.0,--,1149416000000.0,637981000000.0,44288000000.0,28701000000.0,34192000000.0,26958000000.0,98304000000.0,146160000000.0,43530000000.0,--,1060114000000.0,--,-40422000000.0,--,649928000000.0,70890000000.0,6760000000.0,--,--,--,727578000000.0,748565000000.0,17578000000.0,1857000000.0,--,768000000000.0,--,--,--,--,--,86892000000.0,--,--,--,86892000000.0,64955000000.0,43447000000.0,--,1893000000.0,--,110295000000.0,--,-23403000000.0,5014000000.0,30491000000.0,194308000000.0,224799000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,771707000000.0,2902000000.0,--,182204000000.0,--,5165000000.0,--,1029978000000.0,525813000000.0,37675000000.0,20970000000.0,104931000000.0,18253000000.0,45097000000.0,97965000000.0,90165000000.0,--,940869000000.0,--,-108278000000.0,--,407104000000.0,45794000000.0,4269000000.0,--,--,--,457167000000.0,551750000000.0,12107000000.0,1588000000.0,--,565445000000.0,--,--,--,--,--,66892000000.0,--,--,--,66892000000.0,56324000000.0,7225000000.0,--,1234000000.0,--,64783000000.0,--,2109000000.0,1895000000.0,-15165000000.0,194308000000.0,179143000000.0,--,44132000000.0,690000000.0,--,--,--,--,--,-246000000.0,--,1972000000.0,--,-726000000.0,-5012000000.0,-422000000.0,--,-769565000000.0,801502000000.0,--,-20043000000.0,--,89109000000.0,--,--,--,179143000000.0,194308000000.0,--,--,--,--,-15165000000.0,20220827
20220331,--,565717000000.0,39094000000.0,--,91561000000.0,--,25968000000.0,--,758157000000.0,377769000000.0,21968000000.0,14303000000.0,97779000000.0,6684000000.0,16082000000.0,50773000000.0,71178000000.0,--,656536000000.0,--,-73861000000.0,--,161367000000.0,16907000000.0,1985000000.0,--,--,--,180259000000.0,249353000000.0,4767000000.0,--,--,254120000000.0,--,--,--,--,--,36644000000.0,--,--,--,36644000000.0,20164000000.0,1278000000.0,--,583000000.0,--,22025000000.0,--,14619000000.0,-843000000.0,41536000000.0,194308000000.0,235844000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220430
20211231,--,882153000000.0,--,--,343715000000.0,155387000000.0,8323000000.0,--,1517186000000.0,776234000000.0,--,33935000000.0,77887000000.0,29179000000.0,119865000000.0,190305000000.0,324556000000.0,--,1551961000000.0,--,-75548000000.0,--,750323000000.0,89494000000.0,3969000000.0,--,--,--,843786000000.0,896387000000.0,22947000000.0,--,--,919334000000.0,--,--,--,--,--,96121000000.0,--,41498000000.0,--,137619000000.0,88834000000.0,45066000000.0,--,2413000000.0,--,136313000000.0,--,1306000000.0,-3795000000.0,-112812000000.0,307120000000.0,194308000000.0,--,88939000000.0,68691000000.0,--,--,--,--,--,-454000000.0,--,-3718000000.0,--,-2043000000.0,-4070000000.0,603000000.0,--,-984040000000.0,842087000000.0,--,-40770000000.0,--,-34775000000.0,--,--,--,194308000000.0,307120000000.0,--,--,--,--,-112812000000.0,20220326
20210930,--,622003000000.0,--,--,256335000000.0,88670000000.0,--,--,1072838000000.0,653577000000.0,20219000000.0,26120000000.0,74276000000.0,22709000000.0,44476000000.0,134013000000.0,233466000000.0,--,1208856000000.0,--,-26663000000.0,--,655069000000.0,67424000000.0,3454000000.0,--,--,--,725947000000.0,739800000000.0,11947000000.0,863000000.0,--,752610000000.0,--,--,--,--,--,93349000000.0,--,41498000000.0,--,134847000000.0,17693000000.0,36903000000.0,--,1791000000.0,--,56387000000.0,--,78460000000.0,-1374000000.0,-85595000000.0,307120000000.0,221525000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211030
20210630,--,581255000000.0,--,--,170437000000.0,81836000000.0,--,--,889356000000.0,527372000000.0,42507000000.0,19045000000.0,32489000000.0,15076000000.0,41154000000.0,89097000000.0,235359000000.0,--,1002099000000.0,--,8964000000.0,--,510961000000.0,43861000000.0,3026000000.0,--,--,--,557848000000.0,540713000000.0,8171000000.0,--,--,548884000000.0,--,--,--,--,--,54988000000.0,--,41498000000.0,--,96486000000.0,13240000000.0,3941000000.0,--,1182000000.0,--,18363000000.0,--,78123000000.0,-2835000000.0,-28491000000.0,307120000000.0,278629000000.0,--,42873000000.0,418000000.0,--,--,--,--,--,-302000000.0,--,-1263000000.0,--,-1157000000.0,-1128000000.0,205000000.0,--,-771092000000.0,601268000000.0,--,-15647000000.0,--,-112743000000.0,--,--,--,278629000000.0,307120000000.0,--,--,--,--,-28491000000.0,20210828
20210331,--,443459000000.0,--,--,83992000000.0,49094000000.0,--,--,603266000000.0,326778000000.0,43653000000.0,12606000000.0,43939000000.0,5747000000.0,30685000000.0,45506000000.0,176718000000.0,--,685632000000.0,--,39060000000.0,--,212713000000.0,18349000000.0,2699000000.0,--,--,--,233761000000.0,190776000000.0,3925000000.0,--,--,194701000000.0,--,--,--,--,--,7000000000.0,--,--,--,7000000000.0,8825000000.0,1009000000.0,--,582000000.0,--,10416000000.0,--,-3416000000.0,-221000000.0,-46943000000.0,307120000000.0,260177000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210430
20201231,--,669890000000.0,16146000000.0,--,335235000000.0,123708000000.0,59071000000.0,--,1306940000000.0,597926000000.0,--,32126000000.0,82073000000.0,33521000000.0,39746000000.0,209381000000.0,162769000000.0,--,1157542000000.0,--,-94591000000.0,--,671877000000.0,91026000000.0,4751000000.0,--,--,--,767654000000.0,838096000000.0,24149000000.0,--,--,862245000000.0,--,--,--,--,--,177486000000.0,--,51804000000.0,--,229290000000.0,80476000000.0,40997000000.0,--,19540000000.0,--,141013000000.0,--,88277000000.0,-3699000000.0,139385000000.0,167735000000.0,307120000000.0,--,79570000000.0,62543000000.0,--,--,--,--,--,-166000000.0,--,-1068000000.0,--,-2710000000.0,-3926000000.0,368000000.0,--,-577250000000.0,644103000000.0,--,-52066000000.0,--,149398000000.0,--,--,--,307120000000.0,167735000000.0,--,--,--,--,139385000000.0,20210327
20200930,--,803192000000.0,--,--,248723000000.0,68152000000.0,45423000000.0,--,1242841000000.0,551983000000.0,--,23078000000.0,19708000000.0,25860000000.0,36888000000.0,153488000000.0,247643000000.0,--,1058648000000.0,--,-123871000000.0,--,607780000000.0,73413000000.0,8125000000.0,--,--,--,689318000000.0,793018000000.0,20171000000.0,--,--,813189000000.0,--,--,--,--,--,136513000000.0,--,33456000000.0,--,169969000000.0,25286000000.0,33703000000.0,--,18917000000.0,--,77906000000.0,--,92063000000.0,-1638000000.0,150747000000.0,167735000000.0,318482000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201031
20200630,--,608138000000.0,--,--,166881000000.0,45132000000.0,44967000000.0,654000000.0,932444000000.0,450276000000.0,--,16956000000.0,--,16622000000.0,30914000000.0,104329000000.0,193989000000.0,--,813086000000.0,--,-89433000000.0,--,423025000000.0,48110000000.0,4905000000.0,--,--,--,476040000000.0,551012000000.0,14461000000.0,--,--,565473000000.0,--,--,--,--,--,68528000000.0,--,3458000000.0,--,71986000000.0,18442000000.0,2930000000.0,--,1131000000.0,--,22503000000.0,--,49483000000.0,1170000000.0,80578000000.0,167735000000.0,248313000000.0,--,36997000000.0,33492000000.0,--,--,--,--,--,-211000000.0,--,3040000000.0,--,-1590000000.0,-1980000000.0,-28000000.0,--,-607419000000.0,680971000000.0,--,-23914000000.0,--,119358000000.0,--,--,--,248313000000.0,167735000000.0,--,--,--,--,80578000000.0,20200829
