报告期,经营活动产生的现金流量*,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,支付手续费的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,12134862000.0,--,--,10870481000.0,2772477000.0,2525849000.0,--,28501545000.0,8958231000.0,--,1383619000.0,84742000.0,1339651000.0,669799000.0,4134457000.0,12480845000.0,--,29051344000.0,--,9785156000.0,--,57298722000.0,4130867000.0,739000.0,--,--,--,61430328000.0,51464883000.0,180289000.0,--,--,51645172000.0,--,--,--,--,--,--,--,51488490000.0,--,51488490000.0,--,60697875000.0,--,44177000.0,--,60742052000.0,--,-9253562000.0,62689000.0,44484000.0,13872957000.0,13917441000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,19205106000.0,--,--,7345688000.0,5208714000.0,9387191000.0,--,41352347000.0,13292489000.0,--,1005854000.0,--,1135582000.0,495169000.0,2895731000.0,12729416000.0,--,31554241000.0,--,8322017000.0,--,39080616000.0,2626129000.0,2170000.0,--,--,--,41708915000.0,33246438000.0,140460000.0,--,--,33386898000.0,--,--,--,--,--,25279796000.0,--,--,--,25279796000.0,--,39855137000.0,--,32814000.0,--,39887951000.0,--,-14608155000.0,48769000.0,3560737000.0,13872957000.0,17433694000.0,--,1744196000.0,--,--,--,--,--,--,-1354000.0,--,-314913000.0,--,-575523000.0,--,--,--,-17765206000.0,25457342000.0,--,-937724000.0,--,9798106000.0,--,--,--,17433694000.0,13872957000.0,--,--,--,--,3560737000.0,20220827
20220331,--,14552924000.0,--,--,3596835000.0,5291139000.0,250042000.0,--,23720371000.0,6517105000.0,511150000.0,621961000.0,--,667928000.0,335318000.0,1551471000.0,18734287000.0,--,28939220000.0,--,4734061000.0,--,17721353000.0,1068922000.0,1409000.0,--,--,--,18791684000.0,13974362000.0,83261000.0,--,--,14057623000.0,--,--,--,--,--,--,--,23298160000.0,--,23298160000.0,--,21835132000.0,--,11980000.0,--,21847112000.0,--,1451048000.0,-11586000.0,954674000.0,13872957000.0,14827631000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220429
20211231,--,16841094000.0,2024208000.0,--,14322794000.0,335815000.0,14437991000.0,--,48350709000.0,18265605000.0,--,1732809000.0,8043861000.0,1706999000.0,1285953000.0,5040754000.0,11494445000.0,--,47570426000.0,--,-11614001000.0,--,90741093000.0,5007983000.0,13303000.0,--,--,--,95762379000.0,107039905000.0,336475000.0,--,--,107376380000.0,--,--,--,--,--,105871208000.0,--,--,--,105871208000.0,--,98574724000.0,--,78151000.0,--,98652875000.0,--,7218333000.0,-13089000.0,-3628474000.0,17501431000.0,13872957000.0,--,3092067000.0,55975000.0,--,--,--,--,--,--,--,258536000.0,--,-1507897000.0,--,--,--,-13588328000.0,10285947000.0,--,-1570570000.0,--,780283000.0,--,--,--,13872957000.0,17501431000.0,--,--,--,--,-3628474000.0,20220429
20210930,--,18270132000.0,835856000.0,--,11272707000.0,1609970000.0,12686398000.0,--,44991679000.0,15756265000.0,701563000.0,1298272000.0,8705519000.0,1878667000.0,1092811000.0,3739527000.0,9101847000.0,--,42274471000.0,--,-9291400000.0,--,77008853000.0,4145795000.0,12391000.0,--,--,--,81167039000.0,90194918000.0,263521000.0,--,--,90458439000.0,--,--,--,--,--,79417970000.0,--,79417970000.0,--,79417970000.0,--,77793717000.0,--,58673000.0,--,77852390000.0,--,1565580000.0,-4563000.0,-5013175000.0,17501431000.0,12488256000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211030
20210630,--,18052983000.0,1296718000.0,--,7388364000.0,1777825000.0,7178876000.0,--,36113466000.0,17135279000.0,1541660000.0,976999000.0,5868258000.0,1320798000.0,357428000.0,2604478000.0,8888204000.0,--,38693104000.0,--,-1881934000.0,--,49542173000.0,2606388000.0,11418000.0,--,--,--,52159979000.0,53967547000.0,74366000.0,--,--,54041913000.0,--,--,--,--,--,50337341000.0,--,--,--,50337341000.0,--,47856728000.0,--,45378000.0,--,47902106000.0,--,2435235000.0,-11186000.0,-2037523000.0,17501431000.0,15463908000.0,--,1680585000.0,24496000.0,--,--,--,--,--,3540000.0,--,-171533000.0,--,-714591000.0,--,--,--,-22965913000.0,18105255000.0,--,-884707000.0,--,-2579638000.0,--,--,--,15463908000.0,17501431000.0,--,--,--,--,-2037523000.0,20210828
20210331,--,12946739000.0,1156108000.0,--,3708603000.0,--,6955411000.0,--,25004145000.0,15416910000.0,1027707000.0,628094000.0,2796482000.0,823320000.0,199323000.0,1333141000.0,14272439000.0,--,36497416000.0,--,-84067000.0,--,23731777000.0,938932000.0,431000.0,--,--,--,24671140000.0,24691433000.0,63774000.0,--,--,24755207000.0,--,--,--,--,--,26533899000.0,--,--,--,26533899000.0,17325984000.0,17769194000.0,--,23691000.0,--,17792885000.0,--,8741014000.0,3155000.0,-2833169000.0,17501431000.0,14668262000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210427
20201231,--,36464481000.0,5783477000.0,--,13626673000.0,4912702000.0,7926028000.0,--,69479522000.0,41876424000.0,3002268000.0,1495810000.0,458982000.0,1901180000.0,1137237000.0,4110956000.0,9163817000.0,--,63146674000.0,--,-15395927000.0,--,56669409000.0,3984531000.0,2337000.0,--,--,--,60656277000.0,75615672000.0,436532000.0,--,--,76052204000.0,--,--,--,--,--,101592965000.0,--,--,--,101592965000.0,89257563000.0,92147933000.0,--,--,--,92147933000.0,--,9445032000.0,-34433000.0,347520000.0,17153911000.0,17501431000.0,--,2977367000.0,75625000.0,--,--,--,--,--,3239000.0,--,486960000.0,--,-1110962000.0,--,--,--,-48731758000.0,50634185000.0,--,-1530051000.0,--,6332848000.0,--,--,--,17501431000.0,17153911000.0,--,--,--,--,347520000.0,20210427
20200930,--,39541505000.0,3364698000.0,--,9957045000.0,1531290000.0,3390857000.0,--,58240428000.0,34015062000.0,2750859000.0,1198694000.0,119303000.0,1866622000.0,741964000.0,3064361000.0,8091535000.0,--,51848400000.0,--,-7892486000.0,--,41464991000.0,3433838000.0,4526000.0,--,--,--,44903355000.0,52497536000.0,298305000.0,--,--,52795841000.0,--,--,--,--,--,67569889000.0,--,--,--,67569889000.0,--,64958465000.0,--,--,--,64958465000.0,--,2611424000.0,5934000.0,1116900000.0,17153911000.0,18270811000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201027
20200630,--,23306259000.0,2926188000.0,--,6651609000.0,1322544000.0,3661124000.0,--,38508195000.0,24074786000.0,--,863865000.0,--,1621248000.0,459736000.0,2111439000.0,12481928000.0,--,41613002000.0,--,-3268442000.0,--,28381732000.0,2137464000.0,1842000.0,--,--,--,30521038000.0,33669666000.0,119814000.0,--,--,33789480000.0,--,--,--,--,--,45716872000.0,--,45716872000.0,--,45716872000.0,--,38706962000.0,--,--,--,38706962000.0,--,7009910000.0,11384000.0,648045000.0,17153911000.0,17801956000.0,--,1494620000.0,45955000.0,--,--,--,--,--,-459000.0,--,-190206000.0,--,-748440000.0,--,--,--,-29706414000.0,24568294000.0,--,-746701000.0,--,-3104807000.0,--,--,--,17801956000.0,17153911000.0,--,--,--,--,648045000.0,20200825
