报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,3039829071.0,873221295.0,459896551.0,272233746.0,119085353.0,67504995.0,891742269.0,--,--,64150888.0,-29643724.0,15431197.0,1159442207.0,-2020056.0,2584097925.0,2584097925.0,15665696.0,1398855033.0,2685526.0,1162700910.0,--,--,455731146.0,1463917.0,6614710.0,--,--,--,450580353.0,91723395.0,--,--,--,358856958.0,-18240029.0,377096987.0,60867761.0,419724719.0,-18240029.0,437964748.0,--,0.105,0.105,20221029
20220630,1956578520.0,577535492.0,242871997.0,170586940.0,80642991.0,35177438.0,525977618.0,--,--,82026974.0,-7917451.0,9606241.0,734263124.0,-90916.0,1590791419.0,1590791419.0,9080883.0,847109573.0,3239710.0,728053104.0,--,--,365787101.0,429491.0,3885041.0,--,--,--,362331551.0,73412829.0,--,--,--,288918722.0,-17965376.0,306884098.0,42380529.0,331299251.0,-17965376.0,349264627.0,--,0.09,0.09,20220829
20220331,473923189.0,301707871.0,159303209.0,93449124.0,43130017.0,-7835547.0,169820170.0,--,--,3284273.0,2031783.0,3711861.0,1236375.0,-33597.0,401690058.0,401690058.0,2839058.0,399375051.0,--,494955.0,--,--,72233131.0,177442.0,165846.0,--,--,--,72244727.0,13606613.0,--,--,--,58638114.0,-6416632.0,65054746.0,-8215022.0,50423092.0,-6416632.0,56839724.0,--,0.0181,0.0181,20220428
20211231,3993936447.0,1376519742.0,573243809.0,467278024.0,158313722.0,-27433730.0,1613125088.0,--,--,155425790.0,11428600.0,15137728.0,849888008.0,-154779.0,2969338411.0,2969338411.0,23154873.0,1917280626.0,--,833284884.0,--,--,1024598036.0,3263259.0,28881897.0,--,--,--,998979398.0,186826997.0,--,--,--,812152401.0,8542551.0,803609850.0,-74557309.0,737595092.0,7809059.0,729786033.0,--,0.22,0.22,20220428
20210930,2895266955.0,1010969860.0,548989183.0,313317648.0,133687189.0,-45814108.0,1152913750.0,--,--,22834109.0,-1085382.0,14259960.0,741791754.0,-602988.0,2142946496.0,2142946496.0,17234151.0,1367196950.0,--,730696019.0,--,--,752320459.0,6392979.0,3714734.0,--,--,--,754998704.0,150874123.0,--,--,--,604124581.0,-12366596.0,616491177.0,-32031148.0,572093433.0,-12366596.0,584460029.0,--,0.1717,0.1717,20211030
20210630,1710246944.0,618367466.0,252137422.0,204432230.0,84426986.0,-23547293.0,838426715.0,--,--,-63784006.0,-1548917.0,4715005.0,338611666.0,-993692.0,1185750552.0,1185750552.0,10405482.0,832954002.0,3929728.0,330114310.0,--,--,524496392.0,2004420.0,3269532.0,--,--,--,523231280.0,110166391.0,--,--,--,413064889.0,-11007833.0,424072722.0,-29610355.0,383454534.0,-11007833.0,394462367.0,--,0.12,0.12,20210827
20210331,521455756.0,258080610.0,155138434.0,59935564.0,40301944.0,30674.0,353922162.0,--,--,-93434417.0,-1353841.0,2082334.0,2146171.0,-17937.0,369002059.0,369002059.0,3712030.0,359954292.0,--,--,--,--,152453697.0,509680.0,1401117.0,--,--,--,151562260.0,25361600.0,--,--,--,126200660.0,-8781517.0,134982177.0,-11589895.0,114610765.0,-8781517.0,123392282.0,--,0.0376,0.0376,20210420
20201231,3341972041.0,1460542805.0,520392525.0,651757095.0,141770697.0,6714315.0,1695573140.0,--,--,-226606949.0,1301949.0,32734974.0,371936759.0,-224952.0,2332544466.0,2332544466.0,26688174.0,1820967194.0,-1979159.0,381977626.0,--,--,1009427575.0,4943840.0,8836614.0,--,--,--,1005534801.0,243231262.0,--,--,--,762303539.0,11376193.0,750927346.0,15102235.0,777405774.0,14743497.0,762662277.0,--,0.23,0.23,20210420
20200930,2702725301.0,1149741272.0,531607892.0,483696778.0,114721952.0,26846100.0,1293162949.0,--,--,-113642847.0,-3997314.0,15547980.0,335146904.0,-79743.0,1696299973.0,1696299973.0,19369411.0,1304864197.0,411152.0,349914861.0,--,--,1006425328.0,3741294.0,15099520.0,--,--,--,995067102.0,249768753.0,--,--,--,745298349.0,28685548.0,716612801.0,-21549060.0,723749289.0,29397981.0,694351308.0,--,0.239,0.239,20201027
20200630,1763963359.0,587544627.0,234452120.0,216839829.0,77460964.0,8553747.0,1025550936.0,--,--,-53682900.0,-5525097.0,13699301.0,186519370.0,1303375.0,1079384467.0,1079384467.0,12771967.0,837642510.0,10701585.0,199371093.0,--,--,684578892.0,423402.0,5134574.0,--,--,--,679867720.0,183345108.0,--,--,--,496522612.0,-8843864.0,505366476.0,-4368192.0,492154420.0,-8131431.0,500285851.0,--,0.18,0.18,20200825
20200331,858512309.0,284436246.0,188208927.0,52130698.0,40508263.0,-26505277.0,695064529.0,--,--,-124744740.0,-5727209.0,26810.0,35961950.0,--,555437891.0,555437891.0,6846704.0,453305946.0,42041032.0,34528850.0,--,--,303074418.0,648870.0,5088187.0,--,--,--,298635101.0,81331342.0,--,--,--,217303759.0,-2102594.0,219406353.0,29153661.0,246457420.0,-1390161.0,247847581.0,--,0.0776,0.0776,20200428
20191231,5102180737.0,1173916736.0,347651347.0,572460829.0,154004627.0,-142572076.0,1063569409.0,--,--,256937470.0,-9866941.0,30348871.0,2725971207.0,3876061.0,4434575469.0,4434575469.0,22604650.0,1567386381.0,-17941901.0,2685981550.0,--,--,667605268.0,3110431.0,4937394.0,--,--,--,665778305.0,145855829.0,--,--,--,519922476.0,9738768.0,510183708.0,-108681443.0,411241033.0,9239835.0,402001198.0,--,0.18,0.18,20200428
20190930,4351429393.0,819625965.0,408054267.0,282572164.0,110590457.0,-95747304.0,932748496.0,--,--,161448794.0,-12207815.0,9218939.0,2535115602.0,1226716.0,3659569573.0,3659569573.0,17917746.0,1105697919.0,12098340.0,2503149001.0,--,--,691859820.0,1568584.0,3032943.0,--,--,--,690395461.0,180068286.0,--,--,--,510327175.0,2245245.0,508081930.0,-83574687.0,426752488.0,1890509.0,424861979.0,--,0.1796,0.1796,20191029
20190630,3136271993.0,530478511.0,242496794.0,166411503.0,107731606.0,-108338322.0,658857885.0,--,--,274347348.0,-6122278.0,4219593.0,1782887244.0,-57988.0,2568322212.0,2568322212.0,12669365.0,771766256.0,-7930053.0,1750494322.0,--,--,567949781.0,169322.0,840701.0,--,--,--,567278402.0,141292579.0,--,--,--,425985823.0,-2218812.0,428204635.0,-140152527.0,285833296.0,-2218812.0,288052108.0,--,0.15,0.15,20190820
20190331,1442683535.0,220174907.0,129011574.0,47091619.0,33838700.0,-54381523.0,284590774.0,--,--,260919606.0,978079.0,370200.0,730084034.0,-52542.0,1098951637.0,1098951637.0,5127953.0,362553624.0,-5558350.0,736094503.0,--,--,343731898.0,14889.0,445949.0,--,--,--,343300838.0,89411686.0,--,--,--,253889152.0,-4349464.0,258238616.0,-48457067.0,205432085.0,-4349464.0,209781549.0,--,0.0913,0.0913,20190423
20181231,6851136626.0,827727320.0,287483024.0,308062389.0,134410093.0,-193100548.0,1498620595.0,--,--,-137075568.0,462966.0,13906867.0,4840937568.0,-342574.0,6565269236.0,6565269236.0,18307820.0,1406946117.0,--,5044402096.0,--,--,285867390.0,4274891.0,3484284.0,--,--,--,286657997.0,67422394.0,--,--,--,219235603.0,-2527451.0,221763054.0,-73846287.0,145389316.0,-50599995.0,195989311.0,--,0.08,0.08,20190423
20180930,4350787053.0,559898301.0,293867358.0,155762948.0,108272620.0,-83881366.0,827686887.0,--,--,-1295102.0,375553.0,6487787.0,3041836673.0,-321680.0,4212149028.0,4212149028.0,12687536.0,996402346.0,--,3145611454.0,--,--,138638025.0,248588.0,2311813.0,--,--,--,136574800.0,36435030.0,--,--,--,100139770.0,-15907286.0,116047056.0,21963088.0,122102858.0,-15862731.0,137965589.0,--,0.041,0.041,20181024
20180630,2980446092.0,382903247.0,208969547.0,97217098.0,75249523.0,-49507463.0,607684620.0,--,--,8406667.0,606718.0,2253289.0,2028401937.0,-302923.0,2848375429.0,2848375429.0,8751369.0,655949735.0,--,2127152212.0,--,--,132070663.0,121003.0,2295679.0,--,--,--,129895987.0,34676144.0,--,--,--,95219843.0,-15053631.0,110273474.0,-6231867.0,88987976.0,-15009076.0,103997052.0,--,0.04,0.04,20180807
20180331,1328759707.0,178993883.0,99206753.0,36727523.0,42639723.0,-6214972.0,211043104.0,--,--,-1167991.0,-393885.0,34.0,946714581.0,-215047.0,1218867564.0,1218867564.0,3885678.0,274489125.0,--,941176411.0,--,--,109892143.0,246432.0,208224.0,--,--,--,109930351.0,26528784.0,--,--,--,83401567.0,-4399208.0,87800775.0,-34982420.0,48419147.0,-4354653.0,52773800.0,--,0.031,0.031,20180424
20171231,4392996390.0,1168177951.0,476210667.0,565205894.0,121082967.0,56429917.0,1019002380.0,--,--,18554581.0,-2808073.0,6358339.0,2126813747.0,467548.0,3762999594.0,3762999594.0,24271574.0,1447771855.0,--,2127336719.0,--,--,629996796.0,1163387.0,3457693.0,--,--,--,627702490.0,185308543.0,--,--,--,442393947.0,33492683.0,408901264.0,106257094.0,548651041.0,70272868.0,478378173.0,--,0.14,0.14,20180403
20170930,3401137922.0,879755653.0,381494521.0,413152619.0,82600531.0,48339809.0,765443046.0,--,--,12603471.0,-819292.0,2032538.0,1693189313.0,593384.0,2825823612.0,2825823612.0,17635606.0,1002264905.0,--,1677754062.0,--,--,575314310.0,529127.0,2102540.0,--,--,--,573740897.0,159814278.0,--,--,--,413926619.0,34705156.0,379221463.0,39593583.0,453520202.0,34671697.0,418848505.0,--,0.1341,0.1341,20171024
20170630,2099591202.0,593194303.0,242222779.0,292674962.0,56467647.0,46217115.0,494826405.0,--,--,49296574.0,-415325.0,1082671.0,914803740.0,585719.0,1735267059.0,1735267059.0,12274655.0,690631350.0,--,913144087.0,--,--,364324143.0,152729.0,1057195.0,--,--,--,363419677.0,103305325.0,--,--,--,260114352.0,22730361.0,237383991.0,6618084.0,266732436.0,22696902.0,244035534.0,--,0.084,0.084,20170822
20170331,840526389.0,318955026.0,129081678.0,159302407.0,29249243.0,25648034.0,252946596.0,--,--,37975601.0,-156538.0,4996.0,204745221.0,407453.0,620763819.0,620763819.0,5851253.0,323211012.0,--,203403868.0,--,--,219762570.0,245540.0,254721.0,--,--,--,219753389.0,62529799.0,--,--,--,157223590.0,16819716.0,140403874.0,41669420.0,198893010.0,17451432.0,181441578.0,--,0.0496,0.0496,20170425
20161231,2345649721.0,1483565623.0,631585246.0,744931631.0,101291853.0,266197158.0,422282717.0,--,--,-128324785.0,1027005.0,--,300877401.0,24602.0,1646780183.0,1646780183.0,61814600.0,1289073393.0,--,282391441.0,--,--,698869538.0,16721836.0,7939418.0,--,--,--,707651956.0,180075937.0,--,--,--,527576019.0,59890403.0,467685616.0,-199571581.0,328004438.0,70933465.0,257070973.0,--,0.17,0.17,20170425
