报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,2682648601.59,2682648601.59,0.0,--,--,--,2650333297.71,2490757618.98,4546048.11,107594996.66,30327447.1,13096920.83,4010266.03,3959861.66,1662091.52,-3223376.87,-20257979.66,0.0,--,--,--,--,--,--,--,7196085.02,-1535038.78,-1282602.88,--,--,611.77,--,--,--,14495605.36,245637.53,297250.44,--,--,--,14443992.45,5019572.92,--,--,--,9424419.53,9424419.53,--,-7353544.43,16777963.96,--,9424419.53,-7353544.43,16777963.96,--,0.18,0.18,20221024
20220630,1758269422.75,1758269422.75,0.0,--,--,--,1733468219.19,1629547052.36,2905518.44,69711827.29,19743688.79,8659216.61,2900915.7,2850242.3,970970.66,-6517336.03,-17183295.38,0.0,--,--,--,--,--,--,--,4081663.66,-718954.67,-380643.88,--,--,611.77,--,--,--,4463892.91,78384.51,35932.77,--,--,--,4506344.65,2999592.1,--,--,--,1506752.55,1506752.55,--,-5784699.74,7291452.29,--,1506752.55,-5784699.74,7291452.29,--,0.08,0.08,20220826
20220331,910012727.88,910012727.88,0.0,--,--,--,893181279.66,841427248.42,1497505.11,34637385.49,9033790.72,4976547.82,1608802.1,1240716.67,275096.32,-3811590.44,-5929230.65,0.0,--,--,--,--,--,--,--,2629364.94,-141351.96,-209432.66,--,--,611.77,--,--,--,9579251.88,95757.17,18971.8,--,--,--,9656037.25,2241620.7,--,--,--,7414416.55,7414416.55,--,-1722277.3,9136693.85,--,7414416.55,-1722277.3,9136693.85,--,0.1,0.1,20220422
20211231,3400580726.17,3400580726.17,0.0,--,--,--,3398037122.02,3214814132.66,5136985.15,129051533.75,35452677.27,11377795.52,2203997.67,1817154.24,2137244.52,-4291334.54,-2185788.66,0.0,--,--,--,--,--,--,--,5786449.66,7517667.8,126635.2,--,--,-108595.05,--,--,--,9262003.36,18692.86,1156398.63,--,--,--,8124297.59,1395298.77,--,--,--,6728998.82,6728998.82,--,328969.07,6400029.75,--,6728998.82,328969.07,6400029.75,--,0.07,0.07,20220422
20210930,2406228814.29,2406228814.29,0.0,--,--,--,2394943029.09,2268964017.96,3706692.05,95944102.83,25582627.58,--,745588.67,--,--,-3044290.91,-11055163.91,0.0,--,--,--,--,--,--,--,7777987.71,10520220.42,--,--,--,37858.16,--,--,--,15522396.67,3142.75,578534.12,--,--,--,14947005.3,2395110.37,--,--,--,12551894.93,--,--,1569061.22,10982833.71,--,12551894.93,1569061.22,10982833.71,--,0.12,0.12,20211026
20210630,1593377665.06,1593377665.06,0.0,--,--,--,1583485928.3,1500201360.38,2628032.51,60860484.91,19302984.66,--,493065.84,437416.68,1219764.21,-3071639.53,-10910370.03,0.0,--,--,--,--,--,--,--,7694187.69,10533236.01,7227736.01,--,--,2376.38,--,--,--,14139527.28,1443.89,249063.36,--,--,--,13891907.81,1782558.38,--,--,--,12109349.43,12109349.43,--,3198131.51,8911217.92,--,12109349.43,3198131.51,8911217.92,--,0.1,0.1,20210820
20210331,830916487.56,830916487.56,0.0,--,--,--,821521838.71,772465578.83,1413879.92,33285922.5,14285018.75,--,71438.71,215083.34,323356.73,-4762932.44,-7125843.43,0.0,--,--,--,--,--,--,--,4616972.98,--,--,--,--,2376.38,--,--,--,2125222.34,66595.97,160031.86,--,--,--,2031786.45,737924.97,--,--,--,1293861.48,1293861.48,--,214539.93,1079321.55,--,1293861.48,214539.93,1079321.55,--,0.01,0.01,20210416
20201231,2790133940.28,2790133940.28,0.0,--,--,--,2725412991.77,2591832281.35,5255611.08,101774755.54,23239202.78,--,3311141.02,1821407.88,1919519.98,-3904639.05,-1792377.73,0.0,--,--,--,--,--,--,--,2049691.42,176973.86,-376465.57,--,--,-60045.11,--,--,--,61190551.9,1773362.21,1134554.39,--,--,--,61829359.72,9410790.83,--,--,--,52418568.89,52418568.89,--,-1599148.77,54017717.66,--,52418568.89,-1599148.77,54017717.66,--,0.75,0.75,20210416
20200930,2023890397.57,2023890397.57,0.0,--,--,--,1975007610.35,1860471065.45,3960090.99,90563158.6,17336520.17,0.0,2676775.14,1388434.1,1444857.48,-4431143.75,-10964240.79,0.0,--,--,--,--,--,--,--,787056.26,157968.88,-237629.32,--,--,-57838.1,--,--,--,34374589.72,2202184.78,450275.98,--,--,--,36126498.52,5805048.77,--,--,--,30321449.75,30321449.75,--,-2096831.72,32418281.47,--,30321449.75,-2096831.72,32418281.47,--,0.45,0.45,20210108
20200630,1334591923.76,1334591923.76,0.0,--,--,--,1296386451.97,1218376802.28,2482969.63,62032206.21,11331402.31,--,2163071.54,938322.98,1144218.55,-4197231.83,-8720843.06,0.0,--,--,--,--,--,--,--,647095.02,-150350.77,-150350.77,--,--,-34613.1,--,--,--,25749528.05,3413.44,431424.23,--,--,--,25321517.26,3981992.4,--,--,--,21339524.86,21339524.86,--,-1157833.5,22497358.36,--,21339524.86,-1157833.5,22497358.36,--,0.31,0.31,20210108
20200331,704233474.23,704233474.23,0.0,--,--,--,679031721.02,639600211.02,1192886.62,28801041.31,7921324.88,--,1516257.19,425333.34,236360.18,-3660086.83,-8759679.86,0.0,--,--,--,--,--,--,--,160806.59,--,--,--,--,-41842.84,--,--,--,12900950.27,2400.0,47208.05,--,--,--,12856142.22,3360324.45,--,--,--,9495817.77,9495817.77,--,-982839.58,10478657.35,--,9495817.77,-982839.58,10478657.35,--,0.15,0.15,20210416
20191231,2289374798.0,2289374798.0,0.0,--,--,--,2214005134.07,2080866491.57,4561190.4,102355983.17,21833685.68,--,4387783.25,2139553.39,1543377.44,-3610761.03,215217.55,0.0,--,--,--,--,--,--,--,2655632.57,644755.37,--,--,--,-229509.54,--,--,--,75044998.85,67848.55,245590.84,--,--,--,74867256.56,12537206.65,--,--,--,62330049.91,62330049.91,--,-2333410.52,64663460.43,--,62330049.91,-2333410.52,64663460.43,--,0.9,0.9,20210108
20190930,1624100404.16,1624100404.16,0.0,--,--,--,1578902605.84,1477724030.26,3310500.75,78406596.84,16690964.1,--,2770513.89,1623196.73,1328529.51,-5419395.18,-7150352.19,0.0,--,--,--,--,--,--,--,1318420.13,642847.57,--,--,--,-137762.01,--,--,--,34451556.64,48248.04,227262.49,--,--,--,34272542.19,7582290.0,--,--,--,26690252.19,26690252.19,--,-1392845.73,28083097.92,--,26690252.19,-1392845.73,28083097.92,--,0.39,0.39,20210108
20181231,2023988593.92,2023988593.92,0.0,--,--,--,1955378694.07,1850785335.48,2942150.64,79318159.81,16577013.32,--,2664806.95,1642850.01,1139805.7,3091227.87,--,0.0,--,--,--,--,--,--,--,319426.81,-501258.53,-577642.09,--,--,-428761.71,--,--,--,67999306.42,144076.62,281552.22,--,--,--,67861830.82,11448935.22,--,--,--,56412895.6,56412895.6,--,-144873.46,56557769.06,--,56412895.6,-144873.46,56557769.06,--,0.8215,0.8215,20210108
20171231,1586780039.18,1586780039.18,0.0,--,--,--,1532743129.99,1443106624.62,3078893.37,61582589.62,22492426.21,--,-341918.93,--,1173641.76,2824515.1,--,0.0,--,--,--,--,--,--,--,41368.58,--,--,--,--,-1558.17,--,--,--,54076719.6,60060.12,87575.56,--,--,--,54049204.16,9451333.22,--,--,--,44597870.94,44597870.94,--,--,44597870.94,--,44597870.94,--,44597870.94,--,0.7093,0.7093,20210108
20161231,1240811927.71,1240811927.71,0.0,--,--,--,1205126630.52,1135542669.68,2698792.17,37185086.25,26040446.05,--,-558456.89,--,1563790.11,4218093.26,--,0.0,--,--,--,--,--,--,--,117207.52,212000.0,--,--,--,-1638.55,--,--,--,36012866.16,53166.8,109856.62,--,--,--,35956176.34,7056545.39,--,--,--,28899630.95,28899630.95,--,--,28899630.95,--,28899630.95,--,28899630.95,--,0.51,0.51,20190628
