报告期,营业收入*,利息净收入,利息收入,减:利息支出,手续费及佣金净收入,手续费及佣金收入,减:手续费及佣金支出,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,8021118000.0,5877799000.0,12487820000.0,6610021000.0,434544000.0,529965000.0,95421000.0,1015573000.0,--,--,490994000.0,81197000.0,109072000.0,10111000.0,1828000.0,5034686000.0,80300000.0,2022072000.0,--,317000.0,--,--,2986432000.0,10182000.0,43015000.0,--,--,--,2953599000.0,150482000.0,--,--,--,2803117000.0,4463000.0,2798654000.0,-14781000.0,2788336000.0,2691000.0,2785645000.0,--,0.48,0.41,20221029
20220630,5333382000.0,3864362000.0,8293623000.0,4429261000.0,360701000.0,401831000.0,41130000.0,677020000.0,--,--,314913000.0,53809000.0,54490000.0,6733000.0,1354000.0,3551563000.0,54247000.0,1305858000.0,--,170000.0,--,--,1781819000.0,3138000.0,7395000.0,--,--,--,1777562000.0,33366000.0,--,--,--,1744196000.0,-4633000.0,1748829000.0,-7222000.0,1736974000.0,-5834000.0,1742808000.0,--,0.29,0.26,20220827
20220331,2491450000.0,1878090000.0,4100448000.0,2222358000.0,209414000.0,228952000.0,19538000.0,266268000.0,--,--,109918000.0,18404000.0,6442000.0,3439000.0,-525000.0,1479446000.0,26116000.0,586434000.0,--,77000.0,--,--,1012004000.0,1185000.0,3644000.0,--,--,--,1009545000.0,74976000.0,--,--,--,934569000.0,-6595000.0,941164000.0,-47493000.0,887076000.0,-7578000.0,894654000.0,--,0.15,0.14,20220429
20211231,10296758000.0,8048242000.0,16623335000.0,8575093000.0,491660000.0,647596000.0,155936000.0,1791547000.0,--,--,-258536000.0,67043000.0,128604000.0,29924000.0,-1726000.0,6932015000.0,111260000.0,3009084000.0,--,1143000.0,--,--,3364743000.0,10017000.0,61317000.0,--,--,--,3313443000.0,221376000.0,--,--,--,3092067000.0,26518000.0,3065549000.0,190064000.0,3282131000.0,26134000.0,3255997000.0,--,0.53,0.48,20220429
20210930,8432246000.0,6176141000.0,12524819000.0,6348678000.0,435448000.0,532969000.0,97521000.0,1366017000.0,--,--,267178000.0,52226000.0,116145000.0,22783000.0,-3692000.0,5478382000.0,80362000.0,1984147000.0,--,1139000.0,--,--,2953864000.0,6335000.0,3632000.0,--,--,--,2956567000.0,196957000.0,--,--,--,2759610000.0,27106000.0,2732504000.0,194586000.0,2954196000.0,27055000.0,2927141000.0,--,0.49,0.44,20211030
20210630,5503294000.0,4078420000.0,8231318000.0,4152898000.0,329748000.0,398507000.0,68759000.0,845567000.0,--,--,171533000.0,33390000.0,32589000.0,15587000.0,-3540000.0,3717785000.0,51853000.0,1297183000.0,--,1023000.0,--,--,1785509000.0,2257000.0,1822000.0,--,--,--,1785944000.0,105359000.0,--,--,--,1680585000.0,16223000.0,1664362000.0,115638000.0,1796223000.0,16305000.0,1779918000.0,--,0.3,0.27,20210828
20210331,2660227000.0,2002683000.0,4030534000.0,2027851000.0,206586000.0,225018000.0,18432000.0,210039000.0,--,--,200212000.0,19822000.0,20284000.0,10697000.0,-10096000.0,1639595000.0,25896000.0,624707000.0,--,112000.0,--,--,1020632000.0,1499000.0,836000.0,--,--,--,1021295000.0,100758000.0,--,--,--,920537000.0,7539000.0,912998000.0,37331000.0,957868000.0,6803000.0,951065000.0,--,0.16,0.15,20210427
20201231,9571526000.0,8085454000.0,15198566000.0,7113112000.0,302268000.0,426909000.0,124641000.0,1475558000.0,--,--,-486960000.0,53443000.0,97686000.0,47316000.0,-3239000.0,6463864000.0,100998000.0,2755230000.0,--,529000.0,--,--,3107662000.0,12348000.0,11464000.0,--,--,--,3108546000.0,131179000.0,--,--,--,2977367000.0,17741000.0,2959626000.0,-175504000.0,2801863000.0,17732000.0,2784131000.0,--,0.53,0.51,20210427
20200930,7065912000.0,5867224000.0,11074579000.0,5207355000.0,262731000.0,317909000.0,55178000.0,1047552000.0,--,--,-167625000.0,9578000.0,21028000.0,27013000.0,-1589000.0,4363114000.0,72779000.0,1864266000.0,--,519000.0,--,--,2702798000.0,10825000.0,7413000.0,--,--,--,2706210000.0,222628000.0,--,--,--,2483582000.0,10293000.0,2473289000.0,-268012000.0,2215570000.0,11043000.0,2204527000.0,--,0.45,0.44,20201027
20200630,5044190000.0,3858868000.0,7246114000.0,3387246000.0,185577000.0,218609000.0,33032000.0,748440000.0,--,--,190206000.0,38011000.0,15520000.0,7109000.0,459000.0,3489915000.0,46959000.0,1217984000.0,--,473000.0,--,--,1554275000.0,3620000.0,5371000.0,--,--,--,1552524000.0,57904000.0,--,--,--,1494620000.0,10496000.0,1484124000.0,-29649000.0,1464971000.0,10453000.0,1454518000.0,--,0.27,0.27,20200825
20200331,2832387000.0,1867566000.0,3557185000.0,1689619000.0,107230000.0,120981000.0,13751000.0,392943000.0,--,--,432592000.0,22441000.0,6465000.0,3631000.0,-481000.0,1857336000.0,21907000.0,588244000.0,--,278000.0,--,--,975051000.0,597000.0,3886000.0,--,--,--,971762000.0,115440000.0,--,--,--,856322000.0,2772000.0,853550000.0,114917000.0,971239000.0,2772000.0,968467000.0,--,0.15,0.15,20200427
20191231,8729188000.0,7090317000.0,13415291000.0,6324974000.0,198918000.0,288539000.0,89621000.0,2108284000.0,--,--,-813206000.0,56305000.0,47546000.0,22103000.0,18921000.0,5592073000.0,91236000.0,2640478000.0,--,885000.0,--,--,3137115000.0,3989000.0,30632000.0,--,--,--,3110472000.0,263225000.0,--,--,--,2847247000.0,22449000.0,2824798000.0,145251000.0,2992498000.0,22449000.0,2970049000.0,--,0.52,0.52,20200427
20190930,6579794000.0,5131095000.0,9867435000.0,4736340000.0,175430000.0,231958000.0,56528000.0,1262142000.0,--,--,-93971000.0,46137000.0,25374000.0,15703000.0,17884000.0,3899169000.0,66763000.0,1679833000.0,--,615000.0,--,--,2680625000.0,2050000.0,5915000.0,--,--,--,2676760000.0,305994000.0,--,--,--,2370766000.0,13276000.0,2357490000.0,3235000.0,2374001000.0,13276000.0,2360725000.0,--,0.44,0.44,20191029
20190630,4294591000.0,3340463000.0,6433632000.0,3093169000.0,128746000.0,158075000.0,29329000.0,848544000.0,--,--,-77233000.0,27812000.0,17448000.0,7978000.0,833000.0,2685628000.0,41969000.0,1121975000.0,--,287000.0,--,--,1608963000.0,1754000.0,2093000.0,--,--,--,1608624000.0,185657000.0,--,--,--,1422967000.0,7003000.0,1415964000.0,-38929000.0,1384038000.0,7003000.0,1377035000.0,--,0.27,0.27,20190822
