报告期,资产*,现金及存放中央银行款项,存放同业和其它金融机构款项,贵金属,拆出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收利息,应收款项,合同资产,发放贷款及垫款,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,应收款项类投资,固定资产,在建工程,无形资产,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,同业和其它金融机构存放款项,向中央银行借款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,吸收存款,应付职工薪酬,应交税费,应付利息,应付款项,合同负债,持有待售负债,代理业务负债,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,48301321000.0,3661180000.0,--,12286543000.0,387098610000.0,115107361000.0,235465415000.0,36367509000.0,158325000.0,--,--,809408000.0,6517006000.0,--,--,--,--,410409540000.0,--,--,--,--,--,1775027000.0,--,1259842000.0,--,4217697000.0,--,985704000.0,--,--,878673018000.0,--,27884522000.0,24773053000.0,22301935000.0,652182000.0,1346881000.0,3770289000.0,565239654000.0,994160000.0,1150607000.0,--,--,--,--,--,164965512000.0,--,671855000.0,2631356000.0,--,--,817615879000.0,--,4021554000.0,5991585000.0,5991585000.0,--,11178024000.0,--,436708000.0,2021865000.0,26203235000.0,9366242000.0,--,--,--,59219213000.0,1837926000.0,61057139000.0,--,--,878673018000.0,20221029
20220630,--,53145188000.0,5411404000.0,--,13196403000.0,377400149000.0,115241395000.0,227630773000.0,34381102000.0,146879000.0,--,--,275957000.0,10126498000.0,--,--,--,--,389914068000.0,--,--,--,--,--,1720018000.0,--,822090000.0,--,4247650000.0,--,2342197000.0,--,--,859964984000.0,--,22553587000.0,23375031000.0,21250438000.0,933000.0,671387000.0,18363367000.0,545820841000.0,709384000.0,1178684000.0,--,--,--,--,--,160537631000.0,--,557425000.0,4765449000.0,--,--,801034854000.0,--,4021554000.0,5991585000.0,5991585000.0,--,11178024000.0,--,167674000.0,2021865000.0,24433193000.0,9366242000.0,--,--,--,57180137000.0,1749993000.0,58930130000.0,--,--,859964984000.0,20220830
20220331,--,50510662000.0,7236556000.0,--,10838316000.0,365400414000.0,107614397000.0,225763640000.0,31942394000.0,79983000.0,--,--,199538000.0,7844890000.0,--,--,--,--,375102162000.0,--,--,--,--,--,1699611000.0,--,835539000.0,--,4001137000.0,--,1495574000.0,--,--,826535227000.0,--,29857135000.0,23206178000.0,18473972000.0,41316000.0,515432000.0,10730843000.0,530839808000.0,642275000.0,1317571000.0,--,--,--,--,--,148243785000.0,--,670763000.0,2240754000.0,--,--,768031035000.0,--,4021554000.0,5991585000.0,5991585000.0,--,11178024000.0,--,156297000.0,2021865000.0,24080253000.0,9366242000.0,--,--,--,56815820000.0,1688372000.0,58504192000.0,--,--,826535227000.0,20220429
20211231,--,54251852000.0,3911926000.0,--,7140366000.0,358922074000.0,98585746000.0,229980124000.0,30302605000.0,53599000.0,--,--,222994000.0,5162510000.0,--,--,--,--,357570387000.0,--,--,--,--,--,1702417000.0,--,854300000.0,--,3897889000.0,--,1167601000.0,--,--,796150318000.0,--,29743954000.0,22894863000.0,17601664000.0,502000.0,431430000.0,1769628000.0,516186159000.0,1132002000.0,1265298000.0,--,--,--,--,--,144725174000.0,--,578666000.0,1928866000.0,--,--,739504359000.0,--,4021554000.0,5991585000.0,5991585000.0,--,11178024000.0,--,183709000.0,2021865000.0,22258988000.0,9366242000.0,--,--,--,55021967000.0,1623992000.0,56645959000.0,--,--,796150318000.0,20220429
20210930,--,47860378000.0,17010575000.0,--,3593770000.0,356382427000.0,93782268000.0,235751808000.0,26844601000.0,3750000.0,--,--,306052000.0,10331002000.0,--,--,--,--,342238045000.0,--,--,--,--,--,1818096000.0,--,537370000.0,--,3845002000.0,--,1297040000.0,--,--,786600815000.0,--,35295663000.0,24118832000.0,14737651000.0,443408000.0,322258000.0,29644930000.0,488448129000.0,846052000.0,1349293000.0,--,--,--,--,--,131406763000.0,--,519635000.0,2575753000.0,--,--,730973630000.0,--,4021554000.0,5991585000.0,5991585000.0,--,11178025000.0,--,171006000.0,2021865000.0,22449494000.0,8229286000.0,--,--,--,54062815000.0,1564370000.0,55627185000.0,--,--,786600815000.0,20211026
20210630,--,47083588000.0,11840389000.0,--,2938409000.0,348557667000.0,90634042000.0,232064538000.0,25855337000.0,3750000.0,--,--,165574000.0,4551047000.0,--,--,--,--,335330326000.0,--,--,--,--,--,1737672000.0,--,524741000.0,--,3550892000.0,--,1548283000.0,--,--,759219743000.0,--,27670433000.0,21765338000.0,16591505000.0,768197000.0,217986000.0,18913481000.0,480206809000.0,695472000.0,1129543000.0,--,--,--,--,--,131587917000.0,--,500383000.0,4016933000.0,--,--,705347298000.0,--,4021554000.0,5991585000.0,5991585000.0,--,11178024000.0,--,72728000.0,2021865000.0,20890114000.0,8229286000.0,--,--,--,52405156000.0,1467289000.0,53872445000.0,--,--,759219743000.0,20210818
20210331,--,48214809000.0,8955967000.0,--,3224043000.0,340792084000.0,91104145000.0,227197231000.0,22486958000.0,3750000.0,--,--,134221000.0,3096187000.0,--,--,--,--,321936328000.0,--,--,--,--,--,1772441000.0,--,613161000.0,--,3490933000.0,--,1352712000.0,--,--,734953564000.0,--,21968106000.0,20560664000.0,12771675000.0,868294000.0,184116000.0,12319542000.0,466761195000.0,841895000.0,1361789000.0,--,--,--,--,--,140517747000.0,--,454187000.0,1875800000.0,--,--,681746251000.0,--,4021554000.0,5991585000.0,5991585000.0,--,11178025000.0,--,34486000.0,2021865000.0,20307446000.0,8229286000.0,--,--,--,51784247000.0,1423066000.0,53207313000.0,--,--,734953564000.0,20210428
20201231,--,54546133000.0,5037609000.0,--,3404955000.0,325862942000.0,85282731000.0,214737971000.0,25838490000.0,3750000.0,--,--,112859000.0,3227146000.0,--,--,--,--,304789654000.0,--,--,--,--,--,1801261000.0,--,622018000.0,--,3364036000.0,--,1466115000.0,--,--,704234728000.0,--,22877765000.0,21488510000.0,12072953000.0,364983000.0,166957000.0,2149660000.0,463645835000.0,1032079000.0,1261895000.0,--,--,--,--,--,130801829000.0,--,495329000.0,2154423000.0,--,--,658512218000.0,--,3421554000.0,5991585000.0,5991585000.0,--,5900504000.0,--,72053000.0,2021865000.0,18696465000.0,8229286000.0,--,--,--,44333312000.0,1389198000.0,45722510000.0,--,--,704234728000.0,20210428
20200930,--,50315855000.0,7466525000.0,--,2421393000.0,309723137000.0,86738367000.0,197197248000.0,25783772000.0,3750000.0,--,--,225330000.0,4097842000.0,--,--,--,--,299451886000.0,--,--,--,--,--,1585538000.0,--,581360000.0,--,3207633000.0,--,5172968000.0,--,--,684249467000.0,--,24392995000.0,14284844000.0,11106155000.0,198179000.0,230543000.0,6077475000.0,465171211000.0,792459000.0,1240639000.0,--,--,--,--,--,108952405000.0,--,509883000.0,6422980000.0,--,--,639379768000.0,--,3421554000.0,5991585000.0,5991585000.0,--,5900504000.0,--,31405000.0,2021865000.0,18431562000.0,7721936000.0,--,--,--,43520411000.0,1349288000.0,44869699000.0,--,--,684249467000.0,20201030
20200630,--,52111610000.0,3213176000.0,--,1115834000.0,296779507000.0,87643287000.0,181796963000.0,27335507000.0,3750000.0,--,--,234121000.0,7980493000.0,--,--,--,--,282511577000.0,--,--,--,--,--,1567895000.0,--,586339000.0,--,2949197000.0,--,1429675000.0,--,--,650479424000.0,--,24507878000.0,7915322000.0,10355851000.0,793669000.0,279944000.0,7695252000.0,436554504000.0,714540000.0,1058618000.0,--,--,--,--,--,112396457000.0,--,420879000.0,4157410000.0,--,--,606850324000.0,--,3421554000.0,5991585000.0,5991585000.0,--,5900504000.0,--,260249000.0,2021865000.0,17055653000.0,7721936000.0,--,--,--,42373346000.0,1255754000.0,43629100000.0,--,--,650479424000.0,20200828
