报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,2719352274.48,1151174029.74,710140965.86,380218274.48,55678189.09,193668864.78,1005649083.5,574906565.35,--,-517727843.06,6231836.09,10432163.86,869924139.57,--,2189782362.81,2189782362.81,21816470.03,1336728426.43,--,819244252.53,--,--,529569911.67,1188381.71,1092687.79,--,--,--,529665605.59,-57720219.79,--,--,--,587385825.38,20340542.87,567045282.51,-13780070.42,573605754.96,20340542.87,553265212.09,--,0.18,0.18,20221031
20220630,2089298387.18,855615444.16,477468345.92,311396859.68,42100375.83,103158873.18,691027354.8,396690063.8,--,-358290095.13,2798582.44,6658931.25,788329296.48,--,1666718581.45,1666718581.45,13537708.36,903271062.26,--,754980940.5,--,--,422579805.73,1141968.11,594525.02,--,--,--,423127248.82,-24938803.84,--,--,--,448066052.66,14303006.66,433763046.0,-16182872.45,431883180.21,14303006.66,417580173.55,--,0.14,0.14,20220830
20220331,623631469.9,484964261.25,248453387.33,206069416.69,23080311.63,57950558.96,140754408.54,200097877.41,--,-431609799.6,-338996.85,5045501.01,366865536.59,--,797198448.52,797198448.52,5288394.02,434708934.4,--,353989487.28,--,--,-173566978.62,77176.3,558382.31,--,--,--,-174048184.63,-103076461.27,--,--,--,-70971723.36,7299816.47,-78271539.83,-13416528.03,-84388251.39,7299816.47,-91688067.86,--,-0.025,-0.025,20220430
20211231,7756796088.56,1996520743.67,1206125536.79,574745827.71,140417719.53,358033096.7,2060531580.05,765004449.37,--,186183450.17,-1446667.92,22377399.29,3134596486.6,--,5555164824.9,5555164824.9,40136062.24,2500687728.23,--,3017485669.97,--,--,2201631263.66,709793.09,34105952.93,--,--,--,2168235103.82,322630909.27,--,--,--,1845604194.55,79993266.11,1765610928.44,91257007.73,1936861202.28,79993266.11,1856867936.17,--,0.57,0.57,20220412
20210930,5882212759.17,1437146441.92,888849639.13,431045558.09,70886909.29,278696975.97,1507740629.51,577996004.86,--,189914005.21,-447540.98,9427374.72,2459734872.82,--,4196678175.64,4196678175.64,26276472.9,1784182430.73,--,2400882579.27,--,--,1685534583.53,124105.23,26861546.44,--,--,--,1658797142.32,261027641.95,--,--,--,1397769500.37,43224254.75,1354545245.62,67139785.97,1464909286.34,43224254.75,1421685031.59,--,0.44,0.44,20211028
20210630,3655001851.22,890779178.29,543356446.65,270088206.34,54931922.09,162267555.71,938779346.47,389839277.65,--,173452974.82,-596440.23,4616279.24,1485702956.92,--,2619933772.18,2619933772.18,14926647.16,1164716933.62,--,1449169893.56,--,--,1035068079.04,28570.74,26232231.0,--,--,--,1008864418.78,153232166.16,--,--,--,855632252.62,22249322.47,833382930.15,17578536.23,873210788.85,22249322.47,850961466.38,--,0.27,0.27,20210821
20210331,1417261479.35,433731596.9,271710168.29,136079856.59,18078355.13,68715005.81,414630083.56,206287169.59,--,-77854937.45,329259.98,3969005.65,573741464.9,--,1078371869.63,1078371869.63,7744513.98,522113500.57,--,564570522.92,--,--,338889609.72,3589.27,2037180.81,--,--,--,336856018.18,25880336.21,--,--,--,310975681.97,6765286.73,304210395.24,34166465.88,345142147.85,6765286.73,338376861.12,--,0.098,0.098,20210429
20201231,6868697463.16,1638208374.41,1034066493.03,451412788.98,105651157.84,424982245.13,1903291428.68,476395939.13,--,63933891.74,-3756429.91,17979559.88,2824058393.23,--,5036820858.92,5036820858.92,30485887.7,2154116194.39,--,2754104951.87,--,--,1831876604.24,3357393.47,8503375.69,--,--,--,1826730622.02,296130603.12,--,--,--,1530600018.9,28958550.18,1501641468.72,-3979492.8,1526620526.1,28958550.18,1497661975.92,--,0.48,0.48,20210413
20200930,4841674116.75,1187706657.47,795020394.36,280888495.61,81807482.63,330683942.59,1404782613.19,336460665.87,--,98346617.19,-1289433.61,14959408.26,1806484311.66,--,3409090770.96,3409090770.96,22083333.01,1610224511.13,--,1758867561.21,--,--,1432583345.79,740588.04,8182546.71,--,--,--,1425141387.12,249471908.76,--,--,--,1175669478.36,20503982.72,1155165495.64,47404379.81,1223073858.17,20503982.72,1202569875.45,--,0.37,0.37,20201027
20200630,3054876333.96,718294341.36,458193148.11,184974066.07,61561872.72,210587332.07,873747900.4,194825016.91,--,28964835.22,1019780.08,11633681.67,1210628463.16,--,2213807549.93,2213807549.93,13872880.71,1003524612.53,--,1178654081.32,--,--,841068784.03,636707.41,8113546.71,--,--,--,833591944.73,152936188.55,--,--,--,680655756.18,13550857.42,667104898.76,31251918.27,711907674.45,13550857.42,698356817.03,--,0.21,0.21,20200826
