报告期,营业收入*,利息净收入,利息收入,减:利息支出,手续费及佣金净收入,手续费及佣金收入,减:手续费及佣金支出,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,711392000000.0,527598000000.0,950698000000.0,423100000000.0,105594000000.0,117209000000.0,11615000000.0,33468000000.0,3306000000.0,--,-9866000000.0,-2383000000.0,--,56981000000.0,--,391316000000.0,7228000000.0,154918000000.0,--,59792000000.0,--,--,320076000000.0,2825000000.0,724000000.0,--,--,--,322177000000.0,55667000000.0,--,--,--,266510000000.0,688000000.0,265822000000.0,3440000000.0,269950000000.0,1643000000.0,268307000000.0,--,0.71,0.71,20221029
20220630,487270000000.0,351425000000.0,620023000000.0,268598000000.0,76017000000.0,83649000000.0,7632000000.0,21662000000.0,2152000000.0,--,-4231000000.0,-1007000000.0,--,43404000000.0,--,280280000000.0,4919000000.0,98086000000.0,--,43653000000.0,--,--,206990000000.0,2323000000.0,168000000.0,--,--,--,209145000000.0,36575000000.0,--,--,--,172570000000.0,1064000000.0,171506000000.0,-6414000000.0,166156000000.0,1597000000.0,164559000000.0,--,0.47,0.47,20220831
20220331,249467000000.0,177281000000.0,305370000000.0,128089000000.0,41668000000.0,45649000000.0,3981000000.0,8951000000.0,552000000.0,--,-4747000000.0,747000000.0,--,25567000000.0,--,140176000000.0,2220000000.0,43374000000.0,--,23920000000.0,--,--,109291000000.0,1863000000.0,64000000.0,--,--,--,111090000000.0,19961000000.0,--,--,--,91129000000.0,496000000.0,90633000000.0,-10714000000.0,80415000000.0,625000000.0,79790000000.0,--,0.25,0.25,20220430
20211231,942762000000.0,690680000000.0,1162218000000.0,471538000000.0,133024000000.0,148727000000.0,15703000000.0,33999000000.0,2869000000.0,--,14473000000.0,3571000000.0,--,67015000000.0,--,519198000000.0,9318000000.0,225945000000.0,--,81312000000.0,--,--,423564000000.0,2299000000.0,964000000.0,--,--,--,424899000000.0,74683000000.0,--,--,--,350216000000.0,1878000000.0,348338000000.0,-8172000000.0,342044000000.0,1955000000.0,340089000000.0,--,0.95,0.95,20220331
20210930,712093000000.0,511148000000.0,858471000000.0,347323000000.0,105287000000.0,116426000000.0,11139000000.0,26420000000.0,1833000000.0,--,9834000000.0,2860000000.0,--,56544000000.0,--,396235000000.0,6740000000.0,142857000000.0,--,67320000000.0,--,--,315858000000.0,955000000.0,296000000.0,--,--,--,316517000000.0,63187000000.0,--,--,--,253330000000.0,1509000000.0,251821000000.0,-108000000.0,253222000000.0,1635000000.0,251587000000.0,--,0.69,0.69,20211030
20210630,467793000000.0,336293000000.0,563802000000.0,227509000000.0,75943000000.0,83232000000.0,7289000000.0,17890000000.0,1202000000.0,--,1329000000.0,1557000000.0,--,34781000000.0,--,260194000000.0,4646000000.0,90157000000.0,--,40844000000.0,--,--,207599000000.0,659000000.0,188000000.0,--,--,--,208070000000.0,43561000000.0,--,--,--,164509000000.0,1036000000.0,163473000000.0,-2237000000.0,162272000000.0,1072000000.0,161200000000.0,--,0.46,0.46,20210828
20210331,234191000000.0,166601000000.0,278781000000.0,112180000000.0,41164000000.0,44896000000.0,3732000000.0,7503000000.0,619000000.0,--,-1779000000.0,146000000.0,--,20556000000.0,--,125998000000.0,2164000000.0,41188000000.0,--,19784000000.0,--,--,108193000000.0,332000000.0,105000000.0,--,--,--,108420000000.0,22123000000.0,--,--,--,86297000000.0,567000000.0,85730000000.0,-1443000000.0,84854000000.0,679000000.0,84175000000.0,--,0.24,0.24,20210430
20201231,882665000000.0,646765000000.0,1092521000000.0,445756000000.0,131215000000.0,146668000000.0,15453000000.0,29965000000.0,1304000000.0,--,12797000000.0,41000000.0,--,61882000000.0,--,491283000000.0,8524000000.0,196848000000.0,--,83243000000.0,--,--,391382000000.0,1957000000.0,1213000000.0,--,--,--,392126000000.0,74441000000.0,--,--,--,317685000000.0,1779000000.0,315906000000.0,-15839000000.0,301846000000.0,1310000000.0,300536000000.0,--,0.86,0.86,20210327
20200930,665693000000.0,482791000000.0,816965000000.0,334174000000.0,104997000000.0,115967000000.0,10970000000.0,25104000000.0,764000000.0,--,8469000000.0,-1801000000.0,--,46133000000.0,--,381996000000.0,6220000000.0,130114000000.0,--,65932000000.0,--,--,283697000000.0,1249000000.0,820000000.0,--,--,--,284126000000.0,53953000000.0,--,--,--,230173000000.0,1498000000.0,228675000000.0,-17999000000.0,212174000000.0,1098000000.0,211076000000.0,--,0.64,0.64,20201031
20200630,448456000000.0,319891000000.0,543132000000.0,223241000000.0,75558000000.0,82207000000.0,6649000000.0,18233000000.0,386000000.0,--,6751000000.0,-3973000000.0,--,31996000000.0,--,259302000000.0,4406000000.0,82950000000.0,--,46490000000.0,--,--,189154000000.0,766000000.0,569000000.0,--,--,--,189351000000.0,39555000000.0,--,--,--,149796000000.0,1006000000.0,148790000000.0,93000000.0,149889000000.0,1039000000.0,148850000000.0,--,0.42,0.42,20200831
20200331,226979000000.0,160954000000.0,271198000000.0,110244000000.0,40616000000.0,43406000000.0,2790000000.0,11185000000.0,404000000.0,--,5770000000.0,-2619000000.0,--,11073000000.0,--,120138000000.0,2073000000.0,37728000000.0,--,20845000000.0,--,--,106841000000.0,458000000.0,179000000.0,--,--,--,107120000000.0,22107000000.0,--,--,--,85013000000.0,519000000.0,84494000000.0,3425000000.0,88438000000.0,770000000.0,87668000000.0,--,0.24,0.24,20200429
20191231,855428000000.0,632217000000.0,1063445000000.0,431228000000.0,130573000000.0,146350000000.0,15777000000.0,9500000000.0,2520000000.0,--,11312000000.0,-3711000000.0,--,75537000000.0,--,464860000000.0,7677000000.0,199050000000.0,--,79176000000.0,--,--,390568000000.0,2222000000.0,1001000000.0,--,--,--,391789000000.0,78428000000.0,--,--,--,313361000000.0,1137000000.0,312224000000.0,10708000000.0,324069000000.0,1216000000.0,322853000000.0,--,0.86,0.86,20200328
20190930,646942000000.0,453146000000.0,775140000000.0,321994000000.0,124635000000.0,135606000000.0,10971000000.0,1091000000.0,1846000000.0,--,10970000000.0,-5015000000.0,--,62115000000.0,--,334844000000.0,5601000000.0,129426000000.0,--,62061000000.0,--,--,312098000000.0,1627000000.0,571000000.0,--,--,--,313154000000.0,60466000000.0,--,--,--,252688000000.0,976000000.0,251712000000.0,12694000000.0,265382000000.0,1139000000.0,264243000000.0,--,0.71,0.71,20191026
20190630,442915000000.0,299301000000.0,508157000000.0,208856000000.0,88501000000.0,95248000000.0,6747000000.0,-1081000000.0,1340000000.0,--,9061000000.0,-2262000000.0,--,49395000000.0,--,233984000000.0,3851000000.0,82880000000.0,--,48073000000.0,--,--,208931000000.0,698000000.0,420000000.0,--,--,--,209209000000.0,40519000000.0,--,--,--,168690000000.0,759000000.0,167931000000.0,4744000000.0,173434000000.0,745000000.0,172689000000.0,--,0.47,0.47,20190830
20190331,235501000000.0,148190000000.0,249277000000.0,101087000000.0,46136000000.0,50237000000.0,4101000000.0,-2230000000.0,637000000.0,--,6029000000.0,371000000.0,--,37005000000.0,--,132402000000.0,1852000000.0,38646000000.0,--,33630000000.0,--,--,103099000000.0,584000000.0,116000000.0,--,--,--,103567000000.0,20877000000.0,--,--,--,82690000000.0,685000000.0,82005000000.0,1466000000.0,84156000000.0,530000000.0,83626000000.0,--,0.23,0.23,20190430
20181231,773789000000.0,572518000000.0,948094000000.0,375576000000.0,145301000000.0,162347000000.0,17046000000.0,18821000000.0,3089000000.0,--,-6920000000.0,-8810000000.0,--,52879000000.0,--,402602000000.0,7781000000.0,185041000000.0,--,48186000000.0,--,--,371187000000.0,2529000000.0,1303000000.0,--,--,--,372413000000.0,73690000000.0,--,--,--,298723000000.0,1047000000.0,297676000000.0,27809000000.0,326532000000.0,1551000000.0,324981000000.0,--,0.82,0.82,20190329
20180930,577055000000.0,423630000000.0,700050000000.0,276420000000.0,113739000000.0,125930000000.0,12191000000.0,12655000000.0,2042000000.0,--,-5727000000.0,-6979000000.0,--,39737000000.0,--,282700000000.0,5936000000.0,121597000000.0,--,38234000000.0,--,--,294355000000.0,3101000000.0,933000000.0,--,--,--,296523000000.0,56403000000.0,--,--,--,240120000000.0,493000000.0,239627000000.0,17947000000.0,258067000000.0,616000000.0,257451000000.0,--,0.67,0.67,20181031
20180630,387451000000.0,277616000000.0,456807000000.0,179191000000.0,79260000000.0,87703000000.0,8443000000.0,9898000000.0,1330000000.0,--,-3336000000.0,-3189000000.0,--,27202000000.0,--,192269000000.0,4237000000.0,77376000000.0,--,27198000000.0,--,--,195182000000.0,2379000000.0,345000000.0,--,--,--,197216000000.0,36559000000.0,--,--,--,160657000000.0,215000000.0,160442000000.0,8608000000.0,169265000000.0,182000000.0,169083000000.0,--,0.45,0.45,20180831
20180331,197198000000.0,137012000000.0,225637000000.0,88625000000.0,41613000000.0,45664000000.0,4051000000.0,2678000000.0,717000000.0,--,254000000.0,1392000000.0,--,14249000000.0,--,96912000000.0,2015000000.0,37818000000.0,--,14821000000.0,--,--,100286000000.0,1525000000.0,165000000.0,--,--,--,101646000000.0,22577000000.0,--,--,--,79069000000.0,267000000.0,78802000000.0,-2637000000.0,76432000000.0,31000000.0,76401000000.0,--,0.22,0.22,20180428
20171231,726502000000.0,522078000000.0,861594000000.0,339516000000.0,139625000000.0,158666000000.0,19041000000.0,11927000000.0,2950000000.0,--,-840000000.0,-379000000.0,--,54091000000.0,--,364660000000.0,7465000000.0,177723000000.0,--,51703000000.0,--,--,361842000000.0,3805000000.0,1006000000.0,--,--,--,364641000000.0,77190000000.0,--,--,--,287451000000.0,1402000000.0,286049000000.0,-41378000000.0,246073000000.0,344000000.0,245729000000.0,--,0.79,0.79,20180328
20170930,535773000000.0,384151000000.0,636632000000.0,252481000000.0,107643000000.0,120973000000.0,13330000000.0,6060000000.0,2033000000.0,--,1628000000.0,-460000000.0,--,36751000000.0,--,244984000000.0,5622000000.0,119831000000.0,--,29915000000.0,--,--,290789000000.0,2440000000.0,470000000.0,--,--,--,292759000000.0,63673000000.0,--,--,--,229086000000.0,1087000000.0,227999000000.0,-25889000000.0,203197000000.0,500000000.0,202697000000.0,--,0.64,0.64,20171031
20170630,362151000000.0,250922000000.0,418353000000.0,167431000000.0,76670000000.0,85402000000.0,8732000000.0,3787000000.0,1372000000.0,--,971000000.0,-145000000.0,--,29946000000.0,--,166789000000.0,3908000000.0,76091000000.0,--,25447000000.0,--,--,195362000000.0,1407000000.0,271000000.0,--,--,--,196498000000.0,42811000000.0,--,--,--,153687000000.0,692000000.0,152995000000.0,-21340000000.0,132347000000.0,301000000.0,132046000000.0,--,0.43,0.43,20170831
