报告期,经营活动产生的现金流量*,收到原保险合同保费取得的现金,收到再保业务现金净额,收到其他与经营活动有关的现金,保户储金净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付原保险合同赔付款项的现金,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付手续费的现金,支付的各项税费,支付其他与经营活动有关的现金,支付保单红利的现金,投资活动现金流出差额(合计平衡项目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差值(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,质押贷款净增加额,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差值(特殊报表科目),间接法-经营活动现金流量净额差值(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20200331,--,227165000000.0,--,68854000000.0,21739000000.0,--,221693000000.0,--,539451000000.0,50992000000.0,27284000000.0,--,52842000000.0,11043000000.0,37954000000.0,7849000000.0,--,--,411250000000.0,223286000000.0,128201000000.0,-156190000000.0,486421000000.0,43555000000.0,399000000.0,1826000000.0,1000000.0,--,532202000000.0,678264000000.0,8268000000.0,1605000000.0,--,255000000.0,--,688392000000.0,--,-156190000000.0,--,32018000000.0,35540000000.0,200457000000.0,761000000.0,64262000000.0,--,333038000000.0,262053000000.0,6665000000.0,924000000.0,4983000000.0,--,274625000000.0,--,58413000000.0,1138000000.0,31562000000.0,303466000000.0,335028000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200424
20191231,--,792570000000.0,--,142283000000.0,43412000000.0,--,544515000000.0,--,1522780000000.0,222773000000.0,74456000000.0,--,205262000000.0,77376000000.0,150959000000.0,14691000000.0,--,--,1273335000000.0,527818000000.0,249445000000.0,-380157000000.0,1536435000000.0,183635000000.0,2506000000.0,1451000000.0,2916000000.0,--,1726943000000.0,2066993000000.0,27501000000.0,12210000000.0,--,396000000.0,--,2107100000000.0,--,-380157000000.0,--,28945000000.0,210907000000.0,677834000000.0,1026000000.0,--,--,918712000000.0,671582000000.0,69926000000.0,5052000000.0,47075000000.0,--,793635000000.0,--,125077000000.0,1077000000.0,-4558000000.0,308024000000.0,303466000000.0,--,164365000000.0,67266000000.0,6150000000.0,2734000000.0,1730000000.0,--,--,-105000000.0,--,-44091000000.0,--,--,--,--,--,-454714000000.0,357036000000.0,--,149074000000.0,--,249445000000.0,--,--,--,208953000000.0,219959000000.0,94513000000.0,88065000000.0,--,--,-4558000000.0,20200221
20190930,--,586975000000.0,--,146428000000.0,37889000000.0,--,494626000000.0,--,1265918000000.0,160748000000.0,57835000000.0,--,155295000000.0,62618000000.0,171533000000.0,12140000000.0,--,--,935030000000.0,314861000000.0,330888000000.0,-207820000000.0,1120264000000.0,136885000000.0,2395000000.0,1009000000.0,1121000000.0,--,1261674000000.0,1441634000000.0,20878000000.0,6982000000.0,--,24000000.0,--,1469494000000.0,--,-207820000000.0,--,6071000000.0,155923000000.0,367576000000.0,240000000.0,--,--,529810000000.0,460031000000.0,67726000000.0,6682000000.0,101544000000.0,--,635983000000.0,--,-106173000000.0,3008000000.0,19903000000.0,308024000000.0,327927000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20191025
20190630,--,415647000000.0,--,72760000000.0,31629000000.0,--,247428000000.0,--,767464000000.0,108094000000.0,45138000000.0,--,103410000000.0,47084000000.0,109329000000.0,9841000000.0,--,--,585611000000.0,162715000000.0,181853000000.0,-122956000000.0,679334000000.0,83680000000.0,1294000000.0,1192000000.0,1506000000.0,--,767006000000.0,869679000000.0,16095000000.0,4188000000.0,--,14000000.0,--,889962000000.0,--,-122956000000.0,--,4989000000.0,96844000000.0,227748000000.0,280000000.0,--,--,329861000000.0,252603000000.0,40964000000.0,3587000000.0,98154000000.0,--,395308000000.0,--,-65447000000.0,301000000.0,-6249000000.0,308024000000.0,301775000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190816
20190331,--,243235000000.0,--,27458000000.0,21936000000.0,--,183563000000.0,--,476192000000.0,56682000000.0,26521000000.0,--,39791000000.0,21757000000.0,54805000000.0,7772000000.0,--,--,316118000000.0,108790000000.0,160074000000.0,-36865000000.0,351111000000.0,36001000000.0,1294000000.0,535000000.0,--,--,388941000000.0,414091000000.0,9867000000.0,1463000000.0,--,385000000.0,--,425806000000.0,--,-36865000000.0,--,4888000000.0,35566000000.0,78071000000.0,22000000.0,--,--,118547000000.0,99332000000.0,6132000000.0,1262000000.0,71809000000.0,--,178535000000.0,--,-59988000000.0,-1173000000.0,62048000000.0,308024000000.0,370072000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190430
20181231,--,712020000000.0,--,124388000000.0,56936000000.0,--,452537000000.0,--,1345881000000.0,198450000000.0,66490000000.0,--,213956000000.0,69615000000.0,160719000000.0,11171000000.0,--,--,1139621000000.0,419220000000.0,206260000000.0,-240426000000.0,1347063000000.0,153237000000.0,3573000000.0,2914000000.0,1206000000.0,--,1507993000000.0,1711291000000.0,26281000000.0,10663000000.0,--,184000000.0,--,1748419000000.0,--,-240426000000.0,--,3220000000.0,166538000000.0,860782000000.0,3601000000.0,47382000000.0,--,1081523000000.0,986646000000.0,61001000000.0,2612000000.0,--,--,1050259000000.0,--,31264000000.0,2262000000.0,-640000000.0,308664000000.0,308024000000.0,--,120452000000.0,53814000000.0,5364000000.0,2794000000.0,1684000000.0,--,--,38000000.0,--,28284000000.0,--,-195233000000.0,--,--,--,-161051000000.0,126257000000.0,--,82438000000.0,--,206260000000.0,--,--,--,219959000000.0,202471000000.0,88065000000.0,106193000000.0,--,--,-640000000.0,20190313
20180930,--,524823000000.0,--,69733000000.0,50668000000.0,--,386934000000.0,--,1032158000000.0,147915000000.0,51570000000.0,--,154730000000.0,65437000000.0,114300000000.0,8889000000.0,--,--,873397000000.0,330556000000.0,158761000000.0,-90676000000.0,1092194000000.0,114154000000.0,954000000.0,3869000000.0,--,--,1211171000000.0,1274576000000.0,20831000000.0,5074000000.0,--,1366000000.0,--,1301847000000.0,--,-90676000000.0,--,1002000000.0,162592000000.0,653222000000.0,691000000.0,--,--,817507000000.0,819466000000.0,52374000000.0,2546000000.0,35717000000.0,--,910103000000.0,--,-92596000000.0,2400000000.0,-22111000000.0,308664000000.0,286553000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20181030
20180630,--,369314000000.0,--,62018000000.0,42298000000.0,--,299572000000.0,--,773202000000.0,100833000000.0,37868000000.0,--,99778000000.0,50812000000.0,94607000000.0,6912000000.0,--,--,634266000000.0,243456000000.0,138936000000.0,-41090000000.0,782763000000.0,75219000000.0,456000000.0,3864000000.0,--,--,862302000000.0,883193000000.0,16137000000.0,2661000000.0,--,1401000000.0,--,903392000000.0,--,-41090000000.0,--,1002000000.0,138779000000.0,445782000000.0,681000000.0,--,--,586244000000.0,550027000000.0,22911000000.0,1329000000.0,48326000000.0,--,622593000000.0,--,-36349000000.0,939000000.0,62436000000.0,308664000000.0,371100000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20180822
20180331,--,214228000000.0,--,42956000000.0,29892000000.0,--,193358000000.0,--,480434000000.0,58233000000.0,23120000000.0,--,49306000000.0,9937000000.0,65976000000.0,5163000000.0,--,--,340567000000.0,128832000000.0,139867000000.0,-82520000000.0,398302000000.0,33233000000.0,1000000.0,1503000000.0,--,--,433039000000.0,503806000000.0,9913000000.0,1305000000.0,--,535000000.0,--,515559000000.0,--,-82520000000.0,--,2000000.0,84197000000.0,211574000000.0,294000000.0,--,--,296067000000.0,263389000000.0,5303000000.0,517000000.0,28695000000.0,--,297904000000.0,--,-1837000000.0,-1740000000.0,53770000000.0,308664000000.0,362434000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20180427
20171231,--,604969000000.0,--,101791000000.0,50892000000.0,--,418921000000.0,--,1176573000000.0,153352000000.0,58046000000.0,--,167894000000.0,65231000000.0,168817000000.0,8187000000.0,--,--,1055290000000.0,433763000000.0,121283000000.0,-354767000000.0,1959142000000.0,164831000000.0,571000000.0,985000000.0,--,--,2125529000000.0,2435128000000.0,18156000000.0,19257000000.0,--,7755000000.0,--,2480296000000.0,--,-354767000000.0,--,5595000000.0,348046000000.0,953639000000.0,5836000000.0,51615000000.0,--,1364731000000.0,1147255000000.0,37387000000.0,1501000000.0,--,--,1186143000000.0,--,178588000000.0,-3992000000.0,-58888000000.0,367552000000.0,308664000000.0,--,99978000000.0,45251000000.0,4653000000.0,2286000000.0,1668000000.0,--,--,1000000.0,--,-3271000000.0,11167000000.0,-192757000000.0,--,--,--,-403512000000.0,330430000000.0,--,236556000000.0,--,121283000000.0,--,--,--,202471000000.0,301557000000.0,106193000000.0,65995000000.0,--,--,-58888000000.0,20180321
20170930,--,427884000000.0,--,74173000000.0,42326000000.0,--,250996000000.0,--,795379000000.0,111334000000.0,47638000000.0,--,125765000000.0,51017000000.0,114917000000.0,6485000000.0,--,--,787558000000.0,330402000000.0,7821000000.0,-280542000000.0,1427556000000.0,132210000000.0,554000000.0,1026000000.0,--,--,1561346000000.0,1815405000000.0,13063000000.0,11747000000.0,--,1673000000.0,--,1841888000000.0,--,-280542000000.0,--,701000000.0,262479000000.0,761559000000.0,3997000000.0,31660000000.0,--,1060396000000.0,875517000000.0,32420000000.0,1318000000.0,--,--,909255000000.0,--,151141000000.0,-2941000000.0,-124521000000.0,367552000000.0,243031000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20171028
20170630,--,304964000000.0,--,40164000000.0,31685000000.0,--,203691000000.0,--,580504000000.0,74258000000.0,34417000000.0,--,81870000000.0,39528000000.0,89894000000.0,4973000000.0,--,--,594479000000.0,269539000000.0,-13975000000.0,-239994000000.0,941598000000.0,80415000000.0,430000000.0,725000000.0,--,--,1023168000000.0,1243516000000.0,9290000000.0,8683000000.0,--,1673000000.0,--,1263162000000.0,--,-239994000000.0,--,363000000.0,148986000000.0,547856000000.0,3286000000.0,35746000000.0,--,736237000000.0,612301000000.0,9022000000.0,968000000.0,--,--,622291000000.0,--,113946000000.0,-1599000000.0,-141622000000.0,367552000000.0,225930000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20170818
20170331,--,172432000000.0,--,31129000000.0,18215000000.0,--,50365000000.0,--,272141000000.0,37994000000.0,21606000000.0,--,39604000000.0,9440000000.0,71259000000.0,3608000000.0,--,--,313826000000.0,130315000000.0,-41685000000.0,-93117000000.0,623322000000.0,41053000000.0,63000000.0,1071000000.0,--,--,665509000000.0,748212000000.0,5790000000.0,2802000000.0,--,1822000000.0,--,758626000000.0,--,-93117000000.0,--,2390000000.0,88389000000.0,315328000000.0,2227000000.0,--,--,408334000000.0,339495000000.0,4759000000.0,2659000000.0,11154000000.0,--,358067000000.0,--,50267000000.0,-514000000.0,-85049000000.0,367552000000.0,282503000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20170428
20161231,--,493939000000.0,--,103003000000.0,46121000000.0,--,526899000000.0,--,1169962000000.0,134298000000.0,54128000000.0,--,116759000000.0,48042000000.0,201898000000.0,6336000000.0,--,--,942141000000.0,380680000000.0,227821000000.0,-330616000000.0,2820783000000.0,154498000000.0,376000000.0,7179000000.0,--,--,2982836000000.0,3266503000000.0,12564000000.0,16624000000.0,--,17761000000.0,--,3313452000000.0,--,-330616000000.0,--,14153000000.0,267828000000.0,762547000000.0,16862000000.0,--,--,1061390000000.0,853733000000.0,24978000000.0,8749000000.0,40926000000.0,--,928386000000.0,--,133004000000.0,4018000000.0,34227000000.0,333325000000.0,367552000000.0,--,72368000000.0,48894000000.0,3448000000.0,2097000000.0,1260000000.0,--,--,51000000.0,--,-3831000000.0,12144000000.0,-141168000000.0,--,--,--,-336993000000.0,421525000000.0,--,148077000000.0,--,227821000000.0,--,--,--,301557000000.0,228633000000.0,65995000000.0,104692000000.0,--,--,34227000000.0,20170323
