报告期,流动资产*,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收账款融资,预付款项,其他应收款（合计）,应收股利,应收利息,其他应收款,买入返售金融资产,存货,其中：消耗性生物资产,合同资产,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,其他流动资产,其他金融类流动资产,结算备付金,拆出资金,应收保费,应收分保账款,应收分保合同准备金,流动资产差额（特殊报表科目）,流动资产差额（合计平衡项目）,流动资产总计*,非流动资产*,发放贷款及垫款,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,债权投资,其他债权投资,可供出售金融资产,其他权益工具投资,持有至到期投资,其他非流动金融资产,长期应收款,长期股权投资,投资性房地产,固定资产（合计）,固定资产,固定资产清理,在建工程（合计）,在建工程,工程物资,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动性资产,非流动性资产差额（特殊报表科目）,非流动性资产差额（合计平衡项目）,非流动资产合计*,资产差额（特殊报表科目）,资产差额（合计平衡项目）,资产总计*,流动负债*,短期借款,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付款项,预收款项,合同负债,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款（合计）,应付利息,应付股利,其他应付款,划分为持有待售的负债,一年内到期的非流动负债,预提费用,递延收益-流动负债,应付短期债券,其他流动负债,其他金融类流动负债,向中央银行借款,吸收存款及同业存放,拆入资金,卖出回购金融资产款,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,流动负债差额（特殊报表科目）,流动负债差额（合计平衡项目）,流动负债合计*,非流动负债*,长期借款,应付债券,长期应付款（合计）,长期应付款,专项应付款,长期应付职工薪酬,预计负债,递延所得税负债,递延收益-非流动负债,其他非流动负债,非流动负债差额（特殊报表科目）,非流动负债差额（合计平衡项目）,非流动负债合计*,负债差额（特殊报表科目）,负债差额（合计平衡项目）,负债合计*,所得者权益(或股东权益)*,实收资本（或股本）,其他权益工具,其中：优先股,永续债,资本公积金,减：库存股,其他综合收益,专项储备,盈余公积金,一般风险准备,未分配利润,外币报表折算差额,未确认的投资损失,股东权益差额（特殊报表科目）,股权权益差额（合计平衡项目）,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额（特殊报表项目）,负债及股东权益差额（合计平衡项目）,负债及股东权益总计,公告日期#
20220930,--,531996577.47,97328746.68,--,1217613386.8,116137092.12,1101476294.68,122383765.35,391436466.19,80966513.84,755048.7,--,--,--,607068882.23,--,32916989.78,--,--,--,15400427.95,0.0,--,--,--,--,--,--,--,3097111756.29,--,--,--,--,--,--,--,105264372.93,--,--,--,66830157.58,117797091.06,1162473214.41,--,--,294285677.87,294285677.87,--,--,--,387562055.22,--,16455894.92,25737057.66,66921597.66,76677390.94,--,--,2358254812.88,--,--,5455366569.17,--,231039083.31,--,--,789339392.68,278895954.58,--,--,262883057.7,--,15408426.73,35784319.56,115268026.39,--,--,--,--,308271705.72,--,--,--,10408947.87,0.0,--,--,--,--,--,--,--,--,--,--,1768402959.96,--,250000000.0,--,181440.14,--,--,2883309.7,50074277.71,21772249.36,155348906.21,--,--,--,513096181.4,--,--,2281499141.36,--,529129329.0,--,--,--,1600767364.41,40818188.04,51252316.89,394302.99,65656599.47,--,841832956.98,--,--,--,--,3048214681.7,125652746.11,3173867427.81,--,--,5455366569.17,20221027
20220630,--,727680009.43,102909440.4,--,1145879331.74,134116821.85,1011762509.89,119587574.95,374059789.84,76785306.43,755048.7,0.0,76030257.73,--,495973384.33,--,32920326.41,--,--,--,6398120.77,0.0,--,--,--,--,--,--,--,3082193284.3,--,--,--,--,--,--,--,105264372.93,--,--,--,76516662.43,118727046.68,1105574619.4,1103954417.68,1620201.72,278125006.08,278125006.08,--,--,--,392731577.02,--,16455894.92,25630737.82,66710118.79,40359305.19,--,--,2254865663.6,--,--,5337058947.9,--,299108333.32,--,--,748997265.78,327033177.14,--,--,194397786.66,--,7451925.21,52831839.64,109067051.3,--,--,109067051.3,--,306681347.06,--,--,--,7932746.61,0.0,--,--,--,--,--,--,--,--,--,--,1726468295.58,--,250000000.0,--,568269.61,0.0,568269.61,2953827.7,50074277.71,21828079.58,166197076.81,--,--,--,517327670.29,--,--,2243795965.87,--,529129329.0,--,--,--,1581895511.94,40818188.04,51252316.89,845547.77,65656599.47,--,780921396.3,--,--,--,--,2968882513.33,124380468.7,3093262982.03,--,--,5337058947.9,20220826
20220331,--,575394966.07,102607781.28,--,1196717502.34,213496066.28,983221436.06,116433213.81,270093708.62,81515898.77,377455.3,--,--,--,469058153.14,--,31454294.94,--,--,--,10376781.0,0.0,--,--,--,--,--,--,--,2853652299.97,--,--,--,--,--,--,--,105264372.93,--,--,--,76174069.97,121074230.98,1116443824.89,--,--,292568562.94,292568562.94,--,--,--,396077072.63,--,16455894.92,26922979.7,64225020.9,44490507.06,--,--,2290074629.19,--,--,5143726929.16,--,308919749.99,--,--,757546307.9,354797373.6,--,--,137611235.21,--,1175864.18,60123369.17,88676239.09,--,9131284.55,--,--,5994780.62,--,--,--,8135116.94,0.0,--,--,--,--,--,--,--,--,--,--,1368182663.1,--,450000000.0,--,--,--,--,3100953.7,50074277.71,22031160.32,156503608.83,--,--,--,709450547.76,--,--,2077633210.86,--,524349078.0,--,--,--,1545025486.14,--,51252316.89,444418.26,65656599.47,--,749724587.83,--,--,--,--,2936452486.59,129641231.71,3066093718.3,--,--,5143726929.16,20220426
20211231,--,607237748.96,120562532.24,--,852822266.9,235669044.56,617153222.34,173775464.24,186751974.26,95670002.32,377455.3,0.0,95292547.02,--,530036523.95,--,31454294.94,--,--,--,18619828.8,0.0,--,--,--,--,--,--,--,2616930636.61,--,--,--,--,--,--,--,105386186.06,--,--,--,85812308.88,122259241.82,1137222056.14,1136628909.75,593146.39,259035280.15,259035280.15,--,--,--,401082383.38,--,16455894.92,23852123.09,58734399.87,66524938.16,--,--,2308748457.75,--,--,4925679094.36,--,345364176.39,--,--,529488379.61,231097670.94,--,--,169501757.74,--,61895868.39,28273448.22,56721033.67,--,48484.55,56672549.12,--,7172277.58,--,--,--,18158335.09,0.0,--,--,--,--,--,--,--,--,--,--,1216575276.69,--,450000000.0,--,250085.7,0.0,250085.7,3178200.92,50074277.71,22034632.98,139438460.33,--,--,--,694127151.29,--,--,1910702427.98,--,524349078.0,--,--,--,1545025486.14,--,51262892.35,1481365.36,65656599.47,--,696913434.81,--,--,--,--,2884688856.13,130287810.25,3014976666.38,--,--,4925679094.36,20220413
20210930,--,360797626.6,137674146.08,--,1057913649.43,149219894.04,908693755.39,110695256.06,209119574.42,86804968.16,755048.7,--,--,--,505794963.99,--,105833636.45,--,--,--,12710153.51,0.0,--,--,--,--,--,--,--,2587343974.7,--,--,--,--,--,--,--,105892293.62,--,--,--,93785033.54,123224353.81,1090624554.75,--,--,235925098.93,235925098.93,--,--,--,385155445.2,--,33852186.36,18072969.57,53378845.83,151118872.85,--,--,2300837314.05,--,--,4888181288.75,--,348500000.0,--,--,577772142.53,193871414.71,--,--,133316359.7,--,33749595.91,52126832.55,83988865.21,--,48484.55,--,--,6348003.27,--,--,--,7071124.18,0.0,--,--,--,--,--,--,--,--,--,--,1242872923.35,--,300000000.0,--,22362725.67,--,--,3357212.3,78738237.85,22444507.44,146454060.23,--,--,--,582451852.58,--,--,1825324775.93,--,524349078.0,--,--,--,1545025486.14,--,51903369.32,2012989.84,57209702.05,--,751818724.85,--,--,--,--,2932319350.2,130537162.62,3062856512.82,--,--,4888181288.75,20211030
20210630,--,458225051.29,138112668.08,--,974037170.41,108811167.5,865226002.91,150554171.04,165214673.38,81544847.73,755048.7,176458.33,80613340.7,--,525875135.46,--,103689399.44,--,--,--,12693570.27,0.0,--,--,--,--,--,--,--,2609946687.1,--,--,--,--,--,--,--,105892293.62,--,--,--,105748849.95,124189465.79,1101857861.95,1101284171.69,573690.26,206070075.75,206070075.75,0.0,--,--,389367914.87,--,33852186.36,16766162.43,51115389.32,142803612.36,--,--,2287703143.44,--,--,4897649830.54,--,400720000.0,--,--,597185380.69,257317266.67,--,--,117928885.62,--,28005408.28,64333887.61,95377062.89,0.0,15186484.55,80190578.34,--,6391148.17,--,--,--,8349763.54,0.0,--,--,--,--,--,--,--,--,--,--,1318291536.8,--,300000000.0,--,24094502.43,23234440.44,860061.99,3427730.3,78738237.85,22501542.47,136901842.35,--,--,--,574648985.94,--,--,1892940522.74,--,524349078.0,--,--,--,1537285486.14,--,51903369.32,3047220.86,57209702.05,--,703867982.54,--,--,--,--,2877662838.91,127046468.89,3004709307.8,--,--,4897649830.54,20210814
20210331,--,414578768.34,107548656.12,--,848192508.94,171654703.06,676537805.88,175808766.87,156465293.17,68220429.79,--,163716.67,--,--,554468747.34,--,100921631.92,--,--,--,15540357.79,0.0,--,--,--,--,--,--,--,2441745160.28,--,--,--,--,--,--,--,105969008.73,--,--,--,113377059.59,125283194.01,1098170512.29,--,--,199688893.19,199688893.19,--,--,--,394335960.2,--,33852186.36,15794239.74,56409032.32,98803592.75,--,--,2252135660.37,--,--,4693880820.65,--,338500000.0,--,--,519964448.76,206534022.98,--,--,122570130.46,--,20048204.53,65277144.26,87294090.24,--,9131284.55,--,--,5461969.77,--,--,--,13868467.35,0.0,--,--,--,--,--,--,--,--,--,--,1172984455.37,--,300000000.0,--,26118019.17,--,--,3498248.3,78738237.85,22558979.09,116520638.5,--,--,--,557923615.18,--,--,1730908070.55,--,524349078.0,--,--,--,1537285486.14,--,51968577.17,2517697.62,57209702.05,--,647292314.75,--,--,--,--,2820622855.73,142349894.37,2962972750.1,--,--,4693880820.65,20210427
20201231,--,726459488.35,104964553.6,--,654368050.06,190528022.92,463840027.14,205386923.46,107402359.91,81352449.71,0.0,113400.0,81239049.71,--,495386171.14,--,103542207.21,--,--,--,14154431.41,0.0,--,--,--,--,--,--,--,2493016634.85,--,--,--,--,--,--,--,107027718.72,--,--,--,115459066.47,126119689.76,1120819103.99,1091967568.84,600002.07,185502108.89,185502108.89,0.0,--,--,400035062.02,--,33852186.36,16478382.97,53460878.9,85145209.43,--,--,2243899407.51,--,--,4736916042.36,--,480401833.34,--,--,504056194.9,241692368.26,--,--,93864842.49,--,59225918.45,46003698.34,83213210.16,0.0,9131284.55,74081925.61,--,5876818.31,--,--,--,7395536.67,0.0,--,--,--,--,--,--,--,--,--,--,1280038052.66,--,300000000.0,--,27726618.3,25893256.17,1833362.13,3569739.4,78738237.85,22615612.51,106765791.31,--,--,--,539415999.37,--,--,1819454052.03,--,524349078.0,--,--,--,1537285486.14,--,51968577.17,1979267.94,57209702.05,--,600991233.88,--,--,--,--,2773783345.18,143678645.15,2917461990.33,--,--,4736916042.36,20210427
20200930,--,356131673.1,88342381.88,--,884906635.72,78431684.15,806474951.57,95078472.31,262049901.26,64569080.8,377593.4,459958.33,63731529.07,--,541185539.04,--,83933226.16,0.0,--,--,8494989.96,0.0,--,--,--,--,--,--,--,2384691900.23,--,--,--,--,--,--,--,88236196.13,--,--,--,123430153.73,129387036.44,1030193735.88,--,--,276867981.79,276867981.79,--,--,--,399684036.89,--,35580676.41,15220707.3,42872858.65,62528597.99,--,--,2204001981.21,--,--,4588693881.44,--,355000000.0,--,--,514068710.85,146693572.76,--,0.0,113636731.54,--,41932331.9,46617229.63,69569900.77,0.0,14429584.55,55140316.22,--,5476025.66,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,1146300930.35,--,300000000.0,--,31172668.35,--,--,3800000.0,83038522.18,19025572.83,106438550.11,--,--,--,543475313.47,--,--,1689776243.82,--,524349078.0,--,--,--,1537119454.01,--,36192035.16,3241214.68,53813075.45,--,597789500.19,--,--,--,--,2752504357.49,146413280.13,2898917637.62,--,--,4588693881.44,20201030
20200630,--,510600448.78,82460029.04,--,802342091.05,76090842.41,726251248.64,80945219.98,176335907.19,58185683.1,377593.4,391241.67,57416848.03,--,441164901.13,--,89684236.53,--,--,--,9501794.82,0.0,--,--,--,--,--,--,--,2251220311.62,--,--,--,--,--,--,--,88236196.13,--,--,--,131729394.76,130363995.25,1038290497.51,1037670898.23,619599.28,255936978.47,255936978.47,0.0,--,--,403990794.23,--,35580676.41,14382582.81,42655248.33,80554438.41,--,--,2221720802.31,--,--,4472941113.93,--,430000000.0,--,--,388491499.91,113285326.35,--,--,74088660.11,--,41736765.93,53122657.28,83983848.16,0.0,14350084.26,69633763.9,--,5410143.72,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,1076833575.11,--,300000000.0,--,32360051.68,28817390.2,3542661.48,3800000.0,76946670.7,18610296.09,103403735.75,--,--,--,535120754.22,--,--,1611954329.33,--,524349078.0,--,--,--,1537119454.01,--,36192035.16,2711071.72,53813075.45,--,565988408.15,--,--,--,--,2720173122.49,140813662.11,2860986784.6,--,--,4472941113.93,20200812
