报告期,流动资产*,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收账款融资,预付款项,其他应收款（合计）,应收股利,应收利息,其他应收款,买入返售金融资产,存货,其中：消耗性生物资产,合同资产,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,其他流动资产,其他金融类流动资产,结算备付金,拆出资金,应收保费,应收分保账款,应收分保合同准备金,流动资产差额（特殊报表科目）,流动资产差额（合计平衡项目）,流动资产总计*,非流动资产*,发放贷款及垫款,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,债权投资,其他债权投资,可供出售金融资产,其他权益工具投资,持有至到期投资,其他非流动金融资产,长期应收款,长期股权投资,投资性房地产,固定资产（合计）,固定资产,固定资产清理,在建工程（合计）,在建工程,工程物资,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动性资产,非流动性资产差额（特殊报表科目）,非流动性资产差额（合计平衡项目）,非流动资产合计*,资产差额（特殊报表科目）,资产差额（合计平衡项目）,资产总计*,流动负债*,短期借款,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付款项,预收款项,合同负债,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款（合计）,应付利息,应付股利,其他应付款,划分为持有待售的负债,一年内到期的非流动负债,预提费用,递延收益-流动负债,应付短期债券,其他流动负债,其他金融类流动负债,向中央银行借款,吸收存款及同业存放,拆入资金,卖出回购金融资产款,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,流动负债差额（特殊报表科目）,流动负债差额（合计平衡项目）,流动负债合计*,非流动负债*,长期借款,应付债券,长期应付款（合计）,长期应付款,专项应付款,长期应付职工薪酬,预计负债,递延所得税负债,递延收益-非流动负债,其他非流动负债,非流动负债差额（特殊报表科目）,非流动负债差额（合计平衡项目）,非流动负债合计*,负债差额（特殊报表科目）,负债差额（合计平衡项目）,负债合计*,所得者权益(或股东权益)*,实收资本（或股本）,其他权益工具,其中：优先股,永续债,资本公积金,减：库存股,其他综合收益,专项储备,盈余公积金,一般风险准备,未分配利润,外币报表折算差额,未确认的投资损失,股东权益差额（特殊报表科目）,股权权益差额（合计平衡项目）,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额（特殊报表项目）,负债及股东权益差额（合计平衡项目）,负债及股东权益总计,公告日期#
20220930,--,86158918.45,100000000.0,--,18088985.04,--,18088985.04,--,141058.37,118933496.67,--,--,--,--,15773900.68,--,--,--,--,--,1916555.85,0.0,--,--,--,--,--,--,--,341012915.06,--,--,--,--,--,--,--,--,--,--,--,6080550.0,33822806.07,111835030.6,111835030.6,--,1759543.57,1759543.57,--,--,--,9506793.94,--,--,--,669553.79,1634031.25,--,--,165308309.22,--,--,506321224.28,--,--,--,--,46342570.37,12103092.71,--,93542.0,--,--,2056128.19,15842208.65,1102687.2,--,--,--,--,--,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,65437136.41,--,--,--,--,--,--,--,--,611900.85,1830122.14,--,--,--,2442022.99,--,--,67879159.4,--,192000000.0,--,--,--,34939099.13,--,--,--,44286062.31,--,167216903.44,--,--,--,--,438442064.88,--,438442064.88,--,--,506321224.28,20221028
20220630,--,99582854.31,90583743.64,--,11507312.22,1000000.0,10507312.22,--,73032.15,515466.5,--,--,515466.5,--,15295724.65,--,--,--,--,--,3299158.27,0.0,--,--,--,--,--,--,--,220857291.74,--,--,--,--,--,--,--,--,--,--,--,--,73444323.19,129735817.61,129735817.61,--,1373159.8,1373159.8,--,--,--,9752958.58,--,--,--,1294341.86,1240440.05,--,--,216841041.09,--,--,437698332.83,--,--,--,--,52717279.82,12103092.71,--,519425.48,--,--,2122195.35,4698282.78,52708872.29,0.0,48000000.0,4708872.29,--,--,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,112766055.72,--,--,--,--,--,--,--,--,--,1971333.33,--,--,--,1971333.33,--,--,114737389.05,--,160000000.0,--,--,--,34981085.98,--,--,--,44286062.31,--,83693795.49,--,--,--,--,322960943.78,--,322960943.78,--,--,437698332.83,20220831
20220331,--,49987624.55,130344259.39,--,18590690.95,1000000.0,17590690.95,--,177327.92,1041023.32,--,--,--,--,20870013.7,--,--,--,--,--,1869630.71,0.0,--,--,--,--,--,--,--,222880570.54,--,--,--,--,--,--,--,--,--,--,--,--,72635381.09,124801680.55,124801680.55,--,3733215.67,3733215.67,--,--,--,9856904.14,--,--,--,1314633.94,765346.0,--,--,213107161.39,--,--,435987731.93,--,--,--,--,54748687.88,--,--,2531780.13,--,--,2138050.95,3452247.46,4180312.88,--,--,--,--,--,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,67051079.3,--,--,--,--,--,--,--,--,--,2014582.71,--,--,--,2014582.71,--,--,69065662.01,--,160000000.0,--,--,--,34981085.98,--,--,--,44286062.31,--,127654921.63,--,--,--,--,366922069.92,--,366922069.92,--,--,435987731.93,20220429
20211231,--,73237005.25,90582478.32,--,12301942.24,--,12301942.24,--,39621.75,434137.0,--,--,434137.0,--,24095543.86,--,--,--,--,--,3027268.92,0.0,--,--,--,--,--,--,--,203717997.34,--,--,--,--,--,--,--,--,--,--,--,--,73117100.9,128541429.33,128541429.33,--,3270142.28,3270142.28,--,--,--,9965271.04,--,--,--,1314633.94,538106.14,--,--,216746683.63,--,--,420464680.97,--,--,--,--,45509274.78,--,--,560039.35,3467.26,--,3317315.14,1793064.7,4857353.66,--,--,4857353.66,--,--,--,--,--,450.74,0.0,--,--,--,--,--,--,--,--,--,--,56040965.63,--,--,--,--,--,--,--,--,--,2173333.33,--,--,--,2173333.33,--,--,58214298.96,--,160000000.0,--,--,--,34981085.98,--,--,--,44286062.31,--,122983233.72,--,--,--,--,362250382.01,--,362250382.01,--,--,420464680.97,20220429
20210930,--,141942034.58,--,--,26707760.61,--,26707760.61,--,356518.71,538229.06,--,--,--,--,15394434.11,--,--,--,--,--,4887826.84,0.0,--,--,--,--,--,--,--,189826803.91,--,--,--,--,--,--,--,--,--,--,--,--,70359099.92,135305596.64,135305596.64,--,3461364.17,3461364.17,--,--,--,10588852.72,--,--,--,636920.13,1149772.12,--,--,221501605.7,--,--,411328409.61,--,--,--,--,39743184.06,--,--,--,114436.28,--,2382117.76,2395456.34,2179701.04,--,--,--,--,--,--,--,--,14876.72,0.0,--,--,--,--,--,--,--,--,--,--,46829772.2,--,--,--,--,--,--,--,--,2360955.97,2330014.67,--,--,--,4690970.64,--,--,51520742.84,--,160000000.0,--,--,--,34981085.98,--,--,--,44286062.31,--,120540518.48,--,--,--,--,359807666.77,--,359807666.77,--,--,411328409.61,20211028
20210630,--,88981233.42,73023000.0,--,4171762.41,--,4171762.41,--,528024.94,193873.49,--,--,193873.49,--,13334640.6,--,--,--,--,--,1398235.48,0.0,--,--,--,--,--,--,--,181630770.34,--,--,--,--,--,--,--,--,--,--,--,--,70848935.2,125132933.6,125132933.6,0.0,14936771.33,14936771.33,0.0,--,--,10701640.96,--,--,--,391223.42,1527015.76,--,--,223538520.27,--,--,405169290.61,--,--,--,--,34916540.12,4179302.83,--,420637.41,34561.06,--,2215958.02,1323135.31,2606962.49,--,--,2606962.49,--,--,--,--,--,4492.94,0.0,--,--,--,--,--,--,--,--,--,--,41522287.35,--,--,--,--,--,--,--,--,2360955.97,2565128.93,--,--,--,4926084.9,--,--,46448372.25,--,160000000.0,--,--,--,34981085.98,--,--,--,44286062.31,--,119453770.07,--,--,--,--,358720918.36,--,358720918.36,--,--,405169290.61,20210827
20210331,--,65310778.23,163023000.0,--,35200951.65,--,35200951.65,--,686516.59,1268639.04,--,--,--,--,14634956.94,--,--,--,--,--,601463.26,0.0,--,--,--,--,--,--,--,280726305.71,--,--,--,--,--,--,--,--,--,--,--,--,71266295.25,127457271.84,127457271.84,--,14615384.62,14615384.62,--,--,--,10801845.79,--,--,--,497748.99,498209.3,--,--,225136755.79,--,--,505863061.5,--,--,--,--,44347716.5,4179302.83,--,420837.41,7747.0,--,1935904.46,2609505.17,6241783.49,--,--,--,--,14332308.68,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,69895802.71,--,28665223.49,--,--,--,--,--,--,2360955.97,2727515.91,--,--,--,33753695.37,--,--,103649498.08,--,160000000.0,--,--,--,34981085.98,--,--,--,44286062.31,--,162946415.13,--,--,--,--,402213563.42,--,402213563.42,--,--,505863061.5,20210430
20201231,--,59257609.94,163023000.0,--,35976779.95,--,35976779.95,--,366270.08,1272357.56,--,--,1272357.56,--,18999233.22,--,--,--,--,--,285655.36,0.0,--,--,--,--,--,--,--,279180906.11,--,--,--,--,--,--,--,--,--,--,--,--,71616915.63,130949417.5,130949417.5,--,14615384.62,14615384.62,--,--,--,10910893.3,--,--,--,823917.93,312350.6,--,--,229228879.58,--,--,508409785.69,--,--,--,--,46046966.35,--,--,203165.41,5486.72,--,2748414.08,1804144.4,6759916.81,--,--,6759916.81,--,14338554.23,--,--,--,713.28,0.0,--,--,--,--,--,--,--,--,--,--,71907361.28,--,32261747.05,--,--,--,--,--,--,2360955.97,2806266.53,--,--,--,37428969.55,--,--,109336330.83,--,160000000.0,--,--,--,34981085.98,--,--,--,44286062.31,--,159806306.57,--,--,--,--,399073454.86,--,399073454.86,--,--,508409785.69,20210430
20200930,--,64034452.26,147190480.9,--,67262769.99,--,67262769.99,--,2713180.16,1060897.31,--,--,--,--,15540369.93,--,--,--,--,--,1186143.69,0.0,--,--,--,--,--,--,--,298988294.24,--,--,--,--,--,--,--,--,--,--,--,--,52724722.39,152716940.06,152716940.06,--,16463825.79,16463825.79,--,--,--,12100093.93,--,--,--,994393.54,1098304.46,--,--,236098280.17,--,--,535086574.41,--,20000000.0,--,--,50622226.47,--,--,678279.36,60576.39,--,2963749.15,5356724.89,5940249.46,--,--,--,--,18646246.55,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,104268052.27,--,46622178.01,--,--,--,--,--,--,--,2964108.07,--,--,--,49586286.08,--,--,153854338.35,--,160000000.0,--,--,--,34981085.98,--,--,--,40978501.42,--,145272648.66,--,--,--,--,381232236.06,--,381232236.06,--,--,535086574.41,20201029
20200630,--,47278389.53,147190480.9,--,58203363.08,--,58203363.08,16295735.44,2740499.73,580129.76,--,--,580129.76,--,23249451.97,--,--,--,--,--,90268.87,0.0,--,--,--,--,--,--,--,295628319.28,--,--,--,--,--,--,--,--,--,--,--,--,53075342.77,158354667.88,158354667.88,0.0,16253283.41,16253283.41,0.0,--,--,12209141.44,--,--,--,872636.6,630916.22,--,--,241395988.32,--,--,537024307.6,--,--,--,--,55773924.82,--,--,2034838.08,142973.4,--,2535374.35,2847286.3,21092409.13,0.0,16000000.0,5092409.13,--,18646246.55,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,103073052.63,--,51277178.01,--,--,--,--,--,--,--,3125585.96,--,--,--,54402763.97,--,--,157475816.6,--,160000000.0,--,--,--,34981085.98,--,--,--,40978501.42,--,143588903.6,--,--,--,--,379548491.0,--,379548491.0,--,--,537024307.6,20200826
