报告期,资产*,货币资金,其中:客户资金存款,结算备付金,其中:客户备付金,拆出资金,融出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收款项,合同资产,应收利息,存出保证金,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,固定资产,在建工程,无形资产,其中:交易席位费,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,其中:质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,代理买卖证券款,代理承销证券款,应付职工薪酬,长期应付职工薪酬,应交税费,应付款项,应付利息,合同负债,持有待售的负债,代理业务负债,长期借款,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,24408209841.03,17494153074.26,2260992680.15,1588679484.65,--,11571954791.16,35329674640.01,35319218926.01,--,--,10455714.0,--,--,22842813.75,2538741298.65,--,326375739.41,--,--,3594500450.63,--,--,--,848871032.56,654839349.71,--,291840562.98,--,75920803.93,737681532.28,76953362.17,789082960.5,--,--,83805205903.91,--,--,--,4765614210.25,2171959555.51,2030816862.91,9367701.0,16328634732.43,19867555330.12,11250000.0,1217800523.78,--,101833946.21,866649149.04,--,96533305.98,--,--,--,8626543666.98,296750583.49,1219822.17,8371428733.45,41498919.74,--,65075863565.98,--,2340452915.0,--,--,--,5746127442.25,--,-85362973.66,1190202662.76,6114521116.35,2780689453.08,--,--,--,--,18086630615.78,642711722.15,18729342337.93,--,--,83805205903.91,20221028
20220630,--,21305994109.51,16465527714.34,1966826503.23,1464914370.71,--,12747689087.61,32954269129.21,32944137010.21,--,--,10132119.0,--,--,38916908.46,5708863092.47,--,282561967.02,--,--,3195446057.77,--,--,--,940431461.97,658089088.41,--,284443817.25,--,75920803.93,624716537.57,77542877.95,906864279.12,--,--,82056105526.98,--,--,--,4652574197.18,820916527.78,1304379425.69,6474260.0,17890025451.76,18998713703.35,--,1313977570.56,--,108655262.83,1081011834.88,--,45816462.79,--,--,--,8630337279.76,328950217.36,1048076.76,7889942853.25,41561992.48,--,63385092210.47,--,2340452915.0,--,--,--,5746127442.25,--,-85605669.91,1190202662.76,6056676975.6,2769895800.33,--,--,--,--,18017750126.03,653263190.48,18671013316.51,--,--,82056105526.98,20220825
20220331,--,21922202932.36,15384866061.8,2505144511.77,1985563911.81,--,12820320627.71,30553369925.79,30543153911.79,--,--,10216014.0,--,--,4448453.07,4887843449.78,--,1218821864.26,--,--,3372317870.08,--,--,--,884101562.22,668010472.19,--,286880161.85,--,75920803.93,643337439.75,78070886.09,707328131.25,--,--,80926140726.0,--,--,--,5012796170.46,1921164944.41,656628715.21,1540019.81,15360615744.62,19092854081.93,--,1319440067.66,--,123337683.59,606035308.13,--,88940931.17,--,--,--,8208297693.38,258519221.33,1048076.76,9512976574.55,31894651.42,--,62477632708.75,--,2340452915.0,--,--,--,5746127442.25,--,-85542748.66,1190202662.76,5853796263.79,2741067254.77,--,--,--,--,17786103789.91,662404227.34,18448508017.25,--,--,80926140726.0,20220428
20211231,--,22205138158.83,16994654083.07,1805929728.47,1204935190.86,--,13499326541.11,31169311797.25,31157451463.0,1644320.25,--,10216014.0,--,--,12636140.0,4870743653.11,--,297154058.45,--,--,2720626965.8,--,--,--,839165694.91,681542287.25,--,291626596.7,--,75920803.93,596134826.91,78721909.53,672833688.64,--,--,80131868330.6,--,--,--,6994124654.24,921128388.89,--,1361574.75,14759330834.91,18959790244.49,1000000000.0,1389494942.21,--,260452581.54,763160610.31,--,40157202.6,--,--,--,6304615114.27,357160702.68,1048076.76,9358574501.72,31901492.57,--,61443858762.29,--,2340452915.0,--,--,--,5746127442.25,--,-85542748.66,1190202662.76,6130790516.1,2723167227.1,--,--,--,--,18045198014.55,642811553.76,18688009568.31,--,--,80131868330.6,20220415
20210930,--,22686953488.97,15187242869.74,2790601619.31,2194519106.23,--,13802759335.18,34393561966.64,34348551587.95,999525.69,--,44010853.0,--,--,1464850.0,4234099084.65,--,525197483.31,--,--,2639413552.23,--,--,--,905949915.7,677424260.01,--,287336631.09,--,75920803.93,580791176.83,78537763.09,793215916.99,--,--,84706014349.63,--,--,--,4939701468.32,621123388.88,--,6435717.77,18457382350.08,18074617058.39,--,1236836599.88,--,201585482.89,689804713.96,--,183372429.15,--,--,--,8848920996.51,322506925.83,4360076.76,12558992362.57,28015715.16,--,66393219497.05,--,2340452915.0,--,--,--,5746127442.25,--,-75581701.76,1072587006.59,6101449273.23,2464919886.05,--,--,--,--,17649954821.36,662840031.22,18312794852.58,--,--,84706014349.63,20211026
20210630,--,20377418737.39,14554500427.55,1716740069.21,1056040505.16,--,14366193932.42,30154573669.52,30110395499.33,657989.19,--,43520181.0,--,--,--,4238000470.23,--,458405733.37,--,--,2300920143.43,--,--,--,859933149.79,663812898.78,--,287303519.03,--,75920803.93,591307420.41,74672778.74,916390421.47,--,--,77309979158.46,--,--,--,5947504317.36,321079555.56,--,5663278.66,15394525195.31,16686454664.09,16614000.0,982413892.69,--,109929669.73,487199601.34,--,69986241.56,--,--,--,6269355205.37,353614867.67,3936599.76,12591466111.04,26503911.74,--,59477350887.6,--,2340452915.0,--,--,--,5746127442.25,--,-109456837.12,1072587006.59,5633936810.99,2453912621.74,--,--,--,--,17137559959.45,695068311.41,17832628270.86,--,--,77309979158.46,20210820
20210331,--,20019695510.97,14872642014.41,1558413358.34,1034936808.87,--,13377639203.17,29032327611.32,28975670183.32,--,--,56657428.0,--,--,--,2967283317.04,--,296108628.2,--,--,2313841179.28,--,--,--,821276373.89,653834834.45,--,291613931.71,--,75920803.93,627135809.85,75229292.17,1014074336.28,--,--,73294459731.06,--,--,--,7403976925.09,321123111.11,--,1116047.7,13420005724.49,17095660239.97,--,1191136102.03,--,128430282.21,138846877.62,--,84845081.69,--,--,--,2549614641.63,320722359.29,3312000.0,12714997139.64,26513179.66,--,55551758065.72,--,2340452915.0,--,--,--,5746127442.25,--,-114417801.84,1072587006.59,5531910728.6,2431201285.78,--,--,--,--,17007861576.38,734840088.96,17742701665.34,--,--,73294459731.06,20210427
20201231,--,17907609345.72,13735993325.64,1909243962.02,1096813081.39,--,12958025607.82,27098707588.9,27041487557.9,--,--,57220031.0,--,--,--,3205292484.49,--,234771049.4,--,--,2118385707.4,--,--,--,760034346.82,660087487.0,--,298352769.82,--,75920803.93,638483086.67,75785805.59,745135337.98,--,--,68685835383.56,--,--,--,3181994211.11,201088888.89,394756156.85,1668437.77,11659845651.29,15871679764.06,--,1107441019.59,--,134372154.38,269084384.58,--,36046362.1,--,--,--,5693149538.25,322796420.86,3312000.0,12368869544.92,26518894.68,--,51272623429.33,--,2340452915.0,--,--,--,5746127442.25,--,-114478289.06,1072587006.59,5204039544.8,2420636086.53,--,--,--,--,16669364706.11,743847248.12,17413211954.23,--,--,68685835383.56,20210410
20200930,--,17450879010.61,12274655263.56,2244857892.22,1409589913.32,--,11446470551.75,25084533120.29,25025272147.29,--,--,59260973.0,--,--,1606556.1,3866654894.95,--,252952844.8,--,--,2671297808.73,--,--,--,804088000.73,668763006.22,--,258622436.93,--,75920803.93,640853356.36,76342319.02,844898591.81,--,--,66388741194.45,--,--,--,1661499744.54,2403665444.41,874707148.49,1228261.46,9012615080.25,14712711302.86,--,1086615572.98,--,185521977.7,462625905.34,--,70873123.93,--,--,--,7603975153.68,270970659.23,3312000.0,11027654798.75,27295714.99,--,49405271888.61,--,2340452915.0,--,--,--,5746127442.25,--,-108209459.68,940002645.31,5269932829.34,2126337420.12,--,--,--,--,16314643792.34,668825513.5,16983469305.84,--,--,66388741194.45,20201028
20200630,--,24211006521.95,15783323168.68,1530799354.74,962923523.66,--,9908756457.84,22772936598.67,22721686821.04,--,--,51249777.63,--,--,1038604.0,4043755047.91,--,268459911.39,--,--,2403398261.04,--,--,--,769329432.71,659994575.25,--,257713508.28,--,75920803.93,630209102.9,76898832.44,806247501.74,--,--,68416464514.79,--,--,--,5193174034.06,1001593333.34,1095203145.41,2290650.0,5619838442.83,17117123035.79,--,921466963.79,--,93610401.87,915879739.79,--,5221018.82,--,--,--,8607714471.68,267816867.62,3312000.0,10860564265.21,27051140.9,--,51731859511.11,--,2340452915.0,--,--,--,5746127442.25,--,-114564887.72,940002645.31,4973285497.59,2117496690.75,--,--,--,--,16002800303.18,681804700.5,16684605003.68,--,--,68416464514.79,20200827
