报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,630053887.3,295558585.58,232672619.94,68821414.8,13577813.26,90509991.6,314621728.7,178216501.55,--,-159437747.93,3433253.65,3773232.61,81594843.09,--,523063781.36,523063781.36,8278761.67,433457364.17,--,64263312.03,--,--,106990105.94,46413.6,498162.77,--,--,--,106538356.77,-32781415.95,--,--,--,139319772.72,6037536.21,133282236.51,2402802.03,141722574.75,6037536.21,135685038.54,--,0.04,0.04,20221031
20220630,1465666917.28,370651182.91,229014958.59,105327442.99,19020064.2,45208314.22,550272946.26,196592186.39,--,73319704.47,3137579.29,1613430.24,421463759.89,--,869520132.93,869520132.93,8249314.34,468562127.86,--,400991453.22,--,--,596146784.35,1064791.81,36142.71,--,--,--,597175433.45,78137657.43,--,--,--,519037776.02,7003190.19,512034585.83,-2766344.42,516271431.6,7003190.19,509268241.41,--,0.165,0.165,20220830
20220331,623631469.9,484964261.25,248453387.33,206069416.69,23080311.63,57950558.96,140754408.54,200097877.41,--,-431609799.6,-338996.85,5045501.01,366865536.59,--,797198448.52,797198448.52,5288394.02,434708934.4,--,353989487.28,--,--,-173566978.62,77176.3,558382.31,--,--,--,-174048184.63,-103076461.27,--,--,--,-70971723.36,7299816.47,-78271539.83,-13416528.03,-84388251.39,7299816.47,-91688067.86,--,-0.025,-0.025,20220430
20211231,1874583329.39,559374301.75,317275897.66,143700269.62,69530810.24,79336120.73,552790950.54,187008444.51,--,-3730555.04,-999126.94,12950024.57,674861613.78,--,1358486649.26,1358486649.26,13859589.34,716505297.5,--,616603090.7,--,--,516096680.13,585687.86,7244406.49,--,--,--,509437961.5,61603267.32,--,--,--,447834694.18,36769011.36,411065682.82,24117221.76,471951915.94,36769011.36,435182904.58,--,0.13,0.13,20220412
20210930,2227210907.95,546367263.63,345493192.48,160957351.75,15954987.2,116429420.26,568961283.04,188156727.21,--,16461030.39,148899.25,4811095.48,974031915.9,--,1576744403.46,1576744403.46,11349825.74,619465497.11,--,951712685.71,--,--,650466504.49,95534.49,629315.44,--,--,--,649932723.54,107795475.79,--,--,--,542137247.75,20974932.28,521162315.47,49561249.74,591698497.49,20974932.28,570723565.21,--,0.17,0.17,20211028
20210630,2237740371.87,457047581.39,271646278.36,134008349.75,36853566.96,93552549.9,524149262.91,183552108.06,--,251307912.27,-925700.21,647273.59,911961492.02,--,1541561902.55,1541561902.55,7182133.18,642603433.05,--,884599370.64,--,--,696178469.32,24981.47,24195050.19,--,--,--,672008400.6,127351829.95,--,--,--,544656570.65,15484035.74,529172534.91,-16587929.65,528068641.0,15484035.74,512584605.26,--,0.172,0.172,20210821
20210331,1417261479.35,433731596.9,271710168.29,136079856.59,18078355.13,68715005.81,414630083.56,206287169.59,--,-77854937.45,329259.98,3969005.65,573741464.9,--,1078371869.63,1078371869.63,7744513.98,522113500.57,--,564570522.92,--,--,338889609.72,3589.27,2037180.81,--,--,--,336856018.18,25880336.21,--,--,--,310975681.97,6765286.73,304210395.24,34166465.88,345142147.85,6765286.73,338376861.12,--,0.098,0.098,20210429
20201231,2027023346.41,450501716.94,239046098.67,170524293.37,23843675.21,94298302.54,498508815.49,139935273.26,--,-34412725.45,-2466996.3,3020151.62,1017574081.57,--,1627730087.96,1627730087.96,8402554.69,543891683.26,--,995237390.66,--,--,399293258.45,2616805.43,320828.98,--,--,--,401589234.9,46658694.36,--,--,--,354930540.54,8454567.46,346475973.08,-51383872.61,303546667.93,8454567.46,295092100.47,--,0.11,0.11,20210413
20200930,1786797782.79,469412316.11,336827246.25,95914429.54,20245609.91,120096610.52,531034712.79,141635648.96,--,69381781.97,-2309213.69,3325726.59,595855848.5,--,1195283221.03,1195283221.03,8210452.3,606699898.6,--,580213479.89,--,--,591514561.76,103880.63,69000.0,--,--,--,591549442.39,96535720.21,--,--,--,495013722.18,6953125.3,488060596.88,16152461.54,511166183.72,6953125.3,504213058.42,--,0.16,0.16,20201027
20200630,1608127008.28,343800008.54,203326999.59,110563884.92,23022000.5,117794960.65,436201524.98,92453535.39,--,-50666553.47,-34720.69,3455998.87,757575789.4,--,1227480138.12,1227480138.12,6901455.57,487076560.82,--,732093965.24,--,--,380646870.16,634196.5,8058336.02,--,--,--,373222730.64,65385526.0,--,--,--,307837204.64,10342310.02,297494894.62,24587239.39,332424444.03,10342310.02,322082134.01,--,0.091,0.091,20200826
20200331,1446749325.68,374494332.82,254866148.52,74410181.15,38539872.22,92792371.42,437546375.42,102371481.52,--,79631388.69,1054500.77,8177682.8,453052673.76,--,986327411.81,986327411.81,6971425.14,516448051.71,--,446560116.08,--,--,460421913.87,2510.91,55210.69,--,--,--,460369214.09,87550662.55,--,--,--,372818551.54,3208547.4,369610004.14,6664678.88,379483230.42,3208547.4,376274683.02,--,0.119,0.119,20200427
20191231,1256837566.32,392716070.12,149173547.74,202087312.83,35981102.12,77127661.73,325290283.85,53508700.78,--,22722261.02,-636262.22,6861763.22,432755788.6,--,969783375.72,969783375.72,6093788.77,535845358.92,--,415522637.13,--,--,287054190.6,161969.96,513484.55,--,--,--,286702676.01,29013885.78,--,--,--,257688790.23,9574338.5,248114451.73,-1172850.39,256515939.84,9574338.5,246941601.34,--,0.08,0.08,20200421
20190930,903383824.67,322492872.05,160578296.66,125287499.83,27853770.7,64055441.27,354076567.35,76558614.19,--,29703144.5,1588543.94,3381980.17,128085275.39,--,600068442.39,600068442.39,6156400.19,479845775.53,--,123645286.66,--,--,303315382.28,1313696.73,129778.53,--,--,--,304499300.48,51457225.17,--,--,--,253042075.31,6154639.72,246887435.59,5148824.52,258190899.83,6154639.72,252036260.11,--,0.08,0.08,20191025
20190630,718927810.01,367916208.75,180743716.68,113235937.89,60957826.66,74641020.68,347856292.31,66189626.06,--,-126908611.14,1314034.72,55828.08,54053036.61,--,475987586.17,475987586.17,5431769.86,461900026.54,--,48764786.73,--,--,242940223.84,64749.98,268746.01,--,--,--,242736227.81,34423898.2,--,--,--,208312329.61,3272301.61,205040028.0,-7074697.8,201237631.81,3272301.61,197965330.2,--,0.07,0.07,20190827
20190331,1019993292.53,376484515.95,174362789.3,156548074.91,36525822.4,47500695.08,6931808.05,49889051.11,--,514165288.72,-1150890.94,8505993.15,67555882.52,--,652018226.94,652018226.94,4864188.53,543488843.06,--,60699033.67,--,--,367975065.59,212307.18,84800.0,--,--,--,368102572.77,72585139.22,--,--,--,295517433.55,3392205.58,292125227.97,27318436.03,322835869.58,3392205.58,319443664.0,--,0.09,0.09,20190425
20181231,708277638.48,239529254.53,107375186.43,78039258.02,45386625.21,-16930910.08,377343598.13,38466060.69,--,2158864.79,-200786.1,800236.75,105577380.46,--,626494272.07,626494272.07,5146202.42,444099798.33,--,106453615.7,--,--,81783366.41,3149056.61,633135.11,--,--,--,84299287.91,-22714703.51,--,--,--,107013991.42,664891.99,106349099.43,-95280232.59,11733758.83,646416.85,11087341.98,--,0.04,0.04,20190423
