报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,6834058257.35,3177188561.82,1155822416.7,1322580596.34,601351580.02,1648500863.4,1676563150.82,552675134.15,--,-1685100357.99,-217481154.64,26992310.64,2219098370.81,-11703487.51,5171200897.93,5171200897.93,39747581.41,3032360300.62,13402545.28,1811644001.19,--,--,1662857359.42,33409807.01,5552056.21,--,--,--,1690715110.22,461809401.84,--,--,--,1228905708.38,-88863275.66,1317768984.04,179924060.74,1408829769.12,284459799.48,1124369969.64,--,0.11,0.11,20221029
20220630,7973329851.95,2387040596.88,1134882505.76,655266552.49,546319104.89,1424757254.84,1148276035.87,228445764.52,--,2401932538.84,-167559505.58,31825288.02,779090069.91,-32032426.83,3717664977.4,3717664977.4,71012710.13,3194702796.51,16341132.71,376988457.05,--,--,4255664874.55,40157847.53,7179651.4,--,--,--,4288643070.68,1327083379.48,--,--,--,2961559691.2,-296085479.7,3257645170.9,675357706.07,3636917397.27,743282623.93,2893634773.34,--,0.25,0.25,20220827
20220331,4131020444.53,3753639789.69,1339125149.16,1779485412.75,540152768.24,1663330729.0,-1510558720.15,75146653.73,--,-1043622388.1,-130350177.13,689930330.96,715044734.67,-6393854.41,2541933621.31,2541933621.31,85681797.35,2061420852.71,9569668.07,265218205.6,--,--,1589086823.22,13975708.02,5641017.28,--,--,--,1597421513.96,93620321.79,--,--,--,1503801192.17,3721028.0,1500080164.17,-617159417.0,886641775.17,-95074600.62,981716375.79,--,0.11,0.11,20220427
20211231,8366367448.04,4412617992.28,1618545519.98,1470862310.35,1200303938.87,1550383817.39,3559051189.56,733951107.42,--,-2855841158.99,242216918.6,91431208.49,1286252849.35,80254631.36,6769741315.46,6769741315.46,67799326.74,3777594985.61,449594972.97,641578774.94,--,--,1596626132.58,84406508.24,24705439.49,--,--,--,1656327201.33,672817466.83,--,--,--,983509734.5,-16732353.86,1000242088.36,-779397307.32,204112427.18,-855363694.89,1059476122.07,--,0.07,0.07,20220330
20210930,11367858413.74,3414302310.93,1780948525.23,929851776.22,630323730.09,1708421405.63,2389389808.33,291193706.6,--,1822225350.2,-42628310.77,89529593.27,2021850224.97,-35231968.82,6144681197.9,6144681197.9,65073757.59,3937357558.95,5489867.25,1643024570.12,--,--,5223177215.84,5268175.16,1923487.09,--,--,--,5226521903.91,1350908865.8,--,--,--,3875613038.11,219532984.97,3656080053.14,774885236.23,4650498274.34,752696911.01,3897801363.33,--,0.28,0.28,20211029
20210630,12279246036.37,3599737429.34,1281910691.52,1235491162.89,973045675.61,1698614403.7,1137531562.76,482318960.63,--,3257952485.02,32812612.92,113116711.24,2442657861.26,-3177029.87,5859258340.02,5859258340.02,84167026.16,3201733373.25,29663765.99,1934133854.52,--,--,6419987696.35,39183526.95,11927236.69,--,--,--,6447243986.61,1486917103.82,--,--,--,4960326882.79,407761895.54,4552564987.25,365786033.16,5326112915.95,184623308.15,5141489607.8,--,0.35,0.35,20210827
20210331,11191995550.77,3565439531.54,1342811983.75,1289256193.11,859862393.58,1663343506.51,4952257280.67,142425600.55,--,-1933821527.6,47536808.04,448375177.33,2476037888.35,-27173114.07,5977842966.27,5977842966.27,67458728.34,3237522372.45,14419379.77,2243237684.06,--,--,5214152584.5,12868720.27,13315563.74,--,--,--,5213705741.03,1285292972.84,--,--,--,3928412768.19,310782831.46,3617629936.73,-712572183.67,3215840584.52,382103768.42,2833736816.1,--,0.28,0.28,20210429
20201231,9966201409.79,3361114747.06,1385917048.64,1069404870.48,986209174.03,1347792887.83,2865400874.61,162976492.95,--,370163715.76,17471368.52,18362125.52,1976460310.27,9435380.22,6366205675.07,6366205675.07,43788963.59,3549839110.67,-10061311.13,1645591564.2,--,--,3599995734.72,3597059.55,115320004.38,--,--,--,3488272789.89,704294667.17,--,--,--,2783978122.72,410732673.2,2373245449.52,-337100250.5,2446877872.22,-214056586.02,2660934458.24,--,0.17,0.17,20210331
20200930,10465971510.18,4770375145.49,1587579034.76,2168331035.65,745785106.21,1333840666.06,3034982564.21,115807569.12,--,-762522429.81,-41651093.58,22216815.14,2109983238.48,-1253395.81,6027207147.31,6027207147.31,30474925.26,3654014006.15,10527417.58,1783284519.0,--,--,4438764362.87,-1189984.28,-11974639.48,--,--,--,4449549018.07,1097759071.89,--,--,--,3351789946.18,332831404.37,3018958541.81,-192973442.36,3158816503.82,-303059259.62,3461875763.44,--,0.25,0.25,20201030
20200630,10801350155.09,2979070533.89,965569872.44,971078778.33,978907782.77,1048935540.36,1628096933.09,152535639.81,--,3118487122.31,4651446.25,163684249.2,1864896565.81,-6472235.82,6147560114.36,6147560114.36,47174992.46,2519306502.09,-28884734.45,1402295879.13,--,--,4653790040.73,21052652.07,8495569.25,--,--,--,4666347123.55,1048459555.33,--,--,--,3617887568.22,417420064.73,3200467503.49,5553879.1,3623441447.32,390668621.63,3232772825.69,--,0.28,0.28,20200829
