报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,2887771581.0,--,11118002932.0,1699280750.0,1960121349.0,3657303890.0,--,21322480502.0,974123157.0,2886282943.0,210152464.0,2200553567.0,84791603.0,--,21758467918.0,--,-435987416.0,--,--,238447.0,3654709.0,347341858.0,--,--,351235014.0,--,78040113.0,570000000.0,1000000.0,--,649040113.0,--,-297805099.0,--,--,642268384.0,5515000000.0,--,7752760000.0,--,13910028384.0,11485959831.0,817647329.0,73174427.0,--,--,12376781587.0,--,1533246797.0,120360281.0,919814563.0,26403132479.0,27322947042.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,--,--,1871676790.0,--,7803491409.0,1589887160.0,3424637597.0,3068431917.0,--,17758124873.0,565124998.0,3078679472.0,163370074.0,2222184361.0,--,--,14522399906.0,--,3235724967.0,--,--,107220.0,2899734.0,304303796.0,--,--,307310750.0,--,75237096.0,380000000.0,--,--,455237096.0,--,-147926346.0,--,--,--,2696264151.0,68709530.0,7220300000.0,--,9985273681.0,9100610000.0,694926239.0,--,68596758.0,--,9864132997.0,--,121140684.0,44633136.0,3253572441.0,26403132479.0,29656704920.0,--,288918722.0,3239710.0,30454850.0,26712837.0,10157135.0,--,--,90916.0,--,-21911901.0,--,-65107220.0,--,--,-8698828647.0,11279858410.0,--,382140155.0,--,3235724967.0,--,--,--,29656704920.0,26403132479.0,--,--,--,--,3253572441.0,20220829
20220331,--,--,--,999001724.0,--,8060971112.0,750107238.0,1020695346.0,578697543.0,--,11409472963.0,315831936.0,3728927765.0,118867690.0,1202240014.0,38012827.0,--,10613703917.0,--,795769046.0,--,--,--,467989.0,--,--,--,467989.0,--,17319218.0,300000000.0,--,--,317319218.0,--,-316851229.0,--,--,281696337.0,800000000.0,--,3308610000.0,--,4390306337.0,5418234975.0,199332656.0,--,38026585.0,--,5655594216.0,--,-1265287879.0,-6677260.0,-793047322.0,26403132479.0,25610085157.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220428
20211231,--,--,--,4032719585.0,3407716160.0,--,3744866547.0,2552178398.0,464573017.0,--,14202053707.0,1291477767.0,--,329104003.0,2697669094.0,2003954007.0,--,12767992319.0,--,1434061388.0,--,150000000.0,223823.0,6636138.0,40000000.0,30253785.0,--,227113746.0,--,179605895.0,1064513566.0,--,--,1244119461.0,--,-1017005715.0,--,--,--,6463486206.0,707427880.0,17539928900.0,--,24710842986.0,19415272976.0,997767765.0,77992617.0,149624684.0,--,20640658042.0,--,4070184944.0,-23048665.0,4464191952.0,21938940527.0,26403132479.0,--,812152401.0,--,54639260.0,47743825.0,18318237.0,--,--,154779.0,--,-179003223.0,--,-5700116.0,--,--,-8055136143.0,7807275981.0,--,933616387.0,--,1434061388.0,--,--,--,26403132479.0,21938940527.0,--,--,--,--,4464191952.0,20220428
20210930,--,--,--,3030133387.0,880625117.0,7324970548.0,3010601535.0,3057828222.0,1881395599.0,--,19185554408.0,1033602644.0,--,230558680.0,1858309362.0,11728559306.0,--,16125802099.0,--,3059752309.0,--,150000000.0,--,1137677.0,--,2621416.0,--,153759093.0,--,115148840.0,520000000.0,--,--,635148840.0,--,-481389747.0,--,--,725304368.0,2981225173.0,--,9294340000.0,--,13000869541.0,12086235613.0,771137340.0,157997058.0,--,--,13015370011.0,--,-14500470.0,-20061796.0,2543800296.0,21938940527.0,24482740823.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211030
20210630,--,--,--,1815193351.0,--,12538885310.0,2897035721.0,1367135264.0,2192827884.0,--,20811077530.0,493756726.0,2517897888.0,193106522.0,1381587150.0,14929929944.0,--,20416511310.0,--,394566220.0,--,150000000.0,447778.0,1164714.0,--,26500002.0,--,178112494.0,--,88865836.0,290000000.0,--,--,378865836.0,--,-200753342.0,--,--,178610101.0,2281225173.0,178610101.0,6952175900.0,--,9412011174.0,6927872700.0,619048170.0,40000000.0,64984545.0,--,7651905415.0,--,1760105759.0,-14654119.0,1939264518.0,21938940527.0,23878205045.0,--,413064889.0,3929728.0,24827900.0,22423222.0,9294729.0,--,--,467224.0,--,72346191.0,--,--,--,--,-14961569404.0,14441168575.0,--,368613166.0,--,394566220.0,--,--,--,23878205045.0,21938940527.0,--,--,--,--,1939264518.0,20210827
20210331,--,--,--,911542243.0,--,9876611452.0,1800890676.0,541858564.0,1457589631.0,--,14588492566.0,337070315.0,811281797.0,152022724.0,1105724577.0,--,--,14723488802.0,--,-134996236.0,--,150000000.0,--,9942.0,--,--,--,150009942.0,--,26272656.0,--,--,--,26272656.0,--,123737286.0,--,--,4225900.0,1000000000.0,--,3134330000.0,--,4138555900.0,2489850000.0,191372272.0,9388169.0,28119627.0,--,2718730068.0,--,1419825832.0,4230326.0,1412797208.0,21938940527.0,23351737735.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210420
20201231,--,--,--,3952082833.0,4525000000.0,--,478933358.0,2667087994.0,593023470.0,--,12216127655.0,1143461715.0,--,441727889.0,2245376391.0,5648320016.0,--,13675250853.0,--,-1459123198.0,--,151500000.0,12374966.0,3115068.0,--,9034216.0,--,176024250.0,--,115629053.0,410000000.0,35000000.0,--,560629053.0,--,-384604803.0,--,3771169606.0,--,3176163163.0,40784001.0,15376560000.0,--,22364676770.0,15893960000.0,747658290.0,30000000.0,0.0,--,16671618290.0,--,5693058480.0,-46473202.0,3802857277.0,18136083250.0,21938940527.0,--,762303539.0,-1979159.0,48994446.0,39902338.0,18219730.0,--,--,224952.0,--,227713096.0,--,-2331152.0,--,--,-2889663664.0,-146390559.0,--,483883235.0,--,-1459123198.0,--,--,--,21938940527.0,18136083250.0,--,--,--,--,3802857277.0,20210420
20200930,--,--,--,2778489420.0,368104189.0,5634504019.0,386772583.0,1299168368.0,--,--,10467038579.0,884751155.0,--,316183510.0,831710116.0,6912948541.0,--,12645431056.0,--,-2178392477.0,--,--,--,347347.0,--,3712989.0,--,4060336.0,--,92756708.0,400000000.0,46386702.0,--,539143410.0,--,-535083074.0,--,3771169606.0,45385671.0,1683572700.0,--,12430920000.0,--,17931047977.0,11716130000.0,608734743.0,--,--,--,12324864743.0,--,5606183234.0,-16389783.0,2876317900.0,18136083250.0,21012401150.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201027
20200630,--,--,--,1810533354.0,900000000.0,4238280858.0,1198938090.0,2043239167.0,--,--,10190991469.0,650516243.0,--,147505807.0,1471097942.0,55472790.0,--,7969700493.0,--,2221290976.0,--,--,137116.0,1605475.0,--,7344011.0,--,9086602.0,--,59358909.0,400000000.0,--,--,459358909.0,--,-450272307.0,--,3771169606.0,--,191147185.0,--,6823380000.0,--,10785696791.0,7825690000.0,546063664.0,--,--,--,8371753664.0,--,2413943127.0,12265494.0,4197227290.0,18136083250.0,22333310540.0,--,496522612.0,10701585.0,24133297.0,19414038.0,8691224.0,--,--,-1303375.0,--,140145797.0,--,-137116.0,--,--,-4986162850.0,6304743992.0,--,204541772.0,--,2221290976.0,--,--,--,22333310540.0,18136083250.0,--,--,--,--,4197227290.0,20200825
