报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,4730525015.96,2086455033.28,756831925.51,512857176.49,659750125.56,467796046.46,1387371758.11,255244922.21,--,-126321100.01,-219576684.91,-5196544.85,1140207178.44,-210670.56,3187519715.29,3187519715.29,15835321.11,2017675900.68,0.0,1143721982.38,--,--,1543005300.67,14030488.51,3765205.79,--,--,--,1553270583.39,198517591.15,--,--,--,1354752992.24,-12146.83,1354765139.07,146112650.97,1500865643.21,-12146.83,1500877790.04,--,0.17,--,20221029
20220630,4169862100.56,1905191553.99,708337354.91,483216072.84,636698119.22,415749138.76,286407983.69,150183912.84,--,916464550.37,-102737370.87,1427065.62,747397437.13,-38258.13,3970975293.26,3970975293.26,23147275.97,2151640716.82,--,758938388.61,--,--,198886807.3,200383008.64,-422976.47,--,--,--,399692792.41,-19312723.86,--,--,--,419005516.27,-110304.81,419115821.08,-40825631.88,378179884.39,-110304.81,378290189.2,--,0.05,--,20220831
20220331,3126093785.97,2161356828.59,848408595.89,375865838.65,757908660.19,263484693.86,9629476.05,81223440.72,--,-570865821.62,19600832.6,30477170.28,1212424038.1,-13431.89,2888705553.23,2888705553.23,23578597.2,1685657697.12,--,1172313985.39,--,--,237388232.74,9683626.79,4229187.99,--,--,--,242842671.54,14673667.57,--,--,--,228169003.97,-80409.66,228249413.63,770350792.83,998519796.8,-80409.66,998600206.46,--,0.02,--,20220430
20211231,5530189078.45,2505868177.26,1000111155.04,499226681.47,834401586.28,349955761.37,781506580.96,354761185.29,--,574593934.34,100419103.66,22842218.26,1194336113.71,667188.89,4208895199.93,4208895199.93,20255322.0,1860552574.09,--,1269684669.55,--,--,1321293878.52,1354642.29,16617275.43,--,--,--,1306031245.38,252305917.71,--,--,--,1053725327.67,3023603.31,1050701724.36,-211543113.61,842182214.06,3023603.31,839158610.75,--,0.15,--,20220331
20210930,5563449818.1,2469343858.03,1037115163.76,410669724.57,913157513.27,405441932.27,1399846757.97,353785841.35,--,-676395928.77,12019257.92,279317.63,1952892119.37,22503.68,3690428826.28,3690428826.28,27330694.59,1790414883.22,--,1875996878.62,--,--,1873020991.82,4586290.65,6212217.57,--,--,--,1871395064.9,250017905.57,--,--,--,1621377159.33,942327.53,1620434831.8,577727612.87,2199104772.2,942327.53,2198162444.67,--,0.22,--,20211029
20210630,8083665286.45,2188223780.95,784185875.27,477330913.67,844891059.67,367733478.17,1195052537.31,511498499.2,--,882012154.76,57026114.79,4660228.49,3389026351.21,-69359.23,6395308770.5,6395308770.5,29159830.34,2828967720.57,--,3281400045.9,--,--,1688356515.95,11904812.31,10230182.34,--,--,--,1690031145.92,166615887.17,--,--,--,1523415258.75,-625749.55,1524041008.3,179254964.21,1702670222.96,-625749.55,1703295972.51,--,0.2,--,20210828
20210331,5193090773.88,2236760560.61,795619870.68,317548626.66,1029672637.48,340619175.42,1380635591.86,223937272.61,--,-792267565.99,47642846.7,14359217.18,1965263071.82,77876.28,3844990631.22,3844990631.22,24129742.89,1920696350.48,--,1897402047.45,--,--,1348100142.66,102036775.62,10760618.79,--,--,--,1439376299.49,264754825.18,--,--,--,1174621474.31,-1697222.84,1176318697.15,-48682857.1,1125938617.21,-1697222.84,1127635840.05,--,0.16,--,20210430
20201231,7082455437.06,2301281983.6,752333757.15,574321181.18,689152662.23,181767092.3,1534939288.84,483866486.91,--,220252057.93,73730713.76,554834.44,2769991450.49,-61984.3,7821832413.72,7821832413.72,27832385.89,2437630031.1,--,2765981370.67,--,--,-739376976.66,-252176.78,13079326.71,--,--,--,-752708480.15,-425304676.11,--,--,--,-327403804.04,490531.22,-327894335.26,-6525505.39,-333929309.43,490531.22,-334419840.65,--,-0.05,--,20210331
20200930,6426198024.31,2002998192.58,782437577.9,454306157.92,662626739.96,260397285.78,1531761229.1,285779684.73,--,140052000.27,56503960.09,941757.65,2433943511.89,-399913.05,4667088451.28,4667088451.28,24631397.33,2179204683.45,--,2458618296.53,--,--,1759109573.03,11162030.93,8302608.29,--,--,--,1761968995.67,237672107.57,--,--,--,1524296888.1,-562181.7,1524859069.8,-490380185.28,1033916702.82,-562181.7,1034478884.52,--,0.21,--,20201030
20200630,5797977965.38,1510629882.49,552318630.44,347954744.2,562616857.03,138267177.37,693947287.64,321353144.58,--,1414048294.02,9881238.54,12135729.81,2019085423.0,-17067.49,5029356741.65,5029356741.65,24191936.22,1680749815.93,--,2032721483.28,--,--,768621223.73,8664785.98,18864719.75,--,--,--,758421289.96,41679492.86,--,--,--,716741797.1,3802175.35,712939621.75,-154776903.89,561964893.21,3802175.35,558162717.86,--,0.1,--,20200829
20200331,3827315338.54,1306620441.43,533512280.54,205213600.19,551081431.43,198341063.46,1250981501.56,121458701.06,--,-398459025.95,68186389.56,3896148.58,1397806531.81,-57711.91,2918876617.1,2918876617.1,20287687.44,1507695996.42,--,1392476698.33,--,--,908438721.44,114184623.64,3941368.7,--,--,--,1018681976.38,210553065.02,--,--,--,808128911.36,-4955251.07,813084162.43,158603336.7,966732248.06,-4955251.07,971687499.13,--,0.12,--,20200430
20191231,5444617112.37,1222379847.62,390257775.81,331887322.4,465610800.72,109915123.62,1481285836.1,175182570.2,--,-117597705.39,41085788.18,23567104.38,2684009026.56,-27908.7,4672573023.34,4672573023.34,23390965.45,1855230757.52,--,2682402454.73,--,--,772044089.03,15288934.5,6282822.49,--,--,--,781050201.04,87871955.36,--,--,--,693178245.68,-490796.2,693669041.88,3983546.81,697161792.49,-490796.2,697652588.69,--,0.1,--,20200328
