报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,211807016.96,95672634.44,60217348.75,25625053.55,4590497.7,-62641707.86,155466303.74,79904007.64,--,13902929.33,1920881.33,2116617.3,5533964.4,-164605.72,184824647.9,184824647.9,623430.27,183337359.5,--,864996.1,--,--,26982369.06,195.38,430180.87,--,--,--,26552383.57,16541063.63,--,--,--,10011319.94,16139507.99,-6128188.05,20327692.34,30339012.28,18617077.04,11721935.24,--,-0.007,-0.007,20221027
20220630,177447906.65,92229572.07,60897227.1,16971326.03,2908612.89,-91194994.54,153986203.65,106380759.26,--,14911108.93,1770257.35,996010.14,4790301.14,-40552.09,223950145.23,223950145.23,1709738.1,201672218.66,--,512927.18,--,--,-46502238.58,52379855.31,232914.86,--,--,--,5644701.87,5725966.06,--,--,--,-81264.19,12954349.55,-13035613.74,-2394160.5,-2475424.69,13716406.44,-16191831.13,--,-0.018,-0.018,20220830
20220331,-190944936.86,96139167.6,67046747.2,15626359.45,4430453.74,-57678908.02,49201746.37,63141199.04,--,-287655974.52,-197183.54,4047366.38,5138724.82,60124.05,168199724.94,168199724.94,742673.06,167776089.74,--,417797.44,--,--,-359144661.8,12698.62,981957.59,--,--,--,-360113920.77,-77661820.64,--,--,--,-282452100.13,-72917131.41,-209534968.72,-27934428.78,-310386528.91,-72710231.72,-237676297.19,--,-0.23,-0.23,20220430
20211231,-45092381.59,162976281.53,87047501.55,35068814.67,28956136.7,-85641554.99,254161693.9,81751762.91,--,-382652002.98,-492194.69,600856.18,5758805.3,195734.16,264924111.63,264924111.63,3493297.22,252215285.92,--,1331680.86,--,--,-310016493.22,4422250.23,-53626817.21,--,--,--,-251967425.78,-50004133.87,--,--,--,-201963291.91,-36467070.02,-165496221.89,231318.99,-201731972.92,-37059178.55,-164672794.37,--,-0.188,-0.188,20220309
20210930,362331675.13,197300895.58,127003989.11,56627596.13,12192960.29,-67865225.01,154084835.87,104533243.96,--,71755286.84,-63.59,482308.92,6498565.18,75071.34,265410392.71,265410392.71,1748191.82,263019675.91,--,642524.98,--,--,96921282.42,380607.68,25250882.22,--,--,--,72051007.88,20199731.55,--,--,--,51851276.33,19167370.86,32683905.47,9618315.7,61469592.03,18804464.08,42665127.95,--,0.036,0.036,20211028
20210630,343533783.3,249350674.25,124266057.57,117578345.39,7197777.34,-71005732.44,203902286.35,129589917.66,--,-45250574.72,-346271.86,3668579.63,3258582.91,-43760.82,283424477.94,283424477.94,3225962.3,277876684.56,--,177115.54,--,--,60109305.36,477614.52,85116553.65,--,--,--,-24529633.77,-15935982.27,--,--,--,-8593651.5,-1197676.0,-7395975.5,8961116.86,367465.36,-1359022.2,1726487.56,--,-0.008,-0.008,20210814
20210331,345696686.97,258724697.98,136118522.05,113598782.16,8063788.18,-57145001.91,171636976.7,84098007.23,--,-35873041.03,21.07,2612260.21,5748591.5,-7817.55,316126587.86,316126587.86,2000863.94,314662918.13,--,401458.39,--,--,29570099.11,782922.61,89097.43,--,--,--,30263924.29,12114053.43,--,--,--,18149870.86,9383517.54,8766353.32,3003308.23,21153179.09,9132440.0,12020739.09,--,0.01,0.01,20210429
20201231,59375900.75,277399560.03,171197102.59,95641763.6,8846117.9,-67085508.17,140093487.55,50050390.82,--,-295729230.87,-2758438.01,602987.41,6828046.84,24995.97,229720333.51,229720333.51,2703656.14,190832992.0,--,786680.67,--,--,-170344432.76,54147.61,15486550.19,--,--,--,-185776835.34,-22245951.98,--,--,--,-163530883.36,-27716001.15,-135814882.21,5652024.48,-157878858.88,-27223327.34,-130655531.54,--,-0.155,-0.155,20210316
20200930,438518878.9,398174299.98,202068894.33,186391842.68,8648565.92,-57748934.97,266188921.12,113071052.23,--,-175158555.02,-122.37,192779.02,6873848.97,-3357.83,374939087.72,374939087.72,3082437.76,374421794.67,--,455480.72,--,--,63579791.18,376858.57,771570.58,--,--,--,63185079.17,10751423.48,--,--,--,52433655.69,13399524.9,39034130.79,-25644766.24,26788889.45,12631018.12,14157871.33,--,0.045,0.045,20201031
20200630,737711317.76,382757844.53,117174491.72,249690098.0,14396619.49,-95242001.38,227517200.34,73360746.52,--,202547451.71,592916.62,12409099.6,7104978.09,23828.25,480143568.4,480143568.4,4515389.51,424213181.04,--,395259.16,--,--,257567749.36,585929.62,61173.66,--,--,--,258092505.32,72100837.04,--,--,--,185991668.28,68888892.49,117102775.79,-14310178.15,171681490.13,68618250.56,103063239.57,--,0.13,0.13,20200819
