报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,2282302171.88,--,813328856.64,0.0,--,--,--,--,--,--,--,--,--,--,--,--,3095631028.52,4476141232.09,114365844.4,306516880.23,352061892.56,0.0,--,--,--,--,--,--,--,5249085849.28,--,-2153454820.76,--,333636477.86,75206456.34,1522808.59,0.0,146723548.89,--,--,557089291.68,4236017.31,223910972.7,--,1527445074.59,--,--,1732560450.57,--,-1175471158.89,--,0.0,0.0,3613100000.0,3154477538.8,--,--,--,6767577538.8,2386313666.94,603988598.42,--,0.0,--,--,2990302265.36,--,3777275273.44,--,--,--,448349293.79,0.0,448349293.79,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,2130148996.13,--,112855536.06,0.0,--,--,--,--,--,--,--,--,--,--,--,--,2243004532.19,715115272.66,147165756.17,605826365.11,-1647783066.13,0.0,--,--,--,--,--,--,--,-179675672.19,--,2422680204.38,--,164228152.92,160787431.28,119923.83,-159019469.91,1050500000.0,--,--,1216616038.12,1547151.6,803937639.23,--,1122212461.44,--,--,1927697252.27,--,-711081214.15,--,0.0,0.0,4917000000.0,0.0,--,--,--,4917000000.0,3745501844.44,539212638.48,--,0.0,--,--,4284714482.92,--,632285517.08,--,--,--,2343884507.31,-3.0,2343884504.31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220830
20220331,--,4118810931.63,--,795616680.04,0.0,--,--,--,--,--,--,--,--,--,--,--,--,4914427611.67,2174290375.93,316348399.93,778450347.77,2723833938.35,0.0,--,--,--,--,--,--,--,5992923061.98,--,-1078495450.31,--,628601400.0,221084090.06,48812.0,-138152693.49,489123262.0,--,--,1200704870.57,1125532.64,918901400.0,--,606689538.56,--,--,1526716471.2,--,-326011600.63,--,55700000.0,55700000.0,4408682851.75,220000000.0,--,--,--,4684382851.75,5052608540.08,524631203.66,--,563000000.0,--,--,6140239743.74,--,-1455856891.99,--,--,--,-2860363942.93,10422206649.08,7561842706.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220428
20211231,--,5478586830.87,--,-24979239332.97,0.0,--,--,--,--,--,--,--,--,--,--,--,--,-19500652502.1,4182692736.65,203353282.59,378949166.98,-19493709495.82,0.0,--,--,--,--,--,--,--,-14728714309.6,--,-4771938192.5,--,-2543858997.92,396382911.63,22823294.68,--,-643761804.12,--,--,-3689252451.75,16345973.28,-938020836.88,--,-4669680765.86,--,--,-5936337188.03,--,2247084736.28,--,--,--,611425379.4,271630464.0,--,--,--,883055843.4,992272534.96,399574879.23,-73500000.0,-1479708030.3,--,--,-87860616.11,--,970916459.51,--,--,--,-1553936996.71,0.0,-1553936996.71,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220330
20210930,--,5702119004.67,--,5682143348.6,0.0,--,--,--,--,--,--,--,--,--,--,--,--,11384262353.27,2260906339.46,157906418.91,534259515.11,3880946718.55,0.0,--,--,--,--,--,--,--,6834018992.03,--,4550243361.24,--,2552874596.2,104067323.43,245039.99,--,208944676.02,--,--,2866131635.64,3577880.2,2546864596.2,--,7518059233.94,--,--,10068501710.34,--,-7202370074.7,--,--,--,1187500000.0,74714451.78,--,--,--,1262214451.78,4781043900.24,492972748.78,--,316650354.78,--,--,5590667003.8,--,-4328452552.02,--,--,--,-6980579265.48,0.0,-6980579265.48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211029
20210630,--,8618368022.91,--,20504937782.89,0.0,--,--,--,--,--,--,--,--,--,--,--,--,29123305805.8,766493176.9,123809448.46,1211439473.2,24425868396.21,0.0,--,--,--,--,--,--,--,26527610494.77,--,2595695311.03,--,137400000.0,251192154.03,0.0,--,42351922.27,--,--,430944076.3,814034.5,292862405.67,--,4531646847.42,--,--,4825323287.59,--,-4394379211.29,--,--,--,5650000000.0,52299702.8,--,--,--,5702299702.8,7729950000.0,422516124.04,--,-223962178.48,--,--,7928503945.56,--,-2226204242.76,--,--,--,-4024888143.02,-223908992.81,-4248797135.83,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210828
20210331,--,4417302947.9,--,1253607567.63,0.0,--,--,--,--,--,--,--,--,--,--,--,--,5670910515.53,1698268607.89,343976713.83,873554110.07,2417323576.81,0.0,--,--,--,--,--,--,--,5333123008.6,--,337787506.93,--,7206800000.0,74332834.33,27110.0,--,599999999.69,--,--,7881159944.02,3435554.45,7309697594.33,--,245475000.0,--,--,7558608148.78,--,322551795.24,--,--,--,10134922068.67,601998492.62,--,--,--,10736920561.29,6264531639.83,926372289.09,--,2068860096.79,--,--,9259764025.71,--,1477156535.58,--,--,--,2137495837.75,21068024206.35,23205520044.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210429
20201231,--,4744021506.26,--,-2802224414.67,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1941797091.59,3607903251.4,164736109.9,-1152460307.37,-2345793851.1,0.0,--,--,--,--,--,--,--,274385202.83,--,1667411888.76,--,824140192.59,-4998031.13,25233970.05,--,362000604.11,--,--,1310545056.51,6042226.66,-1952890761.55,--,-328043595.4,--,--,-1968688493.63,--,3279233550.14,--,--,--,4212192000.0,-224872483.71,--,--,--,4264520976.29,5354242597.07,1945587677.56,0.0,-519529510.25,--,--,6780300764.38,--,-2515779788.09,--,--,--,2430865650.81,0.0,2430865650.81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210327
20200930,--,5004985699.24,--,1524153300.72,0.0,--,--,--,--,--,--,--,--,--,--,--,--,6529138999.96,829946729.29,123542926.24,598318621.5,1819034444.94,0.0,--,--,--,--,--,--,--,3370842721.97,--,3158296277.99,--,190945446.11,97501637.5,16100.0,--,1679322451.89,--,--,1967785635.5,8074654.57,2311445446.11,--,242706331.6,--,--,2562226432.28,--,-594440796.78,--,--,--,2502224700.0,1190000000.0,--,--,--,3692224700.0,2339242398.42,645065051.28,273919285.96,2430489740.0,--,--,5414797189.7,--,-1722572489.7,--,--,--,841282991.51,0.0,841282991.51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201030
20200630,--,5029210538.55,--,2497614540.81,0.0,--,--,--,--,--,--,--,--,--,--,--,--,7526825079.36,1612747241.59,111303227.71,1297803061.6,977823936.26,0.0,--,--,--,--,--,--,--,3999677467.16,--,3527147612.2,--,772300776.96,56738523.93,--,--,1040069806.12,--,--,1869115472.01,3432887.04,555800776.96,--,637373711.96,--,--,1196607375.96,--,672508096.05,--,--,--,2715575300.0,523876868.57,--,--,--,3239452168.57,2689653151.65,782964559.67,0.0,200000000.0,--,--,3672617711.32,--,-433165542.75,--,--,--,3766490165.5,0.0,3766490165.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200828
