报告期,流动资产*,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收账款融资,预付款项,其他应收款（合计）,应收股利,应收利息,其他应收款,买入返售金融资产,存货,其中：消耗性生物资产,合同资产,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,其他流动资产,其他金融类流动资产,结算备付金,拆出资金,应收保费,应收分保账款,应收分保合同准备金,流动资产差额（特殊报表科目）,流动资产差额（合计平衡项目）,流动资产总计*,非流动资产*,发放贷款及垫款,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,债权投资,其他债权投资,可供出售金融资产,其他权益工具投资,持有至到期投资,其他非流动金融资产,长期应收款,长期股权投资,投资性房地产,固定资产（合计）,固定资产,固定资产清理,在建工程（合计）,在建工程,工程物资,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动性资产,非流动性资产差额（特殊报表科目）,非流动性资产差额（合计平衡项目）,非流动资产合计*,资产差额（特殊报表科目）,资产差额（合计平衡项目）,资产总计*,流动负债*,短期借款,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付款项,预收款项,合同负债,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款（合计）,应付利息,应付股利,其他应付款,划分为持有待售的负债,一年内到期的非流动负债,预提费用,递延收益-流动负债,应付短期债券,其他流动负债,其他金融类流动负债,向中央银行借款,吸收存款及同业存放,拆入资金,卖出回购金融资产款,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,流动负债差额（特殊报表科目）,流动负债差额（合计平衡项目）,流动负债合计*,非流动负债*,长期借款,应付债券,长期应付款（合计）,长期应付款,专项应付款,长期应付职工薪酬,预计负债,递延所得税负债,递延收益-非流动负债,其他非流动负债,非流动负债差额（特殊报表科目）,非流动负债差额（合计平衡项目）,非流动负债合计*,负债差额（特殊报表科目）,负债差额（合计平衡项目）,负债合计*,所得者权益(或股东权益)*,实收资本（或股本）,其他权益工具,其中：优先股,永续债,资本公积金,减：库存股,其他综合收益,专项储备,盈余公积金,一般风险准备,未分配利润,外币报表折算差额,未确认的投资损失,股东权益差额（特殊报表科目）,股权权益差额（合计平衡项目）,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额（特殊报表项目）,负债及股东权益差额（合计平衡项目）,负债及股东权益总计,公告日期#
20220930,--,3225494660.21,1001657305.94,--,29932061.39,--,29932061.39,3381122058.95,675646908.05,458206.86,--,--,--,--,1003582197.88,--,--,--,--,--,155772835.14,0.0,--,--,--,--,--,--,--,9473666234.42,--,--,--,--,--,--,--,--,--,--,--,--,--,15444148846.74,--,--,2907456065.95,--,--,--,--,1632227426.14,--,--,25833333.59,17723393.31,3992355382.23,--,--,24043069175.64,--,--,33516735410.06,--,--,--,--,1350136152.76,--,--,--,835438395.3,--,220920549.24,264964196.43,257764085.37,--,--,--,--,539839298.09,--,--,--,97765485.66,0.0,--,--,--,--,--,--,--,--,--,--,3566828162.85,--,3178920508.5,--,--,--,--,--,--,3626745.94,9901249.98,--,--,--,3211862018.5,--,--,6778690181.35,--,2123319999.0,--,--,--,2302996583.2,222452591.7,--,3687783.16,1055957334.5,--,20876341407.44,--,--,--,--,26139850515.6,598194713.11,26738045228.71,--,--,33516735410.06,20221028
20220630,--,2164746728.58,1506822892.39,--,39438704.54,--,39438704.54,4307255187.37,443733043.96,414170.04,--,--,414170.04,--,1051061089.86,--,--,--,--,--,49095037.94,0.0,--,--,--,--,--,--,--,9562566854.68,--,--,--,--,--,--,--,--,--,--,--,--,--,15645877385.57,15645877385.57,--,1847007068.03,1712166304.65,134840763.38,--,--,1577044165.6,--,--,28333333.58,15228788.47,2981138504.91,--,--,22119331074.02,--,--,31681897928.7,--,--,--,--,1689551174.07,--,--,--,513501880.85,--,216348442.72,518705002.12,239987087.26,--,--,239987087.26,--,543604415.36,--,--,--,60283381.45,0.0,--,--,--,--,--,--,--,--,--,--,3781981383.83,--,2321495923.96,--,--,--,--,--,--,4761480.63,9901249.98,--,--,--,2354709522.37,--,--,6136690906.2,--,2122479999.0,--,--,--,2274364583.2,208063391.7,--,358036.46,1055957334.5,--,19851759594.4,--,--,--,--,25096856155.86,448350866.64,25545207022.5,--,--,31681897928.7,20220831
20220331,--,3042521520.07,1607140547.97,--,32132970.21,--,32132970.21,4275210693.14,469428165.71,452568.75,--,--,--,--,1434071490.67,--,--,--,--,--,48072520.64,0.0,--,--,--,--,--,--,--,10909030477.16,--,--,--,--,--,--,--,--,--,--,--,--,--,16035098956.11,--,--,1169282478.78,--,--,--,--,1500659818.18,--,--,30833333.57,12293350.42,1885935818.97,--,--,20651715445.69,--,--,31560745922.85,--,10010694.44,--,--,2084062570.64,--,--,--,680901541.62,--,206437426.99,561801424.91,238591747.41,--,--,--,--,664962178.33,--,--,--,80912876.27,0.0,--,--,--,--,--,--,--,--,--,--,4527680460.61,--,1860773575.27,--,--,--,--,--,--,3734263.88,9901249.98,--,--,--,1884090774.99,--,--,6411771235.6,--,2122514669.0,--,--,--,2260075171.5,208288400.0,--,374574.81,1055957334.5,--,19469104338.09,--,--,--,--,24699737687.9,449236999.35,25148974687.25,--,--,31560745922.85,20220430
20211231,--,1883814323.57,1005158398.78,--,76324472.68,--,76324472.68,3785521043.45,595487139.82,332105.93,--,--,332105.93,--,1038567410.95,--,--,--,--,--,5826739.9,0.0,--,--,--,--,--,--,--,8391031635.08,--,--,--,--,--,--,--,--,--,--,--,--,--,16080637360.59,16070884832.91,9752527.68,1239414071.61,1198774691.36,40639380.25,--,--,1496702053.46,--,--,33333333.56,15445965.81,1376741008.54,--,--,20262147062.52,--,--,28653178697.6,--,10010694.44,--,--,2192100466.03,--,--,--,695345527.84,--,204806891.66,331761703.13,45568492.14,--,--,45568492.14,--,660167955.44,--,--,--,79388528.36,0.0,--,--,--,--,--,--,--,--,--,--,4219150259.04,--,1705198095.34,--,--,--,--,--,--,3779959.85,9901249.98,--,--,--,1728560991.03,--,--,5947711250.07,--,2111914669.0,--,--,--,2066137421.5,18230400.0,--,--,1055957334.5,--,17040043594.74,--,--,--,--,22255822619.74,449644827.79,22705467447.53,--,--,28653178697.6,20220330
20210930,--,2333301453.02,653845723.88,--,68069187.15,--,68069187.15,3004845425.5,620992247.07,265683.32,--,--,--,--,732262616.31,--,--,--,--,--,93414113.6,0.0,--,--,--,--,--,--,--,7506996449.85,--,--,--,--,--,--,--,--,--,--,--,--,--,12071432126.12,--,--,4155774347.96,--,--,--,--,1334331934.22,--,--,43002133.55,10683299.36,1884440444.67,--,--,19521187172.48,--,--,27028183622.33,--,310301388.89,--,--,1632978195.88,--,--,--,737509442.61,--,131897290.3,430816990.29,162811715.49,--,--,--,--,756582566.14,--,--,--,85281840.4,0.0,--,--,--,--,--,--,--,--,--,--,4248179430.0,--,1970784214.66,--,--,--,--,--,--,3848551.03,11009821.41,--,--,--,2005514208.8,--,--,6253693638.8,--,2111914669.0,--,--,--,2066227096.5,36460800.0,--,24943.42,813329875.0,--,15639875783.7,--,--,--,--,20594911567.62,179578415.91,20774489983.53,--,--,27028183622.33,20211028
20210630,--,1117123846.15,1275526655.76,--,74545880.26,--,74545880.26,2587546566.15,316198959.35,276431.64,--,--,276431.64,--,577444582.69,--,--,--,--,--,135026172.66,0.0,--,--,--,--,--,--,--,6083689094.66,--,--,--,--,--,--,--,--,--,--,--,--,--,12267377088.89,12255175510.44,12201578.45,3491727422.01,3342861749.19,148865672.82,--,--,1328562919.46,--,--,45502133.54,10361029.32,1511168857.11,--,--,18678473025.16,--,--,24762162119.82,--,310301388.89,--,--,1901023478.57,--,--,--,456324442.26,--,131058545.57,432803745.35,76498762.41,--,--,76498762.41,--,756582566.14,--,--,--,52813697.34,0.0,--,--,--,--,--,--,--,--,--,--,4117406626.53,--,1646442123.08,--,--,--,--,--,--,4438294.04,11009821.41,--,--,--,1683190757.59,--,--,5800597384.12,--,2114657675.0,--,--,--,2081171165.5,54691200.0,--,-1213801.77,813329875.0,--,13828422683.03,--,--,--,--,18781676396.76,179888338.94,18961564735.7,--,--,24762162119.82,20210831
20210331,--,1598645421.64,1144515379.89,--,45625798.71,--,45625798.71,1196212998.75,304108072.09,265231.64,--,--,--,--,332055555.88,--,--,--,--,--,207358285.14,0.0,--,--,--,--,--,--,--,4828786743.74,--,--,--,--,--,--,--,--,--,--,--,--,--,12503966421.55,12503966421.55,--,2667098936.35,--,--,--,--,1287307775.74,--,--,48187533.53,7081851.62,1469078436.67,--,--,17999119217.26,--,--,22827905961.0,--,330356400.0,--,--,1683044350.95,--,--,--,512952007.27,--,123815503.1,310581501.14,204523187.67,--,--,--,--,731798480.49,--,--,--,60024715.29,0.0,--,--,--,--,--,--,--,--,--,--,3957096145.91,--,1616937336.86,--,--,--,--,--,--,720566.44,11009821.41,--,--,--,1645161227.87,--,--,5602257373.78,--,1626659750.0,--,--,--,2080627840.5,54691200.0,--,494554.77,813329875.0,--,12579258467.32,--,--,--,--,17045679287.59,179969299.63,17225648587.22,--,--,22827905961.0,20210417
20201231,--,1066351431.05,1004139827.38,--,23011125.25,--,23011125.25,439133123.05,202387696.2,49031.64,--,--,49031.64,--,273431284.88,--,--,--,--,--,258485535.77,0.0,--,--,--,--,--,--,--,3266989055.22,--,--,--,--,--,--,--,--,--,--,--,--,--,11249725993.33,11249725993.33,--,3471671712.03,3373704124.22,97967587.81,--,--,1238406358.27,--,--,43333333.52,7821229.34,1271341664.26,--,--,17282300290.75,--,--,20549289345.97,--,530303066.67,--,--,1458370723.48,--,--,--,445505343.63,--,124516604.52,182588292.52,204580130.71,--,--,204580130.71,--,717915801.8,--,--,--,50361324.45,0.0,--,--,--,--,--,--,--,--,--,--,3714141287.78,--,1174759885.24,--,--,--,--,--,--,664233.56,11009821.41,--,--,--,1186433940.21,--,--,4900575227.99,--,1626659750.0,--,--,--,2080084515.5,54691200.0,--,--,813329875.0,--,11003233843.72,--,--,--,--,15468616784.22,180097333.76,15648714117.98,--,--,20549289345.97,20210327
20200930,--,796976538.6,1065742493.15,--,21948430.21,--,21948430.21,544648216.15,133496693.62,348445.89,--,--,--,--,295831881.18,--,--,--,--,--,105819272.62,0.0,--,--,--,--,--,--,--,2964811971.42,--,--,--,--,--,--,--,--,--,--,--,--,--,11484246330.33,--,--,1872133001.75,--,--,--,--,1245411329.83,--,--,192622323.91,7826999.8,1558678113.26,--,--,16360918098.88,--,--,19325730070.3,--,230000000.0,--,--,1017441043.33,--,--,--,595890205.33,--,80549587.07,119420825.53,206735939.38,2866840.09,--,--,--,717218283.5,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,2967255884.14,--,1381498516.5,--,--,--,--,--,--,861373.97,12118392.84,--,--,--,1394478283.31,--,--,4361734167.45,--,1626659750.0,--,--,--,2083746917.35,54691200.0,--,695810.55,813329875.0,--,10494254749.95,--,--,--,--,14963995902.85,--,14963995902.85,--,--,19325730070.3,20201028
20200630,--,559794264.37,1206823205.48,--,18420660.59,--,18420660.59,517542648.56,104091799.35,294601.89,--,--,294601.89,--,359407808.35,--,--,--,--,--,21390211.68,0.0,--,--,--,--,--,--,--,2787765200.27,--,--,--,--,--,--,--,--,--,--,--,--,--,11576246811.22,11576246811.22,--,1131489416.6,1006040442.39,125448974.21,--,--,1252428004.4,--,--,195122323.9,6761590.22,1315877511.2,--,--,15477925657.54,--,--,18265690857.81,--,230000000.0,--,--,876166408.03,--,--,--,341097352.31,--,84005499.77,128448397.25,74365322.96,2966074.63,0.0,71399248.33,--,787521800.0,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,2521604780.32,--,1156160000.0,--,--,--,--,--,--,1023480.82,12118392.84,--,--,--,1169301873.66,--,--,3690906653.98,--,1626659750.0,--,--,--,2081452867.35,54691200.0,--,272216.02,813329875.0,--,10107760695.46,--,--,--,--,14574784203.83,--,14574784203.83,--,--,18265690857.81,20200812
20200331,--,864477163.31,1125326813.58,--,26568022.03,--,26568022.03,815761799.08,133779591.75,33188.88,--,--,--,--,444908568.75,--,--,--,--,--,87574103.95,0.0,--,--,--,--,--,--,--,3498429251.33,--,--,--,--,--,--,--,--,--,--,--,--,--,11628249040.44,--,--,796183993.04,--,--,--,--,1079599466.93,--,--,127897553.45,21325967.66,1376144055.74,--,--,15029400077.26,--,--,18527829328.59,--,100000000.0,--,--,795478238.04,--,--,--,341845980.35,--,78042980.52,120071966.15,73247943.7,3554630.79,--,--,--,879466820.0,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,2388153928.76,--,1459831800.0,--,4000000.0,--,--,--,--,799022.04,12118392.84,--,--,--,1476749214.88,--,--,3864903143.64,--,1626659750.0,--,--,--,2075158817.35,54691200.0,--,-148827.86,813329875.0,--,10202617770.46,--,--,--,--,14662926184.95,--,14662926184.95,--,--,18527829328.59,20200430
