报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,2255289788.63,1363206702.66,713440290.85,71667223.97,566057721.87,592872062.43,387683134.36,--,--,-199449261.07,7133374.82,102354400.01,1575020.7,-85645.28,1368947298.39,1368947298.39,12032793.02,1359471483.66,--,4492180.81,--,--,886342490.24,395832.93,692678.25,--,--,--,886045644.92,116858808.01,--,--,--,769186836.91,2968130.69,766218706.22,-332277.27,768854559.64,2968130.69,765886428.95,--,0.28,0.28,20221029
20220630,1447518648.49,938393850.68,480665886.86,54420705.9,393752295.25,376406017.09,226956432.66,--,--,-103473315.05,3280500.08,5206818.02,775026.41,-26681.4,847856191.34,847856191.34,8837741.01,842727541.21,--,2328107.73,--,--,599662457.15,129424.12,446017.95,--,--,--,599345863.32,80614642.53,--,--,--,518731220.79,-210405.56,518941626.35,289659.74,519020880.53,-210405.56,519231286.09,--,0.19,0.19,20220830
20220331,699651369.66,481243746.24,252435404.44,28006027.85,195254437.02,184399613.62,95887678.19,--,--,-66384536.96,-294861.39,4577114.22,224870.85,-2255.11,418420820.67,418420820.67,3942923.97,414211502.63,--,1236282.98,--,--,281230548.99,101917.73,392017.7,--,--,--,280940449.02,40972669.08,--,--,--,239967779.94,-165154.36,240132934.3,826490.45,240794270.39,-165154.36,240959424.75,--,0.09,0.09,20220429
20211231,3333518749.21,2200849224.99,1152105832.48,247216450.57,786296111.11,890913592.96,210923774.85,--,--,-105896042.15,-1500593.88,137495421.01,961184.72,-227813.29,2153736212.63,2153736212.63,19188553.85,2133470870.94,--,4665743.27,--,--,1179782536.58,365681.89,1495597.85,--,--,--,1178652620.62,215518099.82,--,--,--,963134520.8,1509206.23,961625314.57,7488122.21,970622643.01,1509206.23,969113436.78,--,0.35,0.35,20220330
20210930,2630256959.22,1611786774.45,855693656.36,167660157.9,577277160.27,660094328.21,192579034.58,--,--,29131598.54,-402058.55,136708271.45,539981.62,-180971.08,1446067920.28,1446067920.28,14492723.31,1459669076.53,--,2978553.3,--,--,1184189038.94,199332.35,1150043.55,--,--,--,1183238327.74,238570708.52,--,--,--,944667619.22,1483928.77,943183690.45,10464347.84,955131967.06,1483928.77,953648038.29,--,0.34,0.34,20211029
20210630,1606416816.25,976182698.04,513505729.89,92354758.68,363844958.22,440536450.88,130477587.55,--,--,-61250585.5,-641156.46,120808503.36,417157.14,-113838.76,831282614.97,831282614.97,9486967.06,851287586.36,--,1843605.01,--,--,775134201.28,13310.03,28054.74,--,--,--,775119456.57,158797485.82,--,--,--,616321970.75,1071506.52,615250464.23,-963120.9,615358849.85,1071506.52,614287343.33,--,0.22,0.22,20210828
20210331,726010474.9,482755783.37,267877281.91,33642441.36,176722987.16,223397840.89,82348727.96,--,--,-66034655.11,446621.37,2964832.94,189310.65,-57987.17,397772825.46,397772825.46,4518030.48,417441842.51,--,680538.76,--,--,328237649.44,107176.71,0.69,--,--,--,328344825.46,66545228.86,--,--,--,261799596.6,352916.65,261446679.95,-531169.58,261268427.02,352916.65,260915510.37,--,0.09,0.09,20210429
20201231,3244172276.95,2102213588.11,958750915.6,305169570.64,825442857.02,898671773.84,235473959.25,--,--,-97858454.45,-4471494.99,108370936.49,1968338.84,-196370.14,2120906624.49,2120906624.49,21485461.13,1883300953.83,--,2740046.82,--,--,1123265652.46,198040.46,6305457.1,--,--,--,1117158235.82,232239545.37,--,--,--,884918690.45,1691822.08,883226868.37,-10924670.14,873994020.31,1691822.08,872302198.23,--,0.32,0.32,20210330
20200930,2606283668.21,1579155961.86,733722636.83,210216216.45,629286968.15,659192794.88,268639485.43,--,--,-6656035.98,-1619068.89,106800871.45,778595.92,-8936.46,1516105569.7,1516105569.7,17809670.67,1590740931.75,--,1776355.34,--,--,1090178098.51,589701.97,6087931.6,--,--,--,1084679868.88,235296047.25,--,--,--,849383821.63,1274948.88,848108872.75,-10332470.93,839051350.7,1274948.88,837776401.82,--,0.31,0.31,20201030
20200630,1655782078.48,945322688.72,423836759.16,84992766.4,432437416.12,418728497.89,173734928.21,--,--,15279090.14,1192786.47,100998184.88,540793.12,-14890.95,922989642.3,922989642.3,11628045.31,911873951.58,--,1023031.76,--,--,732792436.18,501781.5,6007500.0,--,--,--,727286717.68,156134918.9,--,--,--,571151798.78,852194.06,570299604.72,4563230.32,575715029.1,852194.06,574862835.04,--,0.21,0.21,20200822
