报告期,营业收入*,已赚保费,保费业务收入,其中:分保费收入,减:分出保费,提取未到期责任准备金,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,退保金,赔付支出,减:摊回赔付支出,提取保险责任准备金,减:摊回保险责任准备金,保户红利支出,分保费用,营业税金及附加,手续费及佣金支出,管理费用,减:摊回分保费用,其他业务成本,资产减值损失,信用减值损失,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,172714000000.0,117043000000.0,114136000000.0,--,2439000000.0,-5346000000.0,57679000000.0,595000000.0,--,-4593000000.0,-5000000.0,16000000.0,2541000000.0,33000000.0,169661000000.0,9578000000.0,34922000000.0,2061000000.0,88126000000.0,422000000.0,5448000000.0,--,177000000.0,10408000000.0,9117000000.0,478000000.0,5749000000.0,9097000000.0,--,--,--,3053000000.0,33000000.0,124000000.0,--,--,--,2962000000.0,-3132000000.0,--,--,--,6094000000.0,393000000.0,5701000000.0,-32204000000.0,-26110000000.0,360000000.0,-26470000000.0,--,0.2,0.2,20221028
20220630,184521000000.0,125153000000.0,124958000000.0,--,2458000000.0,-2653000000.0,53684000000.0,3403000000.0,--,3486000000.0,48000000.0,70000000.0,2052000000.0,28000000.0,175741000000.0,8800000000.0,31410000000.0,1344000000.0,97455000000.0,157000000.0,5955000000.0,--,376000000.0,12460000000.0,9996000000.0,502000000.0,8125000000.0,3167000000.0,--,--,--,8780000000.0,12000000.0,88000000.0,--,--,--,8704000000.0,-1944000000.0,--,--,--,10648000000.0,410000000.0,10238000000.0,23157000000.0,33805000000.0,479000000.0,33326000000.0,--,0.36,0.36,20220826
20220331,343777000000.0,294483000000.0,315011000000.0,--,2000000000.0,18528000000.0,53991000000.0,2354000000.0,--,-6997000000.0,171000000.0,62000000.0,2058000000.0,9000000.0,327430000000.0,10315000000.0,41404000000.0,1640000000.0,229548000000.0,93000000.0,5882000000.0,--,234000000.0,22845000000.0,9502000000.0,70000000.0,6992000000.0,2511000000.0,--,--,--,16347000000.0,14000000.0,74000000.0,--,--,--,16287000000.0,761000000.0,--,--,--,15526000000.0,348000000.0,15178000000.0,-28705000000.0,-13179000000.0,209000000.0,-13388000000.0,--,0.54,0.54,20220428
20211231,130720000000.0,74883000000.0,64890000000.0,--,2027000000.0,-12020000000.0,52946000000.0,1791000000.0,--,-466000000.0,284000000.0,27000000.0,3008000000.0,38000000.0,130806000000.0,9767000000.0,29386000000.0,1539000000.0,48363000000.0,36000000.0,4234000000.0,--,429000000.0,11322000000.0,14543000000.0,165000000.0,10307000000.0,4195000000.0,--,--,--,-86000000.0,53000000.0,237000000.0,--,--,--,-270000000.0,-3107000000.0,--,--,--,2837000000.0,402000000.0,2435000000.0,5427000000.0,8264000000.0,464000000.0,7800000000.0,--,0.08,0.08,20220325
20210930,175136000000.0,113726000000.0,111138000000.0,--,2441000000.0,-5029000000.0,61652000000.0,854000000.0,--,-2616000000.0,121000000.0,18000000.0,2227000000.0,8000000.0,170365000000.0,9366000000.0,33501000000.0,1447000000.0,83124000000.0,271000000.0,6794000000.0,--,195000000.0,12290000000.0,9241000000.0,561000000.0,7135000000.0,10998000000.0,--,--,--,4771000000.0,35000000.0,136000000.0,--,--,--,4670000000.0,-3182000000.0,--,--,--,7852000000.0,334000000.0,7518000000.0,-8031000000.0,-179000000.0,349000000.0,-528000000.0,--,0.27,0.27,20211029
20210630,179165000000.0,117886000000.0,118407000000.0,--,1994000000.0,-1473000000.0,53732000000.0,4668000000.0,--,5260000000.0,96000000.0,19000000.0,2163000000.0,9000000.0,168117000000.0,10139000000.0,30582000000.0,1320000000.0,83987000000.0,331000000.0,7356000000.0,--,385000000.0,14280000000.0,9812000000.0,97000000.0,6850000000.0,6474000000.0,--,--,--,11048000000.0,19000000.0,102000000.0,--,--,--,10965000000.0,-1777000000.0,--,--,--,12742000000.0,359000000.0,12383000000.0,9459000000.0,22201000000.0,374000000.0,21827000000.0,--,0.44,0.44,20210826
20210331,373484000000.0,304756000000.0,323892000000.0,--,1553000000.0,17583000000.0,73484000000.0,3015000000.0,--,-7269000000.0,144000000.0,111000000.0,2244000000.0,14000000.0,338236000000.0,12308000000.0,43033000000.0,1433000000.0,231822000000.0,247000000.0,8127000000.0,--,365000000.0,27852000000.0,9371000000.0,83000000.0,5979000000.0,1142000000.0,--,--,--,35248000000.0,12000000.0,130000000.0,--,--,--,35130000000.0,6149000000.0,--,--,--,28981000000.0,396000000.0,28585000000.0,-11404000000.0,17577000000.0,318000000.0,17259000000.0,--,1.01,1.01,20210429
20201231,133478000000.0,78311000000.0,68712000000.0,0.0,1300000000.0,-10899000000.0,50948000000.0,1362000000.0,--,1392000000.0,-24000000.0,26000000.0,2791000000.0,34000000.0,132710000000.0,7815000000.0,31267000000.0,1252000000.0,53993000000.0,-70000000.0,5504000000.0,--,426000000.0,14154000000.0,13089000000.0,134000000.0,7053000000.0,725000000.0,--,--,--,768000000.0,37000000.0,149000000.0,--,--,--,656000000.0,-2796000000.0,--,--,--,3452000000.0,273000000.0,3179000000.0,29229000000.0,32681000000.0,314000000.0,32367000000.0,--,0.11,0.11,20210326
20200930,177836000000.0,118419000000.0,116186000000.0,0.0,1640000000.0,-3873000000.0,58834000000.0,2284000000.0,--,-1706000000.0,168000000.0,44000000.0,2079000000.0,-2000000.0,159354000000.0,7805000000.0,34676000000.0,1198000000.0,75895000000.0,220000000.0,8268000000.0,--,216000000.0,13689000000.0,8587000000.0,457000000.0,5777000000.0,6316000000.0,--,--,--,18482000000.0,18000000.0,244000000.0,--,--,--,18256000000.0,1397000000.0,--,--,--,16859000000.0,316000000.0,16543000000.0,-5763000000.0,11096000000.0,307000000.0,10789000000.0,--,0.59,0.59,20201029
20200630,175963000000.0,118418000000.0,119591000000.0,0.0,1820000000.0,-647000000.0,46030000000.0,1683000000.0,--,9166000000.0,-83000000.0,63000000.0,2366000000.0,3000000.0,161444000000.0,9915000000.0,31867000000.0,1011000000.0,72302000000.0,359000000.0,7916000000.0,--,420000000.0,21949000000.0,8403000000.0,145000000.0,5695000000.0,4492000000.0,--,--,--,14519000000.0,54000000.0,91000000.0,--,--,--,14482000000.0,742000000.0,--,--,--,13740000000.0,295000000.0,13445000000.0,9484000000.0,23224000000.0,336000000.0,22888000000.0,--,0.47,0.47,20200827
