报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,900408912.85,--,1114999058.6,625697594.66,--,130211079.7,--,1532697663.36,288615271.95,-471895237.2,166767443.96,1550084821.93,26374101.28,--,1961855061.35,--,-429157397.99,--,114314515.83,-14165987.58,36801.21,--,--,--,100185329.46,110446903.09,20786392.94,--,--,--,131233296.03,--,-31047966.57,--,0.0,--,7020240000.0,--,--,--,7020240000.0,6865940000.0,189312687.37,68167825.23,--,--,7123420512.6,--,-103180512.6,1829856.86,-561556020.3,0.0,-561556020.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221026
20220630,--,--,--,731642458.81,--,--,944622180.3,--,545869500.21,--,8034802063.17,765062411.29,--,157153170.5,1191881960.08,-2079460477.33,--,8192836060.47,--,-158033997.3,--,117500000.0,18541182.27,37819.73,--,--,--,136079002.0,123000994.6,26305713.74,--,--,--,149306708.34,--,-13227706.34,--,0.0,--,10530430000.0,--,--,--,10530430000.0,7172970000.0,587989855.94,29232560.1,--,--,7790192416.04,--,2740237583.96,1655811.7,2570631692.02,0.0,2570631692.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220826
20220331,--,--,--,648149637.93,887000000.0,--,1053442462.09,--,539948376.89,--,3128540476.91,219344586.05,--,177396270.17,1352251401.75,3988060563.76,--,6716023091.23,--,-3587482614.32,--,59500000.0,264207.6,24637.33,--,--,--,59788844.93,114500000.0,24258016.33,--,--,--,138758016.33,--,-78969171.4,--,9800000.0,--,7125870000.0,--,--,--,7135670000.0,4470620000.0,74265719.18,18083546.93,--,--,4562969266.11,--,2572700733.89,-153333.6,-1093904385.43,18625123852.73,17531219467.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220428
20211231,--,--,--,1203933859.01,--,--,888069981.4,10645500.74,--,--,11415419622.95,285973483.98,--,410574838.44,-598049395.75,-8783815978.44,--,12174640800.41,--,-759221177.46,--,--,--,1207670.18,--,--,--,-179008527.56,--,107093358.71,--,--,--,-146110450.38,--,-32898077.18,--,--,--,4361030000.0,--,--,--,4361030000.0,3589011009.61,140996293.42,--,--,--,3855942032.37,--,505087967.63,-500182.71,-287531469.72,0.0,-287531469.72,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220428
20210930,--,--,--,945902175.91,--,--,565952407.69,--,--,--,-60126302.01,250939505.42,200000000.0,188653259.05,1472577022.7,9690730807.42,--,6655421520.23,--,-6715547822.24,--,50344854.35,--,97794.5,--,--,--,50698755.64,41780324.72,22102249.6,--,--,--,63882574.32,--,-13183818.68,--,--,--,--,--,--,--,--,221322205.44,159623862.02,--,--,--,380946067.46,--,7563293932.54,89223.19,834651514.81,0.0,834651514.81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211028
20210630,--,--,--,751975991.91,--,2530570000.0,915274319.7,--,--,--,4273743058.57,702456544.8,300000000.0,239141551.57,1621728323.51,-1335640466.13,--,4801457975.23,--,-527714916.66,--,80615236.6,--,91419.51,--,--,--,80706656.11,157423474.37,40007685.85,--,--,--,197431160.22,--,-116724504.11,--,--,--,--,--,--,--,--,10403367.45,--,--,--,--,331301645.56,--,-331301645.56,-426629.3,-976167695.63,0.0,-976167695.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210826
20210331,--,--,--,693227151.83,--,230585000.0,859718372.54,--,--,--,1783530524.37,220689538.91,400000000.0,161807753.79,1123233679.34,1416285272.71,--,7500393748.45,--,-5716863224.08,--,49000000.0,--,2526.16,--,--,--,49002526.16,54000010.0,28403019.57,--,--,--,82403029.57,--,-33400503.41,--,--,--,--,--,--,--,--,6413417.5,--,--,--,--,6413417.5,--,-6413417.5,180457.18,-5756496687.81,24810668191.08,19054171503.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210421
20201231,--,--,--,351040636.61,300000000.0,-1071152062.15,988435056.76,811546155.27,--,--,1379869786.49,244765815.2,--,101304504.16,366586578.72,-375881788.68,--,1473169354.22,--,-93299567.73,--,--,--,1271970.84,--,--,--,-129836470.33,--,61638888.39,--,--,--,-178052657.52,--,48216187.19,--,--,--,3000000000.0,--,--,--,10499999996.25,600000000.0,58181886.79,8223371.88,--,--,666405258.67,--,9833594737.58,-1023924.22,9787487432.82,0.0,9787487432.82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210421
20200930,--,--,--,952539869.17,200000000.0,596784000.0,501586958.35,-1038221342.0,--,--,1212689485.52,192901576.31,--,222990934.2,697234593.76,17008106.48,--,2607531654.83,--,-1394842169.31,--,29251642.25,1448362.84,17398.37,--,--,--,30717403.46,93576000.0,22412172.49,--,--,--,115988172.49,--,-85270769.03,--,--,--,--,--,--,--,--,--,104745910.0,--,--,--,2410132796.79,--,1589867203.21,-903481.16,108850783.71,0.0,108850783.71,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201023
20200630,--,--,--,580376577.18,--,166005890.71,174114472.54,974434400.1,--,--,987851364.07,471364413.37,--,227432614.93,785208552.02,-423742460.04,--,2256071829.53,--,-1268220465.46,--,43043083.21,--,41113.82,--,--,--,44946034.95,21543083.21,12844957.03,--,--,--,34388040.24,--,10557994.71,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-17691.49,-1469851126.15,0.0,-1469851126.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200827
