报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,9947324629.41,9947324629.41,0.0,--,--,--,6794284272.35,5829748650.3,336923332.21,22265610.91,500120603.74,41482953.7,63743121.49,75325761.76,11821758.71,-353017116.61,-1089875.52,0.0,--,--,--,--,--,--,--,15962141.74,--,--,--,--,--,--,--,--,2814895506.67,47998844.01,4112954.85,--,--,--,2858781395.83,728133275.93,--,--,--,2130648119.9,2130648119.9,--,8787771.72,2121860348.18,1978049.33,2132626169.23,8757286.31,2123868882.92,--,2.94,--,20221027
20220630,6773125048.63,6773125048.63,0.0,--,--,--,4341863134.89,3680992563.04,225721208.56,14391663.75,339566346.69,31561292.25,49630060.6,54806237.49,5358421.4,-352203016.61,-871345.7,0.0,--,--,--,--,--,--,--,1339919.04,--,--,--,--,--,--,--,--,2079527470.47,5170965.54,1946523.43,--,--,--,2082751912.58,538284468.59,--,--,--,1544467443.99,1544467443.99,--,-573616.47,1545041060.46,-809839.16,1543657604.83,-625547.53,1544283152.36,--,2.14,--,20220826
20220331,3126282355.29,3126282355.29,0.0,--,--,--,2061337254.27,1808416348.58,102380827.54,6208880.89,110851630.12,10571593.16,22907973.98,24884868.02,2083172.06,--,-1561506.4,0.0,--,--,--,--,--,--,--,728463.99,--,--,--,--,--,--,--,--,1064112058.61,436509.46,1179795.33,--,--,--,1063368772.74,291091968.03,--,--,--,772276804.71,772276804.71,--,-8118435.04,780395239.75,-3069628.92,769207175.79,-8121914.58,777329090.37,--,1.08,--,20220428
20211231,10155886454.52,10155886454.52,0.0,--,--,--,9116396122.61,8056144074.53,284960372.06,28591606.47,602676235.29,38322564.99,105701269.27,115205529.98,9878641.29,-550539702.88,2409151.58,0.0,--,--,--,--,--,--,--,56753622.7,-1400713.76,--,--,--,31245283.0,--,--,--,577957972.55,14411342.82,59715475.1,--,--,--,532653840.27,123308423.19,--,--,--,409345417.08,409345417.08,--,36002697.22,373342719.86,-2615073.04,406730344.04,36002697.22,370727646.82,--,0.52,--,20220325
20210930,7009136090.95,7009136090.95,0.0,--,--,--,6238544151.47,5515038488.67,183039611.31,18985687.9,421138788.68,28723175.12,71618399.79,77583810.01,6288962.49,4261187.19,1926047.58,0.0,--,--,--,--,--,--,--,47680712.13,--,--,--,--,31245283.0,--,--,--,855705169.38,9058488.22,48267587.07,--,--,--,816496070.53,212644402.94,--,--,--,603851667.59,603851667.59,--,-20283660.3,624135327.89,-913709.76,602937957.83,-20283660.3,623221618.13,--,0.86,--,20211028
20210630,4461582888.34,4461582888.34,0.0,--,--,--,3908751792.31,3482888203.22,110870644.45,11280145.7,241175722.23,18112240.37,44424836.34,47892983.63,3729847.66,4261187.19,1352817.18,0.0,--,--,--,--,--,--,--,16277959.95,--,--,--,--,--,--,--,--,574723060.35,8709573.42,1986194.33,--,--,--,581446439.44,159008982.88,--,--,--,422437456.56,422437456.56,--,-15213781.66,437651238.22,-1098426.79,421339029.77,-15221860.2,436560889.97,--,0.61,--,20210826
20210331,2006590250.86,2006590250.86,0.0,--,--,--,1730505788.87,1525646911.75,54691945.24,10834378.08,117088393.02,2433180.75,19810980.03,21136100.99,1448772.31,--,135398.33,0.0,--,--,--,--,--,--,--,1094660.75,--,--,--,--,--,--,--,--,277314521.07,2049592.41,1266362.26,--,--,--,278097751.22,77795825.87,--,--,--,200301925.35,200301925.35,--,8345433.86,191956491.49,-464840.3,199837085.05,8325084.45,191512000.6,--,0.27,--,20210423
20201231,7654121349.38,7654121349.38,0.0,--,--,--,6848743190.27,5950017082.84,188876526.29,25852752.61,561725386.59,37577536.24,84693905.7,90337938.33,6083722.65,-11574229.15,-2512117.34,0.0,--,--,--,--,--,--,--,2023972.86,-208989.29,-1456642.24,--,--,--,--,--,--,793106796.19,56823806.49,42510445.32,--,--,--,807420157.36,206853945.98,--,--,--,600566211.38,600566211.38,--,-67896393.39,668462604.77,2567703.41,603133914.79,-67890164.26,671024079.05,--,0.92,--,20210325
20200930,5439489501.98,5439489501.98,0.0,--,--,--,4629536184.22,3863614623.99,122013346.47,147331489.23,400189020.81,16516577.4,79871126.32,83021714.32,4331064.27,-11648536.08,-1850934.84,0.0,--,--,--,--,--,--,--,1112423.33,--,--,--,--,--,--,--,--,797566270.17,2374638.34,14776186.95,--,--,--,785164721.56,226104573.34,--,--,--,559060148.22,559060148.22,--,-43393761.05,602453909.27,2164969.01,561225117.23,-43394148.71,604619265.94,--,0.83,--,20201029
20200630,3634546493.27,3634546493.27,0.0,--,--,--,2981394990.37,2487843065.93,79700062.95,92062634.16,258912519.92,1398975.05,61477732.36,63798257.64,3128767.64,-11648536.08,-1817835.27,0.0,--,--,--,--,--,--,--,1072314.35,--,--,--,--,--,--,--,--,640757445.9,2117015.99,12332854.47,--,--,--,630541607.42,182906304.48,--,--,--,447635302.94,447635302.94,--,-24748963.25,472384266.19,479779.6,448115082.54,-24777426.62,472892509.16,--,0.65,--,20200829
