报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,20242484569.05,--,13700065007.62,10336457426.88,4849569544.6,8885396980.95,--,58013973529.1,6049383174.34,--,3407675724.99,11794377511.29,7000000000.0,--,32199907028.68,--,25814066500.42,--,--,8700000.0,--,607297.91,--,--,9307297.91,12156878209.61,272645946.51,--,--,--,12429524156.12,--,-12420216858.21,--,10006000000.0,5943522896.28,65708360600.0,--,--,--,81657883496.28,78312544189.01,6486777430.66,699865180.64,--,--,85499186800.31,--,-3841303304.03,214651877.19,9767198215.37,123244246395.04,133011444610.41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,--,--,13102269649.02,--,--,6524036875.02,20523585060.58,19420496311.1,--,59570387895.72,2598447880.22,6000000000.0,2490028277.45,10115628108.59,5846223132.6,--,29665206704.43,--,29905181191.29,--,--,8700000.0,--,568090.36,--,--,9268090.36,6092779685.9,110206212.7,--,--,--,6202985898.6,--,-6193717808.24,--,8000000000.0,2919758289.66,33016429600.0,--,--,--,43936187889.66,51765198686.36,2331380458.29,507158063.91,--,--,54603737208.56,--,-10667549318.9,170812942.86,13214727007.01,123244246395.04,136458973402.05,--,4382426668.24,22037368.54,116544598.38,76954359.63,18277063.53,--,--,-477676.68,92294.92,-46822141.88,--,-124847842.52,39673448.83,--,-880857223.58,16886472395.45,--,9676304557.45,--,29905181191.29,--,--,--,--,--,--,--,--,--,--,20220831
20220331,--,--,--,6752776268.04,--,--,2992877775.32,16080039852.21,13795718836.96,--,39621412732.53,1317541910.73,--,1825063127.84,8960173965.82,11808589187.62,--,25287802228.97,--,14333610503.56,--,--,--,--,295370.46,--,--,295370.46,1227820323.55,48976941.57,--,--,--,1276797265.12,--,-1276501894.66,--,4500000000.0,1150885252.65,14501364000.0,--,--,--,20152249252.65,24731125366.58,1112135722.52,387858297.48,--,--,26231119386.58,0.01,-6078870133.92,93814830.08,7072053305.06,123244246395.04,130316299700.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220429
20211231,--,--,--,27215766270.05,--,12583930903.54,25634548967.88,17013451869.38,--,--,82447698010.85,7079261746.12,500000000.0,4024783688.59,32087447540.74,--,--,71328278541.49,--,11119419469.36,--,2416148686.05,--,--,985866.16,--,--,2417134552.21,--,620360763.14,--,--,--,620360763.14,--,1796773789.07,--,5000000000.0,26794483453.15,153316326457.35,--,--,--,185110809910.5,165285730613.83,6478291575.34,835202900.54,--,--,172599225089.71,--,12511584820.79,-183656929.51,25244121149.71,98000125245.33,123244246395.04,--,10235063596.23,31290949.22,171490384.92,119582095.87,46433776.81,--,--,1145190.81,348789.43,-931436287.1,--,-866772676.79,347529383.11,--,-29674739690.8,51354142063.2,--,-19457010074.92,--,11119419469.36,--,--,--,--,--,--,--,--,--,--,20220331
20210930,--,--,--,18820890821.75,--,7593819403.54,19696540244.03,18273968746.12,3908889473.08,--,68294108688.52,5086300501.88,--,3353521036.92,26692711313.89,--,--,48333700934.79,--,19960407753.73,--,2379482984.84,--,--,1036479.84,--,--,2380519464.68,--,278468826.67,--,--,--,278468826.67,--,2102050638.01,--,5000000000.0,25641427151.55,125065690457.35,--,--,--,155707117608.9,135187384678.0,5999634587.19,620217449.45,--,--,141807236714.64,--,13899880894.26,-92962412.53,35869376873.47,98000125245.33,133869502118.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211029
20210630,--,--,--,11511060623.97,--,2941693505.38,12897104905.27,14096982778.54,1133399382.44,--,42580241195.6,2067709220.63,--,2392047844.69,14093465340.57,--,--,29746444996.62,--,12833796198.98,--,4952489828.92,--,--,661540.42,--,--,4953151369.34,--,134119039.17,--,--,--,134119039.17,--,4819032330.17,--,5000000000.0,20590841529.5,70856968457.35,--,--,--,96447809986.85,94082637326.38,1986167595.93,441600054.13,--,--,96510404976.44,--,-62594989.59,-38899497.38,17551334042.18,98000125245.33,115551459287.51,--,4492570783.61,12475300.85,78500886.78,55249940.61,24048776.92,--,--,-332589.19,33636.77,-208458916.51,--,-309579164.07,121097838.54,--,-15003780972.69,25364026858.59,--,-1513934023.39,--,12833796198.98,--,--,--,--,--,--,--,--,--,--,20210827
20210331,--,--,--,5396888184.44,--,4547586686.68,19421425193.41,4089102714.76,3831015746.54,--,37286018525.83,1022601668.44,500000000.0,1305325498.65,6462850190.51,500000000.0,--,12311412682.65,--,24974605843.18,--,2857546287.66,--,--,900145.05,--,--,2858446432.71,--,44297422.56,--,--,--,44297422.56,--,2814149010.15,--,--,12509359208.05,28007217000.0,--,--,--,40516576208.05,47910058857.89,1081601692.47,209444800.19,--,--,49201105350.55,--,-8684529142.5,-1075114.38,19103150596.45,98000125245.33,117103275841.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210423
20201231,--,--,--,22868734584.6,--,33014378722.71,5629193076.37,19579592418.69,--,--,81091898802.37,5172061562.82,240000000.0,3704139386.32,31223452357.09,38819836364.22,--,101848304184.07,--,-20756405381.7,--,--,--,--,2242890.32,--,--,2242890.32,10981666121.93,432773708.74,--,--,--,11414439830.67,--,-11412196940.35,--,8883999572.39,21634588351.24,166509293539.06,--,--,--,197027881462.69,154921465669.29,5854125231.46,427427158.93,5000000000.0,--,166203018059.68,--,30824863403.01,-274866830.13,-1618605749.17,99618730994.5,98000125245.33,--,9536685333.06,77323820.28,120885997.36,83856013.94,53353901.17,--,--,-236951.99,1094693.98,-1049173618.48,--,-420467740.45,364716338.94,--,-27288696674.53,39399590246.01,--,-40883051763.26,--,-20756405381.7,--,--,--,--,--,--,--,--,--,--,20210401
20200930,--,--,--,16069182410.09,--,33981151913.23,3598508918.6,13424688279.32,--,--,67073531521.24,3717528317.48,3240000000.0,2716215034.88,20982145865.8,37788877265.73,--,85076243654.34,--,-18002712133.1,--,--,--,--,563174.42,--,--,563174.42,9653562244.41,142470485.99,--,--,--,9796032730.4,--,-9795469555.98,--,5000000000.0,11633818673.44,123581725539.06,--,--,--,140215544212.5,105305245250.14,5061218027.18,351825470.48,5000000000.0,--,115718288747.8,--,24497255464.7,-57694585.59,-3358620809.97,99618730994.5,96260110184.53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201024
20200630,--,--,--,9215921060.17,--,17490059469.15,1978614106.08,16011421428.43,--,--,44696016063.83,1481887201.22,840000000.0,1507264983.92,19733666522.24,--,--,54371313463.19,--,-9675297399.36,--,--,--,--,234946.66,--,--,234946.66,2206624721.48,52499017.73,--,--,--,2259123739.21,--,-2258888792.55,--,5000000000.0,3830632063.58,57964490000.0,--,--,--,66795122063.58,57323510557.5,3552826841.25,225146191.5,5000000000.0,--,66101483590.25,--,693638473.33,37565496.52,-11202982222.06,99618730994.5,88415748772.44,--,4588145590.64,--,60269884.8,38791789.77,25767237.48,--,--,-211200.61,16770.65,-805907178.54,--,-421613234.84,209564912.03,--,-7068139116.43,17455989334.1,--,-23397737967.07,--,-9675297399.36,--,--,--,--,--,--,--,--,--,--,20200826
