报告期,流动资产*,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收账款融资,预付款项,其他应收款（合计）,应收股利,应收利息,其他应收款,买入返售金融资产,存货,其中：消耗性生物资产,合同资产,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,其他流动资产,其他金融类流动资产,结算备付金,拆出资金,应收保费,应收分保账款,应收分保合同准备金,流动资产差额（特殊报表科目）,流动资产差额（合计平衡项目）,流动资产总计*,非流动资产*,发放贷款及垫款,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,债权投资,其他债权投资,可供出售金融资产,其他权益工具投资,持有至到期投资,其他非流动金融资产,长期应收款,长期股权投资,投资性房地产,固定资产（合计）,固定资产,固定资产清理,在建工程（合计）,在建工程,工程物资,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动性资产,非流动性资产差额（特殊报表科目）,非流动性资产差额（合计平衡项目）,非流动资产合计*,资产差额（特殊报表科目）,资产差额（合计平衡项目）,资产总计*,流动负债*,短期借款,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付款项,预收款项,合同负债,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款（合计）,应付利息,应付股利,其他应付款,划分为持有待售的负债,一年内到期的非流动负债,预提费用,递延收益-流动负债,应付短期债券,其他流动负债,其他金融类流动负债,向中央银行借款,吸收存款及同业存放,拆入资金,卖出回购金融资产款,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,流动负债差额（特殊报表科目）,流动负债差额（合计平衡项目）,流动负债合计*,非流动负债*,长期借款,应付债券,长期应付款（合计）,长期应付款,专项应付款,长期应付职工薪酬,预计负债,递延所得税负债,递延收益-非流动负债,其他非流动负债,非流动负债差额（特殊报表科目）,非流动负债差额（合计平衡项目）,非流动负债合计*,负债差额（特殊报表科目）,负债差额（合计平衡项目）,负债合计*,所得者权益(或股东权益)*,实收资本（或股本）,其他权益工具,其中：优先股,永续债,资本公积金,减：库存股,其他综合收益,专项储备,盈余公积金,一般风险准备,未分配利润,外币报表折算差额,未确认的投资损失,股东权益差额（特殊报表科目）,股权权益差额（合计平衡项目）,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额（特殊报表项目）,负债及股东权益差额（合计平衡项目）,负债及股东权益总计,公告日期#
20220930,--,69915364.23,738590140.58,--,553467672.22,127623229.58,425844442.64,13124211.5,25380189.89,3726979.02,2600000.0,--,--,--,286057185.12,--,--,--,--,--,84421.13,0.0,--,--,--,--,--,--,--,1690346163.69,--,--,--,--,--,--,--,--,--,--,--,31222892.94,3821516.97,975649566.35,975649566.35,--,105927126.44,105927126.44,--,--,--,112701408.92,--,14804472.26,--,24797259.7,187805636.6,--,--,1456729880.18,--,--,3147076043.87,--,--,--,--,311969710.68,134030385.85,--,--,44361106.92,--,27009641.27,18994744.88,4922211.06,--,--,--,--,--,--,--,--,21892823.81,0.0,--,--,--,--,--,--,--,--,--,--,429150238.62,--,--,488191512.19,--,--,--,--,219383.39,22989429.24,134655433.83,--,--,--,646055758.65,--,--,1075205997.27,--,200016457.0,135920346.56,--,--,681090883.48,--,--,1207299.56,112845261.0,--,931187662.3,--,--,--,--,2062267909.9,9602136.7,2071870046.6,--,--,3147076043.87,20221025
20220630,--,229028900.03,591748945.85,--,424347624.85,88995181.45,335352443.4,29162441.18,22274284.89,3701600.76,2600000.0,0.0,1101600.76,--,263941162.21,--,--,--,--,--,822224.9,0.0,--,--,--,--,--,--,--,1565027184.67,--,--,--,--,--,--,--,--,--,--,--,31301533.11,3894825.76,983736720.28,983736720.28,--,86330374.12,86330374.12,--,--,--,113785245.5,--,14804472.26,--,19679769.41,158578728.03,--,--,1412111668.47,--,--,2977138853.14,--,--,--,--,299396156.82,123991884.87,--,--,22356430.23,--,21980437.08,8466950.86,5179920.0,--,--,5179920.0,--,--,--,--,--,15679296.66,0.0,--,--,--,--,--,--,--,--,--,--,373059191.65,--,--,480423706.76,--,--,--,--,234981.91,22564933.11,103131286.42,--,--,--,606354908.2,--,--,979414099.85,--,200016320.0,135921094.61,--,--,681069290.88,--,--,1363608.79,112845261.0,--,857623365.85,--,--,--,--,1988838941.13,8885812.16,1997724753.29,--,--,2977138853.14,20220823
20220331,--,166821673.77,629375558.87,--,523812382.28,134098719.09,389713663.19,37824979.79,7883556.62,3754934.67,2600000.0,--,--,--,245998402.63,--,--,--,--,--,5700700.98,0.0,--,--,--,--,--,--,--,1621172189.61,--,--,--,--,--,--,--,--,--,--,--,30694008.46,3968134.56,993809956.32,993809956.32,--,70235686.07,70235686.07,--,--,--,113414228.82,--,14804472.26,--,20293951.03,119169318.69,--,--,1366389756.21,--,--,2987561945.82,--,--,--,--,313231353.46,128323532.68,--,--,17128525.95,--,17167883.78,21881896.66,8827017.3,--,--,--,--,--,--,--,--,15606185.93,0.0,--,--,--,--,--,--,--,--,--,--,393842863.08,--,--,472842527.45,--,--,--,--,250938.93,23033049.1,106829749.79,--,--,--,602956265.27,--,--,996799128.35,--,200013570.0,135935874.26,--,--,680985562.65,--,--,1357532.73,112845261.0,--,851393873.32,--,--,--,--,1982531673.96,8231143.51,1990762817.47,--,--,2987561945.82,20220422
20211231,--,131868454.41,683849280.09,--,491500029.25,121120307.62,370379721.63,84565914.0,5717013.74,1154730.13,--,--,1154730.13,--,224456855.62,--,--,--,--,--,209695.8,0.0,--,--,--,--,--,--,--,1623321973.04,--,--,--,--,--,--,--,--,--,--,--,33290143.32,4041443.35,980428073.25,980428073.25,--,69235081.38,69235081.38,--,--,--,114439691.4,--,14804472.26,--,20453625.2,112188304.73,--,--,1348880834.89,--,--,2972202807.93,--,--,--,--,338640499.5,128835901.47,--,--,12610561.86,--,30034980.74,19414457.56,8174932.61,--,--,8174932.61,--,--,--,--,--,11054728.29,0.0,--,--,--,--,--,--,--,--,--,--,419930160.56,--,--,465395806.05,--,--,--,--,244445.63,23080611.39,111318427.22,--,--,--,600039290.29,--,--,1019969450.85,--,200010790.0,135950857.93,--,--,680901871.07,--,--,1471606.67,112845261.0,--,813639125.1,--,--,--,--,1944819511.77,7413845.31,1952233357.08,--,--,2972202807.93,20220422
20210930,--,182792587.08,665989183.67,--,473501554.19,104619039.17,368882515.02,57126639.28,6708160.74,191319.5,--,--,--,--,231747489.73,--,--,--,--,--,168525.85,0.0,--,--,--,--,--,--,--,1618225460.04,--,--,--,--,--,--,--,--,--,--,--,32356166.25,--,809910670.24,809910670.24,--,150390829.09,150390829.09,--,--,--,115159362.1,--,14804472.26,--,18427565.93,137296795.69,--,--,1278345861.56,--,--,2896571321.6,--,--,--,--,336978268.36,147952791.25,--,--,21341591.99,--,23918010.05,9511074.42,8375732.84,--,--,--,--,--,--,--,--,2355725.0,0.0,--,--,--,--,--,--,--,--,--,--,402480402.66,--,--,457096867.79,--,--,--,--,179540.51,804867.99,98876847.57,--,--,--,556958123.86,--,--,959438526.52,--,200003168.0,160390086.54,--,--,680697138.18,--,--,1579472.69,93484924.31,--,794812404.28,--,--,--,--,1930967194.0,6165601.08,1937132795.08,--,--,2896571321.6,20211020
20210630,--,244707499.34,544810216.66,--,482242207.68,124974577.99,357267629.69,96444007.81,6305159.43,222319.5,--,--,222319.5,--,200913686.02,--,--,--,--,--,2480293.77,0.0,--,--,--,--,--,--,--,1578125390.21,--,--,--,--,--,--,--,--,--,--,--,31620486.59,4188060.94,800246979.06,800246979.06,0.0,136616313.37,136616313.37,0.0,--,--,115509962.6,--,14804472.26,--,18956368.43,117893018.47,--,--,1239835661.72,--,--,2817961051.93,--,--,--,--,329137360.68,149263345.18,--,--,7734978.47,--,20487977.59,9096894.81,10427494.42,--,--,10427494.42,--,--,--,--,--,2633081.0,0.0,--,--,--,--,--,--,--,--,--,--,379517786.97,--,--,450021247.51,--,--,--,--,324078.28,388823.24,102793587.72,--,--,--,553527736.75,--,--,933045523.72,--,200000995.0,160403908.57,--,--,680630444.21,--,--,1499091.63,93484924.31,--,742852946.7,--,--,--,--,1878872310.42,6043217.79,1884915528.21,--,--,2817961051.93,20210826
20210331,--,138900434.39,633399693.28,--,470426836.48,93861850.5,376564985.98,138712094.46,5608205.81,1051352.63,--,--,--,--,175510850.4,--,--,--,--,--,30527669.06,0.0,--,--,--,--,--,--,--,1594137136.51,--,--,--,--,--,--,--,--,--,--,--,30733012.7,4261369.74,768045579.88,768045579.88,--,123085220.95,123085220.95,--,--,--,115438999.62,--,14804472.26,--,19018076.88,137859337.88,--,--,1213246069.91,--,--,2807383206.42,--,--,--,--,310343848.21,107776774.6,--,--,10724960.38,--,15846117.34,22047726.09,10065853.33,--,--,--,--,--,--,--,--,2447715.64,0.0,--,--,--,--,--,--,--,--,--,--,371476220.99,--,--,442974236.19,--,--,--,--,307859.33,297144.5,103962431.63,--,--,--,547541671.65,--,--,919017892.64,--,200000000.0,160410324.98,--,--,680591703.0,--,--,1706552.49,93484924.31,--,746459887.48,--,--,--,--,1882653392.26,5711921.52,1888365313.78,--,--,2807383206.42,20210427
20201231,--,64649177.48,733085740.58,--,449013191.47,62323471.59,386689719.88,87233322.03,5033129.7,1316162.89,--,--,1316162.89,--,156474092.27,--,--,--,--,--,30220312.75,0.0,--,--,--,--,--,--,--,1527025129.17,--,--,--,--,--,--,--,--,--,--,--,30586099.83,4334678.53,768811274.48,768811274.48,--,84114554.96,84114554.96,--,--,--,116370908.96,--,14804472.26,--,19475600.9,124882001.62,--,--,1163379591.54,--,--,2690404720.71,--,--,--,--,244440148.8,87053028.6,--,--,11032714.44,--,29443370.53,21305477.88,10518744.22,--,--,10518744.22,--,--,--,--,--,2011056.6,0.0,--,--,--,--,--,--,--,--,--,--,318751512.47,--,--,435931365.53,--,--,--,--,317621.07,90321.0,107829577.46,--,--,--,544168885.06,--,--,862920397.53,--,200000000.0,160410324.98,--,--,680572187.0,--,--,1879244.82,93484924.31,--,686296190.13,--,--,--,--,1822642871.24,4841451.94,1827484323.18,--,--,2690404720.71,20210420
20200930,--,32708076.13,151983171.03,--,428832154.54,56406104.76,372426049.78,67700159.6,5096687.46,1019492.63,--,--,--,--,147308615.07,--,--,--,--,--,82760.65,0.0,--,--,--,--,--,--,--,834731117.11,--,--,--,--,--,--,--,--,--,--,--,34819968.1,4407987.33,702935609.73,702935609.73,--,119781971.57,119781971.57,--,--,--,114762744.83,--,14804472.26,--,10908742.58,104691321.32,--,--,1107112817.72,--,--,1941843934.83,--,--,--,--,222207017.51,84450160.85,--,--,9385307.44,--,27239393.69,13373188.37,12987147.94,--,--,--,--,--,--,--,--,449468.61,0.0,--,--,--,--,--,--,--,--,--,--,285641523.56,--,--,--,--,--,--,--,378427.25,49023.98,41662427.7,--,--,--,42089878.93,--,--,327731402.49,--,200000000.0,--,--,--,680552962.2,--,--,1884210.81,75886870.77,--,650883293.56,--,--,--,--,1609207337.34,4905195.0,1614112532.34,--,--,1941843934.83,20201029
20200630,--,120506811.73,137118563.66,--,349821982.11,49388454.69,300433527.42,44272402.81,6419785.47,1042892.63,--,--,1042892.63,--,209398532.59,--,--,--,--,--,--,0.0,--,--,--,--,--,--,--,868580971.0,--,--,--,--,--,--,--,--,--,--,--,33696783.89,4481296.12,685897612.54,685897612.54,--,123725463.86,123725463.86,--,--,--,115593783.32,--,14804472.26,--,10063279.65,105115952.63,--,--,1093378644.27,--,--,1961959615.27,--,20411650.34,--,--,243604808.97,103006738.11,--,--,61207685.36,--,19168976.31,8093325.91,15289154.09,--,--,15289154.09,--,--,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,367775600.98,--,--,--,--,--,--,--,239903.16,49023.98,40632923.18,--,--,--,40921850.32,--,--,408697451.3,--,200000000.0,--,--,--,680533721.81,--,--,1956590.83,75886870.77,--,590162631.69,--,--,--,--,1548539815.1,4722348.87,1553262163.97,--,--,1961959615.27,20200808
