报告期,经营活动产生的现金流量*,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,支付手续费的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20221231,--,77350000000.0,--,--,91569000000.0,--,46626000000.0,--,204582000000.0,82127000000.0,-6313000000.0,11387000000.0,4128000000.0,7571000000.0,-24276000000.0,34635000000.0,-94852000000.0,--,14407000000.0,--,-24168000000.0,--,649087000000.0,157000000.0,88000000.0,--,--,--,649371000000.0,668623000000.0,4916000000.0,--,--,673539000000.0,--,--,--,--,--,161751000000.0,--,-43000000.0,--,161708000000.0,253693000000.0,8991000000.0,--,--,--,263602000000.0,--,-101894000000.0,-3843000000.0,60270000000.0,0.0,60270000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20230324
20220930,--,-89082000000.0,--,--,90148000000.0,--,119181000000.0,--,133568000000.0,86397000000.0,4554000000.0,6600000000.0,6845000000.0,5317000000.0,1862000000.0,34920000000.0,18401000000.0,--,164896000000.0,--,-95814000000.0,--,595103000000.0,85000000.0,-3000000.0,--,--,--,595185000000.0,689943000000.0,1056000000.0,--,--,690999000000.0,--,--,--,--,--,326158000000.0,--,118000000.0,--,326276000000.0,182276000000.0,22534000000.0,--,776000000.0,--,205586000000.0,--,120690000000.0,7971000000.0,1519000000.0,0.0,1519000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221028
20220630,--,164431000000.0,--,--,88843000000.0,--,-28711000000.0,--,215004000000.0,69905000000.0,1374000000.0,6529000000.0,12435000000.0,11467000000.0,-2918000000.0,32868000000.0,76882000000.0,--,208542000000.0,--,-21354000000.0,--,582412000000.0,164000000.0,-14000000.0,--,--,--,582562000000.0,603318000000.0,598000000.0,--,--,603916000000.0,--,--,--,--,--,187485000000.0,--,--,--,191400000000.0,213979000000.0,8200000000.0,--,884000000.0,--,223063000000.0,--,-31663000000.0,7736000000.0,-38819000000.0,0.0,-38819000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220826
20220331,--,187368000000.0,9512000000.0,--,88399000000.0,--,109880000000.0,--,407377000000.0,109532000000.0,3748000000.0,10988000000.0,70798000000.0,11669000000.0,38392000000.0,32840000000.0,99653000000.0,--,377620000000.0,--,25463000000.0,--,754123000000.0,101000000.0,56000000.0,--,--,--,754280000000.0,728588000000.0,229000000.0,--,--,728817000000.0,--,--,--,--,--,174692000000.0,--,--,--,174692000000.0,186729000000.0,6823000000.0,--,812000000.0,--,194364000000.0,--,-19672000000.0,-3465000000.0,32083000000.0,252818000000.0,284901000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220430
20211231,--,54905000000.0,--,--,95036000000.0,-13776000000.0,-16871000000.0,--,111209000000.0,121020000000.0,-7106000000.0,11111000000.0,2285000000.0,5989000000.0,14148000000.0,34123000000.0,-17548000000.0,--,164022000000.0,--,-34953000000.0,--,696337000000.0,179000000.0,114000000.0,--,--,--,696630000000.0,728376000000.0,3207000000.0,--,--,731583000000.0,--,--,--,--,--,239360000000.0,--,-36000000.0,--,239324000000.0,174191000000.0,9300000000.0,--,852000000.0,--,187823000000.0,--,51501000000.0,-2012000000.0,-38277000000.0,0.0,-38277000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220325
20210930,--,31295000000.0,--,--,94586000000.0,24575000000.0,54567000000.0,--,201250000000.0,57841000000.0,-18733000000.0,6017000000.0,2144000000.0,5676000000.0,-5185000000.0,29518000000.0,-41735000000.0,--,35543000000.0,--,-51057000000.0,--,703130000000.0,107000000.0,33000000.0,--,--,--,703270000000.0,753834000000.0,493000000.0,--,--,754327000000.0,--,--,--,--,--,160807000000.0,--,3891000000.0,--,164698000000.0,168905000000.0,20778000000.0,--,823000000.0,--,190506000000.0,--,-25808000000.0,-453000000.0,88389000000.0,0.0,88389000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211029
20210630,--,-3679000000.0,13039000000.0,--,89759000000.0,929000000.0,-45313000000.0,--,54353000000.0,76742000000.0,15750000000.0,8090000000.0,-20681000000.0,10258000000.0,8891000000.0,29646000000.0,82825000000.0,--,211521000000.0,--,10164000000.0,--,860001000000.0,30000000.0,6000000.0,--,--,--,860037000000.0,849357000000.0,516000000.0,--,--,849873000000.0,--,--,--,--,--,200640000000.0,--,--,--,240637000000.0,137337000000.0,6529000000.0,--,--,--,145515000000.0,--,95122000000.0,-2063000000.0,-53945000000.0,0.0,-53945000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210826
20210331,--,143857000000.0,2695000000.0,--,82913000000.0,9238000000.0,58440000000.0,--,303177000000.0,176758000000.0,13921000000.0,10217000000.0,37039000000.0,8652000000.0,28688000000.0,31394000000.0,27628000000.0,--,334297000000.0,--,-130942000000.0,--,785923000000.0,122000000.0,15000000.0,--,--,--,786060000000.0,916737000000.0,265000000.0,--,--,917002000000.0,--,--,--,--,--,303039000000.0,--,--,--,303039000000.0,198479000000.0,5457000000.0,769000000.0,--,--,203936000000.0,--,99103000000.0,44000000.0,-62915000000.0,319566000000.0,256651000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210430
20201231,--,-310979000000.0,--,--,82832000000.0,--,501975000000.0,--,293889000000.0,156519000000.0,1674000000.0,8308000000.0,10618000000.0,6565000000.0,2525000000.0,28224000000.0,-27053000000.0,--,187380000000.0,--,-30464000000.0,--,870996000000.0,-61000000.0,247000000.0,--,--,--,871182000000.0,896994000000.0,2625000000.0,--,--,901646000000.0,--,--,--,--,--,243343000000.0,--,--,--,243343000000.0,292920000000.0,8422000000.0,--,1263000000.0,--,299162000000.0,--,-55819000000.0,-4960000000.0,15266000000.0,0.0,15266000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210326
20200930,--,79915000000.0,--,--,86875000000.0,--,32249000000.0,--,214850000000.0,165348000000.0,-380000000.0,5737000000.0,-1424000000.0,4529000000.0,8189000000.0,33922000000.0,15428000000.0,--,231349000000.0,--,-71017000000.0,--,558667000000.0,56000000.0,96000000.0,--,--,--,558819000000.0,628933000000.0,903000000.0,--,--,629836000000.0,--,--,--,--,--,299743000000.0,--,--,--,299743000000.0,155854000000.0,17058000000.0,--,553000000.0,--,173465000000.0,--,126278000000.0,-4915000000.0,33847000000.0,0.0,33847000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201030
