报告期,流动资产*,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收账款融资,预付款项,其他应收款（合计）,应收股利,应收利息,其他应收款,买入返售金融资产,存货,其中：消耗性生物资产,合同资产,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,其他流动资产,其他金融类流动资产,结算备付金,拆出资金,应收保费,应收分保账款,应收分保合同准备金,流动资产差额（特殊报表科目）,流动资产差额（合计平衡项目）,流动资产总计*,非流动资产*,发放贷款及垫款,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,债权投资,其他债权投资,可供出售金融资产,其他权益工具投资,持有至到期投资,其他非流动金融资产,长期应收款,长期股权投资,投资性房地产,固定资产（合计）,固定资产,固定资产清理,在建工程（合计）,在建工程,工程物资,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动性资产,非流动性资产差额（特殊报表科目）,非流动性资产差额（合计平衡项目）,非流动资产合计*,资产差额（特殊报表科目）,资产差额（合计平衡项目）,资产总计*,流动负债*,短期借款,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付款项,预收款项,合同负债,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款（合计）,应付利息,应付股利,其他应付款,划分为持有待售的负债,一年内到期的非流动负债,预提费用,递延收益-流动负债,应付短期债券,其他流动负债,其他金融类流动负债,向中央银行借款,吸收存款及同业存放,拆入资金,卖出回购金融资产款,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,流动负债差额（特殊报表科目）,流动负债差额（合计平衡项目）,流动负债合计*,非流动负债*,长期借款,应付债券,长期应付款（合计）,长期应付款,专项应付款,长期应付职工薪酬,预计负债,递延所得税负债,递延收益-非流动负债,其他非流动负债,非流动负债差额（特殊报表科目）,非流动负债差额（合计平衡项目）,非流动负债合计*,负债差额（特殊报表科目）,负债差额（合计平衡项目）,负债合计*,所得者权益(或股东权益)*,实收资本（或股本）,其他权益工具,其中：优先股,永续债,资本公积金,减：库存股,其他综合收益,专项储备,盈余公积金,一般风险准备,未分配利润,外币报表折算差额,未确认的投资损失,股东权益差额（特殊报表科目）,股权权益差额（合计平衡项目）,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额（特殊报表项目）,负债及股东权益差额（合计平衡项目）,负债及股东权益总计,公告日期#
20220930,--,279872304.91,--,--,94249865.51,--,94249865.51,2056869.25,13073016.6,2839359.25,--,--,--,--,85456413.66,--,--,--,--,--,892374.5,0.0,--,--,--,--,--,--,--,478440203.68,--,--,--,--,--,--,--,--,--,--,--,--,10616566.85,416039514.62,416039514.62,--,64204131.61,64204131.61,--,--,--,40726064.97,--,3254302.64,--,5193008.13,1500000.0,--,--,541533588.82,--,--,1019973792.5,--,33190083.23,--,--,106805065.94,28349050.0,--,--,2908051.05,--,11148201.03,13160330.45,917190.24,--,--,--,--,--,--,--,--,378046.64,0.0,--,--,--,--,--,--,--,--,--,--,168506968.58,--,--,--,--,--,--,--,--,--,8763192.19,--,--,--,8763192.19,--,--,177270160.77,--,149205000.0,--,--,--,457588256.72,--,--,--,25071389.7,--,190865307.19,--,--,--,--,822729953.61,19973678.12,842703631.73,--,--,1019973792.5,20221027
20220630,--,240765132.58,--,--,158483339.39,--,158483339.39,1148533.88,11406040.08,2291270.12,--,--,2291270.12,--,80792713.36,--,--,--,--,--,257701.0,0.0,--,--,--,--,--,--,--,495144730.41,--,--,--,--,--,--,--,--,--,--,--,--,10765211.22,411342491.16,411342491.16,--,56357252.95,56357252.95,--,--,--,40985871.26,--,3254302.64,--,5681347.04,1500000.0,--,--,529886476.27,--,--,1025031206.68,--,40030017.13,--,--,110180762.93,19800000.0,--,--,3930668.21,--,10198317.83,16951252.08,1043684.62,--,--,1043684.62,--,--,--,--,--,510986.87,0.0,--,--,--,--,--,--,--,--,--,--,182845689.67,--,--,--,--,--,--,--,--,--,8119527.01,--,--,--,8119527.01,--,--,190965216.68,--,149205000.0,--,--,--,457588256.72,--,--,--,25071389.7,--,181169950.35,--,--,--,--,813034596.77,21031393.23,834065990.0,--,--,1025031206.68,20220830
20220331,--,222556431.96,--,--,123411362.6,--,123411362.6,1354468.6,8731436.92,3170294.78,--,--,--,--,104476442.94,--,--,--,--,--,9488703.74,0.0,--,--,--,--,--,--,--,473189141.54,--,--,--,--,--,--,--,--,--,--,--,--,10913837.59,406612878.36,406612878.36,--,37058599.07,37058599.07,--,--,--,41163342.4,--,3254302.64,--,5309165.09,1500000.0,--,--,505812125.15,--,--,979001266.69,--,21022637.56,--,--,89853591.68,11400000.0,--,--,6204522.88,--,8998125.73,7414672.34,816007.02,--,--,--,--,--,--,--,--,806587.97,0.0,--,--,--,--,--,--,--,--,--,--,135116145.18,--,--,--,--,--,--,--,--,--,8209806.79,--,--,--,8209806.79,--,--,143325951.97,--,99470000.0,--,--,--,507323256.72,--,--,--,25071389.7,--,181196709.1,--,--,--,--,813061355.52,22613959.2,835675314.72,--,--,979001266.69,20220429
20211231,--,241667847.47,--,--,91074978.79,--,91074978.79,1219243.09,10845958.86,3303701.2,--,--,3303701.2,--,99796218.63,--,--,--,--,--,11453605.09,0.0,--,--,--,--,--,--,--,459361553.13,--,--,--,--,--,--,--,--,--,--,--,--,11062445.97,410993433.48,410993433.48,--,15937140.39,15937140.39,--,--,--,41422187.44,--,3254302.64,--,5287867.97,1500000.0,--,--,489457377.89,--,--,948818931.02,--,--,--,--,86088186.97,14900000.0,--,210453.77,1992220.81,--,13760158.93,6904827.94,863747.84,--,--,863747.84,--,--,--,--,--,258988.69,0.0,--,--,--,--,--,--,--,--,--,--,110078584.95,--,--,--,--,--,--,--,--,--,8300086.57,--,--,--,8300086.57,--,--,118378671.52,--,99470000.0,--,--,--,507323256.72,--,--,--,25071389.7,--,173749987.52,--,--,--,--,805614633.94,24825625.56,830440259.5,--,--,948818931.02,20220427
20210930,--,254749315.3,--,--,96957673.07,560460.56,96397212.51,--,11157629.04,1958940.35,--,--,--,--,85069627.47,--,--,--,--,--,9721444.39,0.0,--,--,--,--,--,--,--,459614629.62,--,--,--,--,--,--,--,--,--,--,--,--,41470529.11,330406178.94,330406178.94,--,58064259.71,58064259.71,--,--,--,41540787.07,--,5226397.62,397675.91,5729951.25,1500000.0,--,--,486014947.5,--,--,945629577.12,--,5000000.0,--,--,81569921.51,21300000.0,--,--,1858729.43,--,9840759.03,3154436.69,631516.46,--,--,--,--,1353547.03,--,--,--,227637.8,0.0,--,--,--,--,--,--,--,--,--,--,103636547.95,--,--,--,--,--,--,--,--,--,8390366.35,--,--,--,8390366.35,--,--,112026914.3,--,99470000.0,--,--,--,507323256.72,--,--,--,20624987.11,--,179536924.76,--,--,--,--,806955168.59,26647494.23,833602662.82,--,--,945629577.12,20211026
20210630,--,273152611.81,--,--,111740094.32,300000.0,111440094.32,--,5675909.95,458383.29,--,--,458383.29,--,88249242.85,--,--,--,--,--,3003019.74,0.0,--,--,--,--,--,--,--,482279261.96,--,--,--,--,--,--,--,--,--,--,--,--,41864561.3,255979167.26,255979167.26,0.0,95679133.1,95679133.1,0.0,--,--,41820090.81,--,5226397.62,455184.41,5929685.74,1500000.0,--,--,450465202.51,--,--,932744464.47,--,5005805.56,--,--,74863550.75,17500000.0,--,--,2978446.74,--,10579072.54,3960916.58,583128.26,--,--,583128.26,--,1347463.32,--,--,--,364802.81,0.0,--,--,--,--,--,--,--,--,--,--,99683186.56,--,--,--,--,--,--,--,--,--,8480646.13,--,--,--,8480646.13,--,--,108163832.69,--,99470000.0,--,--,--,507323256.72,--,--,--,20624987.11,--,168984408.07,--,--,--,--,796402651.9,28177979.88,824580631.78,--,--,932744464.47,20210827
20210331,--,338115846.29,13300630.24,--,50838275.04,711192.0,50127083.04,--,6995330.47,3085195.79,--,--,--,--,108764388.96,--,--,--,--,--,1881562.31,0.0,--,--,--,--,--,--,--,522981229.1,--,--,--,--,--,--,--,--,--,--,--,--,11508253.08,286973627.32,286973627.32,--,90710387.06,90710387.06,--,--,--,41844730.68,--,5226397.62,512692.91,5333950.37,1500000.0,--,--,445962993.5,--,--,968944222.6,--,35391888.93,--,--,64202529.59,14500000.0,--,--,2183517.02,--,8647369.43,5408708.96,622401.57,--,--,--,--,1333121.59,--,--,--,283857.21,0.0,--,--,--,--,--,--,--,--,--,--,118073394.3,--,--,--,--,--,--,--,--,--,8570925.91,--,--,--,8570925.91,--,--,126644320.21,--,99470000.0,--,--,--,507323256.72,--,--,--,20624987.11,--,184712851.45,--,--,--,--,812131095.28,30168807.11,842299902.39,--,--,968944222.6,20210429
20201231,--,437170027.62,--,--,31029481.27,1118840.0,29910641.27,--,6783068.35,1568520.52,--,--,1568520.52,--,96302288.2,--,--,--,--,--,2636286.5,0.0,--,--,--,--,--,--,--,575489672.46,--,--,--,--,--,--,--,--,--,--,--,--,11656855.45,259527649.89,259527649.89,--,66707333.13,66707333.13,--,--,--,38493688.63,--,5226397.62,516654.09,5302368.4,1500000.0,--,--,388930947.21,--,--,964420619.67,--,35148930.59,--,--,67339216.59,15200000.0,--,--,720202.94,--,11077700.3,3769748.12,988086.04,--,--,988086.04,--,--,--,--,--,62129.88,0.0,--,--,--,--,--,--,--,--,--,--,119106014.46,--,--,--,--,--,--,--,--,--,8661205.69,--,--,--,8661205.69,--,--,127767220.15,--,99470000.0,--,--,--,507323256.72,--,--,--,20624987.11,--,177367461.39,--,--,--,--,804785705.22,31867694.3,836653399.52,--,--,964420619.67,20210426
20200930,--,445332475.35,19044151.71,--,50414900.13,1045676.81,49369223.32,--,11463842.81,772738.09,--,--,--,--,87689916.8,--,--,--,--,--,1265573.5,0.0,--,--,--,--,--,--,--,615983598.39,--,--,--,--,--,--,--,--,--,--,--,--,11711205.16,272388062.24,--,--,13528147.75,--,--,--,--,38761869.41,--,5226397.62,--,4748076.99,--,--,--,346363759.17,--,--,962347357.56,--,25571661.05,--,--,59970871.52,24600000.0,--,660000.0,3374791.16,--,8597867.43,5964086.25,775854.51,--,--,--,--,--,--,--,--,438722.85,0.0,--,--,--,--,--,--,--,--,--,--,105353854.77,--,--,--,--,--,--,--,--,--,8751485.47,--,--,--,8751485.47,--,--,114105340.24,--,99470000.0,--,--,--,507323256.72,--,--,--,17486906.8,--,189072314.14,--,--,--,--,813352477.66,34889539.66,848242017.32,--,--,962347357.56,20201027
20200630,--,395389936.36,8000000.0,--,105779362.01,1475000.0,104304362.01,--,12761736.54,1007162.48,--,--,1007162.48,--,93578553.4,--,--,--,--,--,1241388.98,0.0,--,--,--,--,--,--,--,617758139.77,--,--,--,--,--,--,--,--,--,--,--,--,11968830.26,272264982.37,272264982.37,0.0,7688700.41,7688700.41,0.0,--,--,39030050.24,--,5226397.62,--,5032081.58,--,--,--,341211042.48,--,--,958969182.25,--,25156555.57,--,--,64643205.06,26500000.0,--,193805.32,1865342.59,--,8504979.86,4749870.59,974949.03,--,--,974949.03,--,--,--,--,--,242494.55,0.0,--,--,--,--,--,--,--,--,--,--,106331202.57,--,--,--,--,--,--,--,--,--,8841765.25,--,--,--,8841765.25,--,--,115172967.82,--,99470000.0,--,--,--,507323256.72,--,--,--,17486906.8,--,183332500.7,--,--,--,--,807612664.22,36183550.21,843796214.43,--,--,958969182.25,20200821
