报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,9067840493.46,2107687630.46,1654751221.67,280208175.87,107078005.87,1339837682.11,2249268468.21,-353622.55,--,-782336951.22,-23749097.09,22184879.01,4154453744.77,494137.21,6846029607.56,6846029607.56,32475349.12,2412787120.31,-14519348.14,4251486242.69,--,--,2221810885.9,6160650.59,1200609.68,--,--,--,2226770926.81,112623878.19,--,--,--,2114147048.62,-43703.15,2114190751.77,289349625.94,2403496674.56,-43703.15,2403540377.71,--,0.2,0.18,20221028
20220630,10873366593.8,1720225005.17,1509316525.81,111942492.71,118595324.38,1374885716.65,1046090502.88,-16028.4,--,1790537251.66,6724481.55,9424347.47,4924897476.86,581811.56,7582746257.78,7582746257.78,33497678.99,2690797476.26,39936368.89,4906704646.38,--,--,3290620336.02,1453427.53,7106901.65,--,--,--,3284966861.9,513368722.37,--,--,--,2771598139.53,663195.05,2770934944.48,324326234.24,3095924373.77,663195.05,3095261178.72,--,0.25,0.24,20220831
20220331,7337087526.07,2055847846.74,1784577821.73,121509806.46,121961275.56,1299038449.96,837950183.75,-162080.04,--,-272559149.58,9586380.63,38980718.5,3368488105.9,-245009.83,5632376750.93,5632376750.93,34278608.65,2102388390.21,-7674577.04,3364300796.97,--,--,1704710775.14,10222649.8,1446822.9,--,--,--,1713486602.04,158189788.65,--,--,--,1555296813.39,8749.65,1555288063.74,-83610916.86,1471685896.53,8749.65,1471677146.88,--,0.14,0.14,20220430
20211231,9881013234.17,2534736607.71,1546994348.75,204858864.94,124538396.91,1330134965.38,1627926329.35,8510197.35,--,579906828.06,-3765615.03,707174.15,3810985297.49,381647.06,6292855565.05,6292855565.05,46289827.47,2699576434.97,15237382.86,3541124263.42,--,--,3588157669.12,1513620.84,52938511.17,--,--,--,3536732778.79,489126076.54,--,--,--,3047606702.25,18007273.62,3029599428.63,-60373065.04,2987233637.21,-1261241.81,2988494879.02,--,0.28,0.28,20220331
20210930,10963209880.83,2790800558.25,3088723104.8,213896704.79,134105050.61,1474395185.5,1749230415.89,8203361.81,--,184136875.94,16851429.47,3991904.3,4743617765.58,185745.9,7054794716.67,7054794716.67,48058504.03,2558457831.88,-4368383.72,4475300286.36,--,--,3908415164.16,647318.43,4123476.82,--,--,--,3904939005.77,721505798.97,--,--,--,3183433206.8,37682706.57,3145750500.23,268870379.22,3452303586.02,28046922.09,3424256663.93,--,0.29,0.29,20211030
20210630,7560139984.04,1977058063.17,1718534387.37,98409761.71,131089686.97,1394769620.06,943579501.29,10158533.06,--,737738663.86,-7319900.33,20194771.93,2493330672.11,788591.95,4665217869.59,4665217869.59,32789802.08,2329896574.45,-42325651.49,2424087651.93,--,--,2894922114.45,1989621.03,40521762.35,--,--,--,2856389973.13,572498488.28,--,--,--,2283891484.85,14126617.95,2269764866.9,303277653.79,2587169138.64,-1036176.61,2588205315.25,--,0.2,0.2,20210831
20210331,7579622186.24,2117632025.34,1877000751.45,102070005.81,127162480.62,1256625823.86,1758000983.66,19723208.51,--,-402926472.78,21180499.45,38398164.5,2790409779.58,301382.63,5049405491.01,5049405491.01,33485481.48,2252100216.41,48842734.81,2664253312.34,--,--,2530216695.23,798305.44,38064523.59,--,--,--,2492950477.08,490920588.36,--,--,--,2002029888.72,16906121.83,1985123766.89,-122956857.9,1879073030.82,12878622.82,1866194408.0,--,0.2,0.2,20210430
20201231,5668172135.54,2003723736.93,1304822030.79,304625632.78,149239116.59,1027733449.37,1100199766.52,13595475.87,--,-151068326.09,-19970819.38,3875616.57,1704893531.58,-1214819.96,3777867582.48,3777867582.48,38125461.3,1726778237.11,-25308158.68,1649289985.29,--,--,1890304553.06,42566287.21,-14241518.95,--,--,--,1947112359.22,342735152.15,--,--,--,1604377207.07,11361625.16,1593015581.91,278506707.03,1882883914.1,-6998816.25,1889882730.35,--,0.15,--,20210330
20200930,6866943437.46,2837414658.21,2561422425.64,373104456.91,133038296.75,1206291938.64,1141194347.72,20587510.85,--,-156225126.23,-5179241.19,4294634.54,1833528526.11,5623699.66,4215929764.95,4215929764.95,44088734.56,2293820221.56,14766573.09,1805259885.41,--,--,2651013672.51,5151664.32,27614802.47,--,--,--,2628550534.36,516358026.13,--,--,--,2112192508.23,13994707.85,2098197800.38,-532944425.63,1579248082.6,-886286.03,1580134368.63,--,0.21,--,20201031
20200630,5626425455.18,1691806139.19,1372450185.71,141379981.07,155720445.35,980900739.99,1305372936.41,11417487.01,--,-996121.02,4954460.64,13777760.58,1630636173.37,-26633.98,3278792153.23,3278792153.23,29377763.98,1676684205.48,-111173904.15,1658152902.3,--,--,2347633301.95,1833734.16,51925496.44,--,--,--,2297541539.67,482353862.87,--,--,--,1815187676.8,16388341.49,1798799335.31,-313438921.3,1501748755.5,34168201.07,1467580554.43,--,0.18,--,20200829
20200331,5587610547.01,1987831223.37,1681870899.68,131195005.26,153561394.66,963229612.9,1443835003.62,15038478.38,--,205902208.29,12671290.3,6989227.52,967015957.17,136023.84,3298590690.01,3298590690.01,33412204.02,2119877465.53,120273977.51,1000611086.84,--,--,2289019857.0,777090.55,6267333.73,--,--,--,2283529613.82,503162887.72,--,--,--,1780366726.1,26725058.5,1753641667.6,123007663.46,1903374389.56,26685282.43,1876689107.13,--,0.17,--,20200428
20191231,4997102375.31,1242397737.45,960170126.26,77736971.45,144812583.9,949987146.79,1544420456.85,6149420.75,--,-3797759.47,-1633166.05,43622259.73,1224383819.3,-2278119.29,3291202458.99,3291202458.99,35151012.6,1720870088.22,-5689249.22,1179260897.0,--,--,1705899916.32,18871581.83,14188313.99,--,--,--,1710583184.16,339516788.16,--,--,--,1371066396.0,2873284.51,1368193111.49,24763091.49,1395829487.49,-6261561.71,1402091049.2,--,0.14,--,20200328
20190930,4675565498.42,1470704023.98,1150151448.12,147104408.69,163005551.36,911729705.18,660326129.13,4390112.17,--,590519886.85,19371296.85,5051603.07,1017799859.22,62994.14,2928978264.86,2928978264.86,33197181.27,1871077954.36,-3813505.58,1003750688.89,--,--,1746587233.56,8069846.05,31310811.62,--,--,--,1723346267.99,449316874.89,--,--,--,1274029393.1,8795253.91,1265234139.19,92676095.24,1366705488.34,10366061.27,1356339427.07,--,0.12,--,20191029
20190630,3667370080.31,1631135506.37,1296421304.53,152432559.96,163089475.8,888269854.31,939732062.91,9310166.42,--,-244520060.82,7580676.19,4627999.42,440319234.85,224807.08,2271700212.57,2271700212.57,32956917.71,1731755150.31,--,419804262.64,--,--,1395669867.74,1721607.69,2375397.75,--,--,--,1395016077.68,332446014.18,--,--,--,1062570063.5,280877.96,1062289185.54,30586850.14,1093156913.64,9689999.76,1083466913.88,--,0.11,--,20190828
20190331,3700779342.12,1429030601.77,1144755217.45,102753226.15,162842875.44,741726046.61,107312215.77,-8963231.53,--,1313588105.81,-3725787.06,5081274.76,107659200.89,107683.57,1699665138.41,1699665138.41,23125078.6,1631341003.11,--,98810805.09,--,--,2001114203.71,485472.5,415852.88,--,--,--,2001183823.33,458705214.62,--,--,--,1542478608.71,9765992.84,1532712615.87,451249929.29,1993728538.0,9765992.84,1983962545.16,--,0.15,--,20190425
20181231,3596997906.55,1035635328.68,730486408.46,112352109.43,174472922.14,807207030.71,527010282.29,5557361.61,--,534911000.21,-296246.27,-7463799.25,699730813.55,263496.63,2325577436.18,2325577436.18,32533274.08,1518626716.21,--,682576345.62,--,--,1271420470.37,3805089.68,2157520.74,--,--,--,1273068039.31,244967556.5,--,--,--,1028100482.81,10710924.11,1017389558.7,-552227164.55,475873318.26,10710924.11,465162394.15,--,0.1,--,20190328
20180930,2021774776.85,1027694433.07,761015179.56,85029754.74,189750357.7,882909924.94,-320124215.17,-5806420.69,--,432427051.51,-17136030.64,--,3133424.52,295389.37,1329835256.16,1329835256.16,28130948.15,1188220941.91,--,11409103.39,--,--,691939520.69,10408812.78,13196112.27,--,--,--,689152221.2,120010046.41,--,--,--,569142174.79,10451132.03,558691042.76,437029243.96,1006171418.75,10451132.03,995720286.72,--,0.05,--,20181031
20180630,1688684087.97,1314460819.51,897924457.41,186228168.55,176506932.94,748697031.9,-352081280.77,-4762728.96,--,-52736949.66,7950254.97,--,22136858.72,257353.3,1210906315.14,1210906315.14,23434193.04,995509804.07,--,500403.77,--,--,477777772.83,7000729.51,115230.77,--,--,--,484663271.57,177747533.91,--,--,--,306915737.66,10177869.7,296737867.96,-118340147.04,188575590.62,10177869.7,178397720.92,--,0.03,--,20180831
20180331,2617949307.96,1427587956.85,1074446368.99,147200864.39,205937818.45,1005874786.1,-467511622.62,2434930.4,--,641329504.19,869547.02,--,9650815.69,148320.73,1386743925.41,1386743925.41,18288222.5,1344058534.16,--,1426415.09,--,--,1231205382.55,4509475.82,504595.9,--,--,--,1235210262.47,207631824.68,--,--,--,1027578437.79,13270149.63,1014308288.16,-8462102.7,1019116335.09,13270149.63,1005846185.46,--,0.1,--,20180427
20171231,2426420882.93,1624869704.43,1046927278.27,265385335.25,186511755.26,697016956.77,742293419.48,--,--,-614846304.75,-695373.16,-19406650.17,-3078165.37,267295.7,1706040048.53,1706040048.53,43998035.1,1370034032.5,--,44548.18,--,--,720380834.4,-2415882.75,39316264.61,--,--,--,678648687.04,73359115.72,--,--,--,605289571.32,7999784.65,597289786.67,-245817443.79,359472127.53,7999784.65,351472342.88,--,0.05,--,20180329
