报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,18938408553.83,9317868948.39,3629830071.62,3757332561.58,1687823453.15,4736588847.24,1314280466.54,856267552.4,--,-326790207.25,-515390837.35,748747929.62,3713233175.39,-50129768.75,11430799496.64,11430799496.64,196442088.89,8288483949.84,39313346.06,2453850663.84,--,--,7507609057.19,87543362.56,18372724.89,--,--,--,7576779694.86,1882513103.11,--,--,--,5694266591.75,-381227727.36,6075494319.11,238122349.81,5932388941.56,932667822.79,4999721118.77,--,0.47,0.47,20221029
20220630,12104350296.48,6140680386.57,2474007654.92,2434751965.24,1086471873.13,3088087983.84,-362282684.28,303592418.25,--,1358310150.74,-297909682.71,721755618.98,1494134804.58,-38426281.24,6259598598.71,6259598598.71,156694507.48,5256123649.22,25910800.78,642206662.65,--,--,5844751697.77,54133555.55,12820668.68,--,--,--,5886064584.64,1420703701.27,--,--,--,4465360883.37,-292364451.7,4757725335.07,58198289.07,4523559172.44,648208023.31,3875351149.13,--,0.36,0.36,20220827
20220331,4131020444.53,3753639789.69,1339125149.16,1779485412.75,540152768.24,1663330729.0,-1510558720.15,75146653.73,--,-1043622388.1,-130350177.13,689930330.96,715044734.67,-6393854.41,2541933621.31,2541933621.31,85681797.35,2061420852.71,9569668.07,265218205.6,--,--,1589086823.22,13975708.02,5641017.28,--,--,--,1597421513.96,93620321.79,--,--,--,1503801192.17,3721028.0,1500080164.17,-617159417.0,886641775.17,-95074600.62,981716375.79,--,0.11,0.11,20220427
20211231,43205467448.92,14992097264.09,6024216720.48,4925461442.57,3663535738.15,6620763133.23,12038229841.32,1649889375.2,--,290515148.63,279938028.79,742452690.33,8226798823.93,14672518.6,24751523819.65,24751523819.65,284498838.83,14154208290.26,499167985.98,6461974883.64,--,--,18453943629.27,141726930.62,51871727.01,--,--,--,18543798832.88,4795936409.29,--,--,--,13747862423.59,921345358.11,12826517065.48,-351298221.6,13396564201.99,464060292.69,12932503909.3,--,0.98,0.98,20220330
20210930,34839100000.88,10579479271.81,4405671200.5,3454599132.22,2463231799.28,5070379315.84,8479178651.76,915938267.78,--,3146356307.62,37721110.19,651021481.84,6940545974.58,-65582112.76,17981782504.19,17981782504.19,216699512.09,10376613304.65,49573013.01,5820396108.7,--,--,16857317496.69,57320422.38,27166287.52,--,--,--,16887471631.55,4123118942.46,--,--,--,12764352689.09,938077711.97,11826274977.12,428099085.72,13192451774.81,1319423987.58,11873027787.23,--,0.91,0.91,20211029
20210630,23471241587.14,7165176960.88,2624722675.27,2524747356.0,1832908069.19,3361957910.21,6089788843.43,624744561.18,--,1324130957.42,80349420.96,561491888.57,4918695749.61,-30350143.94,11837101306.29,11837101306.29,151625754.5,6439255745.7,44083145.76,4177371538.58,--,--,11634140280.85,52052247.22,25242800.43,--,--,--,11660949727.64,2772210076.66,--,--,--,8888739650.98,718544727.0,8170194923.98,-346786150.51,8541953500.47,566727076.57,7975226423.9,--,0.63,0.63,20210827
20210331,11191995550.77,3565439531.54,1342811983.75,1289256193.11,859862393.58,1663343506.51,4952257280.67,142425600.55,--,-1933821527.6,47536808.04,448375177.33,2476037888.35,-27173114.07,5977842966.27,5977842966.27,67458728.34,3237522372.45,14419379.77,2243237684.06,--,--,5214152584.5,12868720.27,13315563.74,--,--,--,5213705741.03,1285292972.84,--,--,--,3928412768.19,310782831.46,3617629936.73,-712572183.67,3215840584.52,382103768.42,2833736816.1,--,0.28,0.28,20210429
20201231,38219828310.55,13852147495.72,5208098386.93,4938656125.4,3371658283.62,4890543950.4,10349261060.67,543016616.25,--,1270741971.15,211406221.67,610595374.83,7039295900.94,-4163664.83,22358189935.91,22358189935.91,181776959.47,11946755691.92,10923459.13,5632509109.13,--,--,15861638374.64,46850450.5,151179267.31,--,--,--,15757309557.83,3720080251.9,--,--,--,12037229305.93,1161832959.67,10875396346.26,-838179254.09,11199050051.84,108107694.84,11090942357.0,--,0.9,0.9,20210331
20200930,28253626900.76,10491032748.66,3822181338.29,3869251254.92,2385449109.59,3542751062.57,7483860186.06,380040123.3,--,900578255.39,193934853.15,592233249.31,5062835590.67,-13599045.05,15991984260.84,15991984260.84,137987995.88,8396916581.25,20984770.26,3986917544.93,--,--,12261642639.92,43253390.95,35859262.93,--,--,--,12269036767.94,3015785584.73,--,--,--,9253251183.21,751100286.47,8502150896.74,-501079003.59,8752172179.62,322164280.86,8430007898.76,--,0.73,0.73,20201030
20200630,17787655390.58,5720657603.17,2234602303.53,1700920219.27,1639664003.38,2208910396.51,4448877621.85,264232554.18,--,1663100685.2,235585946.73,570016434.17,2952852352.19,-12345649.24,9964777113.53,9964777113.53,107513070.62,4742902575.1,10457352.68,2203633025.93,--,--,7822878277.05,44443375.23,47833902.41,--,--,--,7819487749.87,1918026512.84,--,--,--,5901461237.03,418268882.1,5483192354.93,-308105561.23,5593355675.8,625223540.48,4968132135.32,--,0.48,0.48,20200829
