报告期,营业收入*,利息净收入,利息收入,减:利息支出,手续费及佣金净收入,手续费及佣金收入,减:手续费及佣金支出,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,1939801930.03,120733099.33,157128952.65,36395853.32,415765369.14,--,--,47207552.81,-1005686.02,--,-29580333.28,-2861392.74,6161112.69,1382465324.92,-88802.84,1611614883.88,10000755.66,204861569.96,--,1375105007.28,--,--,328187046.15,181128.85,5493834.11,--,--,--,322874340.89,85836756.46,--,--,--,237037584.43,-407802.02,237445386.45,6939927.83,243977512.26,-407802.02,244385314.28,--,0.53,0.53,20221028
20220630,1198041446.15,88215402.87,110264581.01,22049178.14,306821859.12,306821859.12,--,33421105.48,-353568.87,--,-18646351.8,-1250377.34,686337.42,790121033.9,-83139.21,944082201.32,7167565.04,141839479.83,--,780831350.83,--,--,253959244.83,181121.64,5473274.09,--,--,--,248667092.38,61085144.4,--,--,--,187581947.98,362565.94,187219382.04,3154488.48,190736436.46,362565.94,190373870.52,--,0.42,0.42,20220826
20220331,383629790.22,46783008.82,57252680.96,10469672.14,183340254.68,--,--,64621859.76,-1063456.76,--,-74843047.31,301089.54,499409.63,163738582.35,-82219.08,250924548.9,3336896.94,79415713.76,--,158985654.99,--,--,132705241.32,181116.25,5031816.89,--,--,--,127854540.68,32674193.17,--,--,--,95180347.51,-149816.05,95330163.56,-583554.09,94596793.42,-149816.05,94746609.47,--,0.21,0.21,20220429
20211231,2127881272.86,190478794.28,230922053.95,40443259.67,949313399.14,--,--,165533830.1,1268858.74,--,-23634026.89,969611.94,1014268.21,845840674.28,550612.99,1442314248.29,13154239.04,539553814.7,--,843160822.58,--,--,685567024.57,352498.23,322198.28,--,--,--,685597324.52,181955213.88,--,--,--,503642110.64,-295402.76,503937513.4,-2158767.68,501483342.96,-295402.76,501778745.72,--,1.13,1.12,20220331
20210930,1652776642.22,140100061.09,168419239.75,28319178.66,734474879.82,--,--,157662243.77,-54796.05,--,-84937645.22,394380.5,858402.35,703719757.71,504562.2,1149927005.16,9415942.64,399508989.4,--,702684511.4,--,--,502849637.06,6613.85,266705.59,--,--,--,502589545.32,132382726.11,--,--,--,370206819.21,-21001.35,370227820.56,-781493.06,369425326.15,-21001.35,369446327.5,--,0.83,0.82,20211027
20210630,1062565230.77,90710251.67,107555486.25,16845234.58,497173478.24,497173478.24,--,77537106.92,114826.65,--,-27290736.65,346549.72,835230.24,423333053.6,-44042.58,735592631.59,6136468.55,282833221.99,--,422375391.74,--,--,326972599.18,6608.5,189669.48,--,--,--,326789538.2,88845936.87,--,--,--,237943601.33,0.0,237943601.33,-869245.81,237074355.52,0.0,237074355.52,--,0.53,0.53,20210826
20210331,416971237.07,41052383.9,53180811.74,12128427.84,221499039.51,--,--,57500858.0,-31911.59,--,-48005969.98,17134.79,813850.73,144108039.6,-14099.48,294575241.24,2590970.49,138309131.06,--,143162043.71,10821647.43,--,122395995.83,6605.9,2067.08,--,--,--,122400534.65,34241719.15,--,--,--,88158815.5,0.0,88158815.5,322422.13,88481237.63,0.0,88481237.63,--,0.2,0.2,20210427
20201231,1341991035.93,93319035.28,114952714.6,21633679.32,541238406.82,--,--,142150084.48,-263172.72,--,-56659233.36,1167460.8,4767080.79,615970212.69,37988.43,1002311626.24,7604288.77,338320829.7,--,631159225.19,--,--,339679409.69,103337.34,2154188.33,--,--,--,337628558.7,88786309.49,--,--,--,248842249.21,0.0,248842249.21,-4856294.14,243985955.07,0.0,243985955.07,--,0.56,0.56,20210331
20200930,765038675.65,64114562.93,71272128.28,7157565.35,326665449.03,--,--,59741085.17,0.0,--,-37231040.13,197178.88,4738908.18,346774790.6,37740.99,581328535.58,4877217.54,198673303.36,--,361132615.78,--,--,183710140.07,69770.97,2085724.72,--,--,--,181694186.32,50048508.72,--,--,--,131645677.6,0.0,131645677.6,-1349342.99,130296334.61,0.0,130296334.61,--,0.3,0.29,20201029
20200630,445645348.85,42831172.77,47785768.0,4954595.23,174714180.95,174714180.95,--,27333369.24,0.0,--,-26612259.46,-455503.34,4250435.95,223587890.45,-3937.71,345828403.29,3039100.94,98213092.66,--,235645445.63,--,--,99816945.56,7548.79,2072178.64,--,--,--,97752315.71,26375730.71,--,--,--,71376585.0,--,71376585.0,1396799.35,72773384.35,--,72773384.35,--,0.16,0.16,20200826
20200331,168133712.37,21166763.29,0.0,0.0,70091195.72,--,--,4102663.79,0.0,--,-16321224.55,-478088.37,4059404.31,85513665.2,-667.02,135705869.63,1264177.51,42098291.41,--,88423184.94,--,--,32427842.74,7547.31,2001523.41,--,--,--,30433866.64,9585385.99,--,--,--,20848480.65,--,20848480.65,1417363.78,22265844.43,--,22265844.43,--,0.05,0.05,20200430
