报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,3381575795.05,--,2778255370.32,--,9328946202.59,1140097192.45,--,1995855628.5,--,18624730188.91,1272758604.84,1519000000.0,275629331.93,2645022501.94,1489994836.38,--,7736385878.02,--,10888344310.89,--,19085682.16,301806047.32,111138.06,--,84051005.42,--,405053872.96,5583970732.15,134687740.54,7241092.58,--,--,5725899565.27,--,-5320845692.31,--,16160000.0,10000000.0,5638127000.0,--,--,--,5664287000.0,5690043000.0,650977198.19,56947133.75,--,--,6397967331.94,--,-733680331.94,1244370.89,4835062657.53,22119071267.54,26954133925.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,648483974.44,--,1833114328.16,--,8301433648.85,667975540.05,1220304801.99,1286387544.68,--,13957699838.17,980492021.21,589000000.0,190654439.24,2256575897.24,--,--,4399981585.46,--,9557718252.71,--,17946810.04,256298508.66,85279.9,4941850.07,--,--,279272448.67,4111869950.77,88209456.71,4617378.85,--,--,4204696786.33,--,-3925424337.66,--,16160000.0,10000000.0,2851039000.0,--,--,--,2877199000.0,2385244000.0,481689137.89,37923462.94,--,--,2904856600.83,--,-27657600.83,582579.41,5605218893.63,22119071267.54,27724290161.17,--,311400947.69,--,36922966.74,30956673.0,5541494.6,--,--,-71.34,391949.44,82299010.29,--,-207285517.39,-1173599.14,--,34434681.76,9992950526.36,--,-667093969.47,--,9557718252.71,--,--,--,27724290161.17,22119071267.54,--,--,--,--,5605218893.63,20220820
20220331,--,--,--,943849072.32,781000000.0,722144529.4,573726448.97,--,1028520731.67,--,4049240782.36,376207472.46,--,101392174.43,1416700720.13,242549140.42,--,4720919242.76,--,-671678460.4,--,3055325012.6,185507868.07,32857.87,1244515.82,--,--,3242110254.36,--,43263088.35,315755.15,--,--,43578843.5,--,3198531410.86,--,16160000.0,--,101039000.0,--,--,--,117199000.0,834205000.0,118212537.41,21682161.22,--,--,974099698.63,--,-856900698.63,-58378.17,1669893873.66,22119071267.54,23788965141.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220428
20211231,--,--,--,3879553938.43,589000000.0,--,2645635641.84,4580239529.01,--,--,11694429109.28,1461026609.59,--,564224829.24,3137058807.68,1565470165.99,--,10637908977.17,--,1056520132.11,--,4871698812.98,240103566.63,231470.22,52668832.47,--,--,5164702682.3,111000000.0,247156015.11,22113132.13,--,--,380269147.24,--,4784433535.06,--,--,10000000.0,7591292000.0,--,--,--,7601292000.0,7329227000.0,1249543667.51,79099108.58,--,--,8657869776.09,--,-1056577776.09,-1470376.03,4782905515.05,17336165752.49,22119071267.54,--,907076205.98,--,72973803.81,58611382.76,14014771.3,--,--,-245411.03,2259823.64,-319989724.11,--,-259773101.94,95866782.69,--,-2170642704.44,2393886478.76,--,449170172.42,--,1056520132.11,--,--,--,22119071267.54,17336165752.49,--,--,--,--,4782905515.05,20220318
20210930,--,2682478513.85,--,2781743133.95,--,--,1482452159.4,3543369915.33,--,--,10490043722.53,1129107701.35,1500000000.0,434438444.58,2299298487.06,13539079865.21,--,20979820645.41,--,-10489776922.88,--,16021536921.04,180509683.25,187045.39,--,36134667.19,--,16238368316.87,86000000.0,193825701.47,14980815.7,--,--,294806517.17,--,15943561799.7,--,--,10000000.0,7294147000.0,--,--,--,7304147000.0,4588770000.0,1054400376.17,59015823.62,--,--,5702186199.79,--,1601960800.21,-1253594.09,7054492082.94,17336165752.49,24390657835.43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211029
20210630,--,--,--,1760269006.55,--,7176625469.57,1121896449.45,1244994405.46,--,--,11303785331.03,834706277.8,1500000000.0,295535884.1,2152438068.64,--,--,28625527232.44,--,-17321741901.41,--,17524295976.63,177592772.15,132756.57,21640018.29,21640018.29,--,17723661523.64,20000000.0,126440749.9,3660927.79,--,--,150101677.69,--,17573559845.95,--,--,10000000.0,4194450000.0,--,--,--,4204450000.0,1142140000.0,814828402.56,37920176.23,--,--,1994888578.79,--,2209561421.21,-1253114.32,2460126251.43,17336165752.49,19796292003.92,--,532237804.15,201238780.08,36219139.47,26567763.41,8240744.64,--,--,26899.3,891828.14,-112409044.9,--,-137835078.59,17620318.71,--,-2448913977.4,6557159183.55,--,-21701474541.1,--,-17321741901.41,--,--,--,19796292003.92,17336165752.49,--,--,--,--,2460126251.43,20210821
20210331,--,--,--,826510095.59,--,5704002175.51,406995688.65,512228231.44,--,--,7449736191.19,438260464.43,3700000000.0,85955490.66,852779212.39,--,--,23688018905.34,--,-16238282714.15,--,15203855215.77,124761899.86,20041.86,--,--,--,15328637157.49,--,100324210.49,1290234.38,--,--,101614444.87,--,15227022712.62,--,--,10000000.0,2780000000.0,--,--,--,2790000000.0,400000000.0,69566849.34,18221034.78,--,--,487787884.12,--,2302212115.88,458313.35,1291410427.7,17336165752.49,18627576180.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210428
20201231,--,--,--,3383516918.45,--,2845328910.34,879466839.32,1968666637.04,--,--,9076979305.15,1144528957.81,1590000000.0,618983277.57,2252876282.41,1590000000.0,--,11931423575.36,--,-2854444270.21,--,11994604805.68,886267713.09,72606.77,--,--,--,12880945125.54,5141263912.17,1454824063.26,2165526.26,--,--,6598253501.69,--,6282691623.85,--,3987623613.15,--,12487110000.0,--,--,--,16474733613.15,14118666800.0,1011115055.99,21627244.27,--,--,15151409100.26,--,1323324512.89,-2167132.57,4749404733.96,12586761018.53,17336165752.49,--,809533723.07,568217632.09,44418415.83,47466335.93,16126211.31,--,--,17605.35,1690317.92,-72669006.07,--,-535654254.73,21068829.54,--,-1253338491.75,4488131568.13,--,-6240463439.61,--,-2854444270.21,--,--,--,17336165752.49,12586761018.53,--,--,--,--,4749404733.96,20210320
20200930,--,--,--,2436295758.7,--,7212454736.03,731566449.11,1411839296.52,--,--,11792156240.36,906291556.18,3990000000.0,470623835.94,1585692610.75,--,--,24238157395.64,--,-12446001155.28,--,15288531254.02,758713278.01,47688.9,--,--,--,16047292220.93,24750000.0,1418788249.42,634018.13,--,--,1444172267.55,--,14603119953.38,--,3987623613.15,--,10437110000.0,--,--,--,14424733613.15,11076656800.0,812007373.66,21548244.27,--,--,11910212417.93,--,2514521195.22,-588455.28,4671051538.04,12586761018.53,17257812556.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201028
20200630,--,--,--,1495168820.18,--,--,429221612.25,1505403091.87,--,--,3429793524.3,687419271.16,3005000000.0,306386074.35,1152108590.41,5699922415.24,--,20074557792.04,--,-16644764267.74,--,20119886601.11,593340211.71,31848.9,--,--,--,20713258661.72,10000000.0,55796858.99,217088.58,--,--,66013947.57,--,20647244714.15,--,3987623613.15,--,4627110000.0,--,--,--,8614733613.15,8016656800.0,646516130.89,21421744.27,--,--,8684594675.16,--,-69861062.01,403770.12,3933023154.52,12586761018.53,16519784173.05,--,637172972.66,187524328.69,17071248.86,23243023.26,7822551.48,--,--,--,561212.88,-264791125.38,--,-374511398.76,47993874.59,--,-1308719147.91,-4129443656.4,--,-11455669954.58,--,-16644764267.74,--,--,--,16519784173.05,12586761018.53,--,--,--,--,3933023154.52,20200822
