报告期,资产*,货币资金,其中:客户资金存款,结算备付金,其中:客户备付金,拆出资金,融出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收款项,合同资产,应收利息,存出保证金,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,固定资产,在建工程,无形资产,其中:交易席位费,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,其中:质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,代理买卖证券款,代理承销证券款,应付职工薪酬,长期应付职工薪酬,应交税费,应付款项,应付利息,合同负债,持有待售的负债,代理业务负债,长期借款,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,94096658320.84,79723067073.31,24136873977.52,19318335206.95,--,83616635119.46,303387326570.33,250746773642.4,220920463.93,50986158823.89,1433473640.11,--,--,4318464229.89,38475895442.08,--,1338770722.11,--,--,12883579983.44,--,--,--,10368230861.5,1453353827.2,34061466.46,428335563.29,--,9670605.55,1031806272.4,--,5769739343.19,--,--,582560571866.08,--,2897937232.15,--,32265445870.5,--,35072987576.13,4017219692.69,115083291944.96,98677321036.9,--,6680063025.54,--,620573162.71,26243059013.75,--,--,--,--,1176145448.3,141928320541.37,400173467.16,61137114.36,2421259102.46,--,--,468836586483.25,--,8696526806.0,14985849056.61,--,14985849056.61,40361022253.27,--,311092493.69,5236148007.81,28496340536.9,15541092214.2,--,--,--,--,113628071368.48,95914014.35,113723985382.83,--,--,582560571866.08,20221029
20220630,--,113966437424.46,95237623115.29,21863379770.93,15695288851.35,--,85132967503.84,311415985635.81,253302191919.21,422489863.16,56244072805.94,1447231047.5,--,--,3829791821.72,31289521472.55,--,1189529635.34,--,--,11972323082.88,--,--,--,9949749900.83,1415796582.3,35401630.48,430712584.16,--,9670605.55,1216934675.48,--,6109475472.79,--,--,601076312472.72,--,4452685476.7,--,21507168989.59,1910308831.71,33893391028.58,5631460160.53,131227387379.66,110588653525.26,5255360.0,7907095031.31,--,579428187.08,26480460722.98,--,--,--,--,1025778532.08,134866486379.78,474574694.96,69279561.07,7643910865.29,--,--,489599515355.83,--,8696526806.0,14985849056.61,--,14985849056.61,40361022253.27,--,60129140.34,5236148007.81,26510513456.04,15532294808.8,--,--,--,--,111382483528.87,94313588.02,111476797116.89,--,--,601076312472.72,20220827
20220331,--,99700504513.87,86008618983.51,24319130580.64,16927608501.72,--,89111621567.9,308489853776.47,263033883991.87,987188131.4,43234375803.71,1234405849.49,--,--,3651433482.41,43554060452.71,--,609263089.12,--,--,12842639190.98,--,--,--,10054091760.0,1425748112.45,34693054.23,430148944.78,--,9670605.55,1404491517.37,--,5773703123.97,--,--,602653646125.61,--,4982813592.42,--,23366266299.58,7734335901.94,28352065050.4,4571969390.24,131269914480.66,106005975549.33,322567750.0,6945164979.56,--,515010910.01,25393735923.22,--,--,--,--,972526725.59,148300439181.25,420321438.58,106090804.46,1212771636.45,1855244608.8,--,493651148020.02,--,8696526806.0,10300000000.0,--,10300000000.0,40361022253.27,--,-256538414.3,5236148007.81,29053523642.75,15519797353.32,--,--,--,--,108910479648.85,92018456.74,109002498105.59,--,--,602653646125.61,20220425
20211231,--,87938259847.57,78160801347.68,25873373101.51,18979905509.12,--,98686505904.39,308453481820.39,265344277809.66,1117626303.13,40582323318.84,1409254388.76,--,--,3204641912.26,39198592074.61,--,1055546712.36,--,--,13141791332.34,--,--,--,9648858138.75,1449606416.7,30899876.17,434361218.74,--,9670605.55,1561414589.17,--,5289232979.92,--,--,597221126798.86,--,5248005983.09,--,26935839064.49,6743717383.9,23187937832.42,4616991633.52,127417730458.56,99605342327.1,--,8282962146.36,--,1110124989.35,29036251678.38,--,--,--,--,980181988.83,146313957294.3,491856628.43,128144062.7,3214168479.03,--,--,484630676581.91,--,8696526806.0,15000000000.0,--,15000000000.0,40361022253.27,--,-31248474.95,5236148007.81,27732671239.85,15507909799.99,--,--,--,--,112503029631.97,87420584.98,112590450216.95,--,--,597221126798.86,20220328
20210930,--,91844602528.34,77853132257.77,31390598415.1,22433938622.72,--,96278479545.75,315358060673.41,262531522970.6,1385534822.12,50365289350.68,1075713530.01,--,--,3123831531.4,40487194262.44,--,1046654168.03,--,--,13326495409.86,--,--,--,9206654814.83,1388779878.36,30618295.55,438898121.74,--,9670605.55,1731653832.51,--,6927765818.86,--,--,613841970641.24,--,10184386314.17,--,41140233362.38,4512988888.89,24134911651.48,4543182331.04,127238356398.47,103276171527.37,821910273.16,7963359584.21,--,1067134254.96,28235010035.24,--,--,--,--,581839793.04,144842861818.1,1080594331.33,47858254.53,3014880208.74,116942917.48,--,504131318918.72,--,8696526806.0,15000000000.0,--,15000000000.0,40361022253.27,--,50736307.12,5236148007.81,26961316203.88,13319499970.4,--,--,--,--,109625249548.48,85402174.04,109710651722.52,--,--,613841970641.24,20211026
20210630,--,99028216602.54,83202889407.45,17729009474.09,12154247170.58,--,104553304780.36,289987149752.22,237880949529.45,1588136508.84,49538403838.76,979659875.17,--,--,1735248825.44,39962646407.97,--,1076782296.48,--,--,9997668951.49,--,--,--,8794118256.92,1447448072.95,49456745.65,425331725.07,--,9670605.55,1686866587.04,--,8711295694.09,--,--,586373334974.71,--,21156098512.46,--,36791762796.33,4512638888.89,21417536524.25,3187069994.15,139951158773.15,97066034415.48,--,6984056426.65,--,1502645706.71,22429070125.26,--,--,--,--,864577879.48,115011077972.86,982889297.17,36402900.82,6131545082.12,--,--,479270738262.49,--,8696526806.0,15000000000.0,--,15000000000.0,40361022253.27,--,-2788261.35,5236148007.81,24417399727.48,13305329059.42,--,--,--,--,107013637592.63,88959119.59,107102596712.22,--,--,586373334974.71,20210828
20210331,--,91669241422.42,78611826819.38,18389498645.14,11338672573.09,--,88648502259.1,248885471184.27,204323999935.46,1635818195.54,42317440353.27,608212700.0,--,--,2412104040.33,51041090158.61,--,1100724432.51,--,--,8616579724.71,--,--,--,9870159146.67,1475313630.98,39963173.04,429321219.09,--,9670605.55,1842421655.71,--,6347059194.2,--,--,531966640447.04,--,10623829834.25,--,26014523194.84,4516216666.67,21011945115.5,2608100808.48,126469527842.19,90433389491.27,167350000.0,6981024591.06,--,601721313.14,16002843884.89,--,--,--,--,674387589.01,113495077053.19,877947822.56,2132683.15,952591543.41,1337741226.16,--,424027352166.41,--,8696526806.0,15000000000.0,--,15000000000.0,40361022253.27,--,-52498860.43,5236148007.81,25320646414.0,13291738868.79,--,--,--,--,107853583489.44,85704791.19,107939288280.63,--,--,531966640447.04,20210428
20201231,--,82838592513.92,70270826116.12,22529340099.7,13978556714.22,--,81754349858.57,227369633666.21,173595063916.57,1739389780.0,44614600169.42,7420579800.22,--,--,1726338942.54,52260325461.19,--,1003638700.57,--,--,9067232987.45,--,--,--,9508148447.93,1507883916.3,39145433.0,429723410.5,--,9670605.55,1818424468.01,--,6665000007.86,--,--,499726677784.74,--,3290295411.76,--,36216758288.55,11002762277.75,13942051147.92,3071801643.4,119258195351.42,85441243049.31,--,7155196702.96,--,1157289553.74,14763310746.82,--,--,--,--,671356616.04,92980627829.89,790161483.71,377201.18,2900140222.28,--,--,393901966032.85,--,8696526806.0,15000000000.0,--,15000000000.0,40361022253.27,--,245531395.09,5236148007.81,22919085666.61,13278489778.28,--,--,--,--,105736803907.06,87907844.83,105824711751.89,--,--,499726677784.74,20210327
20200930,--,79001132932.24,62984708337.31,19526938864.57,13583786541.71,--,84498501068.31,232453246415.22,183977946108.04,1512021209.35,39880714204.04,7082564893.79,--,--,2294023350.64,35066303191.04,--,3737300985.35,--,--,7008027360.22,--,--,--,9227761089.01,1420536143.42,59031854.02,427247123.38,--,9670605.55,1253820233.3,--,1953754547.3,--,--,479123775949.59,--,11358104135.98,--,36584068032.43,1556580083.33,16064581664.72,2419998736.94,121245394415.12,77311262191.43,200538905.0,6094378126.29,--,804911890.85,4921317920.32,--,--,--,--,1385819625.8,87207208061.81,697915448.68,--,3242314345.67,--,--,372342205538.78,--,8696526806.0,15000000000.0,--,15000000000.0,40361022253.27,--,305123935.56,5236148007.81,25844217158.31,11248387813.93,--,--,--,--,106691425974.88,90144435.93,106781570410.81,--,--,479123775949.59,20201030
20200630,--,77079435540.25,65591318635.02,15014522545.22,10552587972.5,--,60872737576.84,200561639370.91,148954079810.35,1802214466.32,42956142761.38,6849202332.86,--,--,3617284970.52,40841376948.09,--,3359906516.71,--,--,5294809995.59,--,--,--,8966865119.31,1408857765.13,55957672.63,430400549.31,--,9670605.55,1241140182.16,--,3022271663.74,--,--,422987266036.33,--,1664881402.75,--,33592322356.29,4140657861.11,18277613074.88,3557157911.21,102455384627.94,77577357303.02,--,6841216823.51,--,446120049.87,5587068805.54,--,--,--,--,1440879872.66,73123455687.41,593788619.75,--,2904308208.0,--,--,333478739374.05,--,6699409329.0,15000000000.0,--,15000000000.0,27533939437.04,--,595865896.81,5236148007.81,23161527524.94,11195921255.14,--,--,--,--,89422811450.74,85715211.54,89508526662.28,--,--,422987266036.33,20200829
