报告期,资产*,货币资金,其中:客户资金存款,结算备付金,其中:客户备付金,拆出资金,融出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收款项,合同资产,应收利息,存出保证金,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,固定资产,在建工程,无形资产,其中:交易席位费,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,其中:质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,代理买卖证券款,代理承销证券款,应付职工薪酬,长期应付职工薪酬,应交税费,应付款项,应付利息,合同负债,持有待售的负债,代理业务负债,长期借款,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20221231,--,46261839078.76,41377339833.86,6754334310.9,4165390896.23,--,27409602324.37,80621037574.56,37002616045.51,--,43209588822.19,408832706.86,--,--,170516232.33,605585571.24,--,3743145436.44,--,--,7117528979.3,--,--,--,659256362.78,533882738.01,16424887.55,403430583.9,--,4340207334.43,554432141.63,1392208344.3,512609190.53,--,--,181611932430.6,--,--,--,8998653992.73,5933743958.11,1541223285.13,62812157.88,48673961567.92,30740807372.41,--,2044984514.42,--,188249781.26,22247944476.06,--,--,--,--,--,12150968853.78,41575078.6,106957805.61,4479783804.29,25749583.5,--,137735537049.12,--,8232101395.0,--,--,--,16397305054.58,--,-17233349.11,1934273716.03,12514894742.45,3976216804.35,--,--,--,--,43037558363.3,838837018.18,43876395381.48,--,--,181611932430.6,20230228
20220930,--,45897082220.24,40661522833.08,6045295478.85,3918994181.56,--,26684875359.27,72743139258.95,34070973950.01,--,38295663777.6,376501531.34,--,--,438138454.49,439445633.67,--,3499972050.21,--,--,6872228702.33,--,--,--,671053985.58,508935449.73,35658060.76,316793609.72,--,4340207334.43,304606206.12,1411272753.79,676309038.05,--,--,171475527899.81,--,--,--,10635991868.73,4013299999.81,3062778588.98,29145014.76,42554709321.33,28310640965.72,--,1639244016.91,--,-26779765.79,23347271647.73,--,--,--,--,--,8246716731.11,49085836.38,94566.48,5218740831.36,28288497.4,--,127660439744.15,--,8232101395.0,--,--,--,16397305054.58,--,93055329.65,1759173700.68,12533379640.08,3925176220.86,--,--,--,--,42940191340.85,874896814.81,43815088155.66,--,--,171475527899.81,20221028
20220630,--,47873903489.77,43797621601.08,6264292088.41,4050837358.9,--,26578164316.92,74567506421.62,34359337251.61,--,39839326642.22,368842527.79,--,--,101992033.53,441894379.64,--,3200694567.88,--,--,7379142371.84,--,--,--,701238668.42,496060520.21,31486857.17,329039312.22,--,4340207334.43,380832283.88,1416996283.79,816774871.05,--,--,175549943091.16,--,--,--,9187604318.15,4013299999.84,580966635.46,123252064.58,49440135361.19,35297632406.35,--,1500671763.01,--,160749838.46,20013493971.0,--,--,--,--,--,7367723947.42,89358352.49,105869.18,3824852536.32,28288497.4,--,132242605067.51,--,8232101395.0,--,--,--,16397305054.58,--,119018410.4,1759173700.68,12016882642.22,3922400345.8,--,--,--,--,42446881548.68,860456474.97,43307338023.65,--,--,175549943091.16,20220823
20220331,--,44476994249.66,37695407228.83,6818011179.24,4354043545.72,--,27036519568.71,75225917358.19,29727006655.96,--,45498910702.23,--,--,--,226186617.28,515775199.66,--,3015173233.5,--,--,7639432082.14,--,--,--,732493018.57,512066849.89,44863718.94,324698563.38,--,4340207334.43,355660302.95,1416996283.79,625683660.4,--,--,173941821857.34,--,--,--,9970057228.63,6813928716.55,896577729.05,1342249.16,54163653028.72,31736020501.39,--,1850692533.04,--,171078856.32,18045815445.44,--,--,--,--,--,4205005398.3,52416188.12,105869.18,2810542512.35,28288497.4,--,131350168262.3,--,8232101395.0,--,--,--,16397305054.58,--,149954727.63,1759173700.68,11360876380.62,3919810873.94,--,--,--,--,41819222132.45,772431462.59,42591653595.04,--,--,173941821857.34,20220429
20211231,--,49395646338.08,39873891100.32,6157552225.86,4231077222.8,--,26770382298.2,71234868226.56,24859325702.49,--,46375542524.07,--,--,--,23996460.74,873450796.05,--,3167839760.61,--,--,6015527582.75,--,--,--,749313446.61,512428117.97,57395358.12,305502469.06,--,4340207334.43,419157326.74,1416996283.79,527753971.4,--,--,172612882164.42,--,--,--,9704249797.64,8206485583.23,265808426.88,83857854.85,49891324389.14,32422307494.19,788100000.0,1862054070.38,--,262629195.58,17266426036.99,--,--,--,--,--,7180307819.22,54851369.99,215869.18,1828814700.84,28288497.4,--,130468951618.2,--,8232101395.0,--,--,--,16397305054.58,--,165821502.24,1759173700.68,10887730547.77,3915911610.49,--,--,--,--,41358043810.76,785886735.46,42143930546.22,--,--,172612882164.42,20220331
20210930,--,43566475390.06,36513797027.08,6949633630.9,4771562568.08,--,25897568554.36,52134894774.19,19381936606.69,--,32752958167.5,--,--,--,--,690607542.9,--,3142959488.17,--,--,6703641623.39,--,--,--,728191854.26,497700937.35,69856763.2,268464609.03,--,4523034174.49,560668271.36,167722155.99,1951878265.63,--,--,148507421704.99,--,172582476.53,--,9713689853.47,5295517199.93,50037235.85,37685022.17,31691078233.23,32070075532.58,--,1277344212.35,--,376934599.15,15785888089.71,--,--,--,--,--,7673658662.72,42484994.78,234627741.66,1266394787.14,30827411.3,--,106326465672.72,--,8232101395.0,--,--,--,16397305054.58,--,100297898.09,1551266608.66,11265533671.85,3852010581.14,--,--,--,--,41398515209.32,782440822.95,42180956032.27,--,--,148507421704.99,20211030
20210630,--,40282181187.03,35428990006.93,5666192007.16,4183962172.71,--,27159977441.91,50231299404.31,20872347461.85,--,29358951942.46,--,--,--,6270301.27,1467681999.14,--,2428269100.4,--,--,6213387762.15,--,--,--,736615172.25,488622851.67,26186813.06,268088215.37,--,4523034174.49,756125139.49,167722155.99,1966064253.68,--,--,143049097757.91,--,314627192.6,--,10347561276.12,5515916666.63,2486184951.17,32040920.05,27797522291.52,30268328969.59,--,1088387599.65,--,245658866.46,15048066499.08,--,--,--,--,--,6632027366.31,50132419.47,234627741.66,836271090.42,30827411.3,--,101559580609.64,--,8232101395.0,--,--,--,16397305054.58,--,77042995.16,1551266608.66,10602230720.56,3847893112.86,--,--,--,--,40707839886.82,781677261.45,41489517148.27,--,--,143049097757.91,20210831
20210331,--,37201846373.17,31354567071.01,6117722238.45,4523784821.83,--,24676712883.53,50921474450.01,20916315628.27,--,30005158821.74,--,--,--,10977846.97,1897104254.85,--,1072586907.47,--,--,6689104527.41,--,--,--,769902518.73,489780240.13,25361740.41,271795802.25,--,4523034174.49,763825928.03,167722155.99,2143607766.47,--,--,138384648029.86,--,319991397.44,--,10505940557.52,5016177777.78,4021778674.32,6043889.74,25230988834.06,28707848142.01,--,1495449228.18,--,567216369.99,12374486263.86,--,--,--,--,--,7631409577.98,20238578.01,234960353.76,544767195.79,30827411.3,--,97303181518.23,--,8232101395.0,--,--,--,16397305054.58,--,55861278.32,1551266608.66,10257712264.12,3844717318.53,--,--,--,--,40338963919.21,742502592.42,41081466511.63,--,--,138384648029.86,20210430
20201231,--,35428712061.76,29268654766.95,6054103285.88,4418744590.76,--,23952491443.95,40253003439.6,20905910709.74,--,14190249453.69,5156843276.17,--,--,27172738.04,1487479876.71,--,469132776.49,--,--,6939831312.77,--,--,--,720691984.96,507891794.0,21809653.25,283854866.14,--,4523034174.49,674333414.84,167722155.99,1745104709.52,--,--,123256369688.39,--,317783132.8,--,10719391771.17,5016955555.53,4806183918.95,29932365.28,13332074099.8,27835009932.39,--,1682653941.79,--,361069511.1,11075970165.6,--,--,--,--,--,6854255985.84,17199223.3,236030590.76,583621533.21,30827411.3,--,82898959138.82,--,8232101395.0,--,--,--,16397305054.58,--,226165409.48,1551266608.66,9372345948.73,3841555827.87,--,--,--,--,39620740244.32,736670305.25,40357410549.57,--,--,123256369688.39,20210430
20200930,--,34604477771.27,26896774473.65,7467580456.01,5424603677.4,--,23172249992.65,38557756175.1,19752864404.08,--,13745220023.45,5059671747.57,--,--,46261478.41,2144263931.18,--,503441674.7,--,--,5207744930.8,--,--,--,718393136.81,462951864.4,52305034.1,206671974.01,--,4523034174.49,542389502.21,171374388.69,1912896930.06,--,--,120293793414.89,--,--,--,9586878381.36,3021122222.19,5095368238.47,4743358.3,12992749334.51,26296444097.33,--,1375701926.12,--,459843367.29,9897343246.19,--,--,--,--,--,10560757970.89,16593534.77,36752436.33,419040258.03,33381442.57,--,79796719814.35,--,8232101395.0,--,--,--,16397305054.58,--,145671181.07,1463783727.6,9938395083.64,3748923810.38,--,--,--,--,39926180252.27,570893348.27,40497073600.54,--,--,120293793414.89,20201031
