报告期,资产*,货币资金,其中:客户资金存款,结算备付金,其中:客户备付金,拆出资金,融出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收款项,合同资产,应收利息,存出保证金,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,固定资产,在建工程,无形资产,其中:交易席位费,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,其中:质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,代理买卖证券款,代理承销证券款,应付职工薪酬,长期应付职工薪酬,应交税费,应付款项,应付利息,合同负债,持有待售的负债,代理业务负债,长期借款,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,23563598947.91,19994948713.14,4498185149.28,3710577121.31,--,16119533278.68,30175977977.86,26301715324.9,--,3829940430.86,44322222.1,--,--,63136107.75,10587476718.79,--,155676324.75,--,--,2691602120.02,--,--,--,194649650.95,590816693.08,--,91713263.26,--,13702713.15,604079229.53,24615784.2,282217358.66,--,--,89814962289.7,--,--,--,6221173747.72,3222767833.33,2783832850.07,72012629.91,10372044996.59,25042430879.43,--,696804915.54,--,201863981.0,24061531.24,--,31212510.67,--,--,--,17600013877.12,74489204.64,263810.64,1039297106.66,--,--,67527207906.61,--,2625000000.0,--,--,--,8114012431.39,--,-471369439.86,1120659253.35,7594169652.73,3284470176.96,--,--,--,--,22266942074.57,20812308.52,22287754383.09,--,--,89814962289.7,20221031
20220630,--,26885992748.55,24287665135.62,4686858951.97,3577360093.43,--,16152157413.41,32467174655.26,25458834321.03,--,6964018112.13,44322222.1,--,--,40051226.27,10939498992.78,--,75395267.93,--,--,2529452893.77,--,--,--,220199667.99,595002760.08,--,92842517.66,--,13702713.15,475684310.58,24951076.71,359972857.35,--,--,95726855658.65,--,--,--,6865038046.84,2412740894.45,1382144223.58,37854685.67,15640172951.03,29155863000.66,--,613087241.01,--,196628229.88,199328744.54,--,36800850.35,--,--,--,15518452382.98,71641727.53,245220.23,1086996487.67,--,--,73372465925.2,--,2625000000.0,--,--,--,8114012431.39,--,-341182846.3,1120659253.35,7526176833.34,3284470176.96,--,--,--,--,22329135848.74,25253884.71,22354389733.45,--,--,95726855658.65,20220826
20220331,--,25444102008.34,21349162912.64,4682634992.01,3872694406.66,--,17348629406.35,31224565179.54,22283798056.01,--,8896317019.59,44450103.94,--,--,47044254.01,8045006640.53,--,107964282.26,--,--,2406870847.1,--,--,--,176948311.0,602646787.18,--,87346168.53,--,13702713.15,570385773.4,25286369.22,1517772417.93,--,--,92469978630.27,--,--,--,7826203972.5,3202958872.22,1631734830.21,41182108.13,12713741990.53,26365313121.92,--,442524224.12,--,351363702.96,21391710.06,--,35635133.73,--,--,--,16642044845.22,71256520.14,71405.43,842424077.03,--,--,70343379312.12,--,2625000000.0,--,--,--,8114012431.39,--,-370625455.64,1120659253.35,7327189038.75,3284470176.96,--,--,--,--,22100705444.81,25893873.34,22126599318.15,--,--,92469978630.27,20220426
20211231,--,24736993782.37,21883517499.8,5220125558.76,4506744066.36,--,17937678795.62,32680772053.15,25678787047.81,--,6957534901.4,44450103.94,--,--,115426183.52,10705049455.45,--,358295691.68,--,--,2092279112.85,--,--,--,179280002.13,576153930.12,--,87432835.26,--,13702713.15,469047639.27,25621661.73,419711646.52,--,--,95794913997.16,--,--,--,10287876366.68,3339823586.09,1423736612.2,79138481.95,13274423751.94,27475865631.75,--,804997337.67,--,409827011.59,23364239.74,--,38081602.46,--,--,--,15252280287.13,92917982.13,263445.43,725317434.0,--,--,73390611406.86,--,2625000000.0,--,--,--,8114012431.39,--,-263398777.96,1120659253.35,7497150300.12,3284470176.96,--,--,--,--,22377893383.86,26409206.44,22404302590.3,--,--,95794913997.16,20220426
20210930,--,24261548682.99,20882240104.82,5219193929.92,4241183769.18,--,17502291057.35,32187225393.33,23060630164.56,--,9083202117.83,43393110.94,--,--,99736921.34,7342212861.78,--,390635061.24,--,--,2112169079.8,--,--,--,166919022.02,576576767.72,--,83649951.68,--,13702713.15,292426264.39,25956954.24,331067496.21,--,--,90771768034.42,--,--,--,9271610159.58,1479591050.01,1824185571.49,62570621.3,10774335409.11,26326976139.76,--,834187206.03,--,361710311.49,22069911.99,--,40886871.1,--,--,--,16407685091.94,106506694.67,348649.74,650296243.0,--,--,68316365027.83,--,2625000000.0,--,--,--,8114012431.39,--,16301784.51,987280942.57,7697722541.85,3011720362.57,--,--,--,--,22452038062.89,3364943.7,22455403006.59,--,--,90771768034.42,20211029
20210630,--,20302479078.69,17195706695.81,4581897348.24,3664226048.42,--,16404036457.03,34218605193.34,23802238549.93,--,10372973532.47,43393110.94,--,--,46908746.81,5196525953.76,--,92066155.62,--,--,1932431304.05,--,--,--,107845291.77,589313909.42,--,77955958.91,--,13702713.15,242939976.32,--,321737707.79,--,--,84307552621.49,--,--,--,5464719179.46,1200627000.0,1411960459.84,22544164.13,13948752841.8,21819141623.32,--,699976871.62,--,332124377.13,17769484.87,--,47344932.32,--,--,--,16323856861.35,107669096.01,200885.28,746375425.04,--,--,62308773046.38,--,2625000000.0,--,--,--,8114012431.39,--,56147307.74,987280942.57,7201243367.76,3011720362.57,--,--,--,--,21995404412.03,3375163.08,21998779575.11,--,--,84307552621.49,20210813
20210331,--,18017213641.12,16213216278.88,4642106797.79,3613908731.62,--,15143637776.1,31586085535.98,22717822931.86,--,8822791178.33,45471425.79,--,--,8551497.24,5297610173.42,--,62436450.88,--,--,1599929846.64,--,--,--,108320084.1,594813194.05,--,71537586.8,--,13702713.15,192674608.7,--,289264823.45,--,--,77809434392.69,--,--,--,1569400642.45,1600631000.0,1928286255.24,24859032.5,12484837989.84,20775827480.34,--,464898826.9,--,285772418.41,123306823.47,--,56047029.66,--,--,--,16140087358.06,53361599.63,199109.22,478765819.37,--,--,56153405307.6,--,2625000000.0,--,--,--,8114012431.39,--,35306536.11,987280942.57,6883474650.19,3011720362.57,--,--,--,--,21656794922.83,-765837.74,21656029085.09,--,--,77809434392.69,20210428
20201231,--,17676568720.32,15971663770.34,4490241260.68,3563982151.72,--,15181523410.22,31239226622.98,23906928999.21,--,7286826197.98,45471425.79,--,--,8802117.47,5305876346.92,--,181423730.5,--,--,1767102507.54,--,--,--,108320084.1,598944429.39,--,69983300.8,--,13702713.15,300284454.98,--,286644331.75,--,--,77228644030.8,--,--,--,7957313891.78,290175388.89,1475878437.13,28539465.86,10946221912.57,20661467059.16,5285785.15,875969195.51,--,271432809.68,27819365.98,--,59885411.41,--,--,--,12673014125.55,152719611.26,216059.46,435597342.73,--,--,55861535862.12,--,2625000000.0,--,--,--,8114012431.39,--,21164748.98,987280942.57,6562505911.56,3011720362.57,--,--,--,--,21321684397.07,45423771.61,21367108168.68,--,--,77228644030.8,20210413
20200930,--,16631901269.69,14191300034.17,5270755930.33,3867799411.44,--,14560144341.22,32433049428.56,23765921919.28,--,8623034535.49,44092973.79,--,--,5809264.84,6421459948.28,--,189374537.57,--,--,1409670692.56,--,--,--,73788391.05,604256702.76,--,54639812.1,--,13702713.15,234048578.69,--,390486258.42,--,--,78293087869.22,--,--,--,7536095776.05,1000367638.89,1404518082.92,35553373.79,13323157185.22,18829973879.05,--,740466449.59,--,355439416.17,15749848.27,--,66183191.21,--,--,--,13508381861.46,73465045.03,31919.79,409890002.01,--,--,57299273669.45,--,2625000000.0,--,--,--,8114012431.39,--,29276889.66,814078671.04,6706221250.59,2659727121.05,--,--,--,--,20948316363.73,45497836.04,20993814199.77,--,--,78293087869.22,20201030
20200630,--,19062368103.41,16464035440.97,3972265680.42,3039543223.48,--,12447563002.4,36133065805.69,27722971806.95,--,8366001024.95,44092973.79,--,--,8698178.61,7005370291.93,--,32736485.75,--,--,1276545689.57,--,--,--,43788391.05,604014646.84,--,53934726.55,--,13702713.15,203230492.11,--,370535022.51,--,--,81227819229.99,--,--,--,6471880282.89,1130416500.0,2304309949.08,13994518.47,16791698875.17,20230878877.55,300000000.0,654550965.6,--,239115018.42,90772268.7,--,54130100.82,--,--,--,11899421995.22,91179607.34,28345.32,527016154.54,--,--,60799393459.12,--,2625000000.0,--,--,--,8114012431.39,--,60086002.69,814078671.04,6110021032.29,2659727121.05,--,--,--,--,20382925258.46,45500512.41,20428425770.87,--,--,81227819229.99,20200813
