报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,1026936435.33,547894749.87,417411141.7,93216853.87,28065566.58,316641188.07,151745314.74,--,--,-35074405.5,8906373.34,36757455.54,68653.59,-2894.32,557219780.05,557219780.05,2783632.48,553769190.02,--,83268.18,--,--,469716655.28,3227259.29,612305.35,--,--,--,472331609.22,35367596.8,--,--,--,436964012.42,-85475.04,437049487.46,-303666686.14,133297326.28,-85475.04,133382801.32,--,0.16,0.16,20221029
20220630,675636722.46,392945427.15,280116260.92,89659364.34,16819262.32,214624958.34,116345592.66,--,--,-81515197.5,792545.02,32420406.19,43796.46,-20805.86,360440261.35,360440261.35,2340490.58,354750647.48,--,55512.12,--,--,315196461.11,2122088.81,443183.71,--,--,--,316875366.21,30017239.82,--,--,--,286858126.39,--,286858126.39,-1258233.51,285599892.88,--,285599892.88,--,0.11,0.11,20220827
20220331,328648082.47,200605047.51,136240829.82,52899716.98,7370584.4,107673983.63,65035897.18,--,--,-45571985.3,-97645.23,991345.96,18272.66,-6833.94,161002400.92,161002400.92,1360493.16,159666746.23,--,27756.06,--,--,167645681.55,1095776.36,39679.71,--,--,--,168701778.2,20394962.64,--,--,--,148306815.56,--,148306815.56,-14122680.13,134184135.43,--,134184135.43,--,0.0549,0.0549,20220429
20211231,1395355967.1,857613485.78,600737774.26,212188451.03,29528458.7,429073931.85,45974579.29,--,--,12231234.26,-418080.64,49879911.29,105499.46,895405.81,881196433.53,881196433.53,7671235.66,874027418.08,--,111024.24,--,--,514159533.57,3221825.22,6752617.83,--,--,--,510628740.96,26902529.26,--,--,--,483726211.7,--,483726211.7,5190914.94,488917126.64,--,488917126.64,--,0.18,0.18,20220326
20210930,1063587273.24,687086127.92,447806224.98,205551344.96,20975001.46,313784393.54,-70131645.81,--,--,94769519.61,-131035.07,37653948.41,121146.4,434818.24,534110735.16,534110735.16,5109477.74,529873801.04,--,83268.18,--,--,529476538.08,4678680.59,5333874.5,--,--,--,528821344.17,47915995.08,--,--,--,480905349.09,--,480905349.09,8378965.37,489284314.46,--,489284314.46,--,0.18,0.18,20211023
20210630,777952968.61,434156646.88,254000108.1,155461991.49,15220391.44,197497039.22,19219483.79,--,--,89090008.89,-172567.24,37653948.41,81270.45,427138.21,321518393.83,321518393.83,3830376.15,316737739.84,--,55512.12,--,--,456434574.78,2419693.98,2005012.33,--,--,--,456849256.43,44379603.51,--,--,--,412469652.92,--,412469652.92,-3887220.25,408582432.67,--,408582432.67,--,0.15,0.15,20210818
20210331,361513857.52,171492063.25,120988166.81,37184275.48,8287918.87,92981691.49,72198922.74,--,--,24709629.54,91622.32,--,39828.18,100.0,151844232.3,151844232.3,2505141.57,150847250.06,--,27756.06,--,--,209669625.22,1171831.54,1002800.4,--,--,--,209838656.36,25757634.07,--,--,--,184081022.29,--,184081022.29,-8589700.07,175491322.22,--,175491322.22,--,0.0682,0.0682,20210428
20201231,1489800611.89,657548354.41,451702599.67,131332299.59,49441623.73,338731687.51,185072673.85,--,--,263592295.58,-1071990.66,45786657.88,125701.1,15232.22,577817450.3,577817450.3,7172856.67,560130286.45,--,111024.24,--,--,911983161.59,3173534.01,12653505.97,--,--,--,902503189.63,90006858.18,--,--,--,812496331.45,--,812496331.45,4613441.94,817109773.39,--,817109773.39,--,0.3,0.3,20210331
20200930,1151890967.82,499574954.27,347524301.17,116101211.06,36521124.71,247465613.08,140260513.78,--,--,228045845.13,-368661.19,36629326.31,283376.44,0.0,404172955.05,404172955.05,4692901.84,399549094.42,--,83268.18,--,--,747718012.77,2390247.73,9481920.16,--,--,--,740626340.34,80086087.91,--,--,--,660540252.43,0.0,660540252.43,-34408942.98,626131309.45,--,626131309.45,--,0.24,0.24,20201017
20200630,574334506.45,253878457.42,194355095.56,45026062.15,25980281.43,148993664.27,178858425.5,--,--,-44374674.07,289659.47,36629326.31,59647.55,--,249978443.16,249978443.16,2630023.05,247017717.38,--,55512.12,--,--,324356063.29,1258934.25,6022810.16,--,--,--,319592187.38,34985214.07,--,--,--,284606973.31,--,284606973.31,-4848044.98,279758928.33,--,279758928.33,--,0.11,0.11,20200812
20200331,313368476.99,150437388.1,107141106.12,39578036.79,12741907.79,65566463.92,176540478.35,--,--,-79920123.99,299104.74,--,445165.87,0.0,122174320.62,122174320.62,2180225.15,119966339.41,--,27756.06,--,--,191194156.37,532940.7,6003335.09,--,--,--,185723761.98,19344963.83,--,--,--,166378798.15,--,166378798.15,25761172.67,192139970.82,--,192139970.82,--,0.06,0.06,20200428
20191231,1010603099.5,438481146.08,256326715.04,91355138.51,81644721.77,184240938.9,280125789.77,--,--,61823603.24,316809.72,45811116.06,173111.54,-369415.81,537040470.29,537040470.29,4645512.82,539567718.36,--,111024.24,--,--,473562629.21,8055625.48,5340728.92,--,--,--,476277525.77,35019723.18,--,--,--,441257802.59,-408759.4,441666561.99,--,441257802.59,-408759.4,441666561.99,--,0.16,0.16,20200420
