报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20221231,--,--,--,20738462603.01,4070000000.0,--,5439799033.55,5793182644.57,70096642240.51,--,106138086521.64,7513518241.1,--,2927697242.1,9581666334.67,17321698094.39,--,43634244118.52,--,62503842403.12,--,7200000.0,2093899519.85,--,1630326.15,--,--,2102729846.0,20672275215.03,560249804.52,--,--,--,21232525019.55,--,-19129795173.55,--,15000000000.0,4736880924.83,71104880688.05,--,--,--,90841761612.88,85597504217.03,11244144652.19,14150943.4,15000000000.0,--,111855799812.62,--,-21014038199.74,1186828763.36,23546837793.19,111737944929.04,135284782722.23,--,8079205609.6,6915401.34,522120753.64,16625605.85,158796566.69,--,--,2548191.62,--,3028038652.73,--,-2899859164.1,50691388.53,--,27045303172.97,20380575705.31,--,6018726528.41,--,62503842403.12,--,--,--,135284782722.23,111737944929.04,--,--,--,--,23546837793.19,20230325
20220930,--,31628665601.25,--,15913397868.79,--,--,4228112994.2,--,15607418040.96,--,67377594505.2,6294550016.35,6730000000.0,2290152934.06,7962591997.63,13829137892.08,--,41918027900.5,--,25459566604.7,--,--,1699660714.38,--,1412392.07,--,--,1701073106.45,10044852385.54,288181699.69,--,--,--,10333034085.23,--,-8631960978.78,--,15000000000.0,86102000.0,68673117637.99,--,--,--,83759219637.99,71065869732.33,10386083459.52,--,15000000000.0,--,96451953191.85,--,-12692733553.86,974779670.47,5109651742.53,111737944929.04,116847596671.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,26489996042.92,--,10784666473.28,--,11692357056.67,3809163996.62,11212915348.91,13809134968.36,--,77798233886.76,3552718429.17,4827316000.0,1507075335.13,6297419343.67,--,--,19482694544.2,--,58315539342.56,--,--,1288890613.3,--,1015202.01,--,--,1289905815.31,15431755584.04,149811743.43,--,--,--,15581567327.47,--,-14291661512.16,--,15000000000.0,--,24724682930.99,--,--,--,39724682930.99,42652895381.54,4324437656.64,--,15000000000.0,--,61977333038.18,--,-22252650107.19,416853329.56,22188081052.77,111737944929.04,133926025981.81,--,4295014466.92,6915401.34,258571337.54,8064025.72,73996238.26,--,--,--,--,1167899732.01,--,-1351360832.07,-17091344.97,--,33329522136.11,16655311620.67,--,3295187400.85,--,58315539342.56,--,--,--,133926025981.81,111737944929.04,--,--,--,--,22188081052.77,20220827
20220331,--,7681975437.06,--,5564818941.35,990446000.0,--,1286751792.8,6167659102.43,9709558600.49,--,31401209874.13,2600251779.16,--,1085146577.33,4297765237.15,388940846.73,--,10150235459.66,--,21250974414.47,--,--,324248837.33,--,901382.47,--,--,325150219.8,2786771353.04,56094098.39,--,--,--,2842865451.43,--,-2517715231.63,--,4300000000.0,--,11259581061.34,--,--,--,15559581061.34,12941638131.45,2187567597.05,--,9000000000.0,--,24129205728.5,--,-8569624667.16,-84613898.84,10079020616.84,111737944929.04,121816965545.88,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220425
20211231,--,--,--,24701234992.75,--,20894511693.29,23823886940.36,11424647521.93,--,--,80844281148.33,7150461170.49,4270000000.0,3735595767.9,11936381219.16,--,--,122037335188.63,--,-41193054040.3,--,11592337813.85,2632356873.61,--,1470537.86,--,--,14226165225.32,--,412759270.16,--,--,--,412759270.16,--,13813405955.16,--,--,2863650497.93,175065469143.84,--,--,--,177929119641.77,132735378368.58,9475427061.6,--,--,--,142210805430.18,--,35718314211.59,-294091640.1,8044574486.35,103693370442.69,111737944929.04,--,11657807877.3,3317997.99,506909018.82,15842539.18,122855223.42,--,--,5608089.85,--,-700630951.32,--,-3685761138.93,-202076213.2,--,-97811089187.77,42413218147.65,--,5910972798.41,--,-41193054040.3,--,--,--,111737944929.04,103693370442.69,--,--,--,--,8044574486.35,20220328
20210930,--,--,--,18105922982.89,--,19486705120.28,22020100593.52,16074628062.81,--,--,75687356759.5,5975617610.46,6500000000.0,2494397756.76,12306280057.44,69444529925.46,--,116556326052.5,--,-40868969293.0,--,1680086967.4,2400666508.71,--,232921.66,--,--,4080986397.77,--,159950721.29,--,--,--,159950721.29,--,3921035676.48,--,--,7161990870.58,161249675954.75,--,--,--,168411666825.33,105352315606.17,8552546043.98,--,--,--,113904861650.15,--,54506805175.18,-44758610.3,17514112948.36,103693370442.69,121207483391.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211026
20210630,--,--,--,11426073184.9,--,32853285393.2,13746448341.25,8724026678.85,--,--,66749833598.2,4356416869.85,6500000000.0,1367843120.5,7395747449.62,51069012773.68,--,96611744545.24,--,-29861910947.04,--,2301947485.25,1791850407.59,--,186797.6,--,--,4093984690.44,--,111750896.15,--,--,--,111750896.15,--,3982233794.29,--,--,18203899916.41,85150997980.0,--,--,--,103354897896.41,62649550074.88,3573714449.6,--,--,--,66223264524.48,--,37131633371.93,-141305329.96,11110650889.22,103693370442.69,114804021331.91,--,5752036339.15,--,249816280.02,7399848.07,58250899.55,--,--,--,-137115.22,-723322168.03,--,-2054597070.8,258097825.36,--,-77212732360.14,40778853019.54,--,2742749439.65,--,-29861910947.04,--,--,--,114804021331.91,103693370442.69,--,--,--,--,11110650889.22,20210828
20210331,--,--,--,5575189399.48,--,8340375171.77,6741728667.22,1911790902.91,--,--,22569084141.38,2274458801.87,6500000000.0,832647541.35,2562790914.03,--,--,43727383667.47,--,-21158299526.09,--,8814181975.49,963121937.45,--,139878.63,--,--,9777443791.57,--,41853114.12,--,--,--,41853114.12,--,9735590677.45,--,--,7537328589.02,44223450000.0,--,--,--,51760778589.02,34157241799.22,1757022527.03,--,--,--,35914264326.25,--,15846514262.77,-12920853.12,4410884561.01,103693370442.69,108104255003.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210428
20201231,--,--,--,20543097658.25,4000000000.0,4976921877.48,11031982753.04,27490880168.88,--,--,68042882457.65,5876911382.94,--,3902217162.15,11923026616.91,24284138369.54,--,77848226175.02,--,-9805343717.37,--,853262455.36,2040425336.62,--,1010938.85,--,--,2894698730.83,--,373713796.23,--,--,--,373713796.23,--,2520984934.6,--,14824200293.23,409477005.18,152633222430.0,663954452.56,--,--,168530854180.97,123491666889.0,7719217083.61,--,--,--,131210883972.61,--,37319970208.36,-681555702.2,29354055723.39,74339314719.3,103693370442.69,--,9503866922.67,16497.24,468861090.26,12052430.13,110365166.02,--,--,3939979.59,3939979.59,-1482755330.93,--,-3037701904.25,384986164.2,--,-85645190326.25,66602834015.68,--,4109358414.52,--,-9805343717.37,--,--,--,103693370442.69,74339314719.3,--,--,--,--,29354055723.39,20210327
20200930,--,--,--,15196149191.81,--,24113783804.78,4375111748.82,15870734451.84,--,--,59555779197.25,4732807978.21,5450000000.0,2734950739.8,7034445203.04,35745170480.56,--,88930682908.76,--,-29374903711.51,--,5971993861.31,1467669867.77,--,818851.33,--,--,7440482580.41,--,144945808.98,--,--,--,144945808.98,--,7295536771.43,--,14824200293.23,8347830793.02,124050890000.0,663954452.56,--,--,147886875538.81,98933957290.74,4075346229.94,--,--,--,103009303520.68,--,44877572018.13,-208633264.94,22589571813.11,74339314719.3,96928886532.41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201030
