报告期,流动资产*,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收账款融资,预付款项,其他应收款（合计）,应收股利,应收利息,其他应收款,买入返售金融资产,存货,其中：消耗性生物资产,合同资产,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,其他流动资产,其他金融类流动资产,结算备付金,拆出资金,应收保费,应收分保账款,应收分保合同准备金,流动资产差额（特殊报表科目）,流动资产差额（合计平衡项目）,流动资产总计*,非流动资产*,发放贷款及垫款,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,债权投资,其他债权投资,可供出售金融资产,其他权益工具投资,持有至到期投资,其他非流动金融资产,长期应收款,长期股权投资,投资性房地产,固定资产（合计）,固定资产,固定资产清理,在建工程（合计）,在建工程,工程物资,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动性资产,非流动性资产差额（特殊报表科目）,非流动性资产差额（合计平衡项目）,非流动资产合计*,资产差额（特殊报表科目）,资产差额（合计平衡项目）,资产总计*,流动负债*,短期借款,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付款项,预收款项,合同负债,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款（合计）,应付利息,应付股利,其他应付款,划分为持有待售的负债,一年内到期的非流动负债,预提费用,递延收益-流动负债,应付短期债券,其他流动负债,其他金融类流动负债,向中央银行借款,吸收存款及同业存放,拆入资金,卖出回购金融资产款,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,流动负债差额（特殊报表科目）,流动负债差额（合计平衡项目）,流动负债合计*,非流动负债*,长期借款,应付债券,长期应付款（合计）,长期应付款,专项应付款,长期应付职工薪酬,预计负债,递延所得税负债,递延收益-非流动负债,其他非流动负债,非流动负债差额（特殊报表科目）,非流动负债差额（合计平衡项目）,非流动负债合计*,负债差额（特殊报表科目）,负债差额（合计平衡项目）,负债合计*,所得者权益(或股东权益)*,实收资本（或股本）,其他权益工具,其中：优先股,永续债,资本公积金,减：库存股,其他综合收益,专项储备,盈余公积金,一般风险准备,未分配利润,外币报表折算差额,未确认的投资损失,股东权益差额（特殊报表科目）,股权权益差额（合计平衡项目）,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额（特殊报表项目）,负债及股东权益差额（合计平衡项目）,负债及股东权益总计,公告日期#
20220930,--,16521254009.36,299140585.08,618393777.1,7996953005.57,--,7996953005.57,1987949210.43,3159760589.39,418883087.76,--,--,--,--,14662450862.03,--,--,--,--,--,2573814584.91,0.0,--,--,--,--,--,--,--,48238599711.63,--,--,--,--,--,--,--,42647182.81,--,537622010.21,517984971.41,7037201212.09,--,22605337220.15,22605337220.15,--,13605379968.07,--,--,--,--,3893935816.4,--,458932055.02,94584659.27,699928504.76,4652025100.53,--,--,54260175351.22,--,--,102498775062.85,--,11828413181.49,268147898.82,--,21055548328.51,8351332636.7,--,702994000.08,672368893.54,--,549391087.99,1201346770.37,7211424044.19,--,--,--,--,4517391870.81,--,--,--,75609830.27,0.0,--,--,--,--,--,--,--,--,--,--,48082635906.07,--,13215284456.02,6244673894.96,3091352605.31,--,--,--,58950872.5,269072453.68,577922176.01,--,--,--,23508821886.39,--,--,71591457792.46,--,1597922519.0,1490127085.17,--,--,10048002948.67,597618826.7,795627183.96,28410780.51,309732264.9,--,11020231998.41,--,--,--,--,24692435953.92,6214881316.47,30907317270.39,--,--,102498775062.85,20221029
20220630,--,18136995550.08,290643923.64,620455366.53,7983382585.66,--,7983382585.66,669164322.48,2139836667.39,571344845.76,--,--,571344845.76,--,13521538231.51,--,--,--,--,--,1269192519.72,0.0,--,--,--,--,--,--,--,45202554012.77,--,--,--,--,--,--,--,42447182.81,--,508570599.95,474664171.58,5417596570.44,--,20478370484.26,20478370484.26,--,8897597483.02,8371202784.3,526394698.72,--,--,4022121522.64,--,459399028.09,92270414.19,535642647.58,4436369021.31,--,--,45446044953.17,--,--,90648598965.94,--,10932225479.68,78231053.84,--,17727007787.97,7076379801.64,--,--,289487728.17,--,340530272.23,915738481.64,5782712410.04,--,--,5782712410.04,--,3333329031.51,--,--,--,30245859.43,0.0,--,--,--,--,--,--,--,--,--,--,39429508104.51,--,12147363387.26,6500790055.62,2954849121.73,2954849121.73,0.0,--,35495371.78,164168371.96,551902110.53,--,--,--,22399770383.83,--,--,61829278488.34,--,1598133418.0,1150236756.25,--,--,10210662515.45,680360685.0,227007883.16,24962828.03,309732264.9,--,10265415009.68,--,--,--,--,23105789990.47,5713530487.13,28819320477.6,--,--,90648598965.94,20220820
20220331,--,18821237820.79,389210523.27,--,4993908121.49,93236236.36,4900671885.13,1905151606.55,1558788312.34,225153930.1,--,--,--,--,12053317342.33,--,--,--,--,--,1111058256.57,0.0,--,--,--,--,--,--,--,41057825913.44,--,--,--,--,--,--,--,42447182.81,--,6573600.0,335027129.81,3842931850.11,--,11943284210.99,11943284210.99,--,12618629563.01,--,--,--,--,1211359725.86,--,459939744.59,94162590.05,378983667.05,3905513116.06,--,--,34895937592.41,--,--,75953763505.85,--,10111592045.67,6384511.91,1567908617.88,13236581846.87,6355555083.74,--,782654380.95,397703190.92,--,184999134.77,1040551479.21,1207694628.13,--,--,--,--,2202589988.14,--,--,--,48607026.68,0.0,--,--,--,--,--,--,--,--,--,--,30787266851.13,--,9614366262.16,6431014637.7,1626186204.66,--,--,--,30795273.79,175912258.16,526746532.81,--,--,--,18457652240.32,--,--,49244919091.45,--,1221265783.0,1150236756.25,--,--,10270286635.82,343585540.0,-449169955.75,20581954.98,309732264.9,--,9582586569.08,--,--,--,--,21761934468.28,4946909946.12,26708844414.4,--,--,75953763505.85,20220428
20211231,--,9769484655.14,332752951.53,--,4383773614.34,--,4383773614.34,1319017850.74,1049734368.35,235190761.21,--,--,235190761.21,--,9034956960.99,--,--,--,--,--,866475159.52,0.0,--,--,--,--,--,--,--,26991386321.82,--,--,--,--,--,--,--,34552445.81,--,6573600.0,336406346.6,3427752883.98,--,12124449718.54,12124449718.54,--,9820436881.46,9107231788.43,713205093.03,--,--,1191817338.35,--,460480461.08,98737858.92,370773758.46,3061975877.53,--,--,30997670027.12,--,--,57989056348.94,--,8083779844.7,360612.0,104821710.25,11043970033.88,4810797623.12,--,644739400.9,78968534.53,--,477791587.03,1053002433.6,1434593185.87,--,--,1434593185.87,--,2635957985.64,--,--,--,4147523.95,0.0,--,--,--,--,--,--,--,--,--,--,25562132852.35,--,6738260645.42,--,1061226074.03,1061226074.03,0.0,--,26769294.11,148328994.62,518873112.92,--,--,--,8526246376.24,--,--,34088379228.59,--,1221228483.0,--,--,--,10218296584.42,339232639.0,-419363343.56,16648561.11,309732264.9,--,8376281013.68,--,--,--,--,19383590924.55,4517086195.8,23900677120.35,--,--,57989056348.94,20220423
20210930,--,8617451780.82,144163255.03,3549808.72,2765340356.02,49043670.25,2716296685.77,1316340353.94,970681970.24,208621752.66,--,--,--,--,7254388951.57,--,--,--,--,--,897384216.51,0.0,--,--,--,--,--,--,--,22177922445.51,--,--,--,--,--,--,--,5653575.0,--,6573600.0,342194538.68,3098630943.51,--,11491062158.94,11491062158.94,--,7019248052.93,--,--,--,--,1194710598.94,--,395576530.93,104107409.14,264572728.67,2853128292.76,--,--,26824814051.34,--,--,49002736496.85,--,6783100073.31,8304175.01,4046098.12,8846440194.38,4570214264.91,--,3000000.0,924233412.81,--,339911910.72,664461787.39,3041234524.88,--,--,--,--,1233407196.52,--,--,--,31912872.53,0.0,--,--,--,--,--,--,--,--,--,--,21880052245.67,--,3113236782.0,--,1023924223.04,--,--,--,19835831.41,107065361.72,440733065.41,--,--,--,4739910731.03,--,--,26619962976.7,--,1219734283.0,--,--,--,10072286326.94,258784911.0,-280689777.77,19949014.95,223433020.86,--,6933786903.45,--,--,--,--,17929714860.43,4453058659.72,22382773520.15,--,--,49002736496.85,20211030
20210630,--,6429765379.08,218278679.61,1108186.0,1475228694.09,--,1475228694.09,1249976677.98,817077763.59,177791302.27,--,--,177791302.27,--,4748316052.4,--,--,--,--,--,718229852.7,0.0,--,--,--,--,--,--,--,15835772587.72,--,--,--,--,--,--,--,5653575.0,--,6573600.0,340859613.79,2626673725.21,--,8880010862.75,8880010862.75,0.0,3941864487.67,3722065543.67,219798944.0,--,--,721157409.92,--,95136198.86,111331461.59,291114503.41,4742561433.28,--,--,21816887458.69,--,--,37652660046.41,--,6475114323.13,9530019.64,--,3960159774.62,2102371214.9,--,3000000.0,758395708.23,--,236844853.64,639957296.67,2032392548.7,--,--,2032392548.7,--,930844167.13,--,--,--,35849950.21,0.0,--,--,--,--,--,--,--,--,--,--,15082088641.97,--,1577061138.85,--,722703368.83,722703368.83,0.0,--,15584076.73,95522374.47,423326645.01,--,--,--,2872004739.33,--,--,17954093381.3,--,1219734283.0,--,--,--,10021639084.85,258784911.0,-275576749.6,15984769.35,223433020.86,--,6033484635.1,--,--,--,--,16979914132.56,2718652532.55,19698566665.11,--,--,37652660046.41,20210817
20210331,--,8246342274.88,736917550.34,44341407.0,1217229506.65,--,1217229506.65,1097446886.82,858997353.02,227740039.58,--,--,--,--,3978805252.07,--,--,--,--,--,612597617.03,0.0,--,--,--,--,--,--,--,17020417887.39,--,--,--,--,--,--,--,5653575.0,--,6573600.0,346726951.61,2507253023.47,--,8509583566.6,8509583566.6,--,4010765029.43,--,--,--,--,800753472.57,--,95136198.86,119166327.32,265533030.38,2180297210.38,--,--,18847441985.62,--,--,35867859873.01,--,6042731411.41,7712156.8,--,3624190410.21,1760426930.19,--,7055900.0,642216654.21,--,124194457.03,561034591.11,1342891262.22,--,--,--,--,1200270727.14,--,--,--,35740747.21,0.0,--,--,--,--,--,--,--,--,--,--,13588038317.34,--,1737696558.89,--,790906930.45,--,--,--,16350621.23,83536415.99,411566233.96,--,--,--,3040056760.52,--,--,16628095077.86,--,1212904383.0,--,--,--,9762426482.85,--,-131695865.3,15639990.81,223433020.86,--,5461848120.97,--,--,--,--,16544556133.19,2695208661.96,19239764795.15,--,--,35867859873.01,20210416
20201231,--,2334257628.92,30317180.12,--,1140540116.91,--,1140540116.91,762316046.62,780865279.18,181857238.14,--,--,181857238.14,--,4069164628.61,--,--,--,--,--,526706101.0,0.0,--,--,--,--,--,--,--,9826024219.5,--,--,--,--,--,--,--,5653575.0,--,6573600.0,344278709.93,2078498062.56,--,8321024911.82,8321024911.82,--,3389252982.28,2838568176.12,550684806.16,--,--,801561461.77,--,95136198.86,126053970.09,257504055.08,1693756276.09,--,--,17119293803.48,--,--,26945318022.98,--,5862436627.54,23939270.26,--,2864731042.17,1075293852.29,--,13203500.0,259399312.53,--,246927241.56,498051676.99,769409094.84,--,--,769409094.84,--,1448009624.78,--,--,--,4503600.24,0.0,--,--,--,--,--,--,--,--,--,--,11990610990.91,--,1422004973.18,--,588947562.96,588947562.96,0.0,--,13842559.43,67633648.1,410473311.89,--,--,--,2502902055.56,--,--,14493513046.47,--,1141261526.0,--,--,--,3879698604.43,--,-145993159.83,16061509.89,223433020.86,--,4807657608.58,--,--,--,--,9922119109.93,2529685866.58,12451804976.51,--,--,26945318022.98,20210330
20200930,--,2134852926.83,119306035.6,16528861.0,1010161339.99,--,1010161339.99,710761346.76,1439425770.64,173322136.07,--,--,--,--,3353358079.58,--,--,--,--,--,500438917.39,0.0,--,--,--,--,--,--,--,9458155413.86,--,--,--,--,--,--,--,21930092.52,--,6573600.0,398415808.67,2079301524.11,--,7188406316.34,7188406316.34,--,3596484548.08,--,--,--,--,726974213.18,--,95136198.86,50215161.16,270672373.64,1692154572.31,--,--,16126264408.87,--,--,25584419822.73,--,6088471835.87,8385408.9,--,2650991104.82,1116195984.67,--,--,305868870.41,--,168855137.85,376492491.02,348525104.59,--,--,--,--,817340720.86,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,10764930674.32,--,1630819338.62,--,653368066.06,--,--,--,10677275.21,74378303.56,280858730.23,--,--,--,2650101713.68,--,--,13415032388.0,--,1141261526.0,--,--,--,3888085804.78,--,73589790.16,17903875.6,187336331.51,--,4365587774.05,--,--,--,--,9673765102.1,2495622332.63,12169387434.73,--,--,25584419822.73,20201029
20200630,--,3168029414.08,106681274.3,23466330.0,789387400.12,--,789387400.12,828974542.6,1361825023.55,173713908.58,--,--,173713908.58,--,3366125970.45,--,--,--,--,--,554540272.08,0.0,--,--,--,--,--,--,--,10372744135.76,--,--,--,--,--,--,--,21930092.52,--,6573600.0,412124804.67,2097455397.77,--,6960324081.17,6960324081.17,0.0,3622201832.36,3426331166.98,195870665.38,--,--,760571323.72,--,95136198.86,49026573.74,252671021.75,1389242121.68,--,--,15667257048.24,--,--,26040001184.0,--,6297329633.02,814254.94,--,3075904754.9,1374043949.93,--,--,318571104.22,--,109320826.36,221642859.2,414986736.38,--,--,414986736.38,--,1052980452.32,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,11491550621.34,--,1583671750.14,--,768901157.37,768901157.37,0.0,--,9438787.83,71228979.53,262058456.89,--,--,--,2695299131.76,--,--,14186849753.1,--,1141261526.0,--,--,--,3888085804.78,--,260186353.2,18053907.63,187336331.51,--,4028603244.71,--,--,--,--,9523527167.83,2329624263.07,11853151430.9,--,--,26040001184.0,20200829
