报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,4998262175.74,2227806772.78,1324771101.66,731523103.74,92419125.18,564279686.78,2188123482.74,68611918.45,--,-1130250898.17,2718625.08,942591.63,1144153578.85,488336.05,3457912835.66,3457912835.66,32948408.9,2012418615.78,1002747.24,1138562211.26,--,--,1540349340.08,28605924.82,9175425.15,--,--,--,1559779839.75,4699921.33,--,--,--,1555079918.42,0.0,1555079918.42,-202927979.25,1352151939.17,0.0,1352151939.17,--,0.12,0.12,20221029
20220630,5329909772.07,1797072664.36,1231424633.94,417167549.02,67649898.27,401970891.39,1708319446.03,134335271.06,--,1053089704.8,3963110.63,1259966.52,364228100.95,5887.39,2493846540.34,2493846540.34,29397451.41,2074094308.81,1151758.02,360279566.86,--,--,2836063231.73,9265474.04,4771928.8,--,--,--,2840556776.97,401055460.01,--,--,--,2439501316.96,-817.43,2439502134.39,-179238577.85,2260262739.11,-817.43,2260263556.54,--,0.23,0.23,20220827
20220331,2975877560.35,1771257410.97,1414799990.46,203489466.13,70406315.71,402848528.29,1937530000.98,210903517.04,--,-1603196161.12,1910770.44,40218222.15,424362772.7,946015.94,2159468422.54,2159468422.54,34256618.78,1614513127.31,36561.72,420010354.96,--,--,816409137.81,15807041.15,3262056.57,--,--,--,828954122.39,64950641.99,--,--,--,764003480.4,-3404079.15,767407559.55,26683998.9,790687479.3,-3404079.15,794091558.45,--,0.06,0.06,20220430
20211231,6821783048.63,2638113635.77,1822190652.29,630145519.97,60343052.17,745650206.74,1468678637.95,195129066.21,--,745007965.64,-1414650.83,1591023.84,1224647571.1,-491341.58,4407112238.36,4407112238.36,37690344.15,2932937407.81,0.0,1246767903.08,--,--,2414670810.27,21812468.2,-317648155.52,--,--,--,2754131433.99,438645810.88,--,--,--,2315485623.11,500384.33,2314985238.78,39757992.11,2355243615.22,500384.33,2354743230.89,--,0.22,0.22,20220419
20210930,6675537898.82,2794880719.87,2161231362.09,454132172.99,62461663.19,584657419.21,2562036435.17,262013258.36,--,458199425.1,1064903.89,-10255936.51,284887193.92,67738.17,2937396981.21,2937396981.21,38313851.23,2730174819.52,0.0,279636998.16,--,--,3738140917.61,1952463.4,20296124.95,--,--,--,3719797256.06,709201631.89,--,--,--,3010595624.17,609352.49,3009986271.68,-90023942.35,2920571681.82,609352.49,2919962329.33,--,0.29,0.29,20211030
20210630,6069188917.42,2306878763.02,1521916126.57,442685945.69,60052805.62,588721457.83,1882578782.83,306574854.1,--,1083647507.91,-568366.53,15089809.76,192697395.73,143566.87,2025024796.96,2025024796.96,31963563.6,2129905839.17,0.0,177706848.83,--,--,4044164120.46,2582064.1,708183.12,--,--,--,4046038001.44,940668753.42,--,--,--,3105369248.02,420275.94,3104948972.08,-910709627.94,2194659620.08,420275.94,2194239344.14,--,0.3,0.3,20210824
20210331,4251527139.02,2292998489.99,1689209176.44,452307624.65,59901469.78,491594862.69,1522837372.58,115828475.69,--,-546414723.26,280214.22,20247484.94,469964209.16,19228.7,2154611770.76,2154611770.76,35386220.53,1939446149.88,96261.07,465570214.22,--,--,2096915368.26,21512926.97,3902827.75,--,--,--,2114525467.48,428920796.68,--,--,--,1685604670.8,766357.45,1684838313.35,-28797521.94,1656807148.86,766357.45,1656040791.41,--,0.16,0.16,20210427
20201231,4784352547.91,2202791547.82,1485747914.27,543861210.06,70398495.97,663956825.79,1032165483.29,74136104.51,--,107365853.78,-2230846.44,3775042.58,776650655.34,-122014.25,3248744306.62,3248744306.62,29707091.26,2179105360.58,0.0,760072656.15,--,--,1535608241.29,13805878.93,115280812.32,--,--,--,1434133307.9,292393492.73,--,--,--,1141739815.17,102907.54,1141636907.63,396336553.77,1538076368.94,102907.54,1537973461.4,--,0.1,0.1,20210402
20200930,5961118751.31,3101521909.2,2165223621.68,752455574.06,75227274.68,822233825.31,1494856080.18,182545069.28,--,-136511308.87,-2468266.78,4160939.63,677361188.03,-35615.39,2680058928.61,2680058928.61,37098051.27,2258502109.54,0.0,674452623.17,--,--,3281059822.7,10767543.7,2526704.75,--,--,--,3289300661.65,759900723.26,--,--,--,2529399938.39,831170.77,2528568767.62,-118573932.15,2410826006.24,831170.77,2409994835.47,--,0.28,0.28,20201030
20200630,3922137278.31,1666283256.2,1169885037.26,338928637.53,65764982.02,975862749.15,1245438910.25,155670902.21,--,-58921990.54,-349014.01,6408277.63,87459181.49,-44091.86,2031537993.4,2031537993.4,27103611.76,1400658577.98,-544266.06,82734803.69,--,--,1890599284.91,10403205.26,114048266.96,--,--,--,1786954223.21,264538444.77,--,--,--,1522415778.44,746007.18,1521669771.26,161175876.05,1683591654.49,746007.18,1682845647.31,--,0.18,0.18,20200825
