报告期,资产*,货币资金,其中:客户资金存款,结算备付金,其中:客户备付金,拆出资金,融出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收款项,合同资产,应收利息,存出保证金,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,固定资产,在建工程,无形资产,其中:交易席位费,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,其中:质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,代理买卖证券款,代理承销证券款,应付职工薪酬,长期应付职工薪酬,应交税费,应付款项,应付利息,合同负债,持有待售的负债,代理业务负债,长期借款,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,134835923627.0,68767952685.0,23870242038.0,15749911328.0,--,32609393906.0,325365456112.0,271072190905.0,--,54293265207.0,--,--,--,29664673819.0,32419647514.0,--,45506116018.0,--,--,11848939599.0,--,--,--,1068161836.0,772276540.0,292583769.0,1601332502.0,--,1622663283.0,1671475417.0,--,2237765550.0,--,--,647413261229.0,--,--,--,17971131818.0,41414853260.0,40549621338.0,16123668407.0,51588327171.0,95285309447.0,111462698.0,7623811312.0,--,1746838787.0,119002224944.0,--,437699928.0,--,--,--,155643620462.0,641562292.0,--,2819831863.0,--,--,553087562998.0,--,4827256868.0,12400000000.0,--,12400000000.0,39531886525.0,--,839669033.0,1392448797.0,29384771650.0,5651608338.0,--,--,--,--,94027641211.0,298057020.0,94325698231.0,--,--,647413261229.0,20221029
20220630,--,142917637312.0,80600707695.0,20519939739.0,13864855962.0,--,35147752304.0,344642210284.0,296686462225.0,--,47955748059.0,--,--,--,19034460568.0,38509752865.0,--,55974007114.0,--,--,12063601058.0,--,--,--,1092904165.0,725701556.0,255876685.0,1540733056.0,--,1622663283.0,1728642572.0,--,2223234325.0,--,--,679994367645.0,--,--,--,18445942406.0,44912256024.0,42543566051.0,12957787511.0,56286047663.0,105975162663.0,386055000.0,6558281330.0,--,1536811099.0,135956714734.0,--,530151219.0,--,--,--,152997198736.0,545824487.0,--,7190630767.0,--,--,588904733260.0,--,4827256868.0,12400000000.0,--,12400000000.0,39531886525.0,--,-244400640.0,1392448797.0,27245057495.0,5620776023.0,--,--,--,--,90773025068.0,316609317.0,91089634385.0,--,--,679994367645.0,20220831
20220331,--,141598717152.0,74714032853.0,23005339213.0,14069640139.0,--,36184175393.0,334976827999.0,287987374746.0,--,46989453253.0,--,--,--,20221950360.0,41949422058.0,--,45746667902.0,--,--,11890341046.0,--,--,--,1076412078.0,697361713.0,231378999.0,1505381452.0,--,1622663283.0,1849700190.0,--,1621876163.0,--,--,666093217041.0,--,--,--,22432428259.0,47068174537.0,27869635660.0,12738083051.0,45869199306.0,98405722574.0,178570000.0,11206158878.0,--,1248559015.0,135221582976.0,--,668720973.0,--,--,--,166181274243.0,442401985.0,--,4593210893.0,--,--,576108770887.0,--,4827256868.0,12400000000.0,--,12400000000.0,39531886525.0,--,-1139228074.0,1392448797.0,27118560393.0,5540765814.0,--,--,--,--,89671690323.0,312755831.0,89984446154.0,--,--,666093217041.0,20220430
20211231,--,135106058236.0,75342109051.0,22074426966.0,15695281262.0,--,39479056714.0,344184184785.0,301174215104.0,--,43009969681.0,--,--,--,14564228663.0,25858494059.0,--,45742880588.0,--,--,12631912764.0,--,--,--,1086935585.0,680473112.0,189436852.0,1478289491.0,--,1622663283.0,1628639392.0,--,1521992617.0,--,--,649795489215.0,--,--,--,22989857489.0,51477278678.0,38926786684.0,18134007508.0,16376070951.0,93445165307.0,7304310900.0,11168865080.0,--,1597169578.0,134908863413.0,--,412950874.0,--,--,--,160508549775.0,431655234.0,--,5380225891.0,--,--,565064652788.0,--,4827256868.0,8500000000.0,--,8500000000.0,39531886525.0,--,-828441057.0,1392448797.0,25528908966.0,5470061175.0,--,--,--,--,84422121274.0,308715153.0,84730836427.0,--,--,649795489215.0,20220331
20210930,--,123854754701.0,74145045261.0,18852579326.0,11118104504.0,--,37917516915.0,329396157489.0,287341536942.0,--,42054620547.0,--,--,--,16897474572.0,34028932006.0,--,49459193912.0,--,--,14897909792.0,--,--,--,1067470762.0,619858950.0,155348919.0,1391572335.0,--,1582678646.0,1502616928.0,--,1377451289.0,--,--,634687716663.0,--,--,--,26162338158.0,37724025442.0,33454953894.0,19377626839.0,31775240189.0,93679710996.0,1523729937.0,9798262500.0,--,1042974660.0,131531258948.0,--,449909774.0,--,--,--,159220364019.0,653649816.0,--,5059319084.0,--,--,553180658727.0,--,4827256868.0,8500000000.0,--,8500000000.0,39533747688.0,--,-607399430.0,995576479.0,23897186617.0,4174791460.0,--,--,--,--,81321159682.0,185898254.0,81507057936.0,--,--,634687716663.0,20211029
20210630,--,119580699155.0,70193496074.0,15509779619.0,10293121005.0,--,36417311524.0,325555813649.0,289320706757.0,--,36235106892.0,--,--,--,14637593586.0,28619194658.0,--,54983327869.0,--,--,13757112972.0,--,--,--,1207481372.0,579651111.0,92050356.0,1387960406.0,--,1582678646.0,1578548383.0,--,1338621526.0,--,--,618076777190.0,--,--,--,21049527602.0,23688094653.0,37066941033.0,19945466835.0,33984265455.0,86054478211.0,553269990.0,7812335371.0,--,1417077157.0,133395197450.0,--,383149837.0,--,--,--,165378693773.0,673171984.0,--,6406398851.0,--,--,539089912937.0,--,4827256868.0,8500000000.0,--,8500000000.0,39533272979.0,--,-683492933.0,995576479.0,21480550175.0,4144607431.0,--,--,--,--,78797770999.0,189093254.0,78986864253.0,--,--,618076777190.0,20210828
20210331,--,109754503428.0,57600449005.0,16111296783.0,11532608301.0,--,34149369736.0,302977441732.0,261908672673.0,--,41068769059.0,--,--,--,13536158095.0,29127156872.0,--,50159010544.0,--,--,11840456164.0,--,--,--,1195446359.0,535461048.0,53215068.0,1372666800.0,--,1582678646.0,1824170638.0,--,1340014360.0,--,--,576739262797.0,--,--,--,25915370020.0,31408028697.0,35408524370.0,17593442419.0,27944244784.0,79663384423.0,--,7757158718.0,--,1719403083.0,107751400609.0,--,407483913.0,--,--,--,159871452677.0,601311031.0,--,4244913840.0,--,--,501488667306.0,--,4827256868.0,6500000000.0,--,6500000000.0,39533272979.0,--,-536986752.0,995576479.0,19651348226.0,4097679380.0,--,--,--,--,75068147180.0,182448311.0,75250595491.0,--,--,576739262797.0,20210430
20201231,--,95816612005.0,51665739684.0,12295175160.0,9284976413.0,--,33884813279.0,284817885169.0,247605697645.0,--,37212187524.0,--,--,--,12311263836.0,18430697148.0,--,43493774685.0,--,--,11768323935.0,--,--,--,1188852866.0,515198700.0,37337284.0,1386614294.0,--,1582678646.0,1787614365.0,--,1113843001.0,--,--,521620499616.0,--,--,--,26492570465.0,34516414695.0,42891549327.0,24682534637.0,25101083823.0,70655180456.0,--,8586964375.0,--,1824341461.0,79274850736.0,--,170928280.0,--,--,--,128000960852.0,506667665.0,--,5896460578.0,--,--,449805366622.0,--,4827256868.0,5000000000.0,--,5000000000.0,39533272979.0,--,-594402852.0,995576479.0,17798924176.0,4074311372.0,--,--,--,--,71634939022.0,180193972.0,71815132994.0,--,--,521620499616.0,20210331
20200930,--,91125078589.0,51280653578.0,16093104302.0,9955448572.0,--,30865590827.0,257258902519.0,218535800074.0,--,38723102445.0,--,--,--,10211549793.0,20020068658.0,--,41557665358.0,--,--,10199312808.0,--,--,--,1269972963.0,496495111.0,19128333.0,1361598785.0,--,1582678646.0,1031159209.0,--,1124326788.0,--,--,485471519917.0,--,--,--,--,24967717091.0,38670077344.0,15052996336.0,47143059436.0,67664067860.0,--,7412957638.0,--,1045698688.0,--,--,347284619.0,--,--,--,139428825317.0,447926606.0,--,8058551678.0,77083128234.0,--,428581178650.0,--,4368667868.0,5000000000.0,--,5000000000.0,26931646975.0,--,-216382480.0,736558479.0,16596803028.0,3219276046.0,--,--,--,--,56636569916.0,253771351.0,56890341267.0,--,--,485471519917.0,20201030
20200630,--,78171933539.0,51349641220.0,11698830889.0,7733470913.0,--,25566704172.0,254030330262.0,216313132342.0,--,37717197920.0,--,--,--,8284659311.0,16269976855.0,--,27021831947.0,--,--,8902555603.0,--,--,--,1179745347.0,485377639.0,11319432.0,1375089104.0,--,1582678646.0,1153773961.0,--,1092739172.0,--,--,438174933238.0,--,--,--,20332448671.0,27090288663.0,37078908216.0,12882161405.0,44062238103.0,64522364872.0,810606250.0,5366055372.0,--,1253213952.0,61055067485.0,--,465806666.0,--,--,--,102562446293.0,433048884.0,--,8332401474.0,--,--,387597944962.0,--,4368667868.0,--,--,--,26931646975.0,--,315258764.0,736558479.0,14764524043.0,3212062372.0,--,--,--,--,50328718501.0,248269775.0,50576988276.0,--,--,438174933238.0,20201012
