报告期,经营活动产生的现金流量*,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,支付手续费的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,1246365478.0,--,--,3942533635.0,-1903172439.0,-1106574225.0,--,2429660504.0,7150845788.0,-266869292.0,477108466.0,1696429105.0,355467845.0,-162179012.0,2107696965.0,4478129938.0,--,15836629803.0,--,3094648135.0,--,88662317710.0,1449990245.0,--,--,--,--,90112307955.0,86905339675.0,112320145.0,--,--,87017659820.0,--,--,--,0.0,--,56177119983.0,--,0.0,--,56177119983.0,48498478597.0,575020451.0,--,27956175.0,--,49101455223.0,--,7075664760.0,158204725.0,-3078451679.0,0.0,-3078451679.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221024
20220630,--,8060142255.0,--,--,4055664048.0,234041679.0,2698811257.0,--,15306993002.0,9506844372.0,-872511822.0,460539832.0,4578212961.0,1128799976.0,500457723.0,1955684771.0,32428613.0,--,17290456426.0,--,1785795325.0,--,79773686342.0,1547034567.0,--,--,--,--,81320720909.0,79490969667.0,43955917.0,--,--,79534925584.0,--,--,--,0.0,--,52836207099.0,--,--,--,55835108042.0,57372967726.0,1377626234.0,--,31709119.0,--,58782303079.0,--,-2947195037.0,129252162.0,-3015610974.0,0.0,-3015610974.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220823
20220331,--,28005871213.0,--,--,3888854883.0,3811811537.0,8916685763.0,--,45019003769.0,17007947512.0,1590660061.0,919201984.0,4004348534.0,282772816.0,819133065.0,2755760348.0,1974662478.0,--,29354486798.0,--,-19165861978.0,--,76852712501.0,1455373468.0,--,--,--,--,78308085969.0,97360880171.0,113067776.0,--,--,97473947947.0,--,--,--,117600000.0,--,65037080186.0,--,--,--,65154680186.0,58802606255.0,507479148.0,--,36964871.0,--,59347050274.0,--,5807629912.0,-35079811.0,2271205094.0,14376438349.0,16647643443.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220427
20211231,--,4700007898.0,148925972.0,--,3808310059.0,--,--,--,11187879071.0,8863330965.0,--,570395354.0,-551944471.0,124839911.0,-108816316.0,1742583969.0,1994920770.0,--,12135296366.0,--,-5838769748.0,--,69730536155.0,1468694557.0,--,--,--,--,71208535264.0,76745169027.0,302135985.0,--,--,77047305012.0,--,--,--,--,--,45201706828.0,--,--,--,45201706828.0,42023060852.0,412004683.0,--,35855778.0,--,42470921313.0,--,2730785515.0,-64944840.0,-4120346368.0,0.0,-4120346368.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220329
20210930,--,5538664387.0,--,--,3387573966.0,--,--,--,6123827891.0,2196761150.0,-170262595.0,269037958.0,3127787141.0,133967370.0,168918743.0,1949941015.0,-2399707053.0,--,5276443729.0,--,4316174287.0,--,93554784551.0,1460347890.0,--,--,--,--,95015132441.0,90574200852.0,124757302.0,--,--,90698958154.0,--,--,--,--,--,47957906649.0,--,--,--,47590918154.0,44792512917.0,619002643.0,--,30604485.0,--,45442120045.0,--,2148798109.0,12470011.0,7324826569.0,0.0,7324826569.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211030
20210630,--,-6010256511.0,--,--,3791655457.0,-1412018032.0,-2532588616.0,--,-6297993979.0,8862337720.0,-971587369.0,366590285.0,2693364504.0,828142947.0,628225394.0,1735327047.0,3636093284.0,--,17778493812.0,--,139200497.0,--,95032853478.0,1281234997.0,--,--,--,--,96314088475.0,96121280886.0,53607092.0,--,--,96174887978.0,--,--,--,--,--,70829047764.0,--,--,--,71196036259.0,54418192012.0,1172622588.0,--,19523961.0,--,55610338561.0,--,15585697698.0,-16435293.0,-8368024889.0,0.0,-8368024889.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210830
20210331,--,25282446769.0,--,--,2870325003.0,2469378952.0,7213327222.0,--,38096913745.0,10588160659.0,1641863780.0,896596883.0,1850188073.0,265698772.0,431371075.0,1983300968.0,3893445507.0,--,21550625717.0,--,-19022591783.0,--,61288312203.0,1635311535.0,--,--,--,--,62923623738.0,81904069781.0,42145740.0,--,--,81946215521.0,--,--,--,--,--,31590148334.0,--,--,--,31590148334.0,19849032777.0,296656830.0,--,22237648.0,--,20167927255.0,--,11422221079.0,12737164.0,8958654488.0,10581328549.0,19539983037.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210427
20201231,--,-2169468339.0,9323320973.0,--,5829866462.0,9455767169.0,52194415.0,--,22604552024.0,6517619989.0,--,340650739.0,--,121846356.0,-295145813.0,1318216699.0,9505682257.0,--,12572618481.0,--,-1453573776.0,--,-268761034471.0,-1318882771.0,5198775.0,--,--,--,-270074718467.0,-268775043107.0,153898416.0,--,--,-268621144691.0,--,--,--,0.0,--,39847398525.0,--,--,--,39847398525.0,48461027294.0,234196914.0,--,--,--,48695224208.0,--,-8847825683.0,-38096601.0,-307562517.0,0.0,-307562517.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210427
20200930,--,-1477532800.0,2821883067.0,--,2772352174.0,-704253301.0,-433460410.0,--,3017353585.0,4995629310.0,--,304161870.0,3435628039.0,205085038.0,714479673.0,1505961178.0,-11286603152.0,--,-125658044.0,--,-2072014496.0,--,231025781321.0,1511118312.0,246112.0,--,--,--,232537145745.0,234527806504.0,81353737.0,--,--,234609160241.0,--,--,--,0.0,--,22750586677.0,--,--,--,22750586677.0,29578258142.0,241738025.0,--,--,--,29819996167.0,--,-7069409490.0,-59394173.0,-6057806530.0,0.0,-6057806530.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201030
20200630,--,7419716010.0,5649492019.0,--,3469247378.0,1261610117.0,--,--,20039635474.0,11483651846.0,--,369279869.0,-1000707698.0,687286357.0,187072842.0,1649551474.0,-8230180160.0,--,4712784643.0,--,-6652186730.0,--,258602583902.0,1489168732.0,-1680031.0,--,--,--,260090072603.0,266691811868.0,50447465.0,--,--,266742259333.0,--,--,--,--,--,52924596249.0,--,--,--,53154596249.0,58437809304.0,1221404241.0,--,--,--,59659213545.0,--,-6504617296.0,-14691731.0,2155355074.0,0.0,2155355074.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200831
