报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,1202385922.63,--,--,1603765482.46,--,-24130610.99,--,-842783740.26,397101881.98,-810000000.0,139847482.62,308503109.26,5782108093.48,--,6849275301.57,--,-7692059041.83,--,3390032322.46,188143330.45,43139.55,--,--,--,3578218792.46,463306349.2,27155697.73,--,--,--,490462046.93,--,3087756745.53,--,--,--,4955917220.0,--,--,--,4955917220.0,3583691451.0,262112740.0,17495663.2,--,--,3863299854.2,--,1092617365.8,1862943.74,-3509821986.76,0.0,-3509821986.76,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221031
20220630,--,--,--,1269500793.9,--,--,334715094.3,--,-4307107627.33,--,921912795.23,365465804.31,790000000.0,307943531.27,-744859513.34,-1645672902.89,--,-735620982.73,--,1657533777.96,--,4572048563.62,169888919.5,114396.9,--,--,--,4742051880.02,2740172922.09,20479137.77,--,--,--,2760652059.86,--,1981399820.16,--,--,--,3316812228.0,--,--,--,3316812228.0,5417232984.0,169943365.87,24240490.37,--,--,5611416840.24,--,-2294604612.24,1719383.76,1346048369.64,0.0,1346048369.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220826
20220331,--,--,--,1222728375.64,--,--,836052928.28,--,6249680451.22,--,8308461755.14,800200951.66,139000000.0,135003049.39,1507259948.61,1871925549.05,--,4670643926.23,--,3637817828.91,--,1676754051.14,127449323.0,19614.31,--,--,--,1804222988.45,3924686762.08,41427655.05,--,--,--,3966114417.13,--,-2161891428.68,--,--,--,3752241831.0,--,--,--,3752241831.0,4676429630.0,357668580.99,21559233.04,--,--,5055657444.03,--,-1303415613.03,-170061.95,172340725.25,29950856072.78,30123196798.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220426
20211231,--,--,--,1425718338.33,1860000000.0,--,-1042565286.38,2148569680.73,--,--,4970966023.08,499164668.51,--,261014805.82,372216483.38,3190320733.82,--,5694081127.33,--,-723115104.25,--,1950113147.85,-458192535.42,44257.75,--,--,--,1491964870.18,-98558428.36,34231534.9,--,--,--,-59058081.07,--,1551022951.25,--,--,--,7104483420.0,--,--,--,7130105973.49,7293500000.0,161971268.97,28431179.65,--,--,7483902448.62,--,-353796475.13,-512983.54,473598388.33,0.0,473598388.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220426
20210930,--,--,--,1490398356.82,279000000.0,--,895520739.11,4079318894.8,1000582728.81,--,4713086199.0,470920038.54,--,296599011.74,480900870.04,--,--,4844112272.75,--,-131026073.75,--,1987628644.05,173130228.49,4483.0,--,--,--,2160763355.54,798991488.67,24676756.49,--,--,--,823668245.16,--,1337095110.38,--,--,--,9940500000.0,--,--,--,9940500000.0,6146900000.0,387966459.63,14906361.35,--,--,6549772820.98,--,3390727179.02,98598.59,4596894814.24,0.0,4596894814.24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211029
20210630,--,--,--,1176229150.58,-400000000.0,1463431817.73,-368327761.58,--,-453493506.48,--,2004349697.31,384327539.98,--,194136032.77,529770319.38,--,--,2303652257.85,--,-299302560.54,--,1247169601.08,200433539.6,1816.97,--,--,--,1447604957.65,2770309508.45,18352627.2,--,--,--,2788662135.65,--,-1341057178.0,--,--,--,6768600000.0,--,--,--,6768600000.0,2726549000.0,156711181.72,19552925.74,--,--,2902813107.46,--,3865786892.54,-457115.49,2224970038.51,0.0,2224970038.51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210813
20210331,--,--,--,1196275673.58,1310000000.0,1568302702.81,1091837270.45,--,1198943788.65,--,6365359435.49,770940431.72,--,184337100.92,9924466.3,211434551.46,--,1372059238.07,--,4993300197.42,--,1097473507.69,622161804.45,7293.0,--,--,--,1719642605.14,3013157918.63,21603240.67,0.0,--,--,3034761159.3,--,-1315118554.16,--,--,0.0,3674550000.0,--,--,--,3674550000.0,6528850000.0,263272658.09,68948485.58,--,--,6861071143.67,--,-3186521143.67,171472.7,491831972.29,22163560859.41,22655392831.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210428
20201231,--,--,--,1124259235.18,--,--,-208334926.89,2240028373.99,1114149000.0,--,3703378866.41,335391494.51,710000000.0,255395305.76,579394870.84,-4188128905.25,--,4155642066.27,--,-452263199.86,--,2846791472.58,92514546.07,54543.49,--,--,--,2939360562.14,1546709668.63,45264072.25,--,--,--,1591973740.88,--,1347386821.26,--,--,--,5222350000.0,--,--,--,5222350000.0,5597650000.0,232434802.29,23169954.21,--,--,5853254756.5,--,-630904756.5,-1164857.84,263054007.06,0.0,263054007.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210413
20200930,--,--,--,1375532057.58,--,-3464844492.25,-930184845.39,-1803166138.35,589930158.75,--,-4232733259.66,280341388.44,130000000.0,268937870.81,320037421.0,-4419244980.86,--,-1034199167.0,--,-3198534092.66,--,3334614046.26,99796105.34,249188.59,--,--,--,3434659340.19,3661055178.83,20984833.63,--,--,--,3682040012.46,--,-247380672.27,--,--,--,8320700000.0,--,--,--,8320700000.0,5728450000.0,276830807.97,1050406.97,--,--,6006331214.94,--,2314368785.06,-1024396.25,-1132570376.12,0.0,-1132570376.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201030
20200630,--,--,--,988347919.85,--,-991067000.0,1221080804.0,1344464233.21,1411338874.25,--,3924164831.31,262473630.79,820000000.0,211450414.17,70061250.85,2177293009.8,--,4570463029.44,--,-646298198.13,--,2124259582.18,185601389.07,-2121.67,--,--,--,2309858849.58,1128352691.09,36367307.07,--,--,--,1164719998.16,--,1145138851.42,--,--,--,3436700000.0,--,--,--,3436700000.0,5489850000.0,174824261.78,1324293.6,--,--,5665998555.38,--,-2229298555.38,-15006.27,-1730472908.36,0.0,-1730472908.36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200813
