报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,130523447286.82,130523447286.82,0.0,--,--,--,127387653931.81,108449180430.59,321565208.73,7810875265.46,5884951393.32,5514231392.45,-593149758.74,907599653.36,1589694303.45,-370064097.2,-547200057.15,0.0,--,--,--,--,--,--,--,304042007.17,268573436.97,-51677254.22,--,983609872.32,33242132.94,--,--,--,3807996650.06,225731876.2,83504331.07,--,--,--,3950224195.19,213969558.03,--,--,--,3736254637.16,3736254637.16,--,424444285.09,3311810352.07,3350045847.97,7086300485.13,2834068337.86,4252232147.27,--,0.38,0.38,20221031
20220630,86740105940.28,86740105940.28,0.0,--,--,--,83643025900.82,71369557198.8,221593923.33,5012394800.11,3878292178.56,3687649401.63,-526461601.61,576781318.17,1072455313.75,-304006174.56,-336255443.77,0.0,--,--,--,--,--,--,--,196312983.23,180705749.04,7105527.8,--,507847686.03,22667230.91,--,--,--,3364352070.34,112688256.38,59473376.26,--,--,--,3417566950.46,465754332.06,--,--,--,2951812618.4,2951812618.4,--,565199814.75,2386612803.65,2739081254.75,5690893873.15,1965502143.49,3725391729.66,--,0.27,0.27,20220831
20220331,41104278923.51,41104278923.51,0.0,--,--,--,39631066923.48,33445426343.2,82238899.54,2552853438.09,1878195330.32,1827867262.29,-155514349.96,273378436.12,461648002.3,-18580724.33,-201333883.75,0.0,--,--,--,--,--,--,--,73698143.42,152290764.54,57671060.54,--,75848428.2,7310158.82,--,--,--,1562444886.93,55368887.14,39029945.22,--,--,--,1578783828.85,269620880.67,--,--,--,1309162948.18,1309162948.18,--,257942269.49,1051220678.69,797438151.19,2106601099.37,687051909.23,1419549190.14,--,0.12,0.12,20220430
20211231,203547703297.37,203547703297.37,0.0,--,--,--,190139270114.04,163946764918.08,796735088.84,10902601764.68,8056000035.29,6887576040.82,-450407733.67,1077691524.65,1724138078.06,-687876553.39,-207358155.65,0.0,--,--,--,--,--,--,--,415123919.4,442083057.7,187111511.95,--,395921311.86,122664674.63,--,--,--,13888991437.88,311114991.32,145314982.64,--,--,--,14054791446.56,2492901942.5,--,--,--,11561889504.06,11561889504.06,--,2307401278.21,9254488225.85,1195519919.89,12757409423.95,2380215573.33,10377193850.62,--,1.1,1.1,20220331
20210930,179889548327.39,179889548327.39,0.0,--,--,--,167646630727.22,145945439070.91,626682129.46,9511883676.9,6573011919.73,5387849276.23,-398235346.01,854381295.1,1276795838.5,-257407523.39,-245457031.31,0.0,--,--,--,--,--,--,--,261827216.62,453596014.39,201725183.76,--,179422623.77,107082501.09,--,--,--,12741981401.34,225127231.79,68752098.63,--,--,--,12898356534.5,2224368179.87,--,--,--,10673988354.63,10673988354.63,--,2613270849.89,8060717504.74,2357200280.31,13031188634.94,3312447365.66,9718741269.28,--,0.97,0.97,20211030
20210630,135316146425.55,135316146425.55,0.0,--,--,--,125601260451.13,110180062403.25,537001315.81,6717546877.3,4555389189.05,3805243802.29,-193983136.57,583023024.75,796969352.31,-113331208.35,-143085767.17,0.0,--,--,--,--,--,--,--,170067085.95,390050513.06,158437795.19,--,95693340.02,84997281.92,--,--,--,10199277219.85,145995569.53,56290950.5,--,--,--,10288981838.88,1711156136.87,--,--,--,8577825702.01,8577825702.01,--,2067932804.02,6509892897.99,1614981350.79,10192807052.8,2534555026.33,7658252026.47,--,0.81,0.81,20210831
20210331,65414197835.37,65414197835.37,0.0,--,--,--,60394222713.89,52835330458.42,269944624.13,3427321760.81,2232699324.9,1728479054.39,-99552508.76,273418707.12,385503015.56,-47557473.95,-195172795.54,0.0,--,--,--,--,--,--,--,93661542.13,128449295.35,62881975.21,--,134369360.34,12335556.15,--,--,--,5146060605.96,67769546.24,28183284.7,--,--,--,5185646867.5,812956085.74,--,--,--,4372690781.76,4372690781.76,--,1023590297.55,3349100484.21,2214950572.39,6587641354.15,1569070254.1,5018571100.05,--,0.42,0.42,20210430
20201231,197288388945.87,197288388945.87,0.0,--,--,--,184812064823.16,158978858817.89,832000211.88,10961099749.97,7731078789.83,6013083402.83,295943850.76,1139022760.28,1279986400.99,-663235953.02,-570814116.01,0.0,--,--,--,--,--,--,--,327707784.88,1294912961.65,253063274.5,--,-409598297.43,31753643.63,--,--,--,12487050146.41,363037455.45,141947972.5,--,--,--,12708139629.36,1412157030.5,--,--,--,11295982598.86,11295982598.86,--,2067710613.19,9228271985.67,-1995162932.35,9300819666.51,1045343812.05,8255475854.46,--,1.16,1.16,20210331
20200930,147383645209.28,147383645209.28,0.0,--,--,--,137032625053.3,118656800121.61,601358072.48,8157149086.25,5333466021.05,4047404162.2,236447589.71,891408351.78,951822946.93,-238027166.04,-439221610.01,0.0,--,--,--,--,--,--,--,203441775.94,549444198.67,172503978.33,--,-222336944.49,34131673.14,--,--,--,10238452083.19,244417771.23,80825941.45,--,--,--,10402043912.97,1700461325.53,--,--,--,8701582587.44,8701582587.44,--,1595766812.61,7105815774.83,-1380307429.36,7321275158.08,875348898.69,6445926259.39,--,0.9,0.9,20201031
20200630,94494559093.69,94494559093.69,0.0,--,--,--,87880673164.61,75989643182.24,432628178.5,5312502799.91,3397396172.54,2582307532.57,166195298.85,587977422.15,619198001.23,-199053610.17,-358619232.21,0.0,--,--,--,--,--,--,--,139144077.13,271836921.75,144700622.61,--,129675563.76,26894701.14,--,--,--,6623764350.48,126832763.37,46006159.0,--,--,--,6704590954.85,1002756749.99,--,--,--,5701834204.86,5701834204.86,--,1021602397.93,4680231806.93,-331312309.12,5370521895.74,789338664.26,4581183231.48,--,0.59,0.59,20200828
