报告期,营业收入*,利息净收入,利息收入,减:利息支出,手续费及佣金净收入,手续费及佣金收入,减:手续费及佣金支出,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,9522750000.0,6124360000.0,14813090000.0,8688730000.0,1251784000.0,1460221000.0,208437000.0,1497628000.0,--,--,-155349000.0,722391000.0,72553000.0,10442000.0,-1059000.0,6703235000.0,112577000.0,2972037000.0,6027000.0,162000.0,--,--,2819515000.0,6436000.0,5476000.0,--,--,--,2820475000.0,159424000.0,--,--,--,2661051000.0,66075000.0,2594976000.0,227073000.0,2888124000.0,66075000.0,2822049000.0,--,0.37,0.37,20221029
20220630,6209070000.0,3974750000.0,9758810000.0,5784060000.0,835845000.0,980635000.0,144790000.0,889918000.0,--,--,65372000.0,418656000.0,24914000.0,563000.0,-948000.0,3887090000.0,75089000.0,1747370000.0,6027000.0,121000.0,--,--,2321980000.0,5456000.0,3065000.0,--,--,--,2324371000.0,264037000.0,--,--,--,2060334000.0,41939000.0,2018395000.0,-79012000.0,1981322000.0,41939000.0,1939383000.0,--,0.36,0.36,20220827
20220331,2677018000.0,1916376000.0,4740739000.0,2824363000.0,412062000.0,463426000.0,51364000.0,321720000.0,--,--,60022000.0,-39050000.0,5714000.0,559000.0,-385000.0,1800380000.0,36156000.0,801667000.0,6027000.0,99000.0,--,--,876638000.0,4546000.0,2654000.0,--,--,--,878530000.0,81727000.0,--,--,--,796803000.0,11134000.0,785669000.0,-76459000.0,720344000.0,11134000.0,709210000.0,--,0.15,0.15,20220430
20211231,11136017000.0,7645625000.0,18208935000.0,10563310000.0,1955126000.0,2175357000.0,220231000.0,1183411000.0,--,--,473453000.0,-147908000.0,26655000.0,1081000.0,-1426000.0,7912963000.0,139602000.0,3776136000.0,30254000.0,--,--,--,3223054000.0,19958000.0,17602000.0,--,--,--,3225410000.0,232197000.0,--,--,--,2993213000.0,70549000.0,2922664000.0,713782000.0,3706995000.0,70549000.0,3636446000.0,--,0.51,0.51,20220326
20210930,8187748000.0,5774708000.0,13530480000.0,7755772000.0,1200098000.0,1335937000.0,135839000.0,707540000.0,--,--,521505000.0,-31567000.0,14798000.0,1070000.0,-404000.0,5388526000.0,104385000.0,2531710000.0,--,--,--,--,2799222000.0,10347000.0,12478000.0,--,--,--,2797091000.0,325962000.0,--,--,--,2471129000.0,52703000.0,2418426000.0,643281000.0,3114410000.0,52703000.0,3061707000.0,--,0.41,0.41,20211030
20210630,5326879000.0,3908157000.0,8881975000.0,4973818000.0,770325000.0,846442000.0,76117000.0,466332000.0,--,--,243160000.0,-70619000.0,9359000.0,573000.0,-408000.0,3186462000.0,70741000.0,1465663000.0,--,--,--,--,2140417000.0,7178000.0,7007000.0,--,--,--,2140588000.0,307616000.0,--,--,--,1832972000.0,35382000.0,1797590000.0,362039000.0,2195011000.0,35382000.0,2159629000.0,--,0.38,0.38,20210831
20210331,2839989000.0,2011458000.0,4376131000.0,2364673000.0,406908000.0,436526000.0,29618000.0,289163000.0,--,--,61619000.0,63539000.0,7065000.0,539000.0,-302000.0,2123803000.0,34631000.0,714336000.0,--,--,--,--,716186000.0,4326000.0,3063000.0,--,--,--,717449000.0,55700000.0,--,--,--,661749000.0,16342000.0,645407000.0,199933000.0,861682000.0,16342000.0,845340000.0,--,0.14,0.14,20210430
20201231,10540661000.0,8146531000.0,17168922000.0,9022391000.0,1691624000.0,1855260000.0,163636000.0,1466051000.0,--,--,-237080000.0,-547799000.0,23030000.0,1954000.0,-3650000.0,7820424000.0,133315000.0,3542707000.0,--,646000.0,--,--,2720237000.0,21815000.0,13756000.0,--,--,--,2728296000.0,274998000.0,--,--,--,2453298000.0,59226000.0,2394072000.0,-625513000.0,1827785000.0,59226000.0,1768559000.0,--,0.4,0.4,20210331
20200930,8419460000.0,6206102000.0,12897228000.0,6691126000.0,1327381000.0,1439906000.0,112525000.0,1170836000.0,--,--,-92827000.0,-202727000.0,10731000.0,1596000.0,-1632000.0,6052283000.0,99578000.0,2239688000.0,--,571000.0,--,--,2367177000.0,25674000.0,7585000.0,--,--,--,2385266000.0,337634000.0,--,--,--,2047632000.0,39886000.0,2007746000.0,-680546000.0,1367086000.0,39886000.0,1327200000.0,--,0.34,0.34,20201031
20200630,6084647000.0,3991212000.0,8295162000.0,4303950000.0,1044052000.0,1108169000.0,64117000.0,1093908000.0,--,--,-194103000.0,140203000.0,9019000.0,744000.0,-388000.0,4244799000.0,69765000.0,1387109000.0,--,202000.0,--,--,1839848000.0,23797000.0,4103000.0,--,--,--,1859542000.0,295051000.0,--,--,--,1564491000.0,33974000.0,1530517000.0,-215321000.0,1349170000.0,33974000.0,1315196000.0,--,0.34,0.34,20200829
