报告期,资产*,货币资金,其中:客户资金存款,结算备付金,其中:客户备付金,拆出资金,融出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售资产,应收款项,合同资产,应收利息,存出保证金,代理业务资产,可供出售金融资产,持有至到期投资,长期股权投资,固定资产,在建工程,无形资产,其中:交易席位费,商誉,递延所得税资产,投资性房地产,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,其中:质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,代理买卖证券款,代理承销证券款,应付职工薪酬,长期应付职工薪酬,应交税费,应付款项,应付利息,合同负债,持有待售的负债,代理业务负债,长期借款,应付债券,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永续债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20220930,--,10228640756.43,8543770750.98,3095403446.38,3028644194.8,--,6922866489.87,21882733333.61,21179078725.76,218570499.26,485084108.59,--,--,--,--,1586680218.49,--,105183323.28,--,--,839659507.19,--,--,--,1562470934.57,192203560.62,66980592.74,225201635.37,--,20824003.31,608680208.77,27378115.94,539696106.19,--,--,48082563340.95,--,66848722.92,--,5314792815.58,750162777.77,1633828438.6,--,8094808729.08,11608123293.17,--,554601466.3,--,151387457.89,241627266.59,--,15939302.55,--,--,--,4879227538.55,29540067.11,--,378071239.65,--,--,33895518846.21,--,4642884700.0,--,--,--,6296071366.37,--,63906305.4,908512430.25,295046152.49,1539267522.15,--,--,--,--,13745688476.66,441356018.08,14187044494.74,--,--,48082563340.95,20221029
20220630,--,13037318378.47,11634155208.21,3024302883.88,2962594880.4,--,7150758061.73,26198513776.98,25198152501.15,217731855.41,782629420.42,--,--,--,--,1268821227.29,--,98910651.9,--,--,727981144.36,--,--,--,1541328650.73,186683828.07,58659200.24,220288927.45,--,20085871.52,593653563.04,15264386.05,364317935.32,--,--,54692772290.54,--,46514036.45,--,4750310984.12,1602575388.89,1128250964.87,1008526.45,12341737118.19,14716321579.88,--,482701026.45,--,99864511.42,89382671.72,--,9071913.51,--,--,--,4842923526.37,28336021.01,--,429103489.03,--,--,40752271831.24,--,4642884700.0,--,--,--,6295818034.44,--,29509126.32,908512430.25,71403812.89,1535150528.88,--,--,--,--,13483278632.78,457221826.52,13940500459.3,--,--,54692772290.54,20220823
20220331,--,12104754039.71,9550363108.61,2556969856.13,2455317760.29,--,7408983910.58,26730445387.7,25574629673.29,276054094.68,879761619.73,--,--,--,--,1276382000.11,--,100308977.39,--,--,827812182.06,--,--,--,1537637405.29,191959876.21,58641526.64,215001663.3,--,19423726.09,517556823.74,15465246.67,342486106.58,--,--,54088001573.95,--,254027123.87,--,5396563927.41,1050067152.78,1230615974.83,--,12360490895.68,12180258293.56,--,442326070.12,--,122123000.93,83416990.75,--,15726139.64,--,--,--,6323658016.93,28322183.48,--,269738802.49,--,--,39935583572.69,--,4642884700.0,--,--,--,6301860583.46,--,-5695545.71,908512430.25,313207421.15,1534723286.67,--,--,--,--,13695492875.82,456925125.44,14152418001.26,--,--,54088001573.95,20220430
20211231,--,12332030422.75,9990048353.53,2558219120.46,2446921329.46,--,8148017143.05,25741798211.33,24507919178.87,263452484.68,970426547.78,--,--,--,54610.0,972870075.44,--,98055900.27,--,--,802256089.47,--,--,--,1659879203.08,188201266.95,58641526.64,223016230.62,--,19522493.37,486461663.34,15666107.28,283225421.38,--,--,53748323524.71,--,256191822.27,--,7032271969.93,2900742263.92,971171013.72,465376.83,10548472328.09,12571797812.48,--,768133013.64,--,121620959.74,143594220.52,--,6872133.68,--,--,--,3685225541.41,38563107.66,--,401959351.47,--,--,39604243601.31,--,4642884700.0,--,--,--,6301860583.46,--,-872349.97,908512430.25,295251945.46,1534245856.08,--,--,--,--,13681883165.28,462196758.12,14144079923.4,--,--,53748323524.71,20220326
20210930,--,11135692141.75,9472197218.16,3160532036.77,3039083104.31,--,7863714990.8,27080806971.59,25545414795.87,344623084.36,1190769091.36,--,--,--,27740.0,1199841090.9,--,116650037.92,--,--,752558465.67,--,--,--,1113211955.78,184044317.64,53686048.93,187352062.6,--,19754199.31,536745686.84,15866967.9,1252928880.93,--,--,54816012271.39,--,318357886.48,--,6397281673.68,2402640361.15,1213044539.09,1695113.84,12039553982.41,12354673603.88,--,729315069.39,--,182353734.64,244711818.58,--,53890755.2,--,--,1001583.33,3595008935.42,21302513.76,--,537026923.32,--,--,40233094281.77,--,4642884700.0,--,--,--,6322819195.35,--,13761002.31,838358247.79,519172327.35,1442952021.57,--,--,--,--,13779947494.37,802970495.25,14582917989.62,--,--,54816012271.39,20211030
20210630,--,12221996702.79,9066078551.04,2516954852.02,2009633455.31,--,7586183242.23,25711635192.04,23517387318.61,365681700.9,1828566172.53,--,--,--,--,1630482665.54,--,90310635.48,--,--,876032065.73,--,--,--,1120234040.42,177536253.96,53332189.77,181447000.6,--,19739511.61,560049802.86,16069341.93,1368155607.75,--,--,54272568713.13,--,323050740.81,--,7862024825.54,2504430138.93,1061718305.89,346155.17,11656081798.82,11339802645.78,--,568360869.13,--,171360193.07,170405022.0,--,43504914.44,--,--,1001583.33,3556994197.66,22279698.9,--,534434323.97,--,--,39959336308.92,--,4642884700.0,--,--,--,6322819195.35,--,14430207.55,838358247.79,251877801.9,1442454585.23,--,--,--,--,13512824737.82,800407666.39,14313232404.21,--,--,54272568713.13,20210828
20210331,--,13098142228.81,8554675293.91,2212969111.69,2071061781.8,--,7493579971.5,24803885283.86,22227223294.12,456279281.9,2120382707.84,--,--,--,700.0,1703573425.82,--,112543349.05,--,--,852796133.63,--,--,--,1078070952.21,176999449.07,53183674.92,183257985.79,--,19935847.17,493193769.85,16271714.96,1379799524.69,--,--,53829209428.99,--,316900241.0,--,7176098112.56,3604344722.22,1173666385.13,529806.62,11678141909.54,10634933816.82,--,501930612.61,--,174874322.53,104552245.7,--,30449203.53,--,--,1001741.67,3581569041.15,19810151.85,--,371815430.79,--,--,39517956504.04,--,4642884700.0,--,--,--,6330622817.68,--,10854957.24,838358247.79,223256915.59,1442001842.74,--,--,--,--,13487979481.04,823273443.91,14311252924.95,--,--,53829209428.99,20210421
20201231,--,10951131021.9,8193682554.76,2379100088.0,2287871177.95,--,7400757113.38,25137546579.73,22592572498.77,456168931.89,2088805149.07,--,--,--,--,2055964889.83,--,169323523.34,--,--,744878747.69,--,--,--,1067276173.44,179004039.77,52427024.0,188018189.26,--,19882791.61,464734648.09,16474089.01,1387323474.69,--,--,52376875557.0,--,315977554.88,--,4154657809.9,3694418222.23,1356226583.04,57980.91,12200308194.73,10555230551.25,--,561932538.17,--,131604084.55,65874572.6,--,26495681.41,--,--,1001741.67,4610250342.02,14241536.99,--,344423399.69,--,--,38190399466.49,--,4642884700.0,--,--,--,6330622817.68,--,12549125.88,838358247.79,102780913.15,1441518813.4,--,--,--,--,13368714617.9,817761472.61,14186476090.51,--,--,52376875557.0,20210331
20200930,--,10532120409.32,7824483480.67,2686176483.1,2445187416.71,--,7225508448.81,21638554539.6,18555796721.28,558272026.0,2524485792.32,--,--,--,15165564.55,1913425449.12,--,164031457.47,--,--,660082770.57,--,--,--,1090666729.74,175026617.3,52344399.7,162703228.89,--,22084178.91,465509952.06,16678206.0,1266165585.8,--,--,48268982216.82,--,480221969.41,--,4157739339.92,2722894722.24,1417753105.42,792928.25,9265475319.52,10087413065.65,--,537860248.79,--,151765696.63,125097909.4,--,50245788.86,--,--,1001583.33,4614029522.65,13533107.52,--,261778134.13,--,--,34051941797.38,--,4642884700.0,--,--,--,6329613193.23,--,48610009.47,808084287.96,174984556.56,1382038921.28,--,--,--,--,13386215668.5,830824750.94,14217040419.44,--,--,48268982216.82,20201031
20200630,--,12634141865.39,9029620906.51,1765748855.33,1701440825.05,--,6418453778.69,20155435677.83,18794702163.17,521360766.91,839372747.75,--,--,--,11843235.06,2278421194.66,--,98394746.29,--,--,764222849.71,--,--,--,1059303909.92,179030485.95,42778403.11,152466607.57,--,22669566.15,435058009.55,16882296.96,1445748412.42,--,--,47657411534.75,--,1280874777.88,--,4667962527.24,2608651111.12,811772228.13,48280.0,11089400605.91,10918482823.86,--,474281385.43,--,108127053.5,97911163.21,--,27025121.94,--,--,9324740.83,4564045857.99,11549669.78,--,284935003.47,--,--,37127056703.08,--,3869070700.0,--,--,--,3487237785.96,--,40862401.08,808084287.96,119083532.24,1382038921.28,--,--,--,--,9706377628.52,823977203.15,10530354831.67,--,--,47657411534.75,20200828
