报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,214100881.83,214100881.83,0.0,--,--,--,248888388.06,146869371.98,2320429.82,33106503.84,42342606.34,17908264.43,6341211.65,5498462.07,-54253.24,432.39,-269498.92,0.0,--,--,--,--,--,--,--,1068401.42,--,--,--,--,37459.56,--,--,--,-33950711.78,-5327.02,2939701.21,--,--,--,-36895740.01,2560597.2,--,--,--,-39456337.21,-39456337.21,--,-19916781.11,-19539556.1,1752333.69,-37704003.52,-19905511.88,-17798491.64,--,-0.0239,-0.0239,20221027
20220630,207918329.24,207918329.24,0.0,--,--,--,229307913.07,134299279.68,4460548.78,28745515.71,36327162.77,14337081.35,11138324.78,10873297.56,135028.19,--,-830893.95,0.0,--,--,--,--,--,--,--,2036943.57,--,--,--,--,--,--,--,--,-20355918.22,148816.72,164623.05,--,--,--,-20371724.55,1793173.8,--,--,--,-22164898.35,-22164898.35,--,-15628757.59,-6536140.76,2642800.8,-19522097.55,-15635081.39,-3887016.16,--,-0.008,-0.008,20220825
20220331,175394242.89,175394242.89,0.0,--,--,--,200887913.43,121098261.72,2023087.32,21390564.91,30028078.04,13783836.86,12564084.58,12089163.73,96867.62,--,-313947.92,0.0,--,--,--,--,--,--,--,218456.91,--,--,--,--,--,--,--,--,-25589161.55,17014.4,12059.13,--,--,--,-25584206.28,1096390.37,--,--,--,-26680596.65,-26680596.65,--,-13437495.05,-13243101.6,-253790.55,-26934387.2,-13437495.05,-13496892.15,--,-0.0162,-0.0162,20220429
20211231,182736686.27,182736686.27,0.0,--,--,--,257259567.09,118340348.59,5522395.42,39635653.05,44919591.15,31688238.14,17153340.74,15816019.09,-585529.56,-359656468.07,-2557040.33,0.0,--,--,--,--,--,--,--,3186146.84,0.0,--,--,--,177891.06,--,--,--,-433372351.32,268340.04,1962371.44,--,--,--,-435066382.72,-5763034.09,--,--,--,-429303348.63,-429303348.63,--,-135333604.26,-293969744.37,-243909.2,-429547257.83,-135333604.26,-294213653.57,--,-0.3599,-0.3599,20220428
20210930,183324389.65,183324389.65,0.0,--,--,--,207983791.48,106023005.81,2484653.3,32208326.29,39158774.89,16868776.98,11240254.21,11184686.01,318851.06,-93587.41,-224545.44,0.0,--,--,--,--,--,--,--,566667.47,312066.08,--,--,--,-5.04,--,--,--,-24098806.17,11786.13,112318.94,--,--,--,-24199338.98,2815867.0,--,--,--,-27015205.98,-27015205.98,--,-14935320.2,-12079885.78,1649.94,-27013556.04,-14935320.2,-12078235.84,--,-0.0148,-0.0148,20211029
20210630,189568948.23,189568948.23,0.0,--,--,--,229556527.23,106239308.24,4059455.49,34142708.92,57892977.4,17108557.26,10113519.92,10252621.98,330530.03,--,-332964.87,0.0,--,--,--,--,--,--,--,9400624.45,4303002.46,--,--,--,290.1,--,--,--,-26523039.45,88516.29,121356.12,--,--,--,-26555879.28,1755264.43,--,--,--,-28311143.71,-28311143.71,--,-22655610.49,-5655533.22,-333855.42,-28644999.13,-22655610.49,-5989388.64,--,-0.0069,-0.0069,20210830
20210331,159118438.3,159118438.3,0.0,--,--,--,177047246.72,91314477.54,1466658.3,28399540.59,32580362.94,15815565.02,7470642.33,7284579.39,286805.03,--,-661336.44,0.0,--,--,--,--,--,--,--,317576.62,3895.44,--,--,--,-43041.8,--,--,--,-18311714.6,38834.98,85924.46,--,--,--,-18358804.08,2801404.7,--,--,--,-21160208.78,-21160208.78,--,-10688743.12,-10471465.66,206176.26,-20954032.52,-10688743.12,-10265289.4,--,-0.0128,-0.0128,20210427
20201231,239977828.49,239977828.49,0.0,--,--,--,247085314.62,123690927.95,3905481.32,39530400.43,54174780.82,15237213.93,10546510.17,9509947.19,154785.82,-6862332.33,1421773.91,0.0,--,--,--,--,--,--,--,2728585.72,1306675.76,--,--,0.0,-175841.06,--,--,--,-8688624.13,326086.16,542968.7,--,--,--,-8905506.67,3111295.86,--,--,--,-12016802.53,-12016802.53,--,-13826000.57,1809198.04,-1005878.78,-13022681.31,-13826000.57,803319.26,--,0.0022,0.0022,20210427
20200930,227961854.19,227961854.19,0.0,--,--,--,206521523.04,102756819.3,3614953.05,49794633.84,31515912.87,12200876.67,6638327.31,7467804.3,790958.84,--,-1408413.74,0.0,--,--,--,--,--,--,--,791057.91,3012282.58,--,--,0.0,1473.53,--,--,--,23836731.43,254726.75,1613855.48,--,--,--,22477602.7,1729131.96,--,--,--,20748470.74,20748470.74,--,-897454.33,21645925.07,-1055229.71,19693241.03,-897454.33,20590695.36,--,0.0265,0.0265,20201027
20200630,131271202.63,131271202.63,0.0,--,--,--,138655025.12,70323322.2,2503193.4,25259022.31,23111965.91,10078101.91,7379419.39,8399702.89,1095941.28,--,293723.12,0.0,--,--,--,--,--,--,--,2684837.4,12187.28,--,--,--,-282996.79,--,--,--,-4588468.57,133976.8,664908.91,--,--,--,-5119400.68,739315.33,--,--,--,-5858716.01,-5858716.01,--,-3361254.04,-2497461.97,-219854.22,-6078570.23,-3361254.04,-2717316.19,--,-0.003,-0.003,20200828
