报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,12026480902.49,6153003415.86,2313577876.31,1371939087.98,2054356904.97,1147029879.08,1683409217.85,486652275.77,--,219277628.74,-302713223.18,26707691.05,3100028653.67,-262360.58,10047200561.78,10047200561.78,62561194.28,5854974314.62,174950636.0,3074974356.38,--,--,1979280340.71,224097123.94,7571417.31,--,--,--,2195806047.34,193878534.86,--,--,--,2001927512.48,-202861.3,2002130373.78,875637811.92,2877565324.4,-202861.3,2877768185.7,--,0.24,--,20221029
20220630,7295955886.53,4066548382.58,1556745950.8,859081911.49,1394606779.41,679233832.62,296037459.74,231407353.56,--,345598728.75,-83136538.27,31904235.9,1959821475.23,-51690.02,6859680846.49,6859680846.49,46725873.17,3837298413.94,174950636.0,1931252374.0,--,--,436275040.04,210066635.43,3806211.52,--,--,--,642535463.95,-4639056.29,--,--,--,647174520.24,-190714.47,647365234.71,729525160.95,1376699681.19,-190714.47,1376890395.66,--,0.07,--,20220831
20220331,3126093785.97,2161356828.59,848408595.89,375865838.65,757908660.19,263484693.86,9629476.05,81223440.72,--,-570865821.62,19600832.6,30477170.28,1212424038.1,-13431.89,2888705553.23,2888705553.23,23578597.2,1685657697.12,--,1172313985.39,--,--,237388232.74,9683626.79,4229187.99,--,--,--,242842671.54,14673667.57,--,--,--,228169003.97,-80409.66,228249413.63,770350792.83,998519796.8,-80409.66,998600206.46,--,0.02,--,20220430
20211231,24370394956.88,9400196376.85,3617032064.75,1704775946.37,3622122796.7,1463750347.23,4757041468.1,1443982798.45,--,-12057405.66,217107323.07,42140981.56,8501517656.11,698209.62,18139623427.93,18139623427.93,100875589.82,8400631528.36,--,8324483641.52,--,--,6230771528.95,119882520.87,43820294.13,--,--,--,6306833755.69,933694535.63,--,--,--,5373139220.06,1642958.45,5371496261.61,496756606.37,5869895826.43,1642958.45,5868252867.98,--,0.73,--,20220331
20210930,18840205878.43,6894328199.59,2616920909.71,1205549264.9,2787721210.42,1113794585.86,3975534887.14,1089221613.16,--,-586651340.0,116688219.41,19298763.3,7307181542.4,31020.73,13930728228.0,13930728228.0,80620267.82,6540078954.27,--,7054798971.97,--,--,4909477650.43,118527878.58,27203018.7,--,--,--,5000802510.31,681388617.92,--,--,--,4319413892.39,-1380644.86,4320794537.25,708299719.98,5027713612.37,-1380644.86,5029094257.23,--,0.58,--,20211029
20210630,13276756060.33,4424984341.56,1579805745.95,794879540.33,1874563697.15,708352653.59,2575688129.17,735435771.81,--,89744588.77,104668961.49,19019445.67,5354289423.03,8517.05,10240299401.72,10240299401.72,53289573.23,4749664071.05,--,5178802093.35,--,--,3036456658.61,113941587.93,20990801.13,--,--,--,3129407445.41,431370712.35,--,--,--,2698036733.06,-2322972.39,2700359705.45,130572107.11,2828608840.17,-2322972.39,2830931812.56,--,0.36,--,20210828
20210331,5193090773.88,2236760560.61,795619870.68,317548626.66,1029672637.48,340619175.42,1380635591.86,223937272.61,--,-792267565.99,47642846.7,14359217.18,1965263071.82,77876.28,3844990631.22,3844990631.22,24129742.89,1920696350.48,--,1897402047.45,--,--,1348100142.66,102036775.62,10760618.79,--,--,--,1439376299.49,264754825.18,--,--,--,1174621474.31,-1697222.84,1176318697.15,-48682857.1,1125938617.21,-1697222.84,1127635840.05,--,0.16,--,20210430
20201231,23133946765.29,7121530500.1,2620602246.03,1581795683.49,2465477690.65,778772618.91,5011629307.14,1212458017.28,--,1375893326.27,208302301.95,17528470.48,8620826917.19,-536676.75,20437154223.75,20437154223.75,96943406.88,7805280526.9,--,8649797848.81,--,--,2696792541.54,133759263.77,44188023.45,--,--,--,2786363781.86,64599989.34,--,--,--,2721763792.52,-1224726.2,2722988518.72,-493079257.86,2228684534.66,-1224726.2,2229909260.86,--,0.38,--,20210331
20200930,16051491328.23,4820248516.5,1868268488.88,1007474502.31,1776325028.42,597005526.61,3476690018.3,728591530.37,--,1155641268.34,134571588.19,16973636.04,5850835466.7,-474692.45,12615321810.03,12615321810.03,69111020.99,5367650495.8,--,5883816478.14,--,--,3436169518.2,134011440.55,31108696.74,--,--,--,3539072262.01,489904665.45,--,--,--,3049167596.56,-1715257.42,3050882853.98,-486553752.47,2562613844.09,-1715257.42,2564329101.51,--,0.43,--,20201030
20200630,9625293303.92,2817250323.92,1085830910.98,553168344.39,1113698288.46,336608240.83,1944928789.2,442811845.64,--,1015589268.07,78067628.1,16031878.39,3416891954.81,-74779.4,7948233358.75,7948233358.75,44479623.66,3188445812.35,--,3425198181.61,--,--,1677059945.17,122849409.62,22806088.45,--,--,--,1777103266.34,252232557.88,--,--,--,1524870708.46,-1153075.72,1526023784.18,3826432.81,1528697141.27,-1153075.72,1529850216.99,--,0.22,--,20200829
20200331,3827315338.54,1306620441.43,533512280.54,205213600.19,551081431.43,198341063.46,1250981501.56,121458701.06,--,-398459025.95,68186389.56,3896148.58,1397806531.81,-57711.91,2918876617.1,2918876617.1,20287687.44,1507695996.42,--,1392476698.33,--,--,908438721.44,114184623.64,3941368.7,--,--,--,1018681976.38,210553065.02,--,--,--,808128911.36,-4955251.07,813084162.43,158603336.7,966732248.06,-4955251.07,971687499.13,--,0.12,--,20200430
