报告期,资产*,货币资金,拆出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售的资产,应收保费,应收利息,应收代位追偿款,应收分保账款,应收分保未到期责任准备金,应收分保未决赔款准备金,应收分保寿险责任准备金,应收分保长期健康险责任准备金,应收款项,合同资产,保户质押贷款,可供出售金融资产,持有至到期投资,长期股权投资,存出资本保证金,应收款项类投资,固定资产,在建工程,无形资产,商誉,独立账户资产,递延所得税资产,投资性房地产,定期存款,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,预收保费,应付手续费及佣金,应付分保账款,应付职工薪酬,应交税费,应付利息,应付款项,合同负债,持有待售的负债,应付赔付款,应付保单红利,存入保证金,保户储金及投资款,未到期责任准备金,未决赔款准备金,寿险责任准备金,长期健康险责任准备金,长期借款,应付债券,独立账户负债,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永绩债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20200331,--,30874000000.0,--,27383000000.0,27383000000.0,--,--,--,--,--,--,1217000000.0,--,5193000000.0,10276000000.0,--,40000000.0,233000000.0,45000000.0,1470000000.0,1251000000.0,--,--,35391000000.0,404916000000.0,253880000000.0,4967000000.0,1715000000.0,--,10115000000.0,4422000000.0,3659000000.0,--,153000000.0,576000000.0,9034000000.0,77040000000.0,999000000.0,53066000000.0,--,939040000000.0,--,--,--,513000000.0,--,82581000000.0,241000000.0,2705000000.0,388000000.0,2879000000.0,224000000.0,--,--,--,--,7870000000.0,140000000.0,--,49813000000.0,2738000000.0,1534000000.0,594468000000.0,93582000000.0,--,--,146000000.0,55000000.0,29000000.0,159000000.0,10385000000.0,--,851385000000.0,--,3120000000.0,--,--,--,23954000000.0,--,2434000000.0,7357000000.0,44712000000.0,6067000000.0,--,--,--,--,87644000000.0,11000000.0,87655000000.0,--,--,939040000000.0,20200429
20191231,--,11768000000.0,--,24409000000.0,24409000000.0,--,--,--,--,--,--,5682000000.0,--,2233000000.0,8671000000.0,--,188000000.0,185000000.0,44000000.0,1433000000.0,1178000000.0,--,--,35148000000.0,387296000000.0,246212000000.0,4917000000.0,1715000000.0,--,10165000000.0,4170000000.0,3726000000.0,--,163000000.0,162000000.0,9051000000.0,64040000000.0,1938000000.0,53324000000.0,--,878970000000.0,--,--,--,501000000.0,--,68190000000.0,4181000000.0,2353000000.0,220000000.0,3905000000.0,289000000.0,--,--,--,--,5704000000.0,--,--,46366000000.0,2102000000.0,1611000000.0,567985000000.0,86493000000.0,--,--,152000000.0,298000000.0,29000000.0,119000000.0,3050000000.0,--,794509000000.0,--,3120000000.0,--,--,--,23870000000.0,--,3960000000.0,7357000000.0,40077000000.0,6067000000.0,--,--,--,--,84451000000.0,10000000.0,84461000000.0,--,--,878970000000.0,20200326
20190930,--,15188000000.0,--,13510000000.0,13510000000.0,--,--,--,--,--,--,931000000.0,--,4898000000.0,10728000000.0,--,45000000.0,200000000.0,42000000.0,1417000000.0,1183000000.0,--,--,34086000000.0,356392000000.0,236172000000.0,4800000000.0,1715000000.0,--,8988000000.0,3981000000.0,3583000000.0,--,152000000.0,690000000.0,8536000000.0,65690000000.0,1522000000.0,46505000000.0,--,822083000000.0,--,--,--,482000000.0,--,34381000000.0,295000000.0,2840000000.0,513000000.0,2408000000.0,242000000.0,--,--,--,--,6036000000.0,--,--,45757000000.0,2567000000.0,1111000000.0,554186000000.0,81334000000.0,--,4000000000.0,142000000.0,54000000.0,29000000.0,362000000.0,4600000000.0,--,742275000000.0,--,3120000000.0,--,--,--,23858000000.0,--,875000000.0,6011000000.0,41227000000.0,4707000000.0,--,--,--,--,79798000000.0,10000000.0,79808000000.0,--,--,822083000000.0,20191031
20190630,--,12942000000.0,--,13618000000.0,13618000000.0,--,--,--,--,--,--,1761000000.0,--,4394000000.0,9332000000.0,--,42000000.0,189000000.0,33000000.0,1399000000.0,1090000000.0,--,--,33068000000.0,347945000000.0,233535000000.0,4847000000.0,1715000000.0,--,8738000000.0,3861000000.0,3630000000.0,--,151000000.0,907000000.0,6970000000.0,65690000000.0,1251000000.0,49920000000.0,--,808124000000.0,--,--,--,475000000.0,--,40951000000.0,301000000.0,2699000000.0,495000000.0,2107000000.0,270000000.0,--,--,--,--,5906000000.0,--,--,44304000000.0,2513000000.0,1059000000.0,545521000000.0,73905000000.0,--,4000000000.0,141000000.0,54000000.0,29000000.0,286000000.0,5598000000.0,--,731524000000.0,--,3120000000.0,--,--,--,23889000000.0,--,94000000.0,6011000000.0,38769000000.0,4707000000.0,--,--,--,--,76590000000.0,10000000.0,76600000000.0,--,--,808124000000.0,20190829
20190331,--,11632000000.0,--,9107000000.0,9107000000.0,--,--,--,--,--,--,4345000000.0,--,4427000000.0,9271000000.0,--,60000000.0,177000000.0,22000000.0,1382000000.0,948000000.0,--,--,32129000000.0,327059000000.0,213248000000.0,4808000000.0,1715000000.0,--,7718000000.0,4379000000.0,3682000000.0,--,150000000.0,251000000.0,7016000000.0,67690000000.0,775000000.0,54605000000.0,--,767646000000.0,--,--,--,123000000.0,--,16243000000.0,247000000.0,2700000000.0,490000000.0,1969000000.0,1790000000.0,--,--,--,--,6240000000.0,14000000.0,--,43124000000.0,2407000000.0,1008000000.0,541096000000.0,69152000000.0,--,4000000000.0,142000000.0,60000000.0,29000000.0,213000000.0,2507000000.0,--,694441000000.0,--,3120000000.0,--,--,--,23914000000.0,--,1450000000.0,5226000000.0,34778000000.0,4707000000.0,--,--,--,--,73195000000.0,10000000.0,73205000000.0,--,--,767646000000.0,20190427
20181231,--,8945000000.0,--,9940000000.0,9940000000.0,--,--,--,--,--,--,4315000000.0,--,2307000000.0,7999000000.0,--,246000000.0,189000000.0,16000000.0,1348000000.0,892000000.0,--,--,31327000000.0,300949000000.0,214531000000.0,4792000000.0,1715000000.0,--,7455000000.0,4339000000.0,3665000000.0,--,139000000.0,1777000000.0,7044000000.0,64690000000.0,903000000.0,54406000000.0,--,733929000000.0,--,--,--,92000000.0,--,12959000000.0,1808000000.0,2188000000.0,462000000.0,2629000000.0,1460000000.0,--,--,--,--,5318000000.0,--,--,40359000000.0,1805000000.0,1064000000.0,527494000000.0,64257000000.0,--,4000000000.0,133000000.0,59000000.0,29000000.0,133000000.0,2084000000.0,--,668333000000.0,--,3120000000.0,--,--,--,23914000000.0,--,-2791000000.0,5226000000.0,31411000000.0,4707000000.0,--,--,--,--,65587000000.0,9000000.0,65596000000.0,--,--,733929000000.0,20190321
20180930,--,19300000000.0,--,8422000000.0,8422000000.0,--,--,--,--,--,--,4436000000.0,--,5075000000.0,9901000000.0,--,438000000.0,199000000.0,26000000.0,1334000000.0,826000000.0,--,--,30391000000.0,311248000000.0,213334000000.0,4711000000.0,1715000000.0,--,6899000000.0,3927000000.0,1771000000.0,--,165000000.0,1423000000.0,6871000000.0,58190000000.0,897000000.0,61757000000.0,--,753256000000.0,--,--,--,114000000.0,--,33314000000.0,348000000.0,2967000000.0,840000000.0,2204000000.0,1540000000.0,--,--,--,--,5089000000.0,--,--,39688000000.0,2304000000.0,962000000.0,528424000000.0,60439000000.0,--,4000000000.0,159000000.0,54000000.0,29000000.0,347000000.0,3814000000.0,--,686636000000.0,--,3120000000.0,--,--,--,23944000000.0,--,-1577000000.0,4441000000.0,32761000000.0,3922000000.0,--,--,--,--,66611000000.0,9000000.0,66620000000.0,--,--,753256000000.0,20181027
20180630,--,37127000000.0,--,8678000000.0,8678000000.0,--,--,--,--,--,--,2189000000.0,--,4013000000.0,8535000000.0,--,65000000.0,144000000.0,20000000.0,1323000000.0,744000000.0,--,--,29295000000.0,310688000000.0,210261000000.0,4867000000.0,915000000.0,--,6444000000.0,3675000000.0,1805000000.0,--,177000000.0,1041000000.0,5179000000.0,56890000000.0,1220000000.0,60380000000.0,--,755675000000.0,--,--,--,117000000.0,--,48187000000.0,200000000.0,3025000000.0,353000000.0,1853000000.0,1501000000.0,--,--,--,--,3988000000.0,--,--,37380000000.0,2062000000.0,897000000.0,522901000000.0,58167000000.0,--,4000000000.0,168000000.0,54000000.0,29000000.0,293000000.0,4713000000.0,--,689888000000.0,--,3120000000.0,--,--,--,23944000000.0,--,-507000000.0,4441000000.0,30858000000.0,3922000000.0,--,--,--,--,65778000000.0,9000000.0,65787000000.0,--,--,755675000000.0,20180829
20180331,--,12769000000.0,--,6572000000.0,6572000000.0,--,--,--,--,--,--,2555000000.0,--,4259000000.0,9555000000.0,--,83000000.0,102000000.0,20000000.0,1322000000.0,673000000.0,--,--,28064000000.0,308887000000.0,207881000000.0,4994000000.0,915000000.0,--,6171000000.0,3209000000.0,1841000000.0,--,214000000.0,366000000.0,4880000000.0,53640000000.0,918000000.0,62260000000.0,--,722150000000.0,--,--,--,24000000.0,--,25929000000.0,148000000.0,2382000000.0,347000000.0,1505000000.0,2388000000.0,--,--,--,--,3732000000.0,23000000.0,--,36111000000.0,1722000000.0,867000000.0,521434000000.0,53947000000.0,--,4000000000.0,202000000.0,54000000.0,29000000.0,218000000.0,1587000000.0,--,656649000000.0,--,3120000000.0,--,--,--,23934000000.0,--,785000000.0,3922000000.0,29809000000.0,3922000000.0,--,--,--,--,65492000000.0,9000000.0,65501000000.0,--,--,722150000000.0,20180427
20171231,--,8813000000.0,--,6322000000.0,6322000000.0,--,--,--,--,--,--,2870000000.0,--,2338000000.0,7164000000.0,--,198000000.0,71000000.0,22000000.0,1292000000.0,612000000.0,--,--,27000000000.0,320385000000.0,206321000000.0,4896000000.0,915000000.0,--,5954000000.0,2563000000.0,1831000000.0,--,230000000.0,36000000.0,4741000000.0,41809000000.0,857000000.0,63035000000.0,--,710275000000.0,--,--,--,9000000.0,--,19925000000.0,1941000000.0,1801000000.0,237000000.0,2522000000.0,1551000000.0,--,--,--,--,3176000000.0,--,--,33711000000.0,1280000000.0,827000000.0,523016000000.0,50154000000.0,--,4000000000.0,217000000.0,54000000.0,29000000.0,130000000.0,1972000000.0,--,646552000000.0,--,3120000000.0,--,--,--,23954000000.0,--,1597000000.0,3922000000.0,27200000000.0,3922000000.0,--,--,--,--,63715000000.0,8000000.0,63723000000.0,--,--,710275000000.0,20180321
20170930,--,11672000000.0,--,6990000000.0,6990000000.0,--,--,--,--,--,--,8494000000.0,--,4227000000.0,9591000000.0,--,263000000.0,69000000.0,21000000.0,1351000000.0,593000000.0,--,--,25850000000.0,316299000000.0,205092000000.0,4646000000.0,915000000.0,--,6221000000.0,1870000000.0,1702000000.0,--,246000000.0,268000000.0,4570000000.0,42126000000.0,751000000.0,60944000000.0,--,714771000000.0,--,--,--,9000000.0,--,32776000000.0,125000000.0,2761000000.0,355000000.0,1999000000.0,1747000000.0,--,--,--,--,2840000000.0,--,--,33215000000.0,1667000000.0,766000000.0,518623000000.0,46743000000.0,--,4000000000.0,243000000.0,54000000.0,29000000.0,469000000.0,2732000000.0,--,651153000000.0,--,3120000000.0,--,--,--,23959000000.0,--,1828000000.0,3403000000.0,27897000000.0,3403000000.0,--,--,--,--,63610000000.0,8000000.0,63618000000.0,--,--,714771000000.0,20171028
20170630,--,15044000000.0,--,5310000000.0,5310000000.0,--,--,--,--,--,--,6706000000.0,--,3881000000.0,8483000000.0,--,193000000.0,83000000.0,19000000.0,1382000000.0,563000000.0,--,--,24846000000.0,307412000000.0,205846000000.0,4748000000.0,915000000.0,--,6005000000.0,2048000000.0,1725000000.0,--,249000000.0,71000000.0,3530000000.0,48136000000.0,875000000.0,57250000000.0,--,705320000000.0,--,--,--,9000000.0,--,29757000000.0,178000000.0,2053000000.0,244000000.0,1733000000.0,1498000000.0,--,--,--,--,3017000000.0,--,--,32591000000.0,1644000000.0,672000000.0,507487000000.0,44444000000.0,--,14000000000.0,244000000.0,54000000.0,29000000.0,790000000.0,3147000000.0,--,643591000000.0,--,3120000000.0,--,--,--,23959000000.0,--,1745000000.0,3403000000.0,26092000000.0,3403000000.0,--,--,--,--,61722000000.0,7000000.0,61729000000.0,--,--,705320000000.0,20170830
20170331,--,18912000000.0,--,11534000000.0,11534000000.0,--,--,--,--,--,--,2319000000.0,--,2904000000.0,10093000000.0,--,882000000.0,107000000.0,29000000.0,1411000000.0,526000000.0,--,--,24064000000.0,302597000000.0,196366000000.0,4630000000.0,816000000.0,--,6162000000.0,1728000000.0,1742000000.0,--,250000000.0,361000000.0,3473000000.0,61536000000.0,611000000.0,57480000000.0,--,710533000000.0,--,--,--,9000000.0,--,41870000000.0,225000000.0,3007000000.0,462000000.0,1720000000.0,2571000000.0,--,--,--,--,3354000000.0,--,--,31640000000.0,1457000000.0,613000000.0,500415000000.0,41839000000.0,--,14000000000.0,245000000.0,54000000.0,29000000.0,643000000.0,4772000000.0,--,648925000000.0,--,3120000000.0,--,--,--,23919000000.0,--,1567000000.0,3403000000.0,26189000000.0,3403000000.0,--,--,--,--,61601000000.0,7000000.0,61608000000.0,--,--,710533000000.0,20170429
20161231,--,14132000000.0,--,11678000000.0,11678000000.0,--,--,--,--,--,--,2322000000.0,--,1846000000.0,9664000000.0,--,720000000.0,57000000.0,38000000.0,1410000000.0,468000000.0,--,--,23831000000.0,283308000000.0,195126000000.0,4575000000.0,816000000.0,--,6292000000.0,1557000000.0,1792000000.0,--,257000000.0,308000000.0,3395000000.0,79845000000.0,643000000.0,55101000000.0,--,699181000000.0,--,--,--,9000000.0,--,39246000000.0,3042000000.0,1713000000.0,215000000.0,2078000000.0,1550000000.0,--,--,--,--,2950000000.0,--,--,29820000000.0,1164000000.0,640000000.0,502493000000.0,38931000000.0,--,14000000000.0,251000000.0,54000000.0,29000000.0,411000000.0,1460000000.0,--,640056000000.0,--,3120000000.0,--,--,--,23919000000.0,--,921000000.0,3403000000.0,24352000000.0,3403000000.0,--,--,--,--,59118000000.0,7000000.0,59125000000.0,--,--,699181000000.0,20170330
