报告期,经营活动产生的现金流量*,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,支付手续费的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,9995795000.0,--,--,5195163000.0,2784044000.0,-9779387000.0,--,8136882000.0,8679321000.0,131167000.0,423516000.0,-202684000.0,533948000.0,447873000.0,2483725000.0,254576000.0,--,12751442000.0,--,8997920000.0,--,26725230000.0,1456612000.0,311000.0,--,--,--,28466585000.0,19337440000.0,131225000.0,--,--,19468665000.0,--,--,--,--,--,26641822000.0,--,--,--,26641822000.0,--,29717916000.0,32734000.0,--,--,29750650000.0,--,-3108828000.0,537042000.0,1811574000.0,0.0,1811574000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221031
20220630,--,2233970000.0,--,--,5291993000.0,--,6527423000.0,--,17072691000.0,10755996000.0,-554542000.0,412258000.0,1424914000.0,710863000.0,66982000.0,2228782000.0,696097000.0,--,15741350000.0,--,2454063000.0,--,29389343000.0,1637681000.0,385000.0,--,--,--,31027409000.0,28410523000.0,162823000.0,--,--,28573346000.0,--,--,--,--,--,31803480000.0,--,--,--,31803480000.0,--,33208891000.0,--,--,--,33260010000.0,--,-1456530000.0,126571000.0,2455445000.0,0.0,2455445000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220831
20220331,--,3416348000.0,--,--,5080021000.0,--,6341843000.0,--,14993150000.0,17652288000.0,686823000.0,616710000.0,627107000.0,399594000.0,415314000.0,2775901000.0,11279948000.0,--,34453685000.0,--,9445113000.0,--,38240138000.0,2075763000.0,448000.0,--,--,--,40316349000.0,30822179000.0,49057000.0,--,--,30871236000.0,--,--,--,--,--,30163256000.0,--,--,--,30163256000.0,--,29606000000.0,--,--,--,29606000000.0,--,557256000.0,-19064000.0,-9477230000.0,21412333000.0,11935103000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220429
20211231,--,7996472000.0,--,--,4657129000.0,-330307000.0,-4901631000.0,--,7227831000.0,8063810000.0,--,545134000.0,--,328190000.0,1091483000.0,2423706000.0,10997515000.0,--,24000500000.0,--,14765017000.0,--,37502677000.0,5414970000.0,-1483000.0,--,--,--,42916164000.0,27829609000.0,321538000.0,--,--,28151147000.0,--,--,--,--,--,44624135000.0,--,--,--,54622990000.0,--,44142920000.0,34156000.0,--,--,44177076000.0,--,10445914000.0,-58423000.0,8379839000.0,0.0,8379839000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220331
20210930,--,-7837916000.0,--,--,4759219000.0,731070000.0,3522910000.0,--,381207000.0,15062895000.0,--,397078000.0,--,718838000.0,237047000.0,2660813000.0,2157218000.0,--,20663790000.0,--,20835150000.0,--,90256178000.0,1935224000.0,315000.0,--,--,--,92191717000.0,71197336000.0,159231000.0,--,--,71356567000.0,--,--,--,--,--,31916155000.0,--,--,--,31916155000.0,--,33631248000.0,34871000.0,--,--,33666119000.0,--,-1749964000.0,12107000.0,-1185290000.0,0.0,-1185290000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211030
20210630,--,15035805000.0,755758000.0,--,4767023000.0,1929830000.0,-1215340000.0,--,21472321000.0,15616939000.0,510099000.0,391239000.0,--,1073985000.0,323433000.0,2584608000.0,3848144000.0,--,24348447000.0,--,5235275000.0,--,49750900000.0,1796263000.0,1814000.0,--,--,--,51548977000.0,46177337000.0,136365000.0,--,--,46313702000.0,--,--,--,--,--,35898863000.0,--,--,--,35898863000.0,--,35237430000.0,--,--,--,35299155000.0,--,599708000.0,-67500000.0,2891357000.0,0.0,2891357000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210830
20210331,--,6697018000.0,204605000.0,--,4368590000.0,4708000000.0,7039758000.0,--,23454913000.0,15643781000.0,60000000.0,666275000.0,--,245932000.0,151951000.0,2662094000.0,6712561000.0,--,26142594000.0,--,120184000.0,--,50254354000.0,3452141000.0,1103000.0,--,--,--,53707598000.0,53507254000.0,80160000.0,--,--,53587414000.0,--,--,--,--,--,20682961000.0,--,--,--,20682961000.0,--,26416120000.0,--,--,--,26416120000.0,--,-5733159000.0,27031000.0,-8273625000.0,19600052000.0,11326427000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210429
20201231,--,-131787000.0,6547332000.0,--,4280608000.0,1112081000.0,-2653607000.0,--,9669315000.0,10172314000.0,--,537067000.0,--,419537000.0,394440000.0,2575524000.0,6150140000.0,--,20249022000.0,--,14407080000.0,--,60518646000.0,3386233000.0,79000.0,--,--,--,63904958000.0,49261996000.0,215302000.0,--,--,49497878000.0,--,--,--,--,--,33689920000.0,--,--,--,38346861000.0,--,34010473000.0,34559000.0,--,--,34045032000.0,--,4301829000.0,-65483000.0,8063719000.0,0.0,8063719000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210331
20200930,--,-2923360000.0,2984408000.0,--,4026589000.0,1968423000.0,4724007000.0,--,10211058000.0,14836823000.0,--,401103000.0,--,684601000.0,878667000.0,2597260000.0,-2267032000.0,--,17131422000.0,--,7643705000.0,--,86069445000.0,4204355000.0,131000.0,--,--,--,90273931000.0,82528361000.0,101865000.0,--,--,82630226000.0,--,--,--,--,--,36484285000.0,--,--,--,36484285000.0,--,39450348000.0,37526000.0,--,--,39487874000.0,--,-3003589000.0,-72916000.0,-2353164000.0,0.0,-2353164000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201030
20200630,--,-259963000.0,728110000.0,--,3988038000.0,2492667000.0,-3153837000.0,--,3851404000.0,8723005000.0,--,348827000.0,--,1089094000.0,92364000.0,2605754000.0,-634238000.0,--,12224806000.0,--,9425180000.0,--,99982726000.0,5004388000.0,--,--,--,--,104987401000.0,95500748000.0,61473000.0,--,--,95562221000.0,--,--,--,--,--,32233821000.0,--,--,--,32233821000.0,--,31379866000.0,--,--,--,31430876000.0,--,802945000.0,-4732000.0,1849991000.0,0.0,1849991000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200831
20200331,--,29594722000.0,5620000000.0,--,3902118000.0,820328000.0,8991203000.0,--,49611667000.0,13321792000.0,--,677386000.0,--,214842000.0,264253000.0,2613621000.0,17825609000.0,--,34917503000.0,--,-6862118000.0,--,34286252000.0,2869531000.0,--,--,--,--,37155783000.0,43945099000.0,72802000.0,--,--,44017901000.0,--,--,--,--,--,13514760000.0,--,--,--,13514760000.0,26405204000.0,27093283000.0,--,--,--,27093283000.0,--,-13578523000.0,19420000.0,-5727057000.0,17766563000.0,12039506000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200427
20191231,--,6101578000.0,3176500000.0,--,3438674000.0,411553000.0,2852542000.0,--,13814594000.0,9206256000.0,--,479315000.0,--,293777000.0,-1100891000.0,2692057000.0,2905134000.0,--,13493843000.0,--,6385436000.0,--,11583179000.0,3094821000.0,3383000.0,--,--,--,14681383000.0,8040035000.0,255912000.0,--,--,8295947000.0,--,--,--,--,--,37161181000.0,--,--,--,37161181000.0,32608573000.0,36583347000.0,--,--,--,36730713000.0,--,430468000.0,-12760000.0,7123895000.0,0.0,7123895000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200331
20190930,--,11520034000.0,1559800000.0,--,3501224000.0,-59853000.0,-4212338000.0,--,13849076000.0,12159144000.0,--,470299000.0,--,616570000.0,972884000.0,2157848000.0,362139000.0,--,17720689000.0,--,2461669000.0,--,30564432000.0,2096478000.0,-7463000.0,--,--,--,32653447000.0,30012101000.0,179677000.0,--,--,30191778000.0,--,--,--,--,--,35958936000.0,--,--,--,35958936000.0,36311418000.0,34587331000.0,--,--,--,34587331000.0,--,1371605000.0,36165000.0,-2174000.0,0.0,-2174000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20191029
20190630,--,-18067068000.0,--,--,3645939000.0,427080000.0,9425194000.0,--,-3210646000.0,5079428000.0,--,334289000.0,--,806322000.0,310846000.0,2980160000.0,-1429390000.0,--,7071119000.0,--,-13276149000.0,--,42504582000.0,3953434000.0,-536000.0,--,--,--,46457480000.0,59398718000.0,334911000.0,--,--,59733629000.0,--,--,--,--,--,36549576000.0,--,--,--,36549576000.0,22998174000.0,45922710000.0,--,--,--,24699897000.0,--,11849679000.0,290497000.0,-11417738000.0,-3000.0,-11417741000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190821
20190331,--,25531382000.0,--,--,3170592000.0,4775000.0,3545205000.0,--,32545235000.0,13276633000.0,301538000.0,615067000.0,708998000.0,184505000.0,27730000.0,2413323000.0,9035617000.0,--,26563411000.0,--,910480000.0,--,31954731000.0,2142030000.0,9378000.0,--,--,--,34106139000.0,33057421000.0,138238000.0,--,--,33195659000.0,--,--,--,--,--,15068589000.0,--,--,--,15068589000.0,21222813000.0,910654000.0,--,--,--,22133467000.0,--,-7064878000.0,-285960000.0,-458534000.0,22521117000.0,22062583000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190430
20181231,--,-7141195000.0,-500000.0,--,3715812000.0,2526445000.0,3028918000.0,--,2670636000.0,7749087000.0,89141000.0,514436000.0,-512465000.0,643469000.0,-219036000.0,2355115000.0,-4629166000.0,--,5990581000.0,--,7202430000.0,--,49811224000.0,4437720000.0,16859000.0,--,--,--,54265803000.0,46819624000.0,243749000.0,--,--,47063373000.0,--,--,--,--,--,35170782000.0,--,1000.0,--,35170783000.0,19319805000.0,-137554000.0,--,--,--,23302158000.0,--,11868625000.0,21120000.0,15772230000.0,0.0,15772230000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190329
20180930,--,8159404000.0,--,--,3080835000.0,3134468000.0,-1562497000.0,--,14761434000.0,13966975000.0,-33455000.0,345263000.0,5108884000.0,269609000.0,637646000.0,2123764000.0,11799550000.0,--,34218236000.0,--,-2522263000.0,--,35082357000.0,926881000.0,1225000.0,--,--,--,36010463000.0,38409213000.0,123513000.0,--,--,38532726000.0,--,--,--,--,--,30957215000.0,--,--,--,33666000000.0,25283627000.0,1876847000.0,--,--,--,23040567000.0,--,10625433000.0,138521000.0,-11215111000.0,0.0,-11215111000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20181022
