报告期,流动资产*,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收账款融资,预付款项,其他应收款（合计）,应收股利,应收利息,其他应收款,买入返售金融资产,存货,其中：消耗性生物资产,合同资产,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,其他流动资产,其他金融类流动资产,结算备付金,拆出资金,应收保费,应收分保账款,应收分保合同准备金,流动资产差额（特殊报表科目）,流动资产差额（合计平衡项目）,流动资产总计*,非流动资产*,发放贷款及垫款,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,债权投资,其他债权投资,可供出售金融资产,其他权益工具投资,持有至到期投资,其他非流动金融资产,长期应收款,长期股权投资,投资性房地产,固定资产（合计）,固定资产,固定资产清理,在建工程（合计）,在建工程,工程物资,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动性资产,非流动性资产差额（特殊报表科目）,非流动性资产差额（合计平衡项目）,非流动资产合计*,资产差额（特殊报表科目）,资产差额（合计平衡项目）,资产总计*,流动负债*,短期借款,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付款项,预收款项,合同负债,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款（合计）,应付利息,应付股利,其他应付款,划分为持有待售的负债,一年内到期的非流动负债,预提费用,递延收益-流动负债,应付短期债券,其他流动负债,其他金融类流动负债,向中央银行借款,吸收存款及同业存放,拆入资金,卖出回购金融资产款,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,流动负债差额（特殊报表科目）,流动负债差额（合计平衡项目）,流动负债合计*,非流动负债*,长期借款,应付债券,长期应付款（合计）,长期应付款,专项应付款,长期应付职工薪酬,预计负债,递延所得税负债,递延收益-非流动负债,其他非流动负债,非流动负债差额（特殊报表科目）,非流动负债差额（合计平衡项目）,非流动负债合计*,负债差额（特殊报表科目）,负债差额（合计平衡项目）,负债合计*,所得者权益(或股东权益)*,实收资本（或股本）,其他权益工具,其中：优先股,永续债,资本公积金,减：库存股,其他综合收益,专项储备,盈余公积金,一般风险准备,未分配利润,外币报表折算差额,未确认的投资损失,股东权益差额（特殊报表科目）,股权权益差额（合计平衡项目）,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额（特殊报表项目）,负债及股东权益差额（合计平衡项目）,负债及股东权益总计,公告日期#
20220930,--,1331720011.32,--,--,3470638414.64,29091543.15,3441546871.49,--,77203042.19,230274751.72,--,--,--,--,71573458.3,--,1323606504.24,--,40688579.15,--,78934625.14,0.0,--,--,--,--,--,--,--,6624639386.7,--,--,--,--,--,--,--,--,--,91283239.76,1179406775.56,--,91354547.43,49086577.4,49086577.4,--,--,--,--,--,--,1375241.11,--,--,264906.61,80293248.48,608795149.08,--,--,2108927486.01,--,--,8733566872.71,--,478958531.0,--,--,4037821686.46,290193507.43,--,--,485270128.05,--,28462536.43,49756551.97,185418888.95,--,--,--,--,79148805.25,--,--,--,251988392.41,0.0,--,--,--,--,--,--,--,--,--,--,5596825520.52,--,830103934.0,--,--,--,--,--,165592.11,11976883.06,--,72583319.51,--,--,918866382.47,--,--,6515691902.99,--,618924235.0,--,--,--,902030303.38,--,--,24568462.98,53546841.99,--,520520797.77,--,--,--,--,2119590641.12,98284328.6,2217874969.72,--,--,8733566872.71,20221025
20220630,--,1288675186.74,--,--,3260133082.83,57337033.96,3202796048.87,--,40238372.91,213706284.55,--,--,213706284.55,--,39756813.07,--,1690512771.47,--,64270079.15,--,52390908.69,0.0,--,--,--,--,--,--,--,6649683499.41,--,--,--,--,--,--,--,--,--,91283239.76,1150615731.0,--,92251674.72,49997545.81,49997545.81,--,--,--,--,--,--,1529491.32,--,--,322437.55,75853752.92,549445319.18,--,--,2019040188.67,--,--,8668723688.08,--,442343949.88,--,--,3971248450.14,250767799.3,--,--,565124368.27,--,25983643.7,28990281.12,234801029.95,0.0,61892423.5,172908606.45,--,80324611.53,--,--,--,234400537.54,0.0,--,--,--,--,--,--,--,--,--,--,5583216872.13,--,817161377.78,--,--,--,--,--,696779.8,12092665.23,--,72915866.65,--,--,907765546.68,--,--,6490982418.81,--,618924235.0,--,--,--,902030303.38,--,--,23820510.93,53546841.99,--,481474265.3,--,--,--,--,2079796156.6,97945112.67,2177741269.27,--,--,8668723688.08,20220826
20220331,--,955250227.14,--,--,2725392728.42,7799031.43,2717593696.99,--,87949450.88,212114517.14,--,--,--,--,41595128.58,--,1331455546.13,--,64270079.15,--,77430223.69,0.0,--,--,--,--,--,--,--,5495457901.13,--,--,--,--,--,--,--,--,--,91283239.76,1130923408.53,--,93148802.01,51030762.39,51030762.39,--,--,--,--,--,--,1698270.64,--,--,379968.49,68466838.47,442967920.19,--,--,1888639732.0,--,--,7384097633.13,--,349351708.71,37913400.0,--,3173225574.71,355186583.3,--,--,187966939.08,--,31661739.11,27628206.33,188344988.09,--,--,--,--,75531727.29,--,--,--,221077994.24,0.0,--,--,--,--,--,--,--,--,--,--,4292702277.56,--,812228200.0,--,--,--,--,--,1635415.82,12642067.04,--,74008319.43,--,--,906398911.17,--,--,5199101188.73,--,618924235.0,--,--,--,902030303.38,--,--,21952027.56,53546841.99,--,490350044.74,--,--,--,--,2086803452.67,98192991.73,2184996444.4,--,--,7384097633.13,20220428
20211231,--,1287605282.05,29259058.18,--,3100784159.91,86463732.15,3014320427.76,--,85340430.54,219574912.95,--,--,219574912.95,--,45542288.01,--,1411171047.0,--,146819156.91,--,70236342.66,0.0,--,--,--,--,--,--,--,6396332678.21,--,--,--,--,--,--,--,--,--,91283239.76,1113630811.52,--,94045929.3,40202654.76,40202654.76,--,--,--,--,--,--,1822525.57,--,--,399685.9,75163845.42,425306167.18,--,--,1851594906.03,--,--,8247927584.24,--,275856914.62,37913400.0,--,4129226363.29,371799489.27,--,--,118307895.9,--,36174418.01,58664836.85,177112919.28,--,--,177112919.28,--,75243120.08,--,--,--,299772230.57,0.0,--,--,--,--,--,--,--,--,--,--,5208272098.6,--,812228200.0,--,--,--,--,--,4116200.23,12939284.21,--,74573690.85,--,--,909933665.9,--,--,6118205764.5,--,618924235.0,--,--,--,902030303.38,--,--,21434902.43,53546841.99,--,458548705.81,--,--,--,--,2054484988.61,75236831.13,2129721819.74,--,--,8247927584.24,20220420
20210930,--,916943042.75,29034958.11,--,2761077747.39,40193100.0,2720884647.39,--,66479803.45,269476218.37,--,--,--,--,55036083.44,--,1407605699.01,--,24455464.33,--,88229945.34,0.0,--,--,--,--,--,--,--,5618338962.19,--,--,--,--,--,--,--,--,--,75453157.25,1199205727.95,--,94943056.59,40480190.01,40480190.01,--,--,--,--,--,--,1914791.31,--,--,1108695.44,68084405.11,223460959.42,--,--,1709495848.3,--,--,7327834810.49,--,336055709.7,--,--,3427106870.47,183173686.72,--,--,169232262.23,--,24006063.48,16086779.53,208568420.36,--,--,--,--,54195600.37,--,--,--,204076447.78,0.0,--,--,--,--,--,--,--,--,--,--,4439328153.92,--,737268975.0,--,--,--,--,--,8346611.69,7707857.58,--,70938138.68,--,--,829400351.32,--,--,5268728505.24,--,618924235.0,--,--,--,938623205.55,--,--,25557767.11,44344922.59,--,366433393.34,--,--,--,--,1993883523.59,65222781.66,2059106305.25,--,--,7327834810.49,20211029
20210630,--,1307504916.5,28809590.66,--,2070084775.91,--,2070084775.91,--,9629825.33,257904283.58,--,--,257904283.58,--,37026836.76,--,996854998.42,--,48541978.43,--,69047479.43,0.0,--,--,--,--,--,--,--,4825404685.02,--,--,--,--,--,--,--,--,--,75453157.25,1180343937.66,--,95840183.9,39125319.45,39125319.45,0.0,--,--,--,--,--,1448414.79,--,--,579688.77,54208097.4,192946005.33,--,--,1644106573.69,--,--,6469511258.71,--,461590415.53,--,--,2660030153.68,134751995.93,--,--,41630523.03,--,21391316.54,17917444.26,136291798.14,--,--,136291798.14,--,69722550.37,--,--,--,166970707.48,0.0,--,--,--,--,--,--,--,--,--,--,3575544909.03,--,735809750.0,--,--,--,--,--,4112794.49,7794095.22,--,71841179.09,--,--,823787854.67,--,--,4399332763.7,--,618924235.0,--,--,--,951323345.38,--,--,15908148.0,44344922.59,--,377602361.07,--,--,--,--,2008103012.04,62075482.97,2070178495.01,--,--,6469511258.71,20210827
20210331,--,468153337.35,23340101.49,--,1939902897.04,60000.0,1939842897.04,--,49289984.91,217315500.56,--,--,--,--,31166340.12,--,614796405.7,--,73343637.13,--,74231012.06,0.0,--,--,--,--,--,--,--,3491539216.36,--,--,--,--,--,--,--,--,--,75453157.25,1159868243.38,--,96737311.28,40298182.16,40298182.16,--,--,--,--,--,--,1584822.37,--,--,794236.4,51097475.5,104209220.86,--,--,1534879052.89,--,--,5026418269.25,--,304869205.85,--,--,2248187794.61,216096456.87,--,--,32523354.77,--,19988600.49,7427296.34,136189316.73,--,--,--,--,54265043.89,--,--,--,165325230.24,0.0,--,--,--,--,--,--,--,--,--,--,2968775842.92,--,760781925.0,--,--,--,--,--,4836730.61,7875785.98,--,72710257.22,--,--,851635888.87,--,--,3820411731.79,--,499000000.0,--,--,--,212034615.01,--,--,15553725.2,44344922.59,--,374289009.87,--,--,--,--,1145222272.67,60784264.79,1206006537.46,--,--,5026418269.25,20210429
20201231,--,848666493.08,30616759.03,--,2450223830.65,18468680.0,2431755150.65,--,12722823.36,299409547.43,--,--,299409547.43,--,27125231.21,--,1005184035.32,--,83251919.3,--,84530139.55,0.0,--,--,--,--,--,--,--,4841730778.93,--,--,--,--,--,--,--,--,--,75453157.25,802954150.86,--,97634438.66,41601726.95,41601726.95,--,--,--,--,--,--,2013855.95,--,--,554183.94,63777351.19,448092594.21,--,--,1532081459.01,--,--,6373812237.94,--,409501944.67,--,--,3220348981.78,269661404.69,--,--,51757704.75,--,30921570.4,43658708.8,202789951.97,--,--,202789951.97,--,54265043.89,--,--,--,192558240.56,0.0,--,--,--,--,--,--,--,--,--,--,4205802146.82,--,747391300.0,--,--,--,--,--,4855107.55,7934122.63,--,73596316.49,--,--,833776846.67,--,--,5039578993.49,--,499000000.0,--,--,--,312034615.01,--,--,23961906.45,44344922.59,--,394090567.03,--,--,--,--,1273432011.08,60801233.37,1334233244.45,--,--,6373812237.94,20210420
20200930,--,473530578.99,30000000.0,--,1823677982.98,--,1823677982.98,--,24122775.04,174855464.81,--,--,--,--,14634811.67,--,962310545.07,--,75479205.11,--,112521620.81,0.0,--,--,--,--,--,--,--,3691132984.48,--,--,--,--,--,--,--,--,--,51908033.23,1110806557.59,--,98531566.04,40461192.02,40461192.02,--,--,--,--,--,--,1598749.44,--,--,123910.4,43188231.01,--,--,--,1346618239.73,--,--,5037751224.21,--,250384780.0,--,--,2338029181.57,238417588.88,--,--,274870652.98,--,19202718.83,7972403.78,116091955.17,--,--,--,--,--,--,--,--,186655308.28,0.0,--,--,--,--,--,--,--,--,--,--,3193207000.61,--,707915444.26,--,--,--,--,--,3126208.89,892478.42,--,--,--,--,711934131.57,--,--,3905141132.18,--,499000000.0,--,--,--,212034615.01,--,--,17830832.2,35835569.39,--,311618003.16,--,--,--,--,1076319019.76,56291072.27,1132610092.03,--,--,5037751224.21,20201028
20200630,--,651958078.34,30000000.0,--,1905296578.95,2803800.0,1902492778.95,--,42160505.26,188325047.37,--,--,188325047.37,--,18096469.59,--,794736534.58,--,62336253.49,--,104851923.68,0.0,--,--,--,--,--,--,--,3797761391.26,--,--,--,--,--,--,--,--,--,51908033.23,1081517778.87,--,99428693.42,39084649.53,39084649.53,0.0,--,--,--,--,--,1428380.52,--,--,247820.96,39649107.92,2475920.0,--,--,1315740384.45,--,--,5113501775.71,--,304126145.46,--,--,2337863012.33,237769010.55,--,--,290594296.71,--,17882567.86,8386502.33,120996219.42,--,--,120996219.42,--,--,--,--,--,191684907.13,0.0,--,--,--,--,--,--,--,--,--,--,3271533651.24,--,707289994.37,--,--,--,--,--,3428849.28,929886.82,--,--,--,--,711648730.47,--,--,3983182381.71,--,499000000.0,--,--,--,212034615.01,--,--,18679169.77,35835569.39,--,308636326.89,--,--,--,--,1074185681.06,56133712.94,1130319394.0,--,--,5113501775.71,20200828
