报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,12062337383.97,3124076.58,37542798.92,0.0,--,--,--,--,--,--,--,--,--,--,--,--,12103004259.47,9918206602.61,843622639.47,227471343.75,403966526.84,0.0,--,--,--,--,--,--,--,11393267112.67,--,709737146.8,--,-132556687.05,0.0,-2861135.56,--,--,--,--,-135417822.61,790656331.68,149781894.06,0.0,--,--,--,940438225.74,--,-1075856048.35,--,1522299450.26,1522299450.26,2916078625.89,119604983.76,--,--,--,4557983059.91,3291081382.97,619411483.42,--,-84746154.06,--,--,3825746712.33,--,732236347.58,24786817.17,--,--,390904263.2,0.0,390904263.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221028
20220630,--,16082762057.39,--,-5632039509.98,0.0,--,--,--,--,--,--,--,--,--,--,--,--,10605680169.26,12593915308.11,1043410251.95,509117361.61,-4697784212.85,0.0,--,--,--,--,--,--,--,9448658708.82,--,1157021460.44,--,209396871.71,-897895.96,3741744.82,--,--,--,--,212240720.57,662144466.51,-301048750.09,--,--,--,--,367087899.88,--,-154847179.31,--,2961856457.74,461856457.74,2494725115.07,--,--,--,--,5506225391.05,5296641000.15,742607803.88,--,97551093.73,--,--,6136799897.76,--,-630574506.71,-16472421.35,--,--,355127353.07,0.0,355127353.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220826
20220331,--,11986967695.49,--,6693148520.82,0.0,--,--,--,--,--,--,--,--,--,--,--,--,18680116216.31,13928734128.4,1088120779.05,632499301.41,5647416129.62,0.0,--,--,--,--,--,--,--,21296770338.48,--,-2616654122.17,--,727515525.06,1377895.96,3859253.45,--,--,--,--,732752674.47,676639466.48,553552486.0,--,--,--,--,1230191952.48,--,-497439278.01,--,17420000.0,17420000.0,7021559229.27,--,--,--,--,7038979229.27,4526204550.95,323543794.16,--,2350216.68,--,--,4852098561.79,--,2186880667.48,2870527.21,--,--,-924342205.49,17677600244.87,16753258039.38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220430
20211231,--,8420962371.63,--,-395779824.66,0.0,--,--,--,--,--,--,--,--,--,--,--,--,8269763881.57,-241612833.67,2105948727.84,221108702.78,625979024.65,0.0,--,--,--,--,--,--,--,2711423621.6,--,5558340259.97,--,99636621.05,-1634246297.97,-949651807.66,-17370219.53,--,--,--,-2501631704.11,-131662352.26,-5404415847.43,--,--,--,--,-5448688415.61,--,2947056711.5,--,1365439290.47,1365439290.47,3643816956.45,-56630227.84,--,--,--,4952626019.08,5952424516.55,943313922.13,--,104232094.26,--,--,6999970532.94,--,-2047344513.86,-11290831.42,--,--,6446761626.19,-474930.21,6446286695.98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220426
20210930,--,16089440790.26,--,27604428.2,0.0,--,--,--,--,--,--,--,--,--,--,--,--,16117045218.46,10295855954.63,953954710.04,357374252.9,-82283395.25,0.0,--,--,--,--,--,--,--,11524901522.32,--,4592143696.14,--,155458739.72,1333524421.11,980607844.36,0.0,--,--,--,2469591005.19,1294182428.13,6567293086.32,--,--,--,--,7861475514.45,--,-5391884509.26,--,564332018.0,564332018.0,2360726617.27,5300676.75,--,--,--,2930359312.02,2633303669.32,715779322.34,--,4286460.44,--,--,3353369452.1,--,-423010140.08,13441041.16,--,--,-1209309912.04,474930.21,-1208834981.83,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211028
20210630,--,18608604159.53,--,-6399955651.76,0.0,--,--,--,--,--,--,--,--,--,--,--,--,12208648507.77,18088268751.24,985505437.73,571434102.1,-6779388912.78,0.0,--,--,--,--,--,--,--,12865819378.29,--,-657170870.52,--,82950212.11,311348096.35,3545878.72,--,--,--,--,403164187.18,286335297.22,-242455229.71,--,--,--,--,43880067.51,--,359284119.67,--,--,--,4546505851.28,-6212210.39,--,--,--,5207549740.89,5049905413.36,494462371.87,17170997.0,2480676.88,--,--,5546848462.11,--,-339298721.22,-1011834.86,--,--,-638197306.93,-474930.21,-638672237.14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210825
20210331,--,11248994945.59,--,7444150435.01,0.0,--,--,--,--,--,--,--,--,--,--,--,--,18693145380.6,15544074137.16,1007407922.69,618875271.43,7882288337.6,0.0,--,--,--,--,--,--,--,25052645668.88,--,-6359500288.28,--,27023962.41,5985276.61,4131115.09,--,--,--,--,37140354.11,416742176.35,764405777.37,--,--,--,--,1181147953.72,--,-1144007599.61,--,--,--,5439047350.1,141264507.13,--,--,--,5580311857.23,1429513690.82,335479649.41,2850000.0,1856940.51,--,--,1766850280.74,--,3813461576.49,3096096.89,--,--,-3686950214.51,16765770982.37,13078820767.86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210430
20201231,--,19149726072.45,--,220744291.65,0.0,--,--,--,--,--,--,--,--,--,--,--,--,19370470364.1,13651457155.93,1613906121.46,52589680.34,290522584.08,0.0,--,--,--,--,--,--,--,15608475541.81,--,3761994822.29,--,2332489275.6,502188867.31,-1213984.99,--,36160000.0,--,--,2863257553.35,-1399509545.11,9840935804.55,--,--,--,--,8441426259.44,--,-5578168706.09,--,216368551.0,216368551.0,7392084070.81,-124277423.51,--,--,--,7484175198.3,2315347256.86,239717884.19,--,123495241.99,--,--,2678560383.04,--,4805614815.26,-1743718.81,--,--,2987697212.65,47633837.24,3035331049.89,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210422
20200930,--,14776223327.41,--,265443388.93,0.0,--,--,--,--,--,--,--,--,--,--,--,--,15041666716.34,9639427883.98,828627461.9,492558084.42,-59723085.07,0.0,--,--,--,--,--,--,--,10900890345.23,--,4140776371.11,--,50259976.46,106173.35,2713228.98,--,0.0,--,--,53079378.79,986921190.28,2225840082.45,--,--,--,--,3212761272.73,--,-3159681893.94,--,444576393.0,444576393.0,1623502351.94,76311893.42,--,--,--,2144390638.36,1249574642.44,290711345.25,--,31064983.06,--,--,1571350970.75,--,573039667.61,11203724.6,--,--,1565337869.38,-35113774.87,1530224094.51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201028
20200630,--,12923882682.68,--,-759185278.95,0.0,--,--,--,--,--,--,--,--,--,--,--,--,12164697403.73,10534452648.18,742007842.81,497711909.59,-56672291.37,0.0,--,--,--,--,--,--,--,11717500109.21,--,447197294.52,--,163796140.79,191394184.86,19283405.35,--,--,--,--,378313731.0,1351688650.72,946533318.82,--,--,--,--,2298221969.54,--,-1919908238.54,--,-110687428.0,-110687428.0,4448242871.15,25476017.59,--,--,--,4363031460.74,1646089553.02,806648728.12,--,-30229901.17,--,--,2422508379.97,--,1940523080.77,-5639833.47,--,--,462172303.28,-27467721.53,434704581.75,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200828
