报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20221231,--,--,--,3234672794.64,--,--,-8172323461.29,--,--,--,10970576221.99,660011644.02,--,140861791.41,963627600.32,3332937976.51,--,11677579022.31,--,-707002800.32,--,--,--,-1889621.08,--,--,--,-1889621.08,--,168748085.11,--,--,--,168748085.11,--,-170637706.19,--,0.0,--,3848900000.0,--,--,--,2934540000.0,--,158610614.97,706249567.86,--,--,864860182.83,--,2069679817.17,-322432.15,1191716878.51,0.0,1191716878.51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20230228
20220930,--,--,--,1990078942.48,0.0,-6885426039.86,9329149424.56,-6986991440.63,--,--,-2553189113.45,729920178.17,--,191289154.1,-1094896092.75,-2449480.81,--,1029241014.02,--,-3582430127.47,--,--,--,-800865.77,--,--,--,-800865.77,--,20739608.74,--,--,--,20739608.74,--,-21540474.51,--,0.0,--,850280000.0,--,--,--,1764640000.0,--,424257475.34,-450209277.77,--,--,-25951802.43,--,1790591802.43,3648761.52,-1809730038.03,0.0,-1809730038.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221028
20220630,--,--,--,2451720400.51,-2800000000.0,-4723517667.53,8154626587.81,3562030090.9,--,--,6644859411.69,1294498965.9,--,229050552.55,787100783.95,-74282257.08,--,6611139710.93,--,33719700.76,--,--,--,772924.46,--,--,--,772924.46,--,39113789.54,--,--,--,39113789.54,--,-38340865.08,--,0.0,--,--,--,--,--,-33180000.0,--,103158408.38,598719677.66,--,--,-2194971913.96,--,2161791913.96,1291114.29,2158461863.93,0.0,2158461863.93,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220823
20220331,--,--,--,2284805441.57,-1390000000.0,4272328639.58,4605076811.96,-686705178.74,--,--,9085505714.37,855317965.13,--,112139505.55,3448439987.17,-357343295.62,--,10238353831.96,--,-1152848117.59,--,--,--,10737.16,--,--,--,10737.16,--,65751151.47,--,--,--,65751151.47,--,-65740414.31,--,900000.0,--,--,236330000.0,--,--,237230000.0,2896850000.0,216751989.11,71404998.64,--,--,3185006987.75,--,-2947776987.75,1157962.07,-4165207557.58,55084696951.59,50919489394.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220429
20211231,--,--,--,3311365576.75,2910000000.0,18244421621.19,5169042922.41,351724530.7,--,--,30483644539.75,732455259.67,--,382558936.56,13378845685.54,--,--,24104650969.72,--,6378993570.03,--,--,--,-5149445.21,--,--,--,-5149445.21,--,52323867.55,--,--,--,52323867.55,--,-57473312.76,--,-3366528.67,--,-459680000.0,--,--,--,-463046528.67,175822079.31,228615568.34,212035771.0,--,--,616473418.65,--,-1079519947.32,-549294.79,5241451015.16,0.0,5241451015.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220331
20210930,--,--,--,2882361663.87,-220000000.0,3849380476.43,-585502032.59,1802253993.9,--,--,7728494101.61,715141123.43,--,188464196.53,3287812839.53,-725296507.23,--,3134935766.86,--,4593558334.75,--,--,--,1752945.47,--,--,--,1752945.47,--,119807981.44,--,--,--,119807981.44,--,-118055035.97,--,0.0,--,--,--,--,--,850430000.0,26171053.49,154388408.02,601810000.0,--,--,782369461.51,--,68060538.49,-1277241.49,4542286595.78,0.0,4542286595.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211030
20210630,--,--,--,2427247412.36,--,2583032417.71,3410201038.15,1565349416.12,--,--,10485830284.34,1377909365.5,--,515033196.68,4571702745.74,-431772776.1,--,6199843422.7,--,4285986861.64,--,--,--,1395173.7,--,--,--,1395173.7,--,70683810.82,--,--,--,70683810.82,--,-69288637.12,--,--,--,--,--,--,--,-840768632.24,--,234991990.2,96733948.04,--,--,447515938.24,--,-1288284570.48,-881945.62,2927531708.42,0.0,2927531708.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210831
20210331,--,--,--,2227136923.35,--,11882415774.01,6768126641.76,867969621.08,--,--,21745648960.2,816516869.51,--,134431358.0,18684172868.88,402518001.07,--,20546009414.43,--,1199639545.77,--,--,--,3181335.91,--,--,--,3181335.91,--,51794338.19,--,--,--,51794338.19,--,-48613002.28,--,--,--,845970000.0,--,--,--,845970000.0,--,247785021.37,269946051.96,--,--,517731073.33,--,328238926.67,2554012.1,1481819482.26,40891608149.97,42373427632.23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210430
20201231,--,--,--,2564824312.8,--,--,-577166149.79,1539919148.82,--,--,26432818510.55,686142186.79,--,137486981.96,-346406738.12,9377347431.15,--,24940578577.19,--,1492239933.36,--,--,--,4362843.22,--,--,--,4362843.22,0.0,130920460.07,0.0,--,--,130920460.07,--,-126557616.85,--,--,--,--,1048900000.0,--,--,1365357527.38,3610932960.37,263170063.8,--,--,--,3784362794.72,--,-2419005267.34,26738106.87,-1026584843.96,0.0,-1026584843.96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210430
20200930,--,--,--,2628878292.79,1000000000.0,-3033343610.7,3448552814.1,-3373174477.33,--,--,670913018.86,657177487.78,--,253049869.81,4797635801.15,-444852334.86,--,-409100340.23,--,1080013359.09,--,--,--,-2990791.88,--,--,--,-2990791.88,0.0,66758101.56,0.0,--,--,66758101.56,--,-69748893.44,--,--,--,--,-623640000.0,--,--,-623640000.0,1975543582.79,302402387.96,-681116.17,--,--,2277264854.58,--,-2900904854.58,-30731932.32,-1921372321.25,0.0,-1921372321.25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201031
