报告期,经营活动产生的现金流量*,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入（金融类）,保户储金净增加额,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,收到原保险合同保费取得的现金,收到再保业务现金净额,处置交易性金融资产净增加额,拆入资金净增加额,回购业务资金净增加额,经营活动现金流入差额（特殊报表项目）,经营活动现金流入差额（合计平衡项目）,经营活动现金流入小计*,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出（金融类）,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付原保险合同赔付款项的现金,支付手续费的现金,支付保单红利的现金,经营活动现金流出差额（特殊报表科目）,经营活动现金流出差额（合计平衡项目）,经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目)）,经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额（特殊报表科目）,投资活动现金流入差额（合计平衡项目）,投资活动现金流入小计*,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出差额（特殊报表科目）,投资活动现金流出差额（合计平衡项目）,投资活动现金流出小计*,投资活动产生的现金流量净额差额（合计平衡项目）,投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,发行债券收到的现金,筹资活动现金流入差额（特殊报表科目）,筹资活动现金流入差额（合计平衡项目）,筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出差额（特殊报表科目）,筹资活动现金流出差额（合计平衡项目）,筹资活动现金流出小计*,筹资活动产生的现金流量净额差额（合计平衡项目）,筹资活动产生的现金流量净额*,汇率变动对现金的影响*,直接法-现金及现金等价物净增加额差值（特殊报表科目）,直接法-现金及现金等价物净增加额差值（合计平衡项目）,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,未确认投资损失,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),公告日期#
20220930,--,671085897.04,4224525.28,44236745.71,0.0,--,--,--,--,--,--,--,--,--,--,--,--,719547168.03,349548936.01,84908066.56,53430212.14,131224232.35,0.0,--,--,--,--,--,--,--,619111447.06,--,100435720.97,--,890802297.16,26609937.96,8873808.33,--,--,--,--,926286043.45,1035933.63,990000000.0,--,--,--,--,991035933.63,--,-64749890.18,--,--,--,--,--,--,--,--,--,--,0.0,--,872747.93,--,--,872747.93,--,-872747.93,--,--,--,34813082.86,0.0,34813082.86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221028
20220630,--,737831696.12,1485070.57,58768679.34,0.0,--,--,--,--,--,--,--,--,--,--,--,--,798085446.03,285626019.04,92813156.02,103778724.97,144311463.29,0.0,--,--,--,--,--,--,--,626529363.32,--,171556082.71,--,593500000.0,9640254.67,--,--,--,--,--,604153796.34,11847038.44,300000000.0,--,--,--,--,311847038.44,--,292306757.9,--,--,--,--,--,--,--,--,--,--,489292552.7,--,1694796.96,--,--,490987349.66,--,-490987349.66,--,--,--,-27124509.05,0.0,-27124509.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220823
20220331,--,728670925.21,348945.58,46874017.53,0.0,--,--,--,--,--,--,--,--,--,--,--,--,775893888.32,384492651.13,108836187.62,96079395.91,158528551.08,0.0,--,--,--,--,--,--,--,747936785.74,--,27957102.58,--,202000000.0,43984601.63,--,--,--,--,--,245984601.63,942286.3,460000000.0,--,--,--,--,460942286.3,--,-214957684.67,--,--,--,--,--,--,--,--,--,--,1121830.54,--,487963.76,--,--,1609794.3,--,-1609794.3,--,--,--,-188610376.39,391376907.79,202766531.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220423
20211231,--,1826634294.26,--,-54395948.54,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1769976243.22,867901722.94,190859332.03,89135043.22,-43330146.84,0.0,--,--,--,--,--,--,--,1104565951.35,--,665410291.87,--,588353100.65,-31400384.37,27559824.71,--,--,--,--,584512540.99,62722345.75,742575000.0,--,--,--,--,805297345.75,--,-220784804.76,--,0.0,--,1400000.0,--,--,--,--,1400000.0,-1210416.66,14278269.94,--,145366480.05,--,--,158434333.33,--,-157034333.33,--,--,--,287591153.78,0.0,287591153.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220423
20210930,--,712296045.04,172939.86,52111346.31,0.0,--,--,--,--,--,--,--,--,--,--,--,--,764580331.21,439145820.67,90239101.95,63994190.59,166835050.27,0.0,--,--,--,--,--,--,--,760214163.48,--,4366167.73,--,290000000.0,9457363.97,3800.0,--,--,--,--,299461163.97,3805950.74,540005000.0,--,--,--,--,543810950.74,--,-244349786.77,--,--,--,--,--,--,--,--,--,50325694.44,0.0,--,336336.0,--,--,50662030.44,--,-41206030.44,--,--,--,-281189649.48,0.0,-281189649.48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211028
20210630,--,765572965.27,1820535.58,46441706.28,0.0,--,--,--,--,--,--,--,--,--,--,--,--,813835207.13,373825497.47,96612417.28,101071624.49,140444747.86,0.0,--,--,--,--,--,--,--,711954287.1,--,101880920.03,--,589000000.0,5619328.8,0.0,--,--,--,--,594619328.8,771800.0,180000000.0,--,--,--,--,180771800.0,--,413847528.8,--,--,--,--,--,--,--,--,--,447222.22,397492313.77,--,120240.0,--,--,398059775.99,--,-398059775.99,--,--,--,117668672.84,0.0,117668672.84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210821
20210331,--,745314210.96,268627.06,31350646.83,0.0,--,--,--,--,--,--,--,--,--,--,--,--,776933484.85,443575381.94,101291724.95,92775422.12,136006449.39,0.0,--,--,--,--,--,--,--,773648978.4,--,3284506.45,--,720000000.0,16535604.38,1800.0,--,--,--,--,736537404.38,11915717.68,800000000.0,--,--,--,--,811915717.68,--,-75378313.3,--,--,--,--,--,--,--,--,--,437500.0,816086.38,--,62337295.89,--,--,63590882.27,--,-63590882.27,--,--,--,-135684689.12,402991419.77,267306730.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210427
20201231,--,1693927532.01,--,-41944721.31,0.0,--,--,--,--,--,--,--,--,--,--,--,--,1649078481.98,703874760.24,137283654.94,57148781.68,179997833.33,0.0,--,--,--,--,--,--,--,1078305030.19,--,570773451.79,--,648376916.62,-40042411.16,3901415.86,--,--,--,--,612235921.32,80869623.42,639000000.0,--,--,--,--,719869623.42,--,-107633702.1,--,34795034.4,--,0.0,--,--,--,--,34795034.4,-172222.22,3801448.62,--,280770412.98,--,--,284399639.38,--,-249604604.98,--,--,--,213535144.71,0.0,213535144.71,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210427
20200930,--,631083036.19,1935174.44,19506480.12,0.0,--,--,--,--,--,--,--,--,--,--,--,--,652524690.75,335812095.39,92693196.93,54247886.66,118128914.4,0.0,--,--,--,--,--,--,--,600882093.38,--,51642597.37,--,190000000.0,15202290.57,12685.0,--,--,--,--,205214975.57,20940474.42,296000000.0,--,--,--,--,316940474.42,--,-111725498.85,--,--,--,--,--,--,--,--,--,0.0,8381718.0,--,10084944.27,--,--,18466662.27,--,31716337.73,--,--,--,-28366563.75,0.0,-28366563.75,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201023
20200630,--,806914233.76,466272.97,37650218.55,0.0,--,--,--,--,--,--,--,--,--,--,--,--,845030725.28,350401427.75,79283995.11,74897164.64,109950097.31,0.0,--,--,--,--,--,--,--,614532684.81,--,230498040.47,--,244338333.33,20597057.05,--,--,--,--,--,264943790.38,17328470.22,200000000.0,--,--,--,--,217328470.22,--,47615320.16,--,--,--,--,--,--,--,--,--,0.0,--,--,1073497.0,--,--,416582486.91,--,-416582486.91,--,--,--,-138469126.28,0.0,-138469126.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200825
