报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,509847275.19,509847275.19,0.0,--,--,--,426440619.78,376204194.98,2151872.0,14302903.08,38029728.83,19453477.04,-23701556.15,123763.65,546246.76,-1477808.67,-955910.4,0.0,--,--,--,--,--,--,--,920080.19,-7357318.15,--,--,2593445.5,725868.64,--,--,--,77855012.52,191863.17,803676.63,--,--,--,77243199.06,11449451.43,--,--,--,65793747.63,65793747.63,--,-564032.47,66357780.1,9077936.29,74871683.92,-561632.23,75433316.15,--,0.22,0.22,20221027
20220630,400475917.5,400475917.5,0.0,--,--,--,344669385.33,302261440.35,2297805.68,11608034.08,28338997.5,20202017.18,-20038909.46,70123.65,708215.24,-1792444.27,492107.35,0.0,--,--,--,--,--,--,--,798626.28,-1003315.18,--,--,-5127478.5,738.23,--,--,--,49174766.08,18438.24,101062.22,--,--,--,49092142.1,6265907.64,--,--,--,42826234.46,42826234.46,--,-414667.18,43240901.64,7813877.31,50640111.77,-410234.45,51050346.22,--,0.15,0.15,20220825
20220331,354926166.7,354926166.7,0.0,--,--,--,318332119.48,274456042.93,1840263.03,7539379.18,20513194.64,12697878.17,1285361.53,69838.6,790618.07,-1995149.76,1147695.36,0.0,--,--,--,--,--,--,--,354157.0,782015.35,--,--,556892.59,9293.27,--,--,--,37448951.03,105292.44,104520.95,--,--,--,37449722.52,3623990.87,--,--,--,33825731.65,33825731.65,--,-187994.47,34013726.12,-745459.13,33080272.52,-191019.15,33271291.67,--,0.11,0.11,20220428
20211231,350737651.86,350737651.86,0.0,--,--,--,326289924.06,284585126.48,1737885.97,-6878308.99,25115269.38,15710130.63,6019820.59,161916.19,-8035.75,-539769.79,-2580877.87,0.0,--,--,--,--,--,--,--,751975.02,3720859.07,--,--,130312.46,264163.29,--,--,--,26194389.98,-378915.06,122614.64,--,--,--,25692860.28,1212347.17,--,--,--,24480513.11,24480513.11,--,4802.87,24475710.24,-2921368.08,21559145.03,4279.33,21554865.7,--,0.08,0.08,20220330
20210930,317426724.2,317426724.2,0.0,--,--,--,291473392.75,239563349.63,1674115.47,13745153.97,22898520.85,15154648.54,-1562395.71,68533.69,1081845.09,-267846.35,-405341.79,0.0,--,--,--,--,--,--,--,1009132.92,3250196.18,--,--,-2042623.69,119465.51,--,--,--,27616314.23,501172.22,106137.19,--,--,--,28011349.26,1987369.11,--,--,--,26023980.15,26023980.15,--,3229.72,26020750.43,1955610.15,27979590.3,3335.05,27976255.25,--,0.09,0.09,20211026
20210630,271386536.08,271386536.08,0.0,--,--,--,251437390.11,201934960.08,1776379.97,11207462.61,19821100.26,13012649.04,3684838.15,--,2161277.78,263631.07,241073.58,0.0,--,--,--,--,--,--,--,550719.1,5128445.53,--,--,914179.44,-134430.39,--,--,--,26912764.3,76839.27,60119.05,--,--,--,26929484.52,1368407.5,--,--,--,25561077.02,25561077.02,--,2803.06,25558273.96,-2343023.41,23218053.61,2725.54,23215328.07,--,0.08,0.08,20210830
20210331,312276774.72,312276774.72,0.0,--,--,--,267444659.29,221667199.15,2046701.77,13374955.37,20202544.73,12758619.8,-2605361.53,--,1749015.11,-2134193.39,-521166.27,0.0,--,--,--,--,--,--,--,209162.11,266185.75,--,--,-860165.15,8679.58,--,--,--,41800618.06,37759.9,29888.3,--,--,--,41808489.66,4463822.09,--,--,--,37344667.57,37344667.57,--,-49.82,37344717.39,1181846.9,38526514.47,-39.18,38526553.65,--,0.13,0.13,20210428
20201231,302733577.83,302733577.83,0.0,--,--,--,271259166.22,209938849.36,1997694.54,12877849.22,18923303.78,12641825.92,14879643.4,--,2671912.22,1313356.91,1256265.75,0.0,--,--,--,--,--,--,--,1137886.32,743118.12,--,--,2329516.85,295707.79,--,--,--,38550263.35,100608.85,163941.14,--,--,--,38486931.06,4324218.87,--,--,--,34162712.19,34162712.19,--,--,34162712.19,-7314675.82,26848036.37,--,26848036.37,--,0.11,0.11,20210324
20200930,277946301.61,277946301.61,0.0,--,--,--,238453688.98,190149193.81,1765119.18,10848748.38,16815762.6,11827778.97,7047086.04,--,3254775.76,-847301.51,-465996.14,0.0,--,--,--,--,--,--,--,1277487.74,1134346.03,--,--,-346832.64,32524.55,--,--,--,40276840.66,67616.44,261655.38,--,--,--,40082801.72,4857331.26,--,--,--,35225470.46,35225470.46,--,--,35225470.46,-6509486.42,28715984.04,--,28715984.04,--,0.12,0.12,20201026
20200630,248434409.57,248434409.57,0.0,--,--,--,212485531.83,175140920.92,1794705.14,9820870.91,15190316.89,12381896.73,-1843178.76,--,2457062.04,-1390699.67,763540.47,0.0,--,--,--,--,--,--,--,894812.38,165026.91,--,--,234693.0,--,--,--,--,36668901.58,62759.31,40414.21,--,--,--,36691246.68,3446395.07,--,--,--,33244851.61,33244851.61,--,--,33244851.61,3344392.1,36589243.71,--,36589243.71,--,0.12,0.12,20200825
20200331,211273245.87,211273245.87,0.0,--,--,--,180078805.08,151527778.12,1669522.95,8823213.87,13856880.36,11426586.86,-7225177.08,--,2569518.4,-1519705.97,-1475550.44,0.0,--,--,--,--,--,--,--,13252.23,618071.71,--,--,-413760.36,--,--,--,--,28416747.96,7140.55,219848.65,--,--,--,28204039.86,3606238.75,--,--,--,24597801.11,24597801.11,--,--,24597801.11,-148889.09,24448912.02,--,24448912.02,--,0.08,0.08,20200424
