报告期,营业收入*,手续费及佣金净收入,代理买卖证券业务净收入,证券承销业务净收入,受托客户资产管理业务净收入,利息净收入,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出,营业支出*,营业税金及附加,管理费用,其他资产减值损失,其他业务成本,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,3550353974.31,1718944207.05,916445013.44,217523502.8,566109231.0,446916367.59,988352282.75,26887791.26,--,-510196537.87,-6923929.03,232610426.11,680528886.39,122271.32,1984861865.78,1984861865.78,15044375.7,1283011503.73,3084000.0,698763736.48,--,--,1565492108.53,2395763.62,5620775.44,--,--,--,1562267096.71,250871396.15,--,--,--,1311395700.56,13028730.95,1298366969.61,-60907168.44,1250488532.12,13028730.95,1237459801.17,--,0.26,0.26,20221028
20220630,3191858368.46,1666312552.08,825906382.6,491072702.63,331657941.71,635016799.39,263092965.09,46110389.55,--,447863533.39,7509948.57,114491376.71,57571193.23,0.0,1386210542.4,1386210542.4,19070978.17,1286210032.43,--,28663039.15,--,--,1805647826.06,404710.23,3746486.31,--,--,--,1802306049.98,342685515.87,--,--,--,1459620534.11,18185820.2,1441434713.91,32988172.93,1492608707.04,18185820.2,1474422886.84,--,0.29,0.29,20220826
20220331,2181100549.72,1551890115.44,878940950.95,317399245.12,326306946.58,602580467.0,499358459.77,19793741.36,--,-564764793.41,1602619.84,28733881.0,61551282.77,148517.31,1267170127.8,1267170127.8,17892426.73,1346325067.02,--,58920723.77,--,--,913930421.92,264479.98,1834992.65,--,--,--,912359909.25,229263892.62,--,--,--,683096016.63,17006751.44,666089265.19,11652816.89,694748833.52,17006751.44,677742082.08,--,0.13,0.13,20220429
20211231,4401116961.92,1887002003.04,1002800722.35,319257956.69,533143279.12,600908390.24,558240081.07,-11407874.27,--,353853983.49,-1736889.69,9291892.08,993556721.3,780.39,3235301896.69,3235301896.69,34803729.35,2048068438.37,-6604320.63,950669513.46,--,--,1165815065.23,509154.79,734118613.72,--,--,--,432205606.3,184936034.54,--,--,--,247269571.76,20125446.95,227144124.81,39991642.93,287261214.69,20273106.83,266988107.86,--,0.04,0.04,20220325
20210930,4306689112.19,2165410934.03,1353963084.98,397189555.86,390997072.88,623161044.95,643084488.02,29128971.43,--,-913621490.99,-987543.76,2013831.84,1787626825.51,1022.59,3045858052.74,3045858052.74,24279935.24,1191058760.36,6249038.67,1803514127.11,--,--,1260831059.45,784852.16,6648397.31,--,--,--,1254967514.3,242921369.58,--,--,--,1012046144.72,17135231.22,994910913.5,12159186.95,1024205331.67,17135231.22,1007070100.45,--,0.2,0.2,20211029
20210630,4671405790.36,1777227722.17,926874413.67,475491741.29,349348842.05,642953763.93,312498613.87,29216163.39,--,680661555.62,-7597093.21,225528487.31,1040136369.34,-3628.67,2625799856.64,2625799856.64,18384548.48,1527977584.79,-656546.02,1010714467.04,--,--,2045605933.72,598353.13,1487376.13,--,--,--,2044716910.72,459616981.79,--,--,--,1585099928.93,19514211.86,1565585717.07,-17467045.37,1567632883.56,19514211.86,1548118671.7,--,0.33,0.33,20210827
20210331,3327363196.96,2002449929.69,1070169249.39,582910687.59,321856843.11,638173536.47,895165449.43,19758277.27,--,-1024727692.0,7065783.16,32336630.48,776904508.96,-4949.23,2393018032.41,2393018032.41,19595134.86,1503271870.41,1261369.27,773218462.92,--,--,934345164.55,2567992.8,597241.55,--,--,--,936315915.8,217525587.56,--,--,--,718790328.24,22099266.48,696691061.76,-159005221.42,559785106.82,22099266.48,537685840.34,--,0.15,0.15,20210430
20201231,5195305191.71,1680808192.56,846531311.58,292844605.75,848994886.1,767448446.06,724682655.04,24144513.98,--,-63198378.43,-2735065.35,58523788.2,2029776161.06,-607.43,4244687427.94,4244687427.94,20915779.98,1585311362.58,--,1965594397.48,--,--,950617763.77,12278669.15,1551136993.09,--,--,--,-588240560.17,363518974.46,--,--,--,-951759534.63,24163557.95,-975923092.58,-18970496.36,-970730030.99,-5025338.63,-965704692.36,--,-0.22,-0.22,20210326
20200930,4355977442.83,2360666315.69,1212903700.44,533402172.99,474251153.58,542228596.35,947330829.46,21316389.02,--,-721295112.33,-4935917.74,4146463.47,1227836267.93,0.0,2768613614.78,2768613614.78,24648631.63,1444905303.77,--,1209804001.67,--,--,1587363828.05,17004422.51,3423910.43,--,--,--,1600944340.13,405206859.92,--,--,--,1195737480.21,37626721.1,1158110759.11,-87312418.57,1108425061.64,2299464.4,1106125597.24,--,0.25,0.25,20201029
20200630,3496788370.27,1742494583.2,708171429.71,533356898.98,361526393.9,451426869.29,670062813.17,26166864.16,--,458720650.4,3070518.4,25142852.97,145867882.84,--,1997923365.81,1997923365.81,19506760.49,1659670653.68,--,128696142.23,--,--,1498865004.46,1514134.83,8412168.75,--,--,--,1491966970.54,416530844.96,--,--,--,1075436125.58,27337856.42,1048098269.16,-33890944.13,1041545181.45,27590051.63,1013955129.82,--,0.23,0.23,20200827
