报告期,经营活动产生的现金流量*,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,支付手续费的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,--,1604514091.57,--,120124600.95,--,2014492072.29,1453100000.0,--,350158003.01,--,380834332.01,49314726.28,1886459.84,-900366629.64,--,1334926891.5,--,-109419062.52,--,1720463280.67,104408298.23,30020.0,--,--,--,1824901598.9,1179526899.05,2585523.11,--,--,1934320661.42,--,--,--,--,--,--,1440000000.0,--,--,1440000000.0,--,225042871.49,2037891363.31,--,--,2262934234.8,--,-822934234.8,--,-252788116.53,1303768408.76,1050980292.23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221024
20220630,--,--,--,--,1065045201.07,--,112272347.8,--,1427553825.88,1804000000.0,--,301542494.31,--,258773386.43,38309177.04,558043.04,-785968857.19,--,1617214243.63,--,-404575144.83,--,1262262439.73,86478669.03,30020.0,--,--,--,1348771128.76,846882603.33,2437218.13,--,--,1753346273.59,--,--,--,--,--,--,1140000000.0,--,--,1140000000.0,--,191448440.93,1201897053.56,--,--,1393345494.49,--,-253345494.49,--,-847581057.07,1303768408.76,456187351.69,--,465601643.11,135148277.67,2799226.21,719946.96,300128.82,--,--,-18548.9,--,-18691608.07,--,-173481840.69,-14339661.74,8189400.51,--,-346087783.89,-261241389.85,--,11441792.11,--,-189660417.75,--,--,--,456187351.69,1303768408.76,--,--,--,--,-847581057.07,20220830
20220331,--,--,--,--,486001283.08,--,532875114.43,--,1126378683.06,599100000.0,--,237931023.49,--,163165400.47,20094538.45,817649.48,417042727.35,--,1438151339.24,--,-177767747.89,--,785949844.48,25163555.88,30020.0,--,--,--,811143420.36,630000000.0,572446.42,--,--,988911168.25,--,--,--,--,--,--,1140000000.0,--,--,1140000000.0,--,35336166.67,1195903478.19,--,--,1231239644.86,--,-91239644.86,--,-580780048.93,1303768408.76,722988359.83,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220428
20211231,--,--,--,--,1857755400.74,--,606479851.1,--,2643006068.9,2300000000.0,--,406788144.56,--,280839632.54,68283605.64,1296792.73,1155602369.1,--,4212810544.57,--,2033009476.06,--,4388815456.85,313366331.07,92120778.18,--,--,--,4794302566.1,1712918551.16,2885672.62,--,--,2761293090.04,--,--,--,--,--,--,2468000000.0,--,--,2468000000.0,--,228066733.0,1832765970.19,--,--,2060832703.19,--,407167296.81,--,870372297.2,433396111.56,1303768408.76,--,732224654.54,393716895.79,5937619.95,1335039.83,350150.3,--,--,-18043220.81,11195.2,-131170665.81,--,-8270321.71,-81244530.21,-19015497.55,--,-2937636674.61,470316310.71,--,21684568.71,--,-1569804475.67,--,--,--,1303768408.76,433396111.56,--,--,--,--,870372297.2,20220428
20210930,--,--,--,--,1366202893.0,--,529255000.0,--,1904410141.81,1552000000.0,--,323560643.01,--,130827420.85,232182890.04,648879.92,-155152921.66,--,2084066912.16,--,529448793.61,--,3271763004.23,209628973.55,92120778.19,--,--,--,3573512755.97,1572406847.38,1910801.9,--,--,3044063962.36,--,--,--,--,--,--,1190000000.0,--,--,1190000000.0,--,190149260.76,1310000000.0,--,--,1500149260.76,--,-310149260.76,--,39642762.5,433396111.56,473038874.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211028
20210630,--,--,--,--,901409947.62,--,750539000.0,--,1657369248.97,490000000.0,--,271638069.78,--,94910937.3,238848501.42,475388.56,-43437166.72,--,1052435730.34,--,111383525.44,--,1764719790.74,159393592.36,92107883.19,--,--,--,2016221266.29,1228176847.38,1903350.57,--,--,1904837740.85,--,--,--,--,--,--,890000000.0,--,--,890000000.0,--,165047955.2,1310000000.0,--,--,1475047955.2,--,-585047955.2,--,131269088.87,433396111.56,564665200.43,--,439043723.14,147017397.67,2971125.98,653781.83,--,--,--,-18064385.15,--,-103497732.23,--,-120056188.94,684463.47,16075813.61,--,400867097.94,-171654617.26,--,10893038.57,--,604933518.63,--,--,--,564665200.43,433396111.56,--,--,--,--,131269088.87,20210823
20210331,--,--,--,--,466173330.32,--,768997000.0,--,1237434131.49,198000000.0,--,226803723.63,--,21126774.63,107364003.31,110457.44,-33891638.48,--,519513320.53,--,185328060.3,--,876568602.37,47845652.24,92107883.19,--,--,--,1016522137.8,479700000.0,873145.2,--,--,831194077.5,--,--,--,--,--,--,--,--,--,--,--,23939916.66,410000000.0,--,--,433939916.66,--,-433939916.66,--,469308954.6,433396111.56,902705066.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210428
20201231,--,--,--,--,1717672915.41,--,-653910000.0,--,1229115598.86,529615000.0,--,453018707.15,--,439077366.56,857112799.84,1932504.66,104070898.76,--,2384827276.97,--,760280811.95,--,3678136082.61,477795678.18,49720.03,483938458.47,--,--,4639919939.29,3874304400.08,5334727.26,--,--,3879639127.34,--,--,--,--,--,--,2320000000.0,--,--,2320000000.0,--,208226857.62,2110000000.0,--,--,2318226857.62,--,1773142.38,--,-393657723.78,827053835.34,433396111.56,--,685690774.63,533824835.93,10536437.25,1197915.93,0.0,--,--,-265.23,--,-268131562.75,--,-295409387.47,56647207.82,24534692.91,--,-2019292594.54,114690267.41,--,--,--,-1155711678.11,--,--,--,433396111.56,827053835.34,--,--,--,--,-393657723.78,20210428
20200930,--,--,--,--,1312219610.13,--,92387000.0,--,1567828316.4,130000000.0,--,347294905.7,--,289466955.27,608518697.48,1698670.44,56354192.25,--,1433333421.14,--,450491349.56,--,1470387623.63,347824646.75,45220.0,1313193610.45,--,--,3131451100.83,2676802400.08,4157351.19,--,--,2680959751.27,--,--,--,--,--,--,1820000000.0,--,--,1820000000.0,--,186837440.95,1810000000.0,--,--,1996837440.95,--,-176837440.95,--,408148803.87,827053835.34,1235202639.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201029
20200630,--,--,--,--,859932865.92,--,-53313000.0,--,818741810.98,430000000.0,--,259574047.33,--,153495725.17,570155864.97,994989.79,36869885.54,--,1451090512.8,--,502931284.71,--,948282040.55,193331385.6,45220.0,914385031.83,--,--,2056043677.98,1549502400.08,3609993.19,--,--,1553112393.27,--,--,--,--,--,--,1120000000.0,--,--,1120000000.0,--,166037135.38,1130000000.0,--,--,1296037135.38,--,-176037135.38,--,-305454552.49,827053835.34,521599282.85,--,408058348.09,57702486.04,5334553.47,531843.58,--,--,--,-10324.23,--,-76041038.85,--,-157335763.52,-6293024.31,10022087.84,--,-929633608.62,55315738.69,--,--,--,-632348701.82,--,--,--,521599282.85,827053835.34,--,--,--,--,-305454552.49,20200820
