报告期,流动资产*,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收账款融资,预付款项,其他应收款（合计）,应收股利,应收利息,其他应收款,买入返售金融资产,存货,其中：消耗性生物资产,合同资产,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,其他流动资产,其他金融类流动资产,结算备付金,拆出资金,应收保费,应收分保账款,应收分保合同准备金,流动资产差额（特殊报表科目）,流动资产差额（合计平衡项目）,流动资产总计*,非流动资产*,发放贷款及垫款,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,债权投资,其他债权投资,可供出售金融资产,其他权益工具投资,持有至到期投资,其他非流动金融资产,长期应收款,长期股权投资,投资性房地产,固定资产（合计）,固定资产,固定资产清理,在建工程（合计）,在建工程,工程物资,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动性资产,非流动性资产差额（特殊报表科目）,非流动性资产差额（合计平衡项目）,非流动资产合计*,资产差额（特殊报表科目）,资产差额（合计平衡项目）,资产总计*,流动负债*,短期借款,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付款项,预收款项,合同负债,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款（合计）,应付利息,应付股利,其他应付款,划分为持有待售的负债,一年内到期的非流动负债,预提费用,递延收益-流动负债,应付短期债券,其他流动负债,其他金融类流动负债,向中央银行借款,吸收存款及同业存放,拆入资金,卖出回购金融资产款,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,流动负债差额（特殊报表科目）,流动负债差额（合计平衡项目）,流动负债合计*,非流动负债*,长期借款,应付债券,长期应付款（合计）,长期应付款,专项应付款,长期应付职工薪酬,预计负债,递延所得税负债,递延收益-非流动负债,其他非流动负债,非流动负债差额（特殊报表科目）,非流动负债差额（合计平衡项目）,非流动负债合计*,负债差额（特殊报表科目）,负债差额（合计平衡项目）,负债合计*,所得者权益(或股东权益)*,实收资本（或股本）,其他权益工具,其中：优先股,永续债,资本公积金,减：库存股,其他综合收益,专项储备,盈余公积金,一般风险准备,未分配利润,外币报表折算差额,未确认的投资损失,股东权益差额（特殊报表科目）,股权权益差额（合计平衡项目）,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额（特殊报表项目）,负债及股东权益差额（合计平衡项目）,负债及股东权益总计,公告日期#
20220930,--,915778247.04,243572514.39,--,253186965.04,--,253186965.04,71799450.15,10452001.21,5050609.1,--,--,--,--,280966428.21,--,--,--,--,--,1090.89,0.0,--,--,--,--,--,--,--,1780807306.03,--,--,--,--,--,--,--,--,--,--,--,--,--,755750121.15,755750121.15,--,210595082.49,210595082.49,--,--,--,132918374.36,33819354.89,--,31854410.84,27961260.85,52018644.33,--,--,1244917248.91,--,--,3025724554.94,--,21940400.0,--,--,349840628.11,178888736.24,--,--,268621.01,--,19946709.02,14813257.52,7495447.13,--,--,--,--,--,--,--,--,34938.13,0.0,--,--,--,--,--,--,--,--,--,--,414340000.92,--,--,--,--,--,--,--,366636.16,16816575.31,1991989.22,--,--,--,19175200.69,--,--,433515201.61,--,438797049.0,--,--,--,730779137.94,149280742.76,--,--,146646943.47,--,1425266965.68,--,--,--,--,2592209353.33,--,2592209353.33,--,--,3025724554.94,20221029
20220630,--,953656716.6,246795241.15,--,260951380.79,--,260951380.79,40202546.0,7608770.85,5195355.38,--,--,5195355.38,--,259396035.14,--,--,--,--,--,7522099.42,0.0,--,--,--,--,--,--,--,1781328145.33,--,--,--,--,--,--,--,--,--,--,--,--,--,637002445.99,637002445.99,--,254631588.04,254631588.04,--,--,--,133880992.24,30151368.41,--,26739939.65,35976857.15,48186431.1,--,--,1166569622.58,--,--,2947897767.91,--,--,--,--,311467790.84,150855550.98,--,--,260161.97,--,16432927.83,23536536.34,9254226.3,--,--,9254226.3,--,--,--,--,--,33838.46,0.0,--,--,--,--,--,--,--,--,--,--,360985481.74,--,--,--,--,--,--,--,422403.3,15651796.44,2139217.79,--,--,--,18213417.53,--,--,379198899.27,--,438797049.0,--,--,--,736141358.03,151986631.32,--,--,146646943.47,--,1399100149.46,--,--,--,--,2568698868.64,--,2568698868.64,--,--,2947897767.91,20220823
20220331,--,975278137.18,282829869.88,--,267669055.43,--,267669055.43,103260787.0,11866171.57,4210964.39,--,--,--,--,287411969.55,--,--,--,--,--,6724982.52,0.0,--,--,--,--,--,--,--,1939251937.52,--,--,--,--,--,--,--,--,--,--,--,--,--,721738783.26,721738783.26,--,135464529.38,135464529.38,--,--,--,134943384.21,24611306.86,--,26690001.33,23027342.58,55866715.82,--,--,1124224652.4,--,--,3063476589.92,--,--,--,--,312494920.2,138956422.66,--,--,432533.78,--,9512822.57,20766152.53,8431915.75,--,--,--,--,--,--,--,--,56246.79,0.0,--,--,--,--,--,--,--,--,--,--,351694591.62,--,--,--,--,--,--,--,828371.47,16393443.89,2286446.36,--,--,--,19508261.72,--,--,371202853.34,--,438797049.0,--,--,--,748911487.42,212383182.62,-84982.32,--,146646943.47,--,1570386421.63,--,--,--,--,2692273736.58,--,2692273736.58,--,--,3063476589.92,20220423
20211231,--,862935746.96,306256058.73,--,329974733.4,--,329974733.4,148043606.0,4660998.09,3993080.2,--,--,3993080.2,--,291562050.74,--,--,--,--,--,6540705.26,0.0,--,--,--,--,--,--,--,1953966979.38,--,--,--,--,--,--,--,--,--,--,--,--,--,756382138.48,756382138.48,--,117899264.0,117899264.0,--,--,--,135931726.28,21580338.47,--,27907998.08,24210762.3,34583160.27,--,--,1123201860.22,--,--,3077168839.6,--,--,--,--,352412132.94,154704375.94,--,--,423012.32,--,26974562.7,10415853.48,9641592.53,--,--,9641592.53,--,2810358.55,--,--,--,55009.0,0.0,--,--,--,--,--,--,--,--,--,--,402732521.52,--,--,--,--,--,--,--,1572902.69,18510124.59,2433674.93,--,--,--,22516702.21,--,--,425249223.73,--,438797049.0,--,--,--,749330208.95,212383182.62,-68407.3,--,146646943.47,--,1529597004.37,--,--,--,--,2651919615.87,--,2651919615.87,--,--,3077168839.6,20220326
20210930,--,1070184730.46,292932094.4,--,329307657.43,42929071.0,286378586.43,12096967.0,16339420.13,4260130.92,--,--,--,--,267347337.96,--,--,--,1583515.31,--,6485045.92,0.0,--,--,--,--,--,--,--,2000536899.53,--,--,--,--,--,--,--,--,--,--,--,--,--,683531003.15,683531003.15,--,155893331.02,155893331.02,--,--,--,129811813.23,--,--,20291654.97,16027616.69,55797793.18,--,--,1061353212.24,--,--,3061890111.77,--,--,--,26809182.99,297409763.6,156391727.34,--,--,2278860.95,--,17253606.0,19241831.75,6262163.64,--,--,--,--,--,--,--,--,248586.82,0.0,--,--,--,--,--,--,--,--,--,--,369503995.75,--,--,--,--,--,--,--,--,13528564.15,2074879.85,--,--,--,15603444.0,--,--,385107439.75,--,438797049.0,--,--,--,745768971.69,174518210.22,2427338.22,--,132588723.54,--,1531718799.79,--,--,--,--,2676782672.02,--,2676782672.02,--,--,3061890111.77,20211028
20210630,--,1096622491.68,211098079.5,--,424839706.36,177853713.05,246985993.31,10546967.0,13552194.96,4639487.46,--,--,4639487.46,--,271818661.97,--,--,--,3958788.35,--,24649.71,0.0,--,--,--,--,--,--,--,2037101026.99,--,--,--,--,--,--,--,--,--,--,--,--,--,755499845.69,755499845.69,0.0,109902604.58,109902604.58,0.0,--,--,129930255.53,--,--,21650796.84,14049725.57,29921453.58,--,--,1060954681.79,--,--,3098055708.78,--,--,--,9352740.0,306060918.22,146313740.31,--,--,1665671.76,--,15567525.36,26054987.3,9911168.35,--,--,9911168.35,--,2804802.42,--,--,--,216472.62,0.0,--,--,--,--,--,--,--,--,--,--,371634286.03,--,--,--,--,--,--,--,71135.58,14599725.46,2204715.32,--,--,--,16875576.36,--,--,388509862.39,--,438797049.0,--,--,--,744351422.41,167342068.45,10895412.28,--,132588723.54,--,1550255307.61,--,--,--,--,2709545846.39,--,2709545846.39,--,--,3098055708.78,20210814
20210331,--,1101676248.34,209161612.0,2194390.0,373502781.98,177884302.62,195618479.36,5412700.0,8462063.49,4605497.89,--,--,--,--,252973844.65,--,--,--,6334061.39,--,6920.05,0.0,--,--,--,--,--,--,--,1964330119.79,--,--,--,--,--,--,--,--,--,--,--,--,--,786057711.09,786057711.09,--,58727494.36,58727494.36,--,--,--,130667946.98,--,--,24889048.35,15369677.34,19072361.02,--,--,1034784239.14,--,--,2999114358.93,--,--,--,--,278081534.07,131809867.45,--,--,1989282.29,--,11590487.38,32159032.13,15987077.93,--,--,--,--,5577373.7,--,--,--,222363.33,0.0,--,--,--,--,--,--,--,--,--,--,345607150.83,--,--,--,--,--,--,--,304885.52,13726195.68,2334550.79,--,--,--,16365631.99,--,--,361972782.82,--,438797049.0,--,--,--,743803044.91,167342068.45,22072765.41,--,132588723.54,--,1467222061.7,--,--,--,--,2637141576.11,--,2637141576.11,--,--,2999114358.93,20210427
20201231,--,1084826770.93,226532014.5,197850.0,376772801.08,130686596.26,246086204.82,3600000.0,9267712.3,4101862.9,--,--,4101862.9,--,219274983.6,--,--,--,--,--,6616.53,0.0,--,--,--,--,--,--,--,1924580611.84,--,--,--,--,--,--,--,--,--,--,--,--,--,823264335.17,823264335.17,--,31776053.26,31776053.26,--,--,--,131573383.64,--,--,26891668.87,13816413.44,14746063.96,--,--,1042067918.34,--,--,2966648530.18,--,--,--,--,245833976.1,115503530.5,--,--,3481551.34,--,22429159.98,23231348.87,22410229.34,--,--,22410229.34,--,--,--,--,--,130089.08,0.0,--,--,--,--,--,--,--,--,--,--,317516354.71,--,--,--,--,--,--,--,564928.14,9046528.36,2464483.28,--,--,--,12075939.78,--,--,329592294.49,--,438797049.0,--,--,--,742151153.31,119492325.8,--,--,132775543.07,--,1442824816.11,--,--,--,--,2637056235.69,--,2637056235.69,--,--,2966648530.18,20210427
20200930,--,1331476724.65,174039062.0,--,192433519.25,30028128.07,162405391.18,10609041.12,6358233.68,4634441.46,--,--,--,--,238178013.93,--,--,--,--,--,3257513.11,0.0,--,--,--,--,--,--,--,1960986549.2,--,--,--,--,--,--,--,--,--,--,--,--,--,831464548.33,831464548.33,--,50841038.79,50841038.79,--,--,--,132424849.88,--,--,28749571.91,10141541.15,6687349.79,--,--,1060308899.85,--,--,3021295449.05,--,--,--,--,218846982.14,104795859.62,--,--,4179371.71,--,15480166.42,41289790.73,20933982.69,--,--,--,--,--,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,300730293.69,--,--,--,--,--,--,--,--,5512797.31,1887535.44,--,--,--,7400332.75,--,--,308130626.44,--,438797049.0,--,--,--,741039544.12,11217936.0,--,--,120854218.9,--,1423691946.59,--,--,--,--,2713164822.61,--,2713164822.61,--,--,3021295449.05,20201024
20200630,--,1178094291.39,--,184311200.0,226165029.61,33928000.0,192237029.61,12828541.12,3869847.34,2932197.22,--,--,2932197.22,--,209412718.24,--,--,--,--,--,4426.89,0.0,--,--,--,--,--,--,--,1817618251.81,--,--,--,--,--,--,--,--,--,--,--,--,--,863750782.47,863750782.47,0.0,43552134.27,43552134.27,0.0,--,--,133328814.62,--,--,31886517.2,15347489.36,12837203.9,--,--,1100702941.82,--,--,2918321193.63,--,--,--,--,160342921.43,43509406.46,--,--,4126504.89,--,15082373.41,19986604.42,4039594.45,--,--,4039594.45,--,--,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,203577998.6,--,--,--,--,--,--,--,--,33406561.22,1985615.69,--,--,--,35392176.91,--,--,238970175.51,--,438797049.0,--,--,--,738785428.15,--,--,--,120854218.9,--,1380914322.07,--,--,--,--,2679351018.12,--,2679351018.12,--,--,2918321193.63,20200829
