报告期,经营活动产生的现金流量*,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,回购业务资金净增加额,收到其他与经营活动有关的现金,代理买卖证券收到的现金净额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差额(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,--,--,17291621724.51,--,1797462918.22,4161070285.69,--,12299931969.38,--,35550086897.8,6529941464.58,3855996270.0,2820765686.1,5459111511.66,3729557936.55,--,32040215732.96,--,3509871164.84,--,--,1720125390.86,15161574.08,928958.33,--,--,1736215923.27,1357394653.07,256756629.13,--,--,--,1614151282.2,--,122064641.07,--,9789070754.68,4188410881.59,85081801964.15,--,--,--,99059283600.42,84378054022.31,7816548605.74,--,340276362.38,--,92534878990.43,--,6524404609.99,-26680625.65,10129659790.25,146061433215.75,156191093006.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221029
20220630,--,--,--,12178490855.51,--,--,4743826314.77,10449920407.51,21378119837.95,--,48750357415.74,2977497887.64,1026775020.0,2280800194.35,7807821484.62,6325945309.14,--,23232835617.47,--,25517521798.27,--,--,630473411.31,2096353.75,--,--,--,632569765.06,6683094269.29,106736160.11,--,--,--,6789830429.4,--,-6157260664.34,--,--,2500158919.52,67680923613.5,--,--,--,70181082533.02,62759450804.62,2853486767.48,--,191629518.71,--,65804567090.81,--,4376515442.21,-21640698.57,23715135877.57,146061433215.75,169776569093.32,--,3632574165.73,--,90054056.95,62456948.19,16932119.81,--,--,1613788.56,--,-4465678262.92,--,-390981802.82,-22566111.11,--,4695802348.65,13425912965.38,--,8384729789.63,--,25517521798.27,--,--,--,145845270771.84,128019732142.01,23931298321.48,18041701073.74,--,--,23715135877.57,20220831
20220331,--,--,--,5650549367.8,--,9337513931.89,3978015580.35,2288778215.97,4855610889.72,--,26110467985.73,1642464166.24,1277048160.0,1619448975.07,2152996992.02,--,--,17526908392.51,--,8583559593.22,--,--,137636331.26,2496909.38,--,--,--,140133240.64,5187214192.67,64331360.27,--,--,--,5251545552.94,--,-5111412312.3,--,--,2047483476.32,39916053924.38,--,--,--,41963537400.7,33517656671.12,1519890793.67,--,89159357.73,--,35126706822.52,--,6836830578.18,-1416137.38,10307561721.72,146061433215.75,156368994937.47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220430
20211231,--,--,--,31110154459.86,--,45163453949.35,14572540250.59,7197714374.54,--,--,98043863034.34,7193177630.8,79983890.0,3864325104.43,27492822657.26,--,--,138861877767.85,--,-40818014733.51,--,27885569271.7,4584510573.86,32475940.1,--,--,--,32502555785.66,--,461826571.47,--,--,--,461826571.47,--,32040729214.19,--,10117357965.36,10973499667.72,166893856854.05,--,--,--,187984714487.13,147610414847.89,8350840907.78,--,360704385.53,--,156321960141.2,--,31662754345.93,-23013719.29,22862455107.32,123198978108.43,146061433215.75,--,9534587317.87,--,169605310.4,99722466.96,36445954.8,--,--,7598753.93,--,786119319.07,--,-1335587727.69,25149846.42,--,-8203907800.67,54684088684.7,--,-96607509679.47,--,-40818014733.51,--,--,--,128019732142.01,111534514752.59,18041701073.74,11664463355.84,--,--,22862455107.32,20220331
20210930,--,--,--,19082565330.01,2683684110.0,30111855559.01,3526213828.27,2562547447.78,--,--,57966866275.07,5562433818.66,--,2910080545.12,7112036600.23,--,--,95177381639.48,--,-37210515364.41,--,33560929610.75,3305349867.28,16030161.26,--,--,--,36882309639.29,--,196550454.68,--,--,--,196550454.68,--,36685759184.61,--,5355250000.0,4389511496.53,119735344204.87,--,--,--,129480105701.4,101297109899.16,7079906201.69,--,304380063.62,--,108681396164.47,--,20798709536.93,-26660926.85,20247292430.28,123198978108.43,143446270538.71,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211030
20210630,--,--,--,12669422757.47,--,19910824459.6,7041510116.61,604124050.62,--,--,40225881384.3,2335495131.37,550409940.0,3422166138.15,11817055120.27,--,--,68568958963.52,--,-28343077579.22,--,31857412912.03,3243267891.77,15956531.33,--,--,--,35116637335.13,--,147505501.16,--,--,--,147505501.16,--,34969131833.97,--,2049541927.63,7750925426.85,54294808048.0,--,--,--,64095275402.48,58604727423.14,2841703177.61,--,169777369.63,--,61616207970.38,--,2479067432.1,-29706496.78,9075415190.07,123198978108.43,132274393298.5,--,4566406955.09,--,81838632.03,48185064.52,32994610.87,--,--,-202606.81,--,16937898.39,--,-846695098.24,-373084.82,--,-6993116881.69,14683738517.7,--,-39955963789.64,--,-28343077579.22,--,--,--,119150284952.89,111534514752.59,13124108345.61,11664463355.84,--,--,9075415190.07,20210828
20210331,--,--,--,3803975422.45,--,11217524370.96,1404289572.78,--,--,--,16425789366.19,1124348997.41,45136800.0,968745080.35,2308898439.64,1828765449.53,--,21857500104.12,--,-5431710737.93,--,12783815117.19,1123183451.36,98534696.46,--,--,--,14005533265.01,--,154219753.73,--,--,--,154219753.73,--,13851313511.28,--,--,2844801171.01,31367050060.0,--,--,--,34211851231.01,30949751868.62,1408428567.21,--,108003500.12,--,32466183935.95,--,1745667295.06,8107234.55,10173377302.96,123198978108.43,133372355411.39,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210430
20201231,--,--,--,19277589657.29,--,30333089161.16,16633964778.17,20479419930.21,--,--,86724063526.83,5395147348.62,6460146488.76,2566044187.15,25121562873.75,--,--,104470585262.06,--,-17746521735.23,--,--,3598217089.23,15128941.36,--,--,--,3613346030.59,15172537334.22,287550717.93,--,--,--,15460088052.15,--,-11846742021.56,--,--,4346430676.95,152160264332.0,--,--,--,156506695008.95,104001430757.17,6824831381.25,31232844.35,348356582.0,--,111205851564.77,--,45300843444.18,-99015199.78,15608564487.61,107590413620.82,123198978108.43,--,7876337080.38,--,160788623.5,80592774.76,39197976.89,--,--,-6831359.01,--,-971720350.81,--,-570591178.54,136624675.23,--,-21992342397.68,39554952544.36,--,-42005000241.29,--,-17746521735.23,--,--,--,111534514752.59,94375267326.38,11664463355.84,13215146294.44,--,--,15608564487.61,20210331
20200930,--,--,--,13599150871.15,--,40106497757.93,5398339525.78,11430266271.52,--,--,70534254426.38,4193805592.49,6272794839.94,3013102668.56,4262916731.77,--,--,93523769699.66,--,-22989515273.28,--,--,2097694367.82,76621765.97,53424.65,76621765.97,--,2174369558.44,16931107490.29,231669717.21,--,--,--,17162777207.5,--,-14988407649.06,--,--,10511847665.08,112980158861.29,--,--,--,123492006526.37,73266869140.41,5976904546.04,26290260.87,332547958.69,--,79602611906.01,--,43889394620.36,-34357547.07,5877114150.95,107590413620.82,113467527771.77,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201031
20200630,--,--,--,8246251900.01,--,11226662258.59,7678702229.85,21028834827.55,--,--,48180451216.0,2914722179.24,1954209351.22,1720085437.03,10455178164.22,--,--,38271192326.42,--,9909258889.58,--,--,1608630335.25,6867350.63,--,--,--,1615497685.88,17255062471.12,86150908.06,--,--,--,17341213379.18,--,-15725715693.3,--,--,4571029241.12,57960637354.18,--,--,--,62531666595.3,43824789944.0,2470423326.94,11152296.47,172052399.38,--,46478417966.79,--,16053248628.51,28793381.87,10265585206.66,107590413620.82,117855998827.48,--,4080673690.84,--,76541662.29,38615611.92,19300085.97,--,--,-978421.91,--,-479996158.19,--,-631394315.34,220749603.81,--,-11881884137.58,29209339461.73,--,-10756089610.36,--,9909258889.58,--,--,--,105507055902.17,94375267326.38,12348942925.31,13215146294.44,--,--,10265585206.66,20200829
