报告期,资产*,货币资金,拆出资金,金融投资,其中:交易性金融资产,债权投资,其他债权投资,其他权益工具投资,以摊余成本计量的金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,衍生金融资产,买入返售金融资产,持有待售的资产,应收保费,应收利息,应收代位追偿款,应收分保账款,应收分保未到期责任准备金,应收分保未决赔款准备金,应收分保寿险责任准备金,应收分保长期健康险责任准备金,应收款项,合同资产,保户质押贷款,可供出售金融资产,持有至到期投资,长期股权投资,存出资本保证金,应收款项类投资,固定资产,在建工程,无形资产,商誉,独立账户资产,递延所得税资产,投资性房地产,定期存款,其他资产,资产差额(特殊报表科目),资产差额(合计平衡项目),资产总计*,负债*,短期借款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,预收保费,应付手续费及佣金,应付分保账款,应付职工薪酬,应交税费,应付利息,应付款项,合同负债,持有待售的负债,应付赔付款,应付保单红利,存入保证金,保户储金及投资款,未到期责任准备金,未决赔款准备金,寿险责任准备金,长期健康险责任准备金,长期借款,应付债券,独立账户负债,递延所得税负债,预计负债,其他负债,负债差额(特殊报表科目),负债差额(合计平衡项目),负债合计*,所得者权益(或股东权益)*,股本,其他权益工具,其中:优先股,永绩债,资本公积金,减:库存股,其他综合收益,盈余公积金,未分配利润,一般风险准备,外币报表折算差额,未确认的投资损失,股东权益差额(特殊报表科目),股东权益差额(合计平衡项目),归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额(特殊报表项目),负债及股东权益差额(合计平衡项目),负债及股东权益总计*,公告日期#
20200630,--,33548000000.0,--,36235000000.0,36235000000.0,--,--,--,--,--,--,48607000000.0,--,80366000000.0,--,--,17546000000.0,15786000000.0,18356000000.0,26000000.0,2358000000.0,--,--,4815000000.0,343277000000.0,164839000000.0,119619000000.0,12994000000.0,--,27764000000.0,--,7584000000.0,--,--,15099000000.0,12259000000.0,92480000000.0,14538000000.0,194736000000.0,--,1265834000000.0,--,149000000.0,--,--,--,78749000000.0,15483000000.0,9168000000.0,29803000000.0,20178000000.0,14058000000.0,--,--,--,--,9751000000.0,4690000000.0,--,38563000000.0,197665000000.0,174557000000.0,285485000000.0,36986000000.0,--,56862000000.0,--,2491000000.0,--,4117000000.0,25567000000.0,--,1007204000000.0,--,44224000000.0,--,--,--,7543000000.0,--,13395000000.0,12551000000.0,101411000000.0,11885000000.0,--,--,1235000000.0,--,192244000000.0,66386000000.0,258630000000.0,--,--,1265834000000.0,20200822
20200331,--,33495000000.0,--,31746000000.0,31746000000.0,--,--,--,--,--,--,34932000000.0,--,81489000000.0,--,--,23735000000.0,12901000000.0,16451000000.0,19000000.0,1777000000.0,--,--,4581000000.0,320890000000.0,148718000000.0,118979000000.0,12994000000.0,--,25408000000.0,--,7675000000.0,--,--,12667000000.0,12438000000.0,83081000000.0,12358000000.0,205357000000.0,--,1204631000000.0,--,--,--,--,--,55312000000.0,15885000000.0,9122000000.0,30804000000.0,18812000000.0,13477000000.0,--,--,--,--,9281000000.0,4680000000.0,--,37686000000.0,190825000000.0,166981000000.0,280395000000.0,33565000000.0,--,56813000000.0,--,772000000.0,--,5143000000.0,18458000000.0,--,951001000000.0,--,44224000000.0,--,--,--,7516000000.0,--,9419000000.0,12551000000.0,100991000000.0,11894000000.0,--,--,1235000000.0,--,187830000000.0,65800000000.0,253630000000.0,--,--,1204631000000.0,20200430
20191231,--,24064000000.0,--,27032000000.0,27032000000.0,--,--,--,--,--,--,53038000000.0,--,39292000000.0,--,--,16175000000.0,10367000000.0,17058000000.0,15000000.0,1534000000.0,--,--,4508000000.0,316901000000.0,140398000000.0,117083000000.0,12994000000.0,--,25636000000.0,--,7807000000.0,--,--,8699000000.0,12445000000.0,87009000000.0,11734000000.0,195675000000.0,--,1132771000000.0,--,--,--,--,--,58263000000.0,26798000000.0,8240000000.0,19046000000.0,18756000000.0,8551000000.0,--,--,--,--,10272000000.0,3816000000.0,--,41014000000.0,160608000000.0,153920000000.0,270475000000.0,30683000000.0,--,48780000000.0,--,1486000000.0,--,4163000000.0,18010000000.0,--,885932000000.0,--,44224000000.0,--,--,--,7516000000.0,--,11783000000.0,12551000000.0,93939000000.0,11885000000.0,--,--,1235000000.0,--,183133000000.0,63706000000.0,246839000000.0,--,--,1132771000000.0,20200328
20190930,--,37153000000.0,--,23513000000.0,23513000000.0,--,--,--,--,--,--,34814000000.0,--,61587000000.0,--,--,18661000000.0,11190000000.0,18965000000.0,15000000.0,1515000000.0,--,--,4185000000.0,319814000000.0,145015000000.0,113580000000.0,12994000000.0,--,24690000000.0,--,5983000000.0,--,--,9963000000.0,12606000000.0,78862000000.0,12385000000.0,202724000000.0,--,1153709000000.0,--,--,--,--,--,74177000000.0,13236000000.0,9660000000.0,25561000000.0,16014000000.0,9561000000.0,--,--,--,--,9271000000.0,3887000000.0,--,40430000000.0,170237000000.0,160776000000.0,267291000000.0,28577000000.0,--,57017000000.0,--,1710000000.0,--,4759000000.0,17044000000.0,--,912374000000.0,--,44224000000.0,--,--,--,7493000000.0,--,9017000000.0,12041000000.0,94910000000.0,9905000000.0,--,--,1705000000.0,--,179295000000.0,62040000000.0,241335000000.0,--,--,1153709000000.0,20191030
20190630,--,52405000000.0,--,16875000000.0,16875000000.0,--,--,--,--,--,--,27211000000.0,--,69541000000.0,--,--,14586000000.0,12704000000.0,16354000000.0,7000000.0,935000000.0,--,--,4004000000.0,300898000000.0,145403000000.0,110785000000.0,13794000000.0,--,24781000000.0,--,6105000000.0,--,--,11294000000.0,12589000000.0,79703000000.0,12470000000.0,181773000000.0,--,1117849000000.0,--,--,--,--,--,52599000000.0,15276000000.0,9152000000.0,21642000000.0,16291000000.0,10400000000.0,--,--,--,--,9735000000.0,4244000000.0,--,39483000000.0,183733000000.0,150913000000.0,261042000000.0,26404000000.0,--,57833000000.0,--,1176000000.0,--,3447000000.0,20090000000.0,--,886761000000.0,--,44224000000.0,--,--,--,7485000000.0,--,7476000000.0,12041000000.0,89105000000.0,9875000000.0,--,--,1705000000.0,--,171911000000.0,59177000000.0,231088000000.0,--,--,1117849000000.0,20190824
20190331,--,37518000000.0,--,19776000000.0,19776000000.0,--,--,--,--,--,--,25113000000.0,--,68772000000.0,--,--,16223000000.0,11541000000.0,15630000000.0,6000000.0,664000000.0,--,--,3722000000.0,295895000000.0,131426000000.0,111308000000.0,13794000000.0,--,24919000000.0,--,6529000000.0,--,--,7825000000.0,12779000000.0,84570000000.0,11706000000.0,181452000000.0,--,1085313000000.0,--,--,--,--,--,50283000000.0,15759000000.0,9144000000.0,21077000000.0,15839000000.0,11421000000.0,--,--,--,--,9897000000.0,4148000000.0,--,39076000000.0,177151000000.0,141145000000.0,257126000000.0,24902000000.0,--,57782000000.0,--,910000000.0,--,4232000000.0,15681000000.0,--,859557000000.0,--,44224000000.0,--,--,--,7571000000.0,--,9156000000.0,12041000000.0,82968000000.0,11591000000.0,--,--,--,--,167551000000.0,58205000000.0,225756000000.0,--,--,1085313000000.0,20190430
20181231,--,38681000000.0,--,20551000000.0,20551000000.0,--,--,--,--,--,--,23053000000.0,--,29627000000.0,--,--,14110000000.0,9739000000.0,16591000000.0,6000000.0,450000000.0,--,--,3537000000.0,284363000000.0,128177000000.0,107492000000.0,13794000000.0,--,25245000000.0,--,6276000000.0,--,--,9028000000.0,12782000000.0,98653000000.0,11452000000.0,178083000000.0,--,1031690000000.0,--,--,--,--,--,54889000000.0,28249000000.0,7700000000.0,15551000000.0,17306000000.0,10846000000.0,--,--,--,--,10994000000.0,3632000000.0,--,42977000000.0,141474000000.0,141066000000.0,249935000000.0,23511000000.0,--,57732000000.0,--,1021000000.0,--,3418000000.0,15963000000.0,--,826264000000.0,--,44224000000.0,--,--,--,7571000000.0,--,-40000000.0,12041000000.0,77092000000.0,9875000000.0,--,--,1705000000.0,--,152468000000.0,52958000000.0,205426000000.0,--,--,1031690000000.0,20190323
20180930,--,46445000000.0,--,15513000000.0,15513000000.0,--,--,--,--,--,59000000.0,7802000000.0,--,47133000000.0,--,--,19261000000.0,10584000000.0,17718000000.0,5000000.0,197000000.0,--,--,3304000000.0,290817000000.0,127794000000.0,104292000000.0,12311000000.0,--,23418000000.0,--,5282000000.0,--,--,11416000000.0,13125000000.0,92062000000.0,10724000000.0,180796000000.0,--,1040058000000.0,--,--,--,--,--,54549000000.0,15198000000.0,9583000000.0,21842000000.0,15339000000.0,11660000000.0,--,--,--,--,10114000000.0,3810000000.0,--,44792000000.0,139894000000.0,153009000000.0,252073000000.0,23138000000.0,--,63935000000.0,--,863000000.0,--,3959000000.0,18986000000.0,--,842744000000.0,--,42424000000.0,--,--,--,4012000000.0,--,-522000000.0,11759000000.0,77443000000.0,8474000000.0,--,--,1705000000.0,--,145295000000.0,52019000000.0,197314000000.0,--,--,1040058000000.0,20181115
20180630,--,39772000000.0,--,17485000000.0,17485000000.0,--,--,--,--,--,--,22036000000.0,--,52759000000.0,--,--,15828000000.0,10424000000.0,17741000000.0,5000000.0,147000000.0,--,--,3091000000.0,288896000000.0,128889000000.0,101473000000.0,12311000000.0,--,23273000000.0,--,5377000000.0,--,--,13140000000.0,13005000000.0,81582000000.0,11082000000.0,182565000000.0,--,1040881000000.0,--,600000000.0,--,--,--,52807000000.0,16999000000.0,8728000000.0,17887000000.0,15955000000.0,12738000000.0,--,--,--,--,10695000000.0,4313000000.0,--,45092000000.0,151788000000.0,150515000000.0,250766000000.0,22122000000.0,--,63864000000.0,--,878000000.0,--,4817000000.0,14213000000.0,--,844777000000.0,--,42424000000.0,--,--,--,4012000000.0,--,1032000000.0,11759000000.0,75092000000.0,8474000000.0,--,--,1705000000.0,--,144498000000.0,51606000000.0,196104000000.0,--,--,1040881000000.0,20180828
20180331,--,34938000000.0,--,16131000000.0,16131000000.0,--,--,--,--,--,--,19120000000.0,--,49500000000.0,10289000000.0,--,24443000000.0,9942000000.0,18392000000.0,4000000.0,144000000.0,--,--,2795000000.0,285456000000.0,122212000000.0,100360000000.0,12466000000.0,--,23643000000.0,--,5397000000.0,--,--,11730000000.0,12805000000.0,72484000000.0,9791000000.0,164056000000.0,--,1006098000000.0,--,--,--,--,--,43681000000.0,15879000000.0,8491000000.0,23807000000.0,14266000000.0,14484000000.0,--,--,--,--,10511000000.0,4397000000.0,--,45106000000.0,148440000000.0,144708000000.0,250337000000.0,20483000000.0,--,49861000000.0,--,886000000.0,--,3558000000.0,14041000000.0,--,812936000000.0,--,42424000000.0,--,--,--,4012000000.0,--,1365000000.0,11759000000.0,72247000000.0,8474000000.0,--,--,1705000000.0,--,141986000000.0,51176000000.0,193162000000.0,--,--,1006098000000.0,20181029
20171231,--,29665000000.0,--,23757000000.0,23757000000.0,--,--,--,--,--,--,43291000000.0,--,19506000000.0,10204000000.0,--,22012000000.0,8639000000.0,19161000000.0,4000000.0,145000000.0,--,--,2680000000.0,282040000000.0,122477000000.0,97740000000.0,11311000000.0,--,23899000000.0,--,5524000000.0,--,--,10037000000.0,12155000000.0,70706000000.0,9122000000.0,174102000000.0,--,987973000000.0,--,--,--,--,--,41226000000.0,21037000000.0,8098000000.0,18737000000.0,16185000000.0,11180000000.0,--,--,--,--,12199000000.0,4899000000.0,--,47586000000.0,127013000000.0,142736000000.0,257771000000.0,26081000000.0,--,49801000000.0,--,834000000.0,--,2690000000.0,13941000000.0,--,802014000000.0,--,42424000000.0,--,--,--,4012000000.0,--,1548000000.0,11759000000.0,66997000000.0,8474000000.0,--,--,1705000000.0,--,136919000000.0,49040000000.0,185959000000.0,--,--,987973000000.0,20181029
20170630,--,38503000000.0,--,17484000000.0,17484000000.0,--,--,--,--,--,--,22107000000.0,--,37352000000.0,11234000000.0,--,29766000000.0,10376000000.0,19873000000.0,3000000.0,146000000.0,--,--,2526000000.0,233233000000.0,122002000000.0,91274000000.0,10111000000.0,195029000000.0,23245000000.0,--,5187000000.0,--,--,10720000000.0,11189000000.0,79938000000.0,7368000000.0,8417000000.0,--,987083000000.0,--,--,--,--,--,34379000000.0,15891000000.0,7836000000.0,28799000000.0,17194000000.0,11177000000.0,--,--,--,--,11380000000.0,5549000000.0,--,46261000000.0,139752000000.0,138677000000.0,261972000000.0,24690000000.0,--,46191000000.0,--,684000000.0,--,5536000000.0,11723000000.0,--,807691000000.0,--,42424000000.0,--,--,--,4012000000.0,--,4124000000.0,1410000000.0,71971000000.0,7063000000.0,--,--,1300000000.0,--,132304000000.0,47088000000.0,179392000000.0,--,--,987083000000.0,20170929
20161231,--,39896000000.0,--,35171000000.0,35171000000.0,--,--,--,--,--,3000000.0,6925000000.0,--,12658000000.0,10035000000.0,--,21681000000.0,10117000000.0,20462000000.0,2000000.0,137000000.0,--,--,2823000000.0,234079000000.0,121831000000.0,85834000000.0,9911000000.0,--,23856000000.0,--,5279000000.0,--,--,6306000000.0,10695000000.0,91884000000.0,5499000000.0,177098000000.0,--,932182000000.0,--,--,--,--,--,33066000000.0,21513000000.0,7376000000.0,19302000000.0,17010000000.0,8275000000.0,--,--,--,--,12400000000.0,6870000000.0,--,40150000000.0,115541000000.0,130611000000.0,263842000000.0,25402000000.0,--,46084000000.0,--,752000000.0,--,2513000000.0,11323000000.0,--,762030000000.0,--,42424000000.0,--,--,--,4608000000.0,--,4782000000.0,1410000000.0,63949000000.0,7063000000.0,--,--,1300000000.0,--,125536000000.0,44616000000.0,170152000000.0,--,--,932182000000.0,20181029
20151231,--,34061000000.0,--,29503000000.0,29503000000.0,--,--,--,--,--,8000000.0,15861000000.0,--,8031000000.0,11200000000.0,--,13527000000.0,9144000000.0,17007000000.0,--,88000000.0,--,--,3345000000.0,202889000000.0,125031000000.0,53308000000.0,9914000000.0,--,22961000000.0,--,5080000000.0,--,--,2614000000.0,10358000000.0,148097000000.0,4722000000.0,116715000000.0,--,843464000000.0,--,--,--,--,--,28231000000.0,16054000000.0,5243000000.0,11169000000.0,15128000000.0,8258000000.0,--,--,--,--,8451000000.0,7956000000.0,--,29475000000.0,104284000000.0,116796000000.0,267057000000.0,16481000000.0,980000000.0,39210000000.0,--,1455000000.0,--,2214000000.0,8794000000.0,--,687236000000.0,--,42424000000.0,--,--,--,4750000000.0,--,7923000000.0,1101000000.0,52175000000.0,5771000000.0,--,--,1300000000.0,--,115444000000.0,40784000000.0,156228000000.0,--,--,843464000000.0,20181029
20141231,--,33768000000.0,--,17552000000.0,17552000000.0,--,--,--,--,--,23000000.0,5636000000.0,--,5635000000.0,11182000000.0,--,12840000000.0,9347000000.0,16100000000.0,--,65000000.0,--,--,4603000000.0,186740000000.0,124249000000.0,36128000000.0,9346000000.0,96131000000.0,21590000000.0,--,4710000000.0,--,--,1265000000.0,10682000000.0,164408000000.0,5081000000.0,4972000000.0,--,782053000000.0,--,--,--,--,2000000.0,35488000000.0,11495000000.0,3776000000.0,11482000000.0,11588000000.0,5851000000.0,--,--,--,--,7371000000.0,7857000000.0,--,28208000000.0,96317000000.0,104612000000.0,257976000000.0,15579000000.0,687000000.0,47914000000.0,--,915000000.0,--,2189000000.0,7604000000.0,--,656911000000.0,--,42424000000.0,--,--,--,4695000000.0,--,3597000000.0,802000000.0,36262000000.0,4012000000.0,--,--,497000000.0,--,92289000000.0,32853000000.0,125142000000.0,--,--,782053000000.0,20170929
