报告期,经营活动产生的现金流量*,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收取利息和手续费净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,客户贷款及垫款净增加额,存放央行和同业款项净增加额,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付的各项税费,支付其他与经营活动有关的现金,支付手续费的现金,经营活动现金流出差额(特殊报表科目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差额(特殊报表科目),间接法-经营活动现金流量净额差额(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20220930,--,15646113000.0,--,--,15567177000.0,4188091000.0,3089879000.0,--,40202723000.0,37087605000.0,263448000.0,1452484000.0,1849337000.0,1644405000.0,930169000.0,7488408000.0,12230621000.0,--,62946477000.0,--,20897096000.0,--,94354711000.0,5170056000.0,1144000.0,284432000.0,--,--,99810343000.0,78570142000.0,343105000.0,--,--,78913247000.0,--,--,--,--,--,88608558000.0,--,--,--,88608558000.0,--,92532807000.0,83853000.0,--,--,92616660000.0,--,-4008102000.0,644549000.0,-5210211000.0,21412333000.0,16202122000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20221031
20220630,--,5650318000.0,--,--,10372014000.0,1404047000.0,12869266000.0,--,32065841000.0,28408284000.0,132281000.0,1028968000.0,2052021000.0,1110457000.0,482296000.0,5004683000.0,11976045000.0,--,50195035000.0,--,11899176000.0,--,67629481000.0,3713444000.0,833000.0,--,--,--,71343758000.0,59232702000.0,211880000.0,--,--,59444582000.0,--,--,--,--,--,61966736000.0,--,--,--,61966736000.0,--,62814891000.0,51119000.0,--,--,62866010000.0,--,-899274000.0,107507000.0,-7021785000.0,21412333000.0,14390548000.0,--,2632216000.0,--,--,--,--,--,--,32000.0,--,209759000.0,--,-373003000.0,-792442000.0,--,--,-27240120000.0,6471136000.0,--,-1996117000.0,--,-18129194000.0,--,--,--,14390548000.0,21412333000.0,--,--,--,--,-7021785000.0,20220831
20220331,--,3416348000.0,--,--,5080021000.0,--,6341843000.0,--,14993150000.0,17652288000.0,686823000.0,616710000.0,627107000.0,399594000.0,415314000.0,2775901000.0,11279948000.0,--,34453685000.0,--,9445113000.0,--,38240138000.0,2075763000.0,448000.0,--,--,--,40316349000.0,30822179000.0,49057000.0,--,--,30871236000.0,--,--,--,--,--,30163256000.0,--,--,--,30163256000.0,--,29606000000.0,--,--,--,29606000000.0,--,557256000.0,-19064000.0,-9477230000.0,21412333000.0,11935103000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20220429
20211231,--,21891379000.0,--,--,18551961000.0,7038593000.0,4445697000.0,--,52536272000.0,54387425000.0,200000000.0,1999726000.0,350662000.0,2366945000.0,1803914000.0,10331221000.0,23715438000.0,--,95155331000.0,--,40955626000.0,--,227764109000.0,12598598000.0,1749000.0,--,--,--,240364456000.0,198711536000.0,697294000.0,--,--,199408830000.0,--,--,--,--,--,133122114000.0,--,9998855000.0,--,143120969000.0,--,139427718000.0,130752000.0,--,--,139558470000.0,--,3562499000.0,-86785000.0,1812281000.0,19600052000.0,21412333000.0,--,3397956000.0,--,--,--,--,--,--,1122000.0,--,73228000.0,--,-1447684000.0,-356242000.0,--,--,-63117886000.0,16372215000.0,--,-4804798000.0,--,-42619059000.0,--,--,--,21412333000.0,19600052000.0,--,--,--,--,1812281000.0,20220331
20210930,--,13894907000.0,--,--,13894832000.0,7368900000.0,9347328000.0,--,45308441000.0,46323615000.0,--,1454592000.0,--,2038755000.0,712431000.0,7907515000.0,12717923000.0,--,71154831000.0,--,26190609000.0,--,190261432000.0,7183628000.0,3232000.0,--,--,--,197448292000.0,170881927000.0,375756000.0,--,--,171257683000.0,--,--,--,--,--,88497979000.0,--,--,--,88497979000.0,--,95284798000.0,96596000.0,--,--,95381394000.0,--,-6883415000.0,-28362000.0,-6567558000.0,19600052000.0,13032494000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20211030
20210630,--,21732823000.0,960363000.0,--,9135613000.0,6637830000.0,5824418000.0,--,44927234000.0,31260720000.0,570099000.0,1057514000.0,--,1319917000.0,475384000.0,5246702000.0,10560705000.0,--,50491041000.0,--,5355459000.0,--,100005254000.0,5248404000.0,2917000.0,--,--,--,105256575000.0,99684591000.0,216525000.0,--,--,99901116000.0,--,--,--,--,--,56581824000.0,--,56581824000.0,--,56581824000.0,--,61653550000.0,61725000.0,--,--,61715275000.0,--,-5133451000.0,-40469000.0,-5382268000.0,19600052000.0,14217784000.0,--,2540027000.0,--,--,--,--,--,--,1140000.0,--,103514000.0,--,-782522000.0,-474765000.0,--,--,-31637286000.0,24753670000.0,--,-2478519000.0,--,-5563807000.0,--,--,--,14217784000.0,19600052000.0,--,--,--,--,-5382268000.0,20210830
20210331,--,6697018000.0,204605000.0,--,4368590000.0,4708000000.0,7039758000.0,--,23454913000.0,15643781000.0,60000000.0,666275000.0,--,245932000.0,151951000.0,2662094000.0,6712561000.0,--,26142594000.0,--,120184000.0,--,50254354000.0,3452141000.0,1103000.0,--,--,--,53707598000.0,53507254000.0,80160000.0,--,--,53587414000.0,--,--,--,--,--,20682961000.0,--,--,--,20682961000.0,--,26416120000.0,--,--,--,26416120000.0,--,-5733159000.0,27031000.0,-8273625000.0,19600052000.0,11326427000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20210429
20201231,--,26279612000.0,15879850000.0,--,16197353000.0,6393499000.0,7907766000.0,--,73343444000.0,47053934000.0,--,1964383000.0,--,2408074000.0,1629724000.0,10392159000.0,21074479000.0,--,84522753000.0,--,24613847000.0,--,280857069000.0,15464507000.0,497000.0,--,--,--,296322073000.0,271236204000.0,451442000.0,20580000.0,--,271708226000.0,--,--,--,24500000.0,--,115922786000.0,--,4632441000.0,--,120579727000.0,--,131933970000.0,123095000.0,--,--,132057065000.0,--,-11477338000.0,-123711000.0,1833489000.0,17766563000.0,19600052000.0,--,3320871000.0,--,--,--,--,--,--,638000.0,--,842568000.0,--,-2187940000.0,-634354000.0,--,--,-65852593000.0,52066145000.0,--,-5919101000.0,--,-11179309000.0,--,--,--,19600052000.0,17766563000.0,--,--,--,--,1833489000.0,20210331
20200930,--,26411399000.0,9332518000.0,--,11916745000.0,5281418000.0,10561373000.0,--,63674129000.0,36881620000.0,--,1427316000.0,--,1988537000.0,1235284000.0,7816635000.0,14924339000.0,--,64273731000.0,--,10206767000.0,--,220338423000.0,12078274000.0,418000.0,--,--,--,232417115000.0,221974208000.0,236140000.0,--,--,222210348000.0,--,--,--,--,--,82232866000.0,--,--,--,82232866000.0,94851783000.0,97923497000.0,88536000.0,--,--,98012033000.0,--,-15779167000.0,-58228000.0,-6230230000.0,17766563000.0,11536333000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20201030
20200630,--,29334759000.0,6348110000.0,--,7890156000.0,3312995000.0,5837366000.0,--,53463071000.0,22044797000.0,--,1026213000.0,--,1303936000.0,356617000.0,5219375000.0,17191371000.0,--,47142309000.0,--,2563062000.0,--,134268978000.0,7873919000.0,287000.0,--,--,--,142143184000.0,139445847000.0,134275000.0,--,--,139580122000.0,--,--,--,--,--,45748581000.0,--,45748581000.0,--,45748581000.0,--,58473149000.0,51010000.0,--,--,58524159000.0,--,-12775578000.0,14688000.0,-3877066000.0,17766563000.0,13889497000.0,--,2473000000.0,--,--,--,--,--,--,593000.0,--,336201000.0,--,-1293146000.0,-460614000.0,--,--,-36941545000.0,42259552000.0,--,-3262964000.0,--,6320762000.0,--,--,--,13889497000.0,17766563000.0,--,--,--,--,-3877066000.0,20200831
