报告期,流动资产*,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收账款融资,预付款项,其他应收款（合计）,应收股利,应收利息,其他应收款,买入返售金融资产,存货,其中：消耗性生物资产,合同资产,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,其他流动资产,其他金融类流动资产,结算备付金,拆出资金,应收保费,应收分保账款,应收分保合同准备金,流动资产差额（特殊报表科目）,流动资产差额（合计平衡项目）,流动资产总计*,非流动资产*,发放贷款及垫款,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,债权投资,其他债权投资,可供出售金融资产,其他权益工具投资,持有至到期投资,其他非流动金融资产,长期应收款,长期股权投资,投资性房地产,固定资产（合计）,固定资产,固定资产清理,在建工程（合计）,在建工程,工程物资,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动性资产,非流动性资产差额（特殊报表科目）,非流动性资产差额（合计平衡项目）,非流动资产合计*,资产差额（特殊报表科目）,资产差额（合计平衡项目）,资产总计*,流动负债*,短期借款,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付款项,预收款项,合同负债,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款（合计）,应付利息,应付股利,其他应付款,划分为持有待售的负债,一年内到期的非流动负债,预提费用,递延收益-流动负债,应付短期债券,其他流动负债,其他金融类流动负债,向中央银行借款,吸收存款及同业存放,拆入资金,卖出回购金融资产款,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,流动负债差额（特殊报表科目）,流动负债差额（合计平衡项目）,流动负债合计*,非流动负债*,长期借款,应付债券,长期应付款（合计）,长期应付款,专项应付款,长期应付职工薪酬,预计负债,递延所得税负债,递延收益-非流动负债,其他非流动负债,非流动负债差额（特殊报表科目）,非流动负债差额（合计平衡项目）,非流动负债合计*,负债差额（特殊报表科目）,负债差额（合计平衡项目）,负债合计*,所得者权益(或股东权益)*,实收资本（或股本）,其他权益工具,其中：优先股,永续债,资本公积金,减：库存股,其他综合收益,专项储备,盈余公积金,一般风险准备,未分配利润,外币报表折算差额,未确认的投资损失,股东权益差额（特殊报表科目）,股权权益差额（合计平衡项目）,归属于母公司所有者权益合计*,少数股东权益,所有者权益合计*,负债及股东权益差额（特殊报表项目）,负债及股东权益差额（合计平衡项目）,负债及股东权益总计,公告日期#
20220930,--,66790.23,--,--,1450459.32,--,1450459.32,--,2714539.47,51117397.2,--,--,--,--,--,--,--,--,--,--,407125.48,0.0,--,--,--,--,--,--,--,55756311.7,--,--,--,--,--,--,--,--,--,--,--,--,38695488.37,324210.24,324210.24,--,--,--,--,--,--,342691516.31,--,--,29326410.72,--,1256300.0,--,--,412306381.97,--,--,468062693.67,--,--,--,--,487349.5,--,--,--,--,--,8483791.6,7988143.69,1045394870.55,456325.01,56627.55,1044881917.99,--,--,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,1062354155.34,--,--,--,--,--,--,--,492500.0,--,--,816666.74,--,--,1309166.74,--,--,1063663322.08,--,661890508.0,--,--,--,396243067.13,--,--,714038.4,84172640.73,--,-1738620882.67,--,--,--,--,-595600628.41,--,-595600628.41,--,--,468062693.67,20221029
20220630,--,277200.56,--,--,1450459.32,--,1450459.32,--,2384308.0,52700127.68,--,--,52700127.68,--,--,--,--,--,--,--,407125.48,0.0,--,--,--,--,--,--,--,57219221.04,--,--,--,--,--,--,--,--,--,--,--,--,39291147.67,327192.64,327192.64,--,--,--,--,--,--,342703584.8,--,--,29326410.72,--,1256300.0,--,--,412954461.13,--,--,470173682.17,--,--,--,--,487349.5,--,--,--,--,--,7280580.14,7994353.07,1013439963.25,378000.13,56627.55,1013005335.57,--,19267.06,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,1029221513.02,--,--,--,--,--,--,--,492500.0,--,--,841666.73,--,--,1334166.73,--,--,1030555679.75,--,661890508.0,--,--,--,396243067.13,--,--,714038.4,84172640.73,--,-1703402251.84,--,--,--,--,-560381997.58,--,-560381997.58,--,--,470173682.17,20220831
20220331,--,211838.24,--,--,1450459.32,--,1450459.32,--,922806.73,52896321.66,--,--,--,--,--,--,--,--,--,--,254377.56,0.0,--,--,--,--,--,--,--,55735803.51,--,--,--,--,--,--,--,--,--,--,--,--,39886806.97,308911.02,308911.02,--,--,--,--,--,--,342715653.29,--,--,29326410.72,--,1256300.0,--,--,413618645.25,--,--,469354448.76,--,--,--,--,487349.5,--,--,--,--,--,7608444.74,7976326.86,976206297.9,300526.61,56627.55,975849143.74,--,102388.48,--,--,--,52643.58,0.0,--,--,--,--,--,--,--,--,--,--,992433451.06,--,--,--,--,--,--,--,492500.0,--,--,891666.71,--,--,1384166.71,--,--,993817617.77,--,661890508.0,--,--,--,396243067.13,--,--,714038.4,84172640.73,--,-1667483423.27,--,--,--,--,-524463169.01,--,-524463169.01,--,--,469354448.76,20220430
20211231,--,62681.82,--,--,1450459.32,--,1450459.32,--,153055.74,52915438.48,--,--,52915438.48,--,--,--,--,--,--,--,254377.56,0.0,--,--,--,--,--,--,--,54836012.92,--,--,--,--,--,--,--,--,--,6542256.0,--,--,40482466.27,310899.42,310899.42,--,--,--,--,--,--,342727721.78,--,--,29326410.72,--,1256300.0,--,--,420770617.44,--,--,475606630.36,--,--,--,--,487349.5,--,--,--,--,--,6855492.94,7995636.41,950208032.88,346849.45,56627.55,949804555.88,--,102388.48,--,--,--,52643.58,0.0,--,--,--,--,--,--,--,--,--,--,965701543.79,--,--,--,--,--,--,--,492500.0,--,--,891666.71,--,--,1384166.71,--,--,967085710.5,--,661890508.0,--,--,--,392522123.53,--,--,714038.4,84172640.73,--,-1630778390.8,--,--,--,--,-491479080.14,--,-491479080.14,--,--,475606630.36,20220430
20210930,--,62716.49,--,--,1465100.07,--,1465100.07,--,167216.21,52715160.31,--,--,--,--,--,--,--,--,--,--,315077.43,0.0,--,--,--,--,--,--,--,54725270.51,--,--,--,--,--,--,--,--,--,11550403.45,--,--,41078125.57,311031.86,311031.86,--,--,--,--,--,--,351699711.77,--,--,29336482.02,--,1256300.0,--,--,435463662.83,--,--,490188933.34,--,--,--,--,487349.5,--,--,100000.0,--,--,3590793.3,7373483.56,918309902.49,402995.96,56627.55,917850278.98,--,--,--,--,--,--,0.0,--,--,--,--,--,--,--,--,--,--,929861528.85,--,--,--,--,--,--,--,492500.0,--,--,816666.7,--,--,1596189.15,--,--,931457718.0,--,661890508.0,--,--,--,392188623.53,--,--,714038.4,84172640.73,--,-1580234595.32,--,--,--,--,-441268784.66,--,-441268784.66,--,--,490188933.34,20211030
20210630,--,218636987.58,--,--,1465100.07,--,1465100.07,--,189141.21,548364.77,--,--,548364.77,--,--,--,--,--,780000831.65,--,556846.24,0.0,--,--,--,--,--,--,--,1001397271.52,--,--,--,--,--,--,--,--,--,--,1394497993.28,--,50806736.32,669035.14,669035.14,--,--,--,--,--,--,342751858.75,--,113263777.39,29366695.98,10614550.9,1318246.9,--,--,1947303173.62,--,--,2948700445.14,--,1000000.0,--,--,1294293.31,--,--,100000.0,--,--,2981518.53,9827154.21,1038530028.67,145084777.56,56627.55,893388623.56,--,249438835.53,--,--,--,192000000.0,0.0,--,--,--,--,--,--,--,--,--,--,1495171830.25,--,819128951.43,--,12732068.44,12732068.44,--,--,492500.0,942944.44,--,841666.69,--,--,837648119.99,--,--,2332819950.24,--,661890508.0,--,--,--,391198998.53,--,--,714038.4,84172640.73,--,-1069885819.7,--,--,--,--,68090365.96,547790128.94,615880494.9,--,--,2948700445.14,20210831
20210331,--,206412135.82,--,--,1465100.07,--,1465100.07,--,614618.71,2167474.21,--,--,--,--,--,--,--,--,776106281.81,--,291532.66,0.0,--,--,--,--,--,--,--,987057143.28,--,--,--,--,--,--,--,--,--,--,1434311518.67,--,51431951.05,705013.93,705013.93,--,--,--,--,--,--,351723848.76,--,113263777.39,29396909.94,10627213.89,1318246.9,--,--,1997200709.72,--,--,2984257853.0,--,1000000.0,--,--,1294293.31,--,--,100000.0,--,--,3694414.62,12560032.12,988963753.01,133096576.05,56627.55,855810549.41,--,249915773.09,--,--,--,192000000.0,0.0,--,--,--,--,--,--,--,--,--,--,1449528266.15,--,850709028.77,--,15532068.85,--,--,--,492500.0,942944.44,--,866666.68,--,--,872836177.46,--,--,2322364443.61,--,661890508.0,--,--,--,391198998.53,--,--,714038.4,84172640.73,--,-1019137915.85,--,--,--,--,118838269.81,543055139.58,661893409.39,--,--,2984257853.0,20210430
20201231,--,376962410.99,--,--,1465100.07,--,1465100.07,--,1200.0,2179002.46,--,--,2179002.46,--,--,--,--,--,611924801.8,--,925597.85,0.0,--,--,--,--,--,--,--,993458113.17,--,--,--,--,--,--,--,--,--,--,1474620341.8,--,52057165.78,744684.15,744684.15,--,--,--,--,--,--,342775995.74,--,113263777.39,29427123.9,10627213.89,1318246.9,--,--,2024834549.55,--,--,3018292662.72,--,1000595.07,--,--,1294293.31,--,--,100000.0,--,--,3913395.1,11695488.47,941847514.63,120854558.44,56627.55,820936328.64,--,257268433.8,--,--,--,192000000.0,0.0,--,--,--,--,--,--,--,--,--,--,1409119720.38,--,909682466.09,--,14843927.6,14843927.6,0.0,--,492500.0,942944.44,--,891666.67,--,--,926853504.8,--,--,2335973225.18,--,661890508.0,--,--,--,391198998.53,--,--,714038.4,84172640.73,--,-993339710.32,--,--,--,--,144636475.34,537682962.2,682319437.54,--,--,3018292662.72,20210430
20200930,--,301237639.82,--,--,1472420.44,--,1472420.44,--,160539.74,3800413.67,--,--,--,--,--,--,--,--,564025824.79,--,203660.37,0.0,--,--,--,--,--,--,--,870900498.83,--,--,--,--,--,--,--,--,--,--,1660122584.3,--,52725908.07,779814.15,779814.15,--,--,--,--,--,--,351747985.73,--,143875009.28,29457337.86,9584652.22,1456300.0,--,--,2249749591.61,--,--,3120650090.44,--,--,--,--,3023510.11,--,--,--,--,--,1774340.98,9626592.17,185266444.48,111543319.14,56627.55,73666497.79,--,268373741.08,--,--,--,192000000.0,0.0,--,--,--,--,--,--,--,--,--,--,660064628.82,--,970791210.83,--,17142261.0,--,--,--,605162307.26,949473.57,--,--,--,--,1594045252.66,--,--,2254109881.48,--,661890508.0,--,--,--,389875873.53,--,--,714038.4,84172640.73,--,-800794113.71,--,--,--,--,335858946.95,530681262.01,866540208.96,--,--,3120650090.44,20201031
20200630,--,349358184.76,--,--,1472420.44,--,1472420.44,--,98592.84,3886283.2,--,--,3886283.2,--,--,--,--,--,537586888.83,--,203660.37,0.0,--,--,--,--,--,--,--,892606030.44,--,--,--,--,--,--,--,--,--,--,1664342095.14,--,53394650.36,779389.62,779389.62,0.0,--,--,--,--,--,351760054.22,--,143875009.28,29487551.82,9584652.22,1456300.0,--,--,2254679702.66,--,--,3147285733.1,--,--,--,--,3023510.11,--,--,--,--,--,1527747.33,10136425.8,183679044.45,99600616.1,56627.55,84021800.8,--,254303456.78,--,--,--,192000000.0,0.0,--,--,--,--,--,--,--,--,--,--,644670184.47,--,1006798738.2,--,17057261.0,17057261.0,0.0,--,605162307.26,956002.7,--,--,--,--,1629974309.16,--,--,2274644493.63,--,661890508.0,--,--,--,389875873.53,--,--,714038.4,84172640.73,--,-791853581.75,--,--,--,--,344799478.91,527841760.56,872641239.47,--,--,3147285733.1,20200831
