报告期,营业总收入*,营业收入,其他类金融业务收入,利息收入,已赚保费,手续费及佣金收入,营业总成本*,营业成本,营业税金及附加,销售费用,管理费用,研发费用,财务费用,其中：利息费用,减：利息收入,资产减值损失,信用减值损失,其他业务成本（金融类）,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,加：其他收益,投资净收益,其中：对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,资产处置收益,汇兑净收益,加：营业利润差额（特殊报表科目）,营业利润差额（合计平衡项目）,营业利润*,加：营业外收入,减：营业外支出,其中:非流动资产处置净损失,加：利润总额差额（特殊报表科目）,利润总额差额（合计平衡项目）,利润总额*,减：所得税,加：未确认的投资损失,加：净利润差额（特殊报表科目）,净利润差额（合计平衡项目）,净利润*,持续经营净利润,终止经营净利润,减：少数股东损益,归属于母公司所有者净利润,加：其他综合收益,综合收益总额*,减：归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20220930,581437386.21,581437386.21,0.0,--,--,--,648836737.54,426757662.41,11192072.4,81395218.72,112855442.39,--,16636341.62,20188224.5,7798560.94,--,60000.0,0.0,--,--,--,--,--,--,--,1091101.89,20224738.17,--,--,--,267482.0,--,--,--,-45756029.27,13716893.03,450076.69,--,--,--,-32489212.93,-821314.56,--,--,--,-31667898.37,-31667898.37,--,427500.0,-32095398.37,-3136572.43,-34804470.8,427500.0,-35231970.8,--,-0.05,-0.05,20221028
20220630,333837520.4,333837520.4,0.0,--,--,--,399882813.78,255596679.86,6822736.53,52179012.65,73213436.9,--,12070947.84,13424247.94,4224204.24,--,60000.0,0.0,--,--,--,--,--,--,--,795093.41,16518447.43,--,--,--,267482.0,--,--,--,-48404270.54,13163703.02,8620.74,--,--,--,-35249188.26,-3514600.32,--,--,--,-31734587.94,-31734587.94,--,285000.0,-32019587.94,-430502.55,-32165090.49,285000.0,-32450090.49,--,-0.05,-0.05,20220831
20220331,209797726.05,209797726.05,0.0,--,--,--,214198862.65,149280984.92,3083216.28,21464086.71,32818213.51,--,7552361.23,6081334.41,379188.3,--,--,0.0,--,--,--,--,--,--,--,140992.07,7399517.81,--,--,--,--,--,--,--,3139373.28,12826173.34,411.97,--,--,--,15965134.65,5375344.66,--,--,--,10589789.99,10589789.99,--,95000.0,10494789.99,-2012930.18,8576859.8,95000.0,8481859.8,--,0.02,0.02,20220430
20211231,1165547344.01,1165547344.01,0.0,--,--,--,1116045793.97,722681355.64,31965756.54,135295329.79,195198537.8,--,30904814.2,31332421.71,9452331.09,--,-2433456.13,0.0,--,--,--,--,--,--,--,2681007.63,36155535.9,-34004.13,--,--,--,--,--,--,85904637.44,30357966.35,2720143.21,--,--,--,113542460.58,43513291.97,--,--,--,70029168.61,70029168.61,--,570418.67,69458749.94,-20479748.25,49549420.36,570418.67,48979001.69,--,0.11,0.11,20220430
20210930,844046131.28,844046131.28,0.0,--,--,--,761613420.2,504170661.27,17093998.74,86893587.19,155238820.6,--,-1783647.6,24034856.05,31163107.7,--,--,0.0,--,--,--,--,--,--,--,370216.48,400438.36,--,--,--,--,--,--,--,83203365.92,23863447.53,343634.12,--,--,--,106723179.33,25175587.69,--,--,--,81547591.64,81547591.64,--,427500.0,81120091.64,-653645.37,80893946.27,427500.0,80466446.27,--,0.13,0.13,20211029
20210630,561096254.34,561096254.34,0.0,--,--,--,502895753.51,330153522.55,11143007.39,55993656.93,104769486.77,--,836079.87,16168693.15,19130992.75,--,--,0.0,--,--,--,--,--,--,--,170095.02,400438.36,--,--,--,--,--,--,--,58771034.21,22713224.38,263189.01,--,--,--,81221069.58,19323679.65,--,--,--,61897389.93,61897389.93,--,285000.0,61612389.93,4056038.52,65953428.45,285000.0,65668428.45,--,0.1,0.1,20210827
20210331,269416208.18,269416208.18,0.0,--,--,--,239247823.01,161719088.26,4088754.4,27633907.6,43891734.82,--,1914337.93,8040555.57,8209294.71,--,--,0.0,--,--,--,--,--,--,--,168479.6,400438.36,--,--,--,--,--,--,--,30737303.13,538400.01,10896.12,--,--,--,31264807.02,7426346.75,--,--,--,23838460.27,23838460.27,--,142500.0,23695960.27,2683072.69,26521532.96,142500.0,26379032.96,--,0.04,0.04,20210430
20201231,1046225263.13,1046225263.13,0.0,--,--,--,1039881389.6,670312960.2,22155593.93,137025705.77,177276373.62,--,33110756.08,46676258.64,21615539.09,--,-327438.55,0.0,--,--,--,--,--,--,--,2287395.82,28573509.28,-61570.16,--,--,--,--,--,--,36877340.08,54221336.44,689543.0,--,--,--,90409133.52,19206989.86,--,--,--,71202143.66,71202143.66,--,570000.0,70632143.66,-21911655.97,49290487.69,570000.0,48720487.69,--,0.11,0.11,20210415
20200930,719593479.63,719593479.63,0.0,--,--,--,729231853.74,340355036.67,11146350.18,104559799.91,243539020.02,--,29631646.96,38379406.62,13909249.79,--,--,0.0,--,--,--,--,--,--,--,519007.39,14482890.41,--,--,--,--,--,--,--,5363523.69,20100201.76,677060.73,--,--,--,24786664.72,5467474.53,--,--,--,19319190.19,19319190.19,--,427500.0,18891690.19,5044952.21,24364142.4,427500.0,23936642.4,--,0.03,0.03,20201030
20200630,438825752.82,438825752.82,0.0,--,--,--,467269181.26,215842652.09,8371527.33,66316630.7,155341179.92,--,21397191.22,26254177.61,8094269.39,--,--,0.0,--,--,--,--,--,--,--,425492.97,11876589.04,--,--,--,--,--,--,--,-16141346.43,19486545.06,373884.03,--,--,--,2971314.6,2491236.51,--,--,--,480078.09,480078.09,--,285000.0,195078.09,3204668.41,3684746.5,285000.0,3399746.5,--,--,--,20200828
20200331,201483859.3,201483859.3,0.0,--,--,--,240025569.28,103902433.22,1848598.01,35082546.49,87827218.87,--,11364772.69,14905501.02,4700987.68,--,--,0.0,--,--,--,--,--,--,--,284358.53,942410.96,--,--,--,--,--,--,--,-37314940.49,19264931.21,29135.47,--,--,--,-18079144.75,-4299553.62,--,--,--,-13779591.13,-13779591.13,--,142500.0,-13922091.13,-1787027.59,-15566618.72,142500.0,-15709118.72,--,-0.02,-0.02,20200430
20191231,1653194103.52,1653194103.52,0.0,--,--,--,1681302289.61,1151699021.01,12367768.08,149388423.56,349414712.67,--,18432364.29,32166463.33,19654619.26,--,3537235.87,0.0,--,--,--,--,--,--,--,1080839.06,24140366.52,-16809.84,--,--,387848.63,--,--,--,1038103.99,67580330.62,19178661.11,--,--,--,49439773.5,12245092.02,--,--,--,37194681.48,37194681.48,--,570000.0,36624681.48,-79270952.17,-42076270.69,570000.0,-42646270.69,--,0.06,0.06,20200417
20190930,1244041592.62,1244041592.62,0.0,--,--,--,1242740660.33,870987911.22,8101767.91,100720703.39,250508517.92,--,12421759.89,21706216.13,13167920.22,-2742.66,--,0.0,--,--,--,--,--,--,--,696052.38,21115722.96,--,--,--,--,--,--,--,23109964.97,35258990.24,832032.9,--,--,--,57536922.31,5850347.22,--,--,--,51686575.09,51686575.09,--,427500.0,51259075.09,-879751.84,50806823.25,427500.0,50379323.25,--,0.08,0.08,20191031
