报告期,营业收入*,已赚保费,保费业务收入,其中:分保费收入,减:分出保费,提取未到期责任准备金,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,退保金,赔付支出,减:摊回赔付支出,提取保险责任准备金,减:摊回保险责任准备金,保户红利支出,分保费用,营业税金及附加,手续费及佣金支出,管理费用,减:摊回分保费用,其他业务成本,资产减值损失,信用减值损失,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20221231,620859000000.0,559728000000.0,625809000000.0,6513000000.0,54779000000.0,11302000000.0,56656000000.0,15466000000.0,--,-579000000.0,1059000000.0,281000000.0,3465000000.0,249000000.0,580138000000.0,30869000000.0,358272000000.0,30256000000.0,76920000000.0,4136000000.0,3998000000.0,1313000000.0,2169000000.0,49933000000.0,92429000000.0,12327000000.0,8152000000.0,2652000000.0,--,--,--,40721000000.0,484000000.0,235000000.0,--,--,--,40970000000.0,6645000000.0,--,--,--,34325000000.0,9919000000.0,24406000000.0,-20648000000.0,13677000000.0,4676000000.0,9001000000.0,--,0.55,0.54,20230325
20220930,481475000000.0,431661000000.0,504372000000.0,4546000000.0,44560000000.0,28151000000.0,46028000000.0,10403000000.0,--,-853000000.0,1312000000.0,193000000.0,2926000000.0,208000000.0,441789000000.0,25116000000.0,257134000000.0,-20736000000.0,78174000000.0,-5030000000.0,3463000000.0,1064000000.0,1533000000.0,38038000000.0,63311000000.0,-9257000000.0,5357000000.0,2168000000.0,--,--,--,39686000000.0,308000000.0,175000000.0,--,--,--,39819000000.0,6742000000.0,--,--,--,33077000000.0,9582000000.0,23495000000.0,-20323000000.0,12754000000.0,4330000000.0,8424000000.0,--,0.53,0.52,20221028
20220630,336865000000.0,301773000000.0,382623000000.0,3442000000.0,32863000000.0,47987000000.0,32432000000.0,7163000000.0,--,92000000.0,626000000.0,165000000.0,1769000000.0,8000000.0,307004000000.0,18417000000.0,169194000000.0,12992000000.0,62669000000.0,2708000000.0,3009000000.0,850000000.0,1069000000.0,25880000000.0,41843000000.0,6826000000.0,3726000000.0,1675000000.0,--,--,--,29861000000.0,198000000.0,105000000.0,--,--,--,29954000000.0,5147000000.0,--,--,--,24807000000.0,6957000000.0,17850000000.0,-12146000000.0,12661000000.0,3751000000.0,8910000000.0,--,0.4,0.4,20220827
20220331,189568000000.0,172709000000.0,233984000000.0,1548000000.0,15392000000.0,45883000000.0,16571000000.0,3190000000.0,--,-682000000.0,-17000000.0,157000000.0,823000000.0,7000000.0,173953000000.0,6930000000.0,96361000000.0,5872000000.0,38989000000.0,194000000.0,2539000000.0,350000000.0,520000000.0,14691000000.0,20512000000.0,3605000000.0,1558000000.0,729000000.0,--,--,--,15615000000.0,21000000.0,74000000.0,--,--,--,15562000000.0,3244000000.0,--,--,--,12318000000.0,3574000000.0,8744000000.0,-18380000000.0,-6062000000.0,-931000000.0,-5131000000.0,--,0.2,0.2,20220429
20211231,597691000000.0,530014000000.0,585423000000.0,4222000000.0,47058000000.0,8351000000.0,62835000000.0,13571000000.0,--,636000000.0,-331000000.0,376000000.0,3942000000.0,219000000.0,561863000000.0,24906000000.0,336698000000.0,26900000000.0,88920000000.0,3795000000.0,3684000000.0,996000000.0,2006000000.0,50939000000.0,86388000000.0,11070000000.0,7876000000.0,1518000000.0,--,--,--,35828000000.0,353000000.0,288000000.0,--,--,--,35893000000.0,5291000000.0,--,--,--,30602000000.0,8964000000.0,21638000000.0,2257000000.0,32859000000.0,9844000000.0,23015000000.0,--,0.49,0.49,20220326
20210930,452710000000.0,398868000000.0,458245000000.0,3695000000.0,38103000000.0,21274000000.0,50919000000.0,9820000000.0,--,-379000000.0,-92000000.0,316000000.0,2991000000.0,87000000.0,419118000000.0,19136000000.0,237922000000.0,-18172000000.0,79873000000.0,-4069000000.0,3181000000.0,876000000.0,1433000000.0,39633000000.0,60542000000.0,-9156000000.0,5405000000.0,1266000000.0,--,--,--,33592000000.0,255000000.0,222000000.0,--,--,--,33625000000.0,4890000000.0,--,--,--,28735000000.0,7960000000.0,20775000000.0,-4485000000.0,24250000000.0,7040000000.0,17210000000.0,--,0.47,0.47,20211029
20210630,313725000000.0,275831000000.0,344129000000.0,2509000000.0,28347000000.0,39951000000.0,35895000000.0,6428000000.0,--,-119000000.0,-107000000.0,277000000.0,1868000000.0,80000000.0,286065000000.0,12546000000.0,151685000000.0,11245000000.0,61885000000.0,64000000.0,2392000000.0,679000000.0,993000000.0,27574000000.0,39923000000.0,6758000000.0,3833000000.0,1618000000.0,--,--,--,27660000000.0,136000000.0,69000000.0,--,--,--,27727000000.0,4446000000.0,--,--,--,23281000000.0,6397000000.0,16884000000.0,-2522000000.0,20759000000.0,5958000000.0,14801000000.0,--,0.38,0.38,20210821
20210331,173762000000.0,155091000000.0,204754000000.0,1300000000.0,13646000000.0,36017000000.0,17995000000.0,2643000000.0,--,-387000000.0,90000000.0,133000000.0,798000000.0,42000000.0,157585000000.0,6622000000.0,78030000000.0,5718000000.0,41166000000.0,-1352000000.0,1995000000.0,371000000.0,411000000.0,14744000000.0,19438000000.0,3421000000.0,1898000000.0,334000000.0,--,--,--,16177000000.0,33000000.0,38000000.0,--,--,--,16172000000.0,2328000000.0,--,--,--,13844000000.0,3810000000.0,10034000000.0,-5916000000.0,7928000000.0,2364000000.0,5564000000.0,--,0.23,0.23,20210429
20201231,583696000000.0,520751000000.0,563606000000.0,2933000000.0,44436000000.0,-1581000000.0,59866000000.0,11413000000.0,--,-150000000.0,-816000000.0,351000000.0,3589000000.0,105000000.0,552251000000.0,45321000000.0,308809000000.0,23506000000.0,52704000000.0,3682000000.0,3090000000.0,705000000.0,1987000000.0,62489000000.0,103689000000.0,11921000000.0,8521000000.0,3839000000.0,--,--,--,31445000000.0,443000000.0,244000000.0,--,--,--,31644000000.0,3370000000.0,--,--,--,28274000000.0,8205000000.0,20069000000.0,8140000000.0,36414000000.0,10660000000.0,25754000000.0,--,0.45,0.45,20210324
20200930,453065000000.0,406088000000.0,456131000000.0,2349000000.0,35048000000.0,14995000000.0,44890000000.0,7884000000.0,--,-273000000.0,-322000000.0,296000000.0,2334000000.0,52000000.0,422180000000.0,42260000000.0,214631000000.0,-15892000000.0,50545000000.0,-2262000000.0,2703000000.0,612000000.0,1483000000.0,51674000000.0,76039000000.0,-9199000000.0,5579000000.0,2940000000.0,--,--,--,30885000000.0,182000000.0,178000000.0,--,--,--,30889000000.0,4892000000.0,--,--,--,25997000000.0,7261000000.0,18736000000.0,1667000000.0,27664000000.0,7904000000.0,19760000000.0,--,0.42,0.42,20201029
20200630,310277000000.0,280252000000.0,336841000000.0,1689000000.0,24951000000.0,31638000000.0,28064000000.0,5436000000.0,--,58000000.0,190000000.0,266000000.0,1399000000.0,48000000.0,288841000000.0,39015000000.0,131803000000.0,8670000000.0,41549000000.0,2133000000.0,2196000000.0,468000000.0,1074000000.0,35074000000.0,47358000000.0,6170000000.0,3557000000.0,2831000000.0,--,--,--,21436000000.0,86000000.0,133000000.0,--,--,--,21389000000.0,3693000000.0,--,--,--,17696000000.0,5094000000.0,12602000000.0,2365000000.0,20061000000.0,5847000000.0,14214000000.0,--,0.28,0.28,20200822
20200331,168881000000.0,154814000000.0,194177000000.0,359000000.0,-11680000000.0,-27683000000.0,13165000000.0,2203000000.0,--,-57000000.0,232000000.0,111000000.0,594000000.0,22000000.0,156760000000.0,34216000000.0,59062000000.0,-3821000000.0,25863000000.0,360000000.0,1808000000.0,109000000.0,490000000.0,17407000000.0,21656000000.0,-2949000000.0,1650000000.0,618000000.0,--,--,--,12121000000.0,29000000.0,80000000.0,--,--,--,12070000000.0,2194000000.0,--,--,--,9876000000.0,2815000000.0,7061000000.0,-3085000000.0,6791000000.0,2094000000.0,4697000000.0,--,0.16,0.16,20200430
20191231,555515000000.0,501423000000.0,555271000000.0,2845000000.0,35342000000.0,18506000000.0,49722000000.0,12566000000.0,--,527000000.0,173000000.0,327000000.0,3270000000.0,73000000.0,525719000000.0,49345000000.0,295909000000.0,21482000000.0,40566000000.0,1560000000.0,1975000000.0,733000000.0,2117000000.0,66448000000.0,92455000000.0,9871000000.0,7962000000.0,2068000000.0,--,--,--,29796000000.0,372000000.0,388000000.0,--,--,--,29780000000.0,-1915000000.0,--,--,--,31695000000.0,9294000000.0,22401000000.0,15711000000.0,47406000000.0,13302000000.0,34104000000.0,--,0.51,0.51,20200328
20190930,423759000000.0,383501000000.0,440355000000.0,2978000000.0,29542000000.0,27312000000.0,36915000000.0,8959000000.0,--,300000000.0,335000000.0,234000000.0,2417000000.0,57000000.0,395155000000.0,45633000000.0,207454000000.0,-13592000000.0,42132000000.0,-3448000000.0,1675000000.0,908000000.0,1484000000.0,49602000000.0,62140000000.0,-8284000000.0,6049000000.0,2399000000.0,--,--,--,28604000000.0,212000000.0,152000000.0,--,--,--,28664000000.0,-1267000000.0,--,--,--,29931000000.0,8563000000.0,21368000000.0,11954000000.0,41885000000.0,11580000000.0,30305000000.0,--,0.48,0.48,20191030
20190630,289779000000.0,263348000000.0,322874000000.0,1422000000.0,20232000000.0,39294000000.0,24171000000.0,5578000000.0,--,493000000.0,--,193000000.0,1566000000.0,8000000.0,270466000000.0,43000000000.0,132293000000.0,7938000000.0,23847000000.0,249000000.0,1393000000.0,380000000.0,1071000000.0,33715000000.0,42067000000.0,5626000000.0,4111000000.0,1593000000.0,--,--,--,19313000000.0,130000000.0,70000000.0,--,--,--,19373000000.0,-2303000000.0,--,--,--,21676000000.0,6159000000.0,15517000000.0,9957000000.0,31633000000.0,8720000000.0,22913000000.0,--,0.35,0.35,20190824
20190331,163636000000.0,150774000000.0,193765000000.0,503000000.0,9116000000.0,33875000000.0,11734000000.0,2016000000.0,--,555000000.0,-236000000.0,5000000.0,805000000.0,-1000000.0,154281000000.0,39689000000.0,67882000000.0,3244000000.0,8661000000.0,-747000000.0,1046000000.0,133000000.0,525000000.0,17826000000.0,20150000000.0,2260000000.0,2099000000.0,728000000.0,--,--,--,9355000000.0,82000000.0,28000000.0,--,--,--,9409000000.0,1259000000.0,--,--,--,8150000000.0,2263000000.0,5887000000.0,12180000000.0,20330000000.0,5247000000.0,15083000000.0,--,0.13,0.13,20190430
20181231,503799000000.0,455627000000.0,498611000000.0,1813000000.0,29623000000.0,13361000000.0,44263000000.0,12540000000.0,--,-536000000.0,425000000.0,231000000.0,3638000000.0,151000000.0,476334000000.0,67859000000.0,275675000000.0,17363000000.0,-12076000000.0,-2263000000.0,2116000000.0,393000000.0,2275000000.0,81728000000.0,71952000000.0,9805000000.0,8973000000.0,2008000000.0,--,--,--,27465000000.0,663000000.0,260000000.0,--,--,--,27868000000.0,8369000000.0,--,--,--,19499000000.0,6049000000.0,13450000000.0,-1901000000.0,17598000000.0,5736000000.0,11862000000.0,--,0.32,0.32,20190323
20180930,394377000000.0,357916000000.0,392103000000.0,1242000000.0,23251000000.0,10936000000.0,32959000000.0,8899000000.0,--,-567000000.0,600000000.0,166000000.0,3221000000.0,82000000.0,368947000000.0,62233000000.0,197803000000.0,12349000000.0,1632000000.0,-1390000000.0,1757000000.0,311000000.0,1599000000.0,66209000000.0,47108000000.0,7608000000.0,6982000000.0,864000000.0,--,--,--,25430000000.0,115000000.0,167000000.0,--,--,--,25378000000.0,8156000000.0,--,--,--,17222000000.0,5104000000.0,12118000000.0,-2609000000.0,14613000000.0,4565000000.0,10048000000.0,--,0.29,--,20181115
20180630,271721000000.0,247710000000.0,286159000000.0,764000000.0,15459000000.0,22990000000.0,22401000000.0,5812000000.0,--,-487000000.0,153000000.0,142000000.0,1773000000.0,29000000.0,252856000000.0,57447000000.0,128222000000.0,7584000000.0,-3185000000.0,-1417000000.0,1252000000.0,175000000.0,1129000000.0,41897000000.0,30290000000.0,4703000000.0,4729000000.0,895000000.0,--,--,--,18865000000.0,113000000.0,89000000.0,--,--,--,18889000000.0,4939000000.0,--,--,--,13950000000.0,4183000000.0,9767000000.0,-547000000.0,13403000000.0,4152000000.0,9251000000.0,--,0.23,--,20180828
20180331,152924000000.0,142326000000.0,170545000000.0,344000000.0,8095000000.0,20124000000.0,10325000000.0,2351000000.0,--,-194000000.0,-416000000.0,9000000.0,865000000.0,9000000.0,143189000000.0,53186000000.0,66585000000.0,3712000000.0,-11060000000.0,-770000000.0,709000000.0,76000000.0,537000000.0,21564000000.0,14013000000.0,2143000000.0,2222000000.0,147000000.0,--,--,--,9735000000.0,63000000.0,39000000.0,--,--,--,9759000000.0,2365000000.0,--,--,--,7394000000.0,2144000000.0,5250000000.0,-191000000.0,7203000000.0,2136000000.0,5067000000.0,--,0.12,0.12,20181029
20171231,488141000000.0,435624000000.0,476444000000.0,1490000000.0,27870000000.0,12950000000.0,49354000000.0,12674000000.0,--,-110000000.0,-668000000.0,173000000.0,3696000000.0,72000000.0,456495000000.0,72116000000.0,256290000000.0,20122000000.0,6733000000.0,-1291000000.0,2616000000.0,563000000.0,2299000000.0,68094000000.0,64966000000.0,8803000000.0,8464000000.0,1333000000.0,--,--,--,31646000000.0,370000000.0,518000000.0,--,--,--,31498000000.0,7729000000.0,--,--,--,23769000000.0,7123000000.0,16646000000.0,-4308000000.0,19461000000.0,6049000000.0,13412000000.0,--,0.39,0.39,20181029
20170930,375519000000.0,339567000000.0,379524000000.0,1786000000.0,22983000000.0,16974000000.0,33587000000.0,8092000000.0,--,116000000.0,-608000000.0,127000000.0,2679000000.0,51000000.0,349612000000.0,68018000000.0,184914000000.0,13957000000.0,11728000000.0,230000000.0,2167000000.0,429000000.0,1647000000.0,47924000000.0,46882000000.0,7111000000.0,5207000000.0,773000000.0,--,--,--,25907000000.0,176000000.0,151000000.0,--,--,--,25932000000.0,5167000000.0,--,--,--,20765000000.0,6280000000.0,14485000000.0,--,--,--,--,--,0.34,--,20181115
20170630,264692000000.0,240872000000.0,279724000000.0,478000000.0,14900000000.0,23952000000.0,22288000000.0,5945000000.0,--,189000000.0,-325000000.0,65000000.0,1567000000.0,36000000.0,248055000000.0,61425000000.0,122918000000.0,-8908000000.0,5484000000.0,579000000.0,1477000000.0,77000000.0,1128000000.0,31401000000.0,31934000000.0,-4106000000.0,3318000000.0,752000000.0,--,--,--,16637000000.0,150000000.0,112000000.0,--,--,--,16675000000.0,3027000000.0,--,--,--,13648000000.0,4193000000.0,9455000000.0,-729000000.0,12919000000.0,4122000000.0,8797000000.0,--,0.22,0.22,20170929
20161231,444672000000.0,396780000000.0,439813000000.0,1178000000.0,32749000000.0,10284000000.0,44149000000.0,10386000000.0,--,-191000000.0,688000000.0,75000000.0,3011000000.0,160000000.0,418950000000.0,63925000000.0,238661000000.0,20656000000.0,19521000000.0,3506000000.0,3502000000.0,226000000.0,6872000000.0,53664000000.0,59541000000.0,10519000000.0,6111000000.0,1571000000.0,--,--,--,25722000000.0,279000000.0,539000000.0,--,--,--,25462000000.0,4659000000.0,--,--,--,20803000000.0,6469000000.0,14334000000.0,-4279000000.0,16524000000.0,5331000000.0,11193000000.0,--,0.34,0.34,20181029
20151231,402736000000.0,348785000000.0,388210000000.0,1647000000.0,31255000000.0,8170000000.0,50748000000.0,6491000000.0,--,-305000000.0,632000000.0,69000000.0,2686000000.0,121000000.0,369625000000.0,51901000000.0,208676000000.0,20182000000.0,22167000000.0,930000000.0,4100000000.0,301000000.0,14853000000.0,35963000000.0,55513000000.0,9678000000.0,5538000000.0,868000000.0,--,--,--,33111000000.0,359000000.0,217000000.0,--,--,--,33253000000.0,6121000000.0,--,--,--,27132000000.0,7956000000.0,19176000000.0,5911000000.0,33043000000.0,9541000000.0,23502000000.0,--,0.45,0.45,20181029
